,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,density
0,0.30012201273756633,0.37782670343899627,0.30246399687897196,0.264897130555792,0.22806714094145017,0.3323141939141604,0.5262912943860368,0.3067411666319141,0.12944431129292705,0.04857859674019128,280,1250.9155634259955
1,0.30012201273756633,0.37782670343899627,0.30246399687897196,0.264897130555792,0.22806714094145017,0.3323141939141604,0.5262912943860368,0.3067411666319141,0.12944431129292705,0.04857859674019128,260,1312.931529971028
2,0.30012201273756633,0.37782670343899627,0.30246399687897196,0.264897130555792,0.22806714094145017,0.3323141939141604,0.5262912943860368,0.3067411666319141,0.12944431129292705,0.04857859674019128,300,1178.7587511871143
3,0.30012201273756633,0.37782670343899627,0.30246399687897196,0.264897130555792,0.22806714094145017,0.3323141939141604,0.5262912943860368,0.3067411666319141,0.12944431129292705,0.04857859674019128,320,1105.8429272597605
4,0.30012201273756633,0.37782670343899627,0.30246399687897196,0.264897130555792,0.22806714094145017,0.3323141939141604,0.5262912943860368,0.3067411666319141,0.12944431129292705,0.04857859674019128,240,1371.8289056558706
5,0.30107454437960546,0.37427580413834854,0.28477123229165585,0.33699706125593354,0.1642994729368242,0.34301711737966906,0.5567713420717673,0.2741848317368062,0.20178857894750674,0.07101218481355892,240,1385.1945685409628
6,0.30107454437960546,0.37427580413834854,0.28477123229165585,0.33699706125593354,0.1642994729368242,0.34301711737966906,0.5567713420717673,0.2741848317368062,0.20178857894750674,0.07101218481355892,280,1255.65251582014
7,0.30107454437960546,0.37427580413834854,0.28477123229165585,0.33699706125593354,0.1642994729368242,0.34301711737966906,0.5567713420717673,0.2741848317368062,0.20178857894750674,0.07101218481355892,260,1323.0841704539646
8,0.30107454437960546,0.37427580413834854,0.28477123229165585,0.33699706125593354,0.1642994729368242,0.34301711737966906,0.5567713420717673,0.2741848317368062,0.20178857894750674,0.07101218481355892,300,1190.0706674720286
9,0.30107454437960546,0.37427580413834854,0.28477123229165585,0.33699706125593354,0.1642994729368242,0.34301711737966906,0.5567713420717673,0.2741848317368062,0.20178857894750674,0.07101218481355892,320,1106.48305711048
10,0.30148789680566324,0.37132786778698235,0.30981201757474824,0.25301325822477,0.21852734329839832,0.5473253963865304,0.4113198695685122,0.27157137336679904,0.30346866506295284,0.041932451693800915,280,1274.9397571250765
11,0.30148789680566324,0.37132786778698235,0.30981201757474824,0.25301325822477,0.21852734329839832,0.5473253963865304,0.4113198695685122,0.27157137336679904,0.30346866506295284,0.041932451693800915,300,1220.1219435785204
12,0.30148789680566324,0.37132786778698235,0.30981201757474824,0.25301325822477,0.21852734329839832,0.5473253963865304,0.4113198695685122,0.27157137336679904,0.30346866506295284,0.041932451693800915,240,1400.2776110322607
13,0.30148789680566324,0.37132786778698235,0.30981201757474824,0.25301325822477,0.21852734329839832,0.5473253963865304,0.4113198695685122,0.27157137336679904,0.30346866506295284,0.041932451693800915,260,1343.270237956753
14,0.30148789680566324,0.37132786778698235,0.30981201757474824,0.25301325822477,0.21852734329839832,0.5473253963865304,0.4113198695685122,0.27157137336679904,0.30346866506295284,0.041932451693800915,320,1139.164060858174
15,0.3016564870171139,0.3707398083057497,0.2871531423226198,0.2911146985335131,0.20080632270770693,0.25986420794991566,0.5540537571333404,0.2786657900085653,0.24238967403897355,0.019821584696902216,300,1192.254036746019
16,0.3016564870171139,0.3707398083057497,0.2871531423226198,0.2911146985335131,0.20080632270770693,0.25986420794991566,0.5540537571333404,0.2786657900085653,0.24238967403897355,0.019821584696902216,260,1349.2912086484089
17,0.3016564870171139,0.3707398083057497,0.2871531423226198,0.2911146985335131,0.20080632270770693,0.25986420794991566,0.5540537571333404,0.2786657900085653,0.24238967403897355,0.019821584696902216,240,1418.0024127708896
18,0.3016564870171139,0.3707398083057497,0.2871531423226198,0.2911146985335131,0.20080632270770693,0.25986420794991566,0.5540537571333404,0.2786657900085653,0.24238967403897355,0.019821584696902216,280,1270.4187588541101
19,0.3016564870171139,0.3707398083057497,0.2871531423226198,0.2911146985335131,0.20080632270770693,0.25986420794991566,0.5540537571333404,0.2786657900085653,0.24238967403897355,0.019821584696902216,320,1103.0280042517625
20,0.30277900958328674,0.3913530714687174,0.28469320407276816,0.2664212016932977,0.2781008817049029,0.3660261991543558,0.3437372290715394,0.3100444536855471,0.27701409317264825,0.08065970280260636,280,1263.3639503384245
21,0.30277900958328674,0.3913530714687174,0.28469320407276816,0.2664212016932977,0.2781008817049029,0.3660261991543558,0.3437372290715394,0.3100444536855471,0.27701409317264825,0.08065970280260636,240,1385.7633896768164
22,0.30277900958328674,0.3913530714687174,0.28469320407276816,0.2664212016932977,0.2781008817049029,0.3660261991543558,0.3437372290715394,0.3100444536855471,0.27701409317264825,0.08065970280260636,300,1192.2042940469062
23,0.30277900958328674,0.3913530714687174,0.28469320407276816,0.2664212016932977,0.2781008817049029,0.3660261991543558,0.3437372290715394,0.3100444536855471,0.27701409317264825,0.08065970280260636,260,1326.6229407523788
24,0.30277900958328674,0.3913530714687174,0.28469320407276816,0.2664212016932977,0.2781008817049029,0.3660261991543558,0.3437372290715394,0.3100444536855471,0.27701409317264825,0.08065970280260636,320,1118.4024790722074
25,0.30374660109995233,0.3633896895099383,0.29980183437865515,0.26937190209950707,0.17784591455438073,0.2444987685556276,0.4703289214707399,0.2719812927471597,0.2922731221774417,0.07476853437851358,260,1338.9312541679255
26,0.30374660109995233,0.3633896895099383,0.29980183437865515,0.26937190209950707,0.17784591455438073,0.2444987685556276,0.4703289214707399,0.2719812927471597,0.2922731221774417,0.07476853437851358,240,1407.9170630509898
27,0.30374660109995233,0.3633896895099383,0.29980183437865515,0.26937190209950707,0.17784591455438073,0.2444987685556276,0.4703289214707399,0.2719812927471597,0.2922731221774417,0.07476853437851358,320,1076.668799357891
28,0.30374660109995233,0.3633896895099383,0.29980183437865515,0.26937190209950707,0.17784591455438073,0.2444987685556276,0.4703289214707399,0.2719812927471597,0.2922731221774417,0.07476853437851358,300,1180.4751773021153
29,0.30374660109995233,0.3633896895099383,0.29980183437865515,0.26937190209950707,0.17784591455438073,0.2444987685556276,0.4703289214707399,0.2719812927471597,0.2922731221774417,0.07476853437851358,280,1265.18475687575
30,0.30508894013871896,0.320332700961166,0.32180305503997175,0.2501242498931901,0.17808495097296903,0.3202117964703265,0.5614907376439962,0.3115601705935003,0.19530842986239638,0.070005302216307,300,1197.5920516976616
31,0.30508894013871896,0.320332700961166,0.32180305503997175,0.2501242498931901,0.17808495097296903,0.3202117964703265,0.5614907376439962,0.3115601705935003,0.19530842986239638,0.070005302216307,260,1340.8828677164793
32,0.30508894013871896,0.320332700961166,0.32180305503997175,0.2501242498931901,0.17808495097296903,0.3202117964703265,0.5614907376439962,0.3115601705935003,0.19530842986239638,0.070005302216307,320,1110.0336939054152
