,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
176578,0.6616022026736796,0.1794011403784697,0.17346287392702744,0.8943823637136892,0.7703040276911923,0.5077622633624224,0.5845607679867256,0.5573460740877102,0.8983406090851459,0.4586598996969994
107623,0.49082929170719386,0.7778431983954412,0.41275244855445076,0.6750780714554876,0.12210556463088962,0.5886028098204814,0.23847941398015166,0.7582269150344967,0.24146186456836516,0.5662155431649449
130335,0.7415143191805645,0.7164361446826706,0.5553956231823997,0.2309554258205209,0.06364765012930243,0.841251616202185,0.03242213684535343,0.45978554315859066,0.06308279894485373,0.06468270563846899
286797,0.6615290244196702,0.7290241467780938,0.4299747274961309,0.34817337263943976,0.454315038132755,0.19479355792095876,0.23832470611400602,0.8418132979045534,0.8722302957515081,0.2705469836705937
105627,0.5026153505656382,0.6408306563426649,0.4380705824014754,0.5570160538602719,0.4823638923191302,0.5365915324536858,0.1344502773628136,0.6911561843266456,0.869882834263857,0.7715421225123541
328408,0.42175825867605726,0.5369639885599733,0.39325953351990706,0.4880016130048749,0.8825270243043105,0.7869137435683686,0.9097459734518979,0.2889085393257511,0.13379107317266073,0.5033697254945066
348576,0.8301302683933857,0.6849615983718531,0.1492410794474942,0.3008594167053973,0.9925442529133318,0.5552773246464398,0.043352710013438996,0.9441731431852541,0.2490147780731816,0.22085712840299798
82828,0.5391228974899748,0.4740883295233107,0.3840294986651925,0.5971137718769677,0.9020623140302148,0.9135208318815208,0.9794534083868286,0.20460631347052313,0.0894474408905569,0.3468883447856103
152007,0.36477118686262716,0.7984241894211036,0.3288179737131283,0.6975688650653328,0.6277016406988429,0.6364736250468599,0.7309082337478834,0.16748166062046813,0.16951574938398523,0.8944784844006696
119190,0.043925928894052176,0.21758065243902408,0.57285516282574,0.5372421474051584,0.14439411993175497,0.15946707234987142,0.9270941579276475,0.9434135930102184,0.9692229264835376,0.9536625429371957
201990,0.9076441562273918,0.45455110613698335,0.32504153939220815,0.5877098596776165,0.691922244702436,0.6271530250003954,0.2569247705537937,0.3052426536702951,0.4562836851203043,0.6253304746721559
97130,0.8646929550026963,0.5943450362142213,0.12229971190950566,0.8561103339261734,0.6367219545303168,0.1589759045536856,0.31754560674292737,0.8914509848862778,0.7555431104780861,0.11184166229871119
57785,0.5164979934729023,0.2594962220886421,0.3804534163701151,0.5748150772701316,0.7944676490466953,0.9262368591298417,0.32877291307594625,0.8089599017073658,0.08829906535254307,0.7786345406202848
175061,0.6151673207792755,0.8039368724797484,0.14571982519898732,0.726567746884082,0.8109148211105046,0.21662558891427422,0.5593927986999363,0.6267398160502147,0.5742044876537794,0.22269657732839368
95557,0.7654579788309668,0.49167704944935364,0.37203983748250113,0.7858391598367088,0.24537362773745636,0.3267258754088953,0.2719572479507496,0.86975461410053,0.20783796295848955,0.13042822037486695
253018,0.48149807744896284,0.7103616868160432,0.22716599317712274,0.6581428348815667,0.9279959549803903,0.7887560720845971,0.47647130619733097,0.45956544548146966,0.3348453759414231,0.3648020184494574
202617,0.9016382038419498,0.01862581401341832,0.3549308906134428,0.9633476904577571,0.16281686579383622,0.5459730186646491,0.12072857392265093,0.8210804601621209,0.0058297565406274085,0.9035993670061242
220819,0.34946390975257124,0.7806955124530702,0.44620580301998697,0.6696187756696047,0.2788112788429173,0.9984929570527279,0.49013738277433755,0.2913438001582014,0.17675792407878474,0.7315038409158026
345342,0.4098358812251439,0.9019516625185091,0.4835158224383737,0.2583670590290554,0.6523581110369394,0.9772209474328655,0.4547218790506119,0.08363315394085641,0.5413037143706334,0.9482824156480625
271204,0.6080703405821893,0.046974807441842466,0.4925753999852548,0.7159739612170333,0.42406752384100294,0.5607083272803468,0.878505865062361,0.3195989958682634,0.9116616067056381,0.3753280465080349
43805,0.7067724028932829,0.6564423358498948,0.3612269962043768,0.12096927173890473,0.9018035204552732,0.16226449964014988,0.692982674465861,0.552572193015245,0.3126497737741075,0.7783357565850981
179408,0.8249466666834623,0.6987099461414344,0.48606004738316977,0.09225430141075662,0.6027880927463751,0.36868668778937586,0.03690106846428431,0.9409294457737267,0.23889036332129718,0.4333774522998501
193855,0.3577842867041698,0.5110180815995471,0.012912785683134738,0.9644714212412173,0.9776349199053754,0.5836871372699461,0.6184823431820655,0.9287379558289759,0.05678895969555015,0.6295631408727663
12773,0.7613551925223603,0.5773301911878777,0.525984273901062,0.1271300298630371,0.46534183579084054,0.26531775260993407,0.09969015264524687,0.8597797421315633,0.5879140888796953,0.5482199570264488
77761,0.7167939698926209,0.6369961748455522,0.4484740100328161,0.25241333027486773,0.6590574319135221,0.15493377712327303,0.8804491948366192,0.35423141010583953,0.3044308146655379,0.6074951915526228
14791,0.8110281304425759,0.04738259417197314,0.3704396160895841,0.5948543805746945,0.7239703592711035,0.7315591425624657,0.483226728215796,0.4711557493100542,0.2086927899395781,0.9963095409918977
68150,0.8507386197604322,0.8913951454464583,0.20978540707634402,0.6979371228014424,0.45513735017953577,0.5126976634388732,0.4524483473567977,0.001871574171300226,0.7093131819033129,0.1454058724383915
14020,0.5437599472381176,0.8163644769173652,0.5198473806154043,0.14169235735772018,0.6797099713654907,0.858364448206654,0.46405556736372766,0.34970727205825747,0.07507697445798117,0.17992848001008568
188476,0.8168419609396008,0.0774711739483333,0.7294573001723056,0.24305812819021472,0.21466479396490803,0.7013657848973534,0.6078658734009483,0.06969434850550339,0.7246461762301807,0.7207565158965935
121953,0.8195002660155776,0.39427289554167083,0.321015507754202,0.8933700759966389,0.3824812972727938,0.827275487747414,0.13085106760516918,0.28517872156326185,0.4494712451079537,0.6227566421475863
186375,0.888886835187278,0.05950214380235202,0.3765364518966659,0.8671901082638535,0.38478517677661506,0.7293094116863271,0.5759076475746835,0.0905193290369722,0.6348895647796082,0.4907084823604303
306017,0.5010635609313228,0.9095170357536241,0.30861526784516713,0.49627329268199566,0.27621244215032204,0.09861064525560918,0.9281503676001605,0.1385475356092548,0.8849062234771158,0.25068142541545024
137033,0.8685684888288562,0.434582540817775,0.3072881995747731,0.9297616562326978,0.3848957095936051,0.31233665630042734,0.8275259372360771,0.11486027082830624,0.7156095941826508,0.4960546355314863
87464,0.5252733281425924,0.036383583960381154,0.21665940459400693,0.7075178923331882,0.9488786483661384,0.7202018098976349,0.767453509971017,0.945147307472444,0.13936415521922027,0.6932250324484553
53943,0.49945171924455306,0.6934319135038373,0.18974576072863072,0.5620014940104548,0.9284309213924595,0.4873165339024194,0.47682225696519154,0.382864483299384,0.5060241369840313,0.9871243914579819
95149,0.6044254742846075,0.44201461904057954,0.49120993299803245,0.5757810184033503,0.4288339796588964,0.4704165622340198,0.1714432751836102,0.9710820158530297,0.3313852103334063,0.43330052965145327
128608,0.36840890460659037,0.9349199155036352,0.4122980169149068,0.48744857706187406,0.07776508487267937,0.9525326692554928,0.44307282243806906,0.38825541049374374,0.3800712683411691,0.027396720077147666
26033,0.8467217058879579,0.2524868686496072,0.424350624215463,0.7493413785380989,0.2945732348846421,0.2550010197813561,0.9603799435405498,0.3918469864706936,0.13700374748594532,0.509453549431087
111245,0.8858634966880413,0.7643940801406429,0.19794645386973617,0.45333468258870924,0.7568109203917093,0.2284470050267303,0.05868067578830891,0.746751534713155,0.9353775258447975,0.7779661269226391
321276,0.098174337875875,0.9318919849474963,0.19700118247728754,0.5066084517239895,0.9674849335402181,0.9620238286573268,0.48548802186471635,0.5165133549314292,0.687166829758522,0.22822996778674867
329486,0.38318324632281503,0.8245800083117025,0.3853330544797004,0.3908829502169094,0.7508716394965054,0.5369912437571146,0.9797560933463231,0.03291128272604398,0.6301636313370542,0.18270643469997833
167215,0.16014628524788876,0.8965725576474657,0.44484921686115914,0.3764185025009248,0.4219883823953333,0.9521014312927096,0.21636023469227966,0.8371718126713673,0.09067532333746404,0.645122433114352
237612,0.9635868433170596,0.6061766917344801,0.4065977352709262,0.5553193559303786,0.2127006694692278,0.14550080198141,0.3446992362924323,0.5899685518976416,0.8940591079941631,0.07762071167716404
265350,0.9450421538725243,0.4467896926701022,0.480584921648544,0.131266587146496,0.7741533640003809,0.3039495932656892,0.3972140777839678,0.6288181624235694,0.7787487793803377,0.20505172863187496
152520,0.6681170835255613,0.9454886468350545,0.5098951286427305,0.0752830448109314,0.3334760758935558,0.7315261950381142,0.150967755477116,0.31961191887654616,0.39460504885090925,0.8081972042924277
68256,0.4580950532770921,0.3055937778217414,0.6384449571563248,0.49886309946700286,0.017253001380813898,0.6758312020425892,0.8133193785772078,0.20451780110111203,0.6804992770924714,0.6170563096622853
229546,0.7564552073009032,0.6212972843332595,0.3364529715058731,0.40767580884319726,0.7749760005060149,0.2616715798076506,0.40572769570202616,0.6595317901274006,0.49113514260470825,0.6611749910338186
228466,0.08325686957114714,0.9176883200471488,0.4222303147760777,0.49484903254223156,0.4962416392582466,0.8254692383060845,0.8212985593165201,0.3131320916239538,0.10461361257420311,0.9126527224494294
273197,0.6509167627786633,0.6611757794233266,0.33504026358168726,0.8076519264089148,0.2643907708303147,0.5264967937489667,0.10820651467285011,0.8024674676653885,0.39911939147185665,0.21976694215073547
65268,0.783062992491705,0.5915327923604503,0.5310566080140484,0.13363155707450253,0.7578160664988155,0.6652746101119752,0.7438751981460873,0.09626016714494039,0.10014957035882051,0.23283770072569437
92863,0.7808832016848168,0.19465492273775253,0.48404925325574255,0.17237278688936544,0.7892328386288161,0.777167885801308,0.18735451442234424,0.5261066953964796,0.363995476800573,0.9412429790516592
34675,0.9662021707418823,0.7913478958830547,0.27001640177283004,0.6131429256032932,0.39798275817157824,0.383371897539772,0.09976681857755317,0.479035016591078,0.7857670019138701,0.09363434933679593
193433,0.28944044486110587,0.038933468197861774,0.37176258530533,0.7352153300590136,0.7578200055773993,0.8249120043282442,0.8390963658272358,0.8050388451986359,0.6377269722745302,0.9903779874729054
41333,0.7959709243504968,0.1983770591337455,0.5819960213970883,0.061300441368468114,0.7241516703063625,0.7881728454566841,0.2299348558636504,0.44705164364374034,0.5131819409338556,0.4784596282104509
258957,0.41078921770917814,0.6289997577945434,0.32592517493074685,0.4714315881664743,0.7645844531887658,0.07317711323733911,0.8686381999011655,0.4900641099290402,0.956594654514908,0.7652430212807263
337556,0.624259966022201,0.9905536401659609,0.3652710066045608,0.2388717355228201,0.7667227771439208,0.8962708083543649,0.0630627619652526,0.557201884284655,0.5320077897591295,0.0035262903335564347
71444,0.5711599791333949,0.20282758427866018,0.630456488169585,0.45844689136523553,0.079267337427123,0.4930572933804712,0.6086132695587315,0.47760276197362683,0.3159259642038611,0.6391908065578554
113605,0.3087699032392157,0.4571307744859166,0.6072551845609983,0.4391960759124882,0.20320555199710355,0.7398851394797886,0.5662942685667688,0.5569258130824789,0.5336827824388639,0.3136047282533932
154645,0.5480121304227002,0.8926476499938871,0.41987658404778844,0.3088567369289279,0.5843948754954476,0.48407764989320107,0.8768291825894314,0.029887366413575027,0.2837270066312447,0.29231983030719
97255,0.9997856504526021,0.7267321029212986,0.08573681364139772,0.7526283246578602,0.7109451548959294,0.23160811964169048,0.8442339896676698,0.010821613744356114,0.21639595936969133,0.5013545476882948
119085,0.8338909759128995,0.9747618775647409,0.3947832733926383,0.27800948995604136,0.374056032928138,0.7430085165310921,0.1407651507712815,0.24176385855938431,0.5471305504404701,0.025118595403478477
271691,0.3793575712064751,0.9236633772190447,0.2894060756132959,0.7481476086734028,0.28177666911111804,0.536820292066536,0.6935953309309206,0.02689997402030612,0.6256708740930318,0.8947831627280906
233250,0.699855075492125,0.11696451082465542,0.2531591932620128,0.9276032842988653,0.7638718451813213,0.9803165775453623,0.6004010742387703,0.16124478588539673,0.8563663678313487,0.8173049023785387
55729,0.04167277186811134,0.4061147589955369,0.30857948400356056,0.9156791628670581,0.592179002267253,0.6712253864219979,0.7489745618934205,0.7716000825309423,0.6617569675011749,0.7701780140767946
152070,0.43898899177205075,0.5750250211269975,0.387976177093446,0.8355026262243235,0.20350860497468665,0.52100236348393,0.4441034518639684,0.6967739836842395,0.48833887295079237,0.10540766934895045
146857,0.47631102475845877,0.16348980287583237,0.6362786371133509,0.47195982062108827,0.3719794550059563,0.8500157212467975,0.40617224696172644,0.6204770644070811,0.6253699059977922,0.2689597625482805
229999,0.9786535741734324,0.9051926426222401,0.4062186420331792,0.17485611837476825,0.4807000571899414,0.4469669282969811,0.21336885219133828,0.22318816879389924,0.2779190516992635,0.7172066465860897
330014,0.7709556525707679,0.7216685343461406,0.05745841299540195,0.8778307326579534,0.8143481003630023,0.8757875010037833,0.08511830361820688,0.3084138864837399,0.5491408359897495,0.44349143895214416
292089,0.3061926700126629,0.7729842722491326,0.4957143544952317,0.34760923628629686,0.045702890127324806,0.4834268767989128,0.7698216809061723,0.5406714171305076,0.3144029177819509,0.06771858860506444
346141,0.6390113392164992,0.8103159910430305,0.19571032282522505,0.8782056751009297,0.35609773187240007,0.26422425696924473,0.6769388836654063,0.21410550381495655,0.6868159669798264,0.2504977974721962
34231,0.3137589885076044,0.9144648277579812,0.04832709139332038,0.6429925689975987,0.9380691259058229,0.37708766449727066,0.3712766475261433,0.8214506533770033,0.799098025497772,0.16443431135605346
239553,0.02186713755720981,0.9674279903207917,0.13271409732588035,0.8066268166557607,0.7822803355943722,0.6043400582350118,0.5289785905641399,0.5869129271001957,0.8057599675443332,0.47413007267650853
95636,0.047488830165421686,0.7058714464177177,0.5925394686250114,0.2775032642395398,0.013514043977786975,0.9257017681717447,0.4117422216962604,0.6336011535685991,0.7044694744740149,0.9053509136847899
84965,0.5369390292585673,0.6930177434960697,0.28691790066729617,0.9652165245434304,0.4897903863523006,0.7189641414383346,0.6248345331911013,0.25364338732508546,0.30326543866359257,0.19150545717522655
90198,0.9609742929649644,0.30542408868008125,0.24352296258883926,0.4831509582337953,0.905981005464751,0.5862020657913136,0.37443005182230377,0.32992503915679244,0.7031557912951834,0.8078501589324776
230648,0.5433481843954759,0.869334189727018,0.17206078927611754,0.7115754407558791,0.7941479529365348,0.803081763976344,0.20855735512425386,0.12323779378996565,0.7624107491009834,0.8183034587835522
306800,0.8701376884059525,0.5516130816883722,0.37900445041541947,0.48109799862087865,0.646649907164988,0.45833823640453536,0.3232360734836818,0.24108726083550672,0.7230577373243652,0.8107829990564754
264277,0.11951118436875456,0.8592120115616757,0.22776313267649836,0.52840716753222,0.9647463624116842,0.7092246044272739,0.7502411821485657,0.27230323630533043,0.7108391749450456,0.6986018827490534
334020,0.6930060969858078,0.42238247710819676,0.6208302943565241,0.18370951975753672,0.3313123717563061,0.1944725879994159,0.634818840867163,0.6797183770048177,0.005171911608531877,0.7702684863291407
319041,0.6356215935873523,0.3634724602682351,0.222483720455282,0.6659355778226062,0.9967223638418863,0.5027721043145374,0.7623404291770082,0.9319319306281195,0.036246558208493186,0.24647340469952833
112176,0.8509635642361799,0.14484807533698474,0.5892379125539362,0.31519294541812487,0.6347965360419127,0.6097241149027783,0.9589631093225433,0.0941520247487562,0.8867553635803029,0.23354800108181303
