,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,density
0,0.30082782878399716,0.3911966747313759,0.25236847790420447,0.34717589756840184,0.2973801324731809,0.539350059625922,0.5793836558380289,0.12634530592224594,0.3268365638883674,0.04375956916972002,300,1219.3487594448538
1,0.30082782878399716,0.3911966747313759,0.25236847790420447,0.34717589756840184,0.2973801324731809,0.539350059625922,0.5793836558380289,0.12634530592224594,0.3268365638883674,0.04375956916972002,240,1400.9411088885981
2,0.30082782878399716,0.3911966747313759,0.25236847790420447,0.34717589756840184,0.2973801324731809,0.539350059625922,0.5793836558380289,0.12634530592224594,0.3268365638883674,0.04375956916972002,260,1336.040123365617
3,0.30082782878399716,0.3911966747313759,0.25236847790420447,0.34717589756840184,0.2973801324731809,0.539350059625922,0.5793836558380289,0.12634530592224594,0.3268365638883674,0.04375956916972002,280,1278.6303076120173
4,0.30082782878399716,0.3911966747313759,0.25236847790420447,0.34717589756840184,0.2973801324731809,0.539350059625922,0.5793836558380289,0.12634530592224594,0.3268365638883674,0.04375956916972002,320,1145.9705473634813
5,0.3029061406456348,0.3859124923597595,0.3044890266244222,0.2633449462307895,0.2834879877851737,0.4196958727885461,0.5837235048331854,0.28777173660275474,0.3309589831320838,0.050244230233273894,260,1308.1483118769534
6,0.3029061406456348,0.3859124923597595,0.3044890266244222,0.2633449462307895,0.2834879877851737,0.4196958727885461,0.5837235048331854,0.28777173660275474,0.3309589831320838,0.050244230233273894,240,1359.7088843270867
7,0.3029061406456348,0.3859124923597595,0.3044890266244222,0.2633449462307895,0.2834879877851737,0.4196958727885461,0.5837235048331854,0.28777173660275474,0.3309589831320838,0.050244230233273894,320,1161.377790545251
8,0.3029061406456348,0.3859124923597595,0.3044890266244222,0.2633449462307895,0.2834879877851737,0.4196958727885461,0.5837235048331854,0.28777173660275474,0.3309589831320838,0.050244230233273894,280,1263.0102617258221
9,0.3029061406456348,0.3859124923597595,0.3044890266244222,0.2633449462307895,0.2834879877851737,0.4196958727885461,0.5837235048331854,0.28777173660275474,0.3309589831320838,0.050244230233273894,300,1219.1267477148733
