,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
4079,0.6732053186262869,0.18078685092096206,0.4378006062433831,0.6709077572374251,0.8050409970088279,0.7660374602014223,0.8993383409653692,0.3632010528708157,0.4332263674072957,0.8382703484526187,109.05373475013144,40.609835443780774,1.66648648787227,339.08479584991767,False
4080,0.7953031330859286,0.06797284197990627,0.5748923745512955,0.38128576837511263,0.536642179136321,0.17292594050325608,0.8882631764754213,0.6186881891936294,0.7705650968676315,0.3436976089186181,109.05643289540212,1.6878367341794445,0.07616364029480452,7.232395386905807,False
4081,0.815497130676647,0.13451398219650826,0.6493242187936494,0.2941510923340335,0.6436575450291385,0.6223560935449514,0.8916795866528991,0.2441914475774296,0.4879225051380912,0.539935389636153,109.05949070801361,35.230653407750324,1.1891294110703021,160.8040170166724,False
4082,0.8678251368351931,0.14224830642991437,0.44508292049881265,0.5759409443843647,0.4261509569188113,0.9972816532760324,0.11216385218724438,0.17377436706556867,0.2121675189659761,0.48968076579522146,109.08217882898683,67.1462440911416,3.1348691579637995,76.63797968850679,False
4083,0.3559000053340202,0.027940590210614007,0.6545028299426051,0.5392270860416006,0.2879017958569228,0.5794299714041292,0.9801279155479942,0.8186799572023417,0.10261521816797699,0.027566474016818387,109.08800529437876,3.2775794104609313,0.5536915983169303,157.89816368711337,False
4084,0.5720849102728356,0.0347027119560864,0.5712915948610535,0.6942352993957488,0.05414161428072752,0.11958849829856222,0.7971589110353479,0.9742846389025126,0.2724484222715212,0.6517307903464158,109.0997830262759,1.3581469418486019,0.1742212096388101,70.83450555600956,False
4085,0.16323895943709302,0.40509588761509857,0.5006434478609022,0.27147133508482824,0.410371355014687,0.009690839387227304,0.9216304225281508,0.7547244707358784,0.8384135601846919,0.832412668710242,109.10480314117592,115.13290367226804,3.4347181350337976,20.416973977061737,False
4086,0.3526722527322285,0.9173679177545494,0.1394091225046322,0.9720717256528354,0.6399378306891146,0.42360835042633865,0.5410498574526944,0.39440783626445397,0.31302199395181346,0.8301055035287903,109.1415055092979,3.410359029641935,0.24429488016873843,0.38266176007618863,False
4087,0.6194818308007618,0.2574448167502184,0.17003950114204955,0.813461453390653,0.7562682122401531,0.9523161603200924,0.1657027444152711,0.4159749217501282,0.7100099943519916,0.16399773473649473,109.15547594563766,21.97371519083596,1.9204825308366957,126.67643617404083,False
4088,0.980655944817271,0.37332190539725923,0.5445292365626406,0.5180838773152479,0.2531417434625196,0.5130411492991029,0.2021028975101595,0.3335266021111932,0.5754815814831902,0.09533201045939649,109.15710056144864,14.606607645556647,0.5374475953273191,0.5043620435252418,False
4089,0.2114661431288296,0.27002877461575403,0.7756421890287913,0.01311160611004208,0.37891712947512673,0.5451071245931487,0.5235298216672606,0.9891119177975962,0.8263314327795792,0.11466520977888447,109.17470915937278,138.84847823191092,4.888491442931062,514.8529316931164,False
4090,0.6905719219952635,0.5567905350220289,0.2868752212422269,0.529607734851321,0.7139823137447684,0.3748867270514858,0.3346652652247012,0.5826075360794274,0.7590873064197824,0.06847544988244234,109.18101999353723,55.24146216663193,2.0215033056613074,39.70491461033757,False
4091,0.4858017578398486,0.6498077741786648,0.2300174724810171,0.8925250319944646,0.8506611187824695,0.8056132027558027,0.4204478126050048,0.5741533901353004,0.27772643378092327,0.8320922893021274,109.24493675740936,40.705523276092904,1.8679041353900225,253.26061624566108,False
4092,0.17280020050726333,0.8281962931855339,0.4670204394491031,0.15088922176330163,0.8503255521531444,0.8317143534987201,0.9196874288935906,0.30344348804730203,0.16389044847579726,0.21086380955384168,109.27247476048004,4.108331187979237,0.007133857050086864,5.35107804929125,False
4093,0.37330697785479544,0.7879969652689145,0.2936473477137196,0.864278106140501,0.3032970207659014,0.28191402093907,0.4717122881668771,0.8093634348215041,0.6111633447304975,0.6103213981855954,109.28100972689023,14.897062931058894,0.3074633179462108,106.9244086950628,False
4094,0.5100613109695009,0.1452470198142259,0.7475487037141956,0.04916527209498055,0.15681472977042035,0.6469252062146272,0.03407278507463664,0.6985898843894036,0.5898759315299499,0.9380242413235336,109.30021298365816,1.990466798719261,0.22070528506851236,27.897050389590287,False
4095,0.6172977689572058,0.5399214027567322,0.25371288850939244,0.923891275881867,0.49783781481206685,0.7772111139857779,0.37564403963132453,0.259630248622073,0.06657026797353528,0.7194739717325053,109.30469587468433,48.54199261902079,2.291062988216789,68.2256169971544,False
4096,0.5124922258977096,0.7074093016406772,0.17201268387823068,0.9230552737628618,0.6458328943832135,0.7372455732537522,0.31252220011668186,0.5552642626838791,0.05403671768881518,0.539661461339182,109.30471207656315,9.884263773919372,0.5698782010217672,5.896577103717794,False
4097,0.495005741574643,0.6580380392015556,0.5298992681037658,0.21146052814735228,0.7159414580367985,0.22819293208007096,0.5524956062236169,0.9519243846375351,0.4942407434873079,0.3283396294503429,109.35626635553058,67.13362122737644,2.5869786506980232,289.81166869077106,False
4098,0.960984931574898,0.27224869002256985,0.4027137462385461,0.8702323281144484,0.49610423108643353,0.2947930661749083,0.9068155436091987,0.29612196435678306,0.86986941806123,0.5046716438905702,109.36199879124781,31.501018754800405,1.2788935489490203,210.71393264347543,False
4099,0.04614252939974293,0.6888260722260396,0.4252224867844175,0.5879367641454202,0.4806826335700077,0.773577886332762,0.6452371725220345,0.37461973863295966,0.9558452492076099,0.9485367456339848,109.42047179628396,11.744407819112395,0.13399537031510142,73.7682604333364,False
4100,0.4021636693711131,0.7877974860125991,0.371674799867825,0.7758797467876172,0.1430092405758274,0.24446396066316328,0.5500483660058659,0.7892764348683334,0.05526437948524521,0.9504965527800118,109.43431961694618,11.07303142405697,0.6153215197594907,0.8996402418765517,False
4101,0.6116492559550458,0.1741272290514278,0.5997614719324229,0.22791630771395122,0.535945940055751,0.5557302730839907,0.9399922076198136,0.08341709943707412,0.6205425131812641,0.9679893191153258,109.44424262716709,37.30914967666938,1.867144013483705,26.56075736801722,False
4102,0.02720005209048137,0.7703713477593421,0.5576654054586322,0.18511227165346508,0.07145561165616858,0.872197941231087,0.3776308143808984,0.8595463101546432,0.001602444939523626,0.8448895265640738,109.45333113031661,2.9534310167452853,0.05688305402666629,16.380557806497137,False
4103,0.010293984169061172,0.9615589526364225,0.5026423932438345,0.1775595263343134,0.39198036474346337,0.6448817354799415,0.6727338322799236,0.6062961522277744,0.29872709991114876,0.999094908817134,109.49562085027796,9.844521872773274,0.49878145329317725,174.08152711339426,False
4104,0.5164650917159113,0.2771560124532241,0.6878420603197692,0.19429602566098467,0.5664054028466454,0.7565000418830468,0.3709927705774217,0.7377766088069307,0.3198233375163989,0.8051051712305303,109.52154682406963,108.34497865247633,4.419361581979234,553.4863004809756,False
4105,0.8289410984054659,0.1907528366169563,0.2175624893464793,0.9059363794659023,0.6318035700834361,0.054347870790580344,0.8374031846220613,0.9804288517533947,0.6055957487621549,0.3018816811050019,109.54060645111903,0.7003647772203632,0.03157281624700871,16.8098773458672,False
4106,0.5204828068525529,0.3240836809334261,0.44350680320532027,0.822738716120372,0.485616260060463,0.7779041683788677,0.39841064930273185,0.6113229148827939,0.35154149794901923,0.36232532786419813,109.59344075713014,0.9188986604281325,0.00017672585280688473,18.97581076342518,True
4107,0.8877901129218816,0.42455331429266685,0.27195542189532546,0.5554590777542721,0.8550909879760685,0.138434747131874,0.539064719215821,0.8740870222992845,0.6814617744384079,0.10882273245755669,109.59655921821123,1.454353652846472,0.1022232670162245,0.4096801509489624,False
4108,0.2207148796871689,0.9688180044413436,0.4680991786843051,0.30073263531250244,0.27737855926466914,0.28092152016457506,0.7341232611795405,0.6917542061438317,0.7118601967928828,0.43266199535336464,109.60153723207195,30.042814681774068,1.7422086159589845,175.10458895678636,False
4109,0.42883830916560045,0.5892622615758101,0.5812229157090275,0.08924262425320983,0.7642169467530692,0.34628108745226294,0.8523083815191423,0.5861475603043294,0.8441510157880434,0.22774231064967612,109.63976580457249,36.87570349678898,0.8299582465451962,165.30000995550262,False
4110,0.01239148550554433,0.4427177785843494,0.5269406894095132,0.3366255158065054,0.7312744085192492,0.8710025050712776,0.6721954994450987,0.8976436433225224,0.43241968834999606,0.6502428506340544,109.6568314048646,14.008080191947366,0.38131603264912284,150.72090164079606,False
4111,0.046961122733134554,0.6866887314167993,0.4550076590798109,0.09505736408480628,0.5731996463030642,0.13015961103975268,0.787051939720222,0.7620874056913928,0.9983653837593971,0.23809816362193456,109.68157728475823,96.1601353991006,2.8121465081391817,30.921932467362428,False
4112,0.06707650426574437,0.8394851051705736,0.5311381932598951,0.06654258542194107,0.5152244635513183,0.7983420577398851,0.5552817172269764,0.43283349175038205,0.833202347435094,0.945173095281335,109.68963328843756,2.4857010155350254,0.05930681207593995,86.30136545234969,False
4113,0.22780568223533526,0.5818194855868756,0.4018486823142377,0.9130308640392554,0.47299702725806514,0.7938613613368071,0.685215060373813,0.8258075082940362,0.15384677201320818,0.2341478607939173,109.71159648845818,65.05440683285872,1.7281789549521982,263.2928049949619,False
4114,0.37830215362253833,0.3644442806777225,0.3115720547028336,0.9926411139490612,0.36597669050458176,0.3015206142170809,0.8388318459150291,0.8202880178611005,0.20040894204501097,0.6934843803898167,109.72321848006047,8.88112461497118,0.4274145992550453,8.186003113154076,False
4115,0.1310045526651473,0.7435551997974715,0.5161255028199987,0.6035605552552434,0.12240781474856506,0.666493474778797,0.4404577958524972,0.8519108433305516,0.613475536969648,0.591038529691859,109.7313660999796,50.344846727609806,1.6698841454861728,228.06974931899293,False
4116,0.5763504584373279,0.18457430618179865,0.5701875126733748,0.3640804885674549,0.5350963937974861,0.8193882925381611,0.6025029947123202,0.20715656671595495,0.5057220223909189,0.5316732240438115,109.73319162425658,45.5746974405332,1.7294167909023634,25.562763811281258,False
4117,0.8582328757233184,0.381466266013453,0.31698715170179675,0.651901677791761,0.7506983231574935,0.267942375835522,0.4411152460153969,0.7878172016493943,0.5602744259213236,0.29996755005919745,109.73509436223624,0.4731317579933788,0.003302450958635493,9.624716180763002,False
4118,0.6520286868946205,0.036503625027889355,0.3409334872980281,0.8030425209748073,0.4587353424094924,0.7322638913697207,0.02445950078694782,0.8793701669670364,0.3346861420828579,0.23562372015715025,109.74424505781704,46.51234461231147,2.529521215185068,60.54245286574153,False
4119,0.6836230542288854,0.3341717985363014,0.42220691572283553,0.629875575155104,0.7842969112346077,0.4844626991397595,0.6937527927132309,0.6890318036130644,0.320722679422661,0.7960670410191153,109.79223928122092,45.30979379803703,2.7864421157789563,392.75408091140343,False
4120,0.6728096110019477,0.4212527715984394,0.6488836414960416,0.18533912396012997,0.56913993763539,0.4385426093770766,0.4331532301525973,0.6427063380936842,0.5246932350879012,0.46512038721538324,109.79790863054393,38.28162755467832,1.3115417685431545,214.9478946361392,False
4121,0.6224179114300193,0.7332822738789369,0.37791233303764254,0.3836503897908109,0.33252373827298654,0.34629769071862193,0.04304573949871482,0.6032754348933802,0.9919607518373409,0.4973667649336943,109.80656419164566,163.8065981583608,6.059089489057037,116.18748547399949,False
4122,0.29880693752712173,0.5738460950538645,0.7263162744763744,0.04273988280902503,0.3336424843752117,0.651295047803473,0.7946542081192743,0.45758842020933227,0.5443542211813297,0.4963222004034714,109.8142441786068,75.12739811407329,2.187052317339166,309.7854212905641,False
4123,0.02498705464872993,0.8189686485063301,0.42759086430736876,0.6072455233580769,0.09116807875616029,0.5051316957881072,0.496074021891951,0.9446731183195612,0.5394689226922569,0.35938039070275746,109.81722214531783,0.6188459892043968,0.02187060706584492,2.8385343338282425,False
4124,0.6657086272272053,0.528828732288415,0.4847494876204343,0.6238631419558378,0.5110292536987922,0.3458281241601498,0.3971129604280049,0.9613268456207087,0.5204589832073878,0.03125924182387092,109.86981786099405,60.06610106600975,2.9519269646294655,330.6635081693602,False
4125,0.29975287387985056,0.7374506597984224,0.6182159034054395,0.3504326372194694,0.2836135322615588,0.8203565929627116,0.5399788159683688,0.3885331255182868,0.9398541258873249,0.3382917463249452,109.88655014041531,21.480175780067658,0.8717021378538863,156.76066311965553,False
4126,0.5057042840405588,0.9289252220513039,0.08255286729756327,0.9780465541251006,0.4609760863618005,0.47440828755886755,0.4055990194883276,0.21439743638781608,0.42761405313895945,0.528230417606857,109.89256662614089,38.462738329863065,2.639775852061785,176.7828094396876,False
4127,0.6828864830755654,0.20493215676853718,0.7486182038654562,0.16336567922204379,0.23292074365369828,0.5721707467877523,0.2553717294247979,0.6734261886551558,0.6242553728937743,0.25990293842492834,109.90129624943408,64.29654804631005,2.6659330032369843,395.2217000242598,False
4128,0.5952410364559726,0.8402107322298287,0.30973106282464063,0.00399224597697843,0.8692310510380686,0.42066101755230934,0.3639335019068273,0.4339888247628659,0.5897157893080701,0.2413087164624667,109.9430713706624,52.920732897509126,2.047175031538636,58.132322878534524,False
4129,0.43354799643226244,0.43761485472285944,0.4553092885503905,0.8392637651034283,0.18066884761418406,0.5656776065800254,0.40975127412715046,0.7634950667978893,0.6994761191041295,0.13963856243601389,109.94388226599283,26.5426715866818,0.8995812849805744,184.9117364976201,False
4130,0.41594459150765256,0.31053727240198753,0.678993669839252,0.29004853956790116,0.3495241066301513,0.25632745079574315,0.8349408352274416,0.9303721188711465,0.2287885386718082,0.3880551921346083,110.03113555857718,81.60752083914785,4.148542316155589,412.7431017843035,False
4131,0.9629584366217179,0.06686927937230411,0.42748682467597454,0.017853698530339933,0.8351116771493696,0.3378695884738876,0.9568189012075125,0.2721723817147945,0.9097374353245721,0.15588224990916788,110.03320590499588,38.8774130540588,2.2916832796965863,83.71997998424408,False
4132,0.14596523288844582,0.7891378558364268,0.4213131904862822,0.31840502240903595,0.7738851953627016,0.6525102138015547,0.5365911974885399,0.4981268193907397,0.5124105491584819,0.8914004996857652,110.05776771391604,13.767673457477134,0.33866584208488915,10.963219462244036,False
4133,0.46220899895946604,0.7053076934851259,0.5986303336845444,0.19461200940298015,0.004801317578108192,0.7442411956494069,0.04001586202507362,0.7710496101352242,0.34910914032353907,0.5871518544889404,110.11042405298622,1.5158354003760934,0.014080859846703677,38.174182643090084,False
4134,0.5450400492747921,0.2867301331624378,0.5151753367407729,0.3372429380893176,0.7699076649056996,0.8742602231317709,0.11963256802052002,0.8240324944070023,0.9128393476626495,0.0845889857014124,110.14112415007631,0.7446209057810398,0.08391177228548312,84.37602850664716,False
4135,0.07181489292130246,0.9482516556037328,0.3620609107964176,0.3622538915084038,0.7596383845406183,0.425952856851472,0.7497205509718239,0.511098680653963,0.9092138730510063,0.3822621657490401,110.15377522867225,3.711387109482326,0.0809108314110317,41.42408921776308,False
4136,0.5465350294045545,0.922102327114375,0.05277700430168895,0.5308177254663067,0.8707543698912529,0.028403565693770692,0.8383370993657446,0.2750538934197239,0.7942536240889141,0.16237892851280067,110.16789628567858,11.329601930965564,1.1978281622749964,102.355739972776,False
4137,0.29180114486840225,0.5811387522434912,0.591797916537269,0.5599153925878805,0.30689074064037647,0.8182637491046565,0.9388843033873346,0.06994002453416057,0.9295909553469893,0.5558322481311198,110.17497455239527,6.276167915646043,0.16861079118080644,98.18268648415072,False
4138,0.8760778759827472,0.7041421563208718,0.5170817238725811,0.12016825690224474,0.6040556904074058,0.6789103881987538,0.053060032608564546,0.2988728487584714,0.9922822817822288,0.08533347412081518,110.19593641796897,32.46954046678879,1.5370464135895543,6.810093269396861,False
4139,0.2017505372322756,0.12139186591286372,0.7342201436485098,0.05624554752948903,0.5983223620495929,0.5793074390966925,0.8955362527003252,0.9629562354933843,0.744028119681703,0.24479872942491715,110.2240960230863,194.75913628695838,6.216789582818395,652.8990603357709,False
4140,0.6976716700636015,0.13473060046924426,0.23615395987585885,0.9125113277269383,0.5655053008124564,0.4150551461101385,0.5524079105211146,0.7647222097741686,0.06634165763413008,0.920604725155258,110.24467073983242,50.212035751187656,2.0732845708312233,39.056223812552375,False
4141,0.6265823032093903,0.6077875593706403,0.35078619375776793,0.8812226713944474,0.025312237926909228,0.4061486201193938,0.6960101641514728,0.3184793844605322,0.10749798333544247,0.5765561943266684,110.27286772420584,50.916941889012705,2.9259651837233824,93.31992846041233,False
4142,0.8846751601854252,0.4820511176759434,0.542260965677468,0.10404015345474851,0.6377535378015441,0.5933532608730142,0.16603090870608483,0.3554807338727266,0.7764818032967363,0.529407892279431,110.31309882652256,5.35373873017892,0.05762153713831306,60.179473477142054,False
4143,0.8951440332422603,0.7898385881496699,0.3736564685995524,0.5857312653486926,0.3481388407616494,0.8753444312474412,0.04876200769688997,0.0969367709311521,0.6120520798451357,0.210061186725834,110.31559693788299,29.839216047467925,1.1118029394507165,8.46798407337774,False
4144,0.966603373682085,0.6230209896675324,0.2800689756459237,0.8591198272645456,0.46657360372710877,0.44432152276891046,0.1612743548568757,0.307494790347911,0.9220861699773871,0.838196111562105,110.3184962617604,4.268789479213414,0.27795720665296375,88.65807364597383,False
4145,0.006626019625790383,0.7139931498784446,0.111317219418328,0.8473217373412331,0.9221210137635991,0.2852410574666804,0.6087100433812555,0.9307740778086113,0.8374908020444848,0.8808164562840852,110.3487020016012,1.8181534279587108,0.028444145843225653,47.03682686346631,False
4146,0.6162934558465315,0.57117280464474,0.5627697795228667,0.7426709224793179,0.09323767437213362,0.48922278538178887,0.9633188119241266,0.4352080990160175,0.08979271982428853,0.16323350186392913,110.41904914429738,44.64154099451292,1.9595107067408974,227.0528811845668,False
4147,0.11249559052067089,0.3664628704035456,0.6181008637637015,0.40986672093248466,0.13048985062172913,0.5042690858172685,0.887837736946943,0.6846839372852193,0.3747950651480107,0.7078450039761236,110.50577813451912,3.465727911269964,0.009123754397519609,71.94859432361645,False
4148,0.09542007280907552,0.06900299267508686,0.604705510131304,0.15028130286681088,0.500104233027983,0.8491318722273468,0.6688008720478364,0.7080711770396425,0.5010703771775122,0.9873527996448433,110.53559549183838,16.924894469505706,0.9591892177056076,11.451663112592366,False
4149,0.7376917392530687,0.8905172368760369,0.4877614990170625,0.4734948356760634,0.29643289323391114,0.5448010985025937,0.5009953256816639,0.013068205215857255,0.634275461537174,0.6766293455533589,110.58439311943341,7.481872591432827,0.10232238761757131,5.842678636736045,False
4150,0.7809795202256047,0.8810861080507363,0.12049706341250918,0.833347295881959,0.38800109407437433,0.1192448035887328,0.2600345762197419,0.7958576027957701,0.3924391466555387,0.31484282613416315,110.59382364940203,32.83867081405196,2.4513218344182284,124.23582007766007,False
4151,0.694990188177747,0.6167446001137363,0.4277508119430367,0.3347067378133289,0.7764642847804425,0.9732177661334435,0.22377698200387575,0.19279124896804567,0.6409309455188288,0.2998558572195554,110.60200667453148,8.500148518319921,0.20337797029900956,2.0655543182061202,False
4152,0.3317491337222392,0.3752688056499108,0.49743285689961586,0.4040091055524559,0.8858594358876203,0.6857478997430377,0.8676622893571312,0.6112187001754391,0.7911690217677725,0.788017566807918,110.61556509649867,44.11534048245054,1.8782006669122744,431.4081120767778,False
4153,0.3676015126200118,0.2545117453650367,0.3720616334516094,0.954195282362918,0.5304523280782196,0.847846211606738,0.5882546357549161,0.5361275706819235,0.4518052041086143,0.7952503891281795,110.63602425428431,2.2982703007761893,0.01048744032045406,28.400469058663283,False
4154,0.6830187501735142,0.25920804641367756,0.5061078283878935,0.2404341887540759,0.7761548114635141,0.7829238955315657,0.8639003875700322,0.10910135896786784,0.1982678301952711,0.12514120096458065,110.70689270464013,38.31716001365961,2.3458192123756016,82.55258930570739,False
4155,0.5689983755652543,0.10282402198133538,0.3064899630221099,0.7775513435413894,0.653690927373545,0.9111082484070375,0.5563066030802217,0.20115926078141996,0.807068741676615,0.3784569799999287,110.74394907445267,38.24493145744818,1.8754424358802282,64.01487941403037,False
4156,0.28335018829735054,0.8718770937718352,0.4736535001933045,0.18756199799609166,0.5711588931237743,0.9915261272616381,0.43987427984280786,0.09938494324017558,0.3643826729618959,0.9634561182256808,110.76171577281755,36.92024455787062,1.3426316534061844,8.146844384523623,False
4157,0.506367557927538,0.7536636638374502,0.3231973308639691,0.46439311437627806,0.8609781212747378,0.640398653356802,0.1537846132618723,0.75535896563361,0.48794112675179135,0.8879685118408702,110.80978810980396,2.1800060373407306,0.35538145908960866,160.5051981394057,False
4158,0.36651492856930196,0.6949265158819339,0.36984326789828437,0.8946206931103068,0.39555369144980046,0.12706398567016958,0.7564613564081948,0.9794695051008645,0.38033111350897697,0.626755848024397,110.82200742757679,56.530299893787706,2.4241519868571246,303.17705394721986,False
4159,0.5959800436192944,0.6324654642883938,0.3631789370662365,0.16037812437565258,0.8875106042102937,0.0884180635229001,0.9420111314956825,0.452694456308528,0.399391730034578,0.3319639554315323,110.82852602533549,21.74795401842299,1.4340574573141922,46.34426968232664,False
4160,0.6952900416632161,0.16023974911562577,0.8158266627544634,0.07799496918014316,0.06173052918025104,0.12706173116954164,0.5992384144382167,0.7713513935845483,0.9707772265261569,0.4380793644209162,110.87818600143098,158.5336135772111,4.715871944794647,444.1615698167463,False
4161,0.9956683974297518,0.7564982785298388,0.35684749633760665,0.41799396150948914,0.09024218789229078,0.16019703717525213,0.5153573860619739,0.4048693932434205,0.028917154438224128,0.22482364396407753,110.90132275150226,131.36058820759962,4.55228181329444,184.76213419253028,False
4162,0.27077722607545024,0.7609291448833905,0.2381573994305938,0.6954588661158086,0.5354033097751046,0.322749793128473,0.35928596506229066,0.7163356767763668,0.9874143962264541,0.1559929790968689,110.9502549289826,77.22847898282862,3.2211779792788233,74.63609091314547,False
4163,0.2252186673585389,0.426489860540132,0.494730880173109,0.35942738393982926,0.7388240741445925,0.6865899211337616,0.8459299686880855,0.471421468913576,0.3240490234479124,0.8453300635334365,111.01821639511995,15.737858230949078,0.6961693920091914,3.0809649192533923,False
4164,0.6099117416929465,0.3846586548586722,0.5462932670837602,0.6167384362745234,0.15714500250101104,0.9390253763088121,0.06284921338818425,0.5143170626509224,0.5986629985373948,0.11303160140854694,111.03447896166976,1.4090153778736672,0.039565770043909536,53.42920194951895,False
4165,0.7557155166117172,0.3592318637399927,0.5211695625365887,0.8281228605911167,0.15037096784872567,0.0941752162260549,0.8327279638296404,0.826464367446392,0.5083134375758228,0.25522289257781244,111.03460808978521,79.79440784290118,3.1763507868596736,308.49957288736044,False
4166,0.757542063109735,0.19809547901751534,0.45771693892631243,0.4569277415074329,0.7323896018931297,0.7682462732002597,0.28770175691956673,0.4257050126884066,0.7488814963635654,0.7188572999919443,111.0431775473237,1.3052729672856709,0.018189367755647758,53.51000509643492,False
4167,0.6979336437565296,0.19954444266141597,0.596797518029984,0.621892253444287,0.38536629690402857,0.5404753148130557,0.34986925343745323,0.6669668877894049,0.7639329383770112,0.8260991566419821,111.04499182225064,70.98823666329808,3.3148937569109593,475.45743839044326,False
4168,0.5162898904291475,0.7921328448079319,0.10548456153065335,0.9782462360467953,0.6045441103623915,0.6416499028843008,0.21005015042843017,0.7065945125605356,0.04884798564891508,0.29243090560148266,111.05712600440363,45.3186446366145,2.9220745963871484,139.0496443839971,False
4169,0.13348566951220003,0.5360325891044682,0.47988834384224366,0.24953770671262615,0.5141599658650664,0.9811805539608356,0.1256569259770854,0.6920926927825406,0.6921358905188179,0.6184160404100111,111.09763379891145,87.29476510908398,3.2380284467559854,63.56207042193652,False
4170,0.8463907162877622,0.10886406578292845,0.5194701232447636,0.5308980667812576,0.13438216231921257,0.01581575712244855,0.4135745883783748,0.9875800490886968,0.2940966881421607,0.9291934796470307,111.11417014789325,8.694040034607566,0.31019131800913435,8.522798117978185,False
4171,0.40194599007808046,0.7975919319266148,0.5149860422186161,0.5021387454158269,0.060499656485483,0.5407140829808398,0.2743910909868987,0.7652419177119825,0.21612033720180032,0.9220676149432735,111.1321548550953,0.3241624858624318,0.08769194614717504,18.799315926922915,False
4172,0.5936457887366547,0.9212173112501979,0.13312001890413896,0.7022524284294213,0.963014927765855,0.7208115476798947,0.357140945046847,0.47543040108412293,0.2942468455895406,0.17621626280470604,111.16738894477415,7.4191480594782515,0.0943393541124963,4.536122169947802,False
4173,0.9602207683234447,0.9738796183432736,0.15095170520017304,0.7713242691612866,0.4574932312290896,0.5780197695466365,0.21248035697904755,0.006151375786853713,0.6654570983487943,0.7072439462110262,111.20852145426429,1.846222907956411,0.027432723802188558,5.452567066440027,False
4174,0.8278255748272165,0.6470852235747911,0.37908517316000656,0.7478435140880721,0.5211797091912603,0.03980484951088056,0.7511909970198496,0.9075807405089883,0.07982633064785834,0.5045572900575032,111.24722169150184,39.82879956080448,2.938280676835997,243.5971564342721,False
4175,0.5405791908807972,0.5691545237187147,0.4172173587866361,0.6936226663391333,0.5106672019916374,0.8548945307187212,0.11705370524920516,0.49810415050842954,0.6869833873309797,0.2738037666976464,111.31343100559664,10.762563225556368,0.44882167053498623,0.3931498757126188,False
4176,0.3791788950831334,0.9266172568087064,0.20716381160326963,0.7778492862218794,0.5179736704833025,0.4874309438064952,0.8660039938306583,0.07406303704070412,0.1745742510290652,0.2604235023023857,111.32964644731278,29.80305964594038,1.9782633439673147,89.0916561024508,False
4177,0.9993094336182351,0.6743966386319649,0.3760388784060057,0.2845440447123076,0.7567957170502592,0.16181078141467817,0.4701683142707708,0.5498546264277921,0.1442481466759698,0.4863063991839121,111.33182769485597,6.829297329650697,0.1312665327450026,1.2945874549745364,False
4178,0.6334484431749866,0.036118357134157834,0.8709655486556022,0.10506259094677879,0.003762514553830453,0.4606256409088517,0.5452680861525171,0.7025121493137365,0.33807307613564347,0.5361485215882489,111.3698267829147,227.2918618236459,8.22730580053036,698.8630484242236,False
4179,0.7213511887606593,0.07490814465827603,0.6185414178524554,0.39763386997399475,0.4713359187165224,0.3266094504246521,0.7587522150763568,0.5319690573827152,0.7274397445603878,0.9202136754692082,111.37746188699046,4.713996160538817,0.18653309305109594,91.24773301395639,False
4180,0.31958895030660317,0.48354803283373593,0.503067843912735,0.4357283438585877,0.42009669601788063,0.23906887820939138,0.9775222595682579,0.4811751639643552,0.2817507800205914,0.6840119553980734,111.42890828130128,91.79861919029916,3.061018718453525,40.48488969389406,False
4181,0.22871656459889916,0.04191662389166283,0.4678885375508225,0.966087360025186,0.3627067637471655,0.6672802028015804,0.7992376017840377,0.9725567919123023,0.4275580156331126,0.7886473908841233,111.43556738105504,39.74975555959367,1.6138994021980726,377.4928201432264,False
4182,0.18575070976444386,0.8007967058370655,0.20581939738245644,0.8703563880204748,0.5843635887969665,0.2935264183311317,0.9774007107927261,0.16786810499805155,0.5946781021407562,0.9228311569646991,111.52595873083393,9.379978047429365,0.5159315540687018,4.477159871028344,False
4183,0.7136110133816622,0.034381858333153895,0.3081340128841379,0.7473525282946186,0.6370499548432925,0.7056552895823174,0.32489223013387375,0.7527691238344445,0.33656416262659117,0.08754762397289469,111.58642275904613,17.672040911112845,1.145807394770253,10.873773790401904,False
4184,0.12209584654991036,0.5529927315278456,0.4297069924980119,0.8539109451069222,0.552496193824126,0.7828256044422076,0.8400076746935092,0.5757583596593375,0.7591473504486992,0.3217613246586916,111.59584066051846,39.55141671655519,1.1013131944413497,302.43278029018296,False
4185,0.39283561800152506,0.4222062008987365,0.3942594301947746,0.5058958399617605,0.5860685659548972,0.5971112732103101,0.12954891339661043,0.9735107663488903,0.3687697315448917,0.2676905540625286,111.73293606575128,75.5482665289195,2.820963950191225,61.889383541262774,False
4186,0.28456971068549125,0.6200222539458895,0.6475716223971312,0.07188341189362224,0.09737123427924843,0.4018969921428222,0.5374876348115454,0.741475103602179,0.6264509324230667,0.10329094674781664,111.75870106534865,0.3080600769552592,0.017104311438363606,14.226631254058749,False
4187,0.9834076067951935,0.2623605102503858,0.5605838811722922,0.5163456869292018,0.39557714048071574,0.1010380027346824,0.5076389198122021,0.8740442103619529,0.4622960052266428,0.2835287736714989,111.77012372265183,43.161345104898054,1.8875407138541367,196.02209762764141,False
