,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
296539,0.7567981093730833,0.6795325361791996,0.09244807175053692,0.9751279012355704,0.4752234279412282,0.19545903675261997,0.8175886503508619,0.41631043036583665,0.0237057644367072,0.15959173238391547
275582,0.3060862241541346,0.7127499095565604,0.33306980027345673,0.9257862431310424,0.20866418845923018,0.4829930319500812,0.823326041927778,0.17044148446132015,0.9061242874683669,0.8334022233418856
292294,0.8205282297852425,0.7120404195633603,0.5791810313119219,0.13212747310079972,0.00511595683033136,0.3684899001716512,0.26077496014917456,0.49746741678467415,0.37142222072438,0.7617782676111029
17017,0.7710630928467843,0.35639430497441327,0.3550610325795594,0.7625381881308145,0.4436877129812756,0.4235334319420978,0.3293198440575902,0.6777210527105006,0.019912955769716148,0.9149259052186282
313128,0.8050500641522161,0.11478064561907796,0.5153603649982177,0.516229932919104,0.6302517508238011,0.3384265844445544,0.9816387815987484,0.7437073244432546,0.16316420719949243,0.08604612609134928
110959,0.8172146766062212,0.31714694746632227,0.3458262405994395,0.27334684628280237,0.8923503454453012,0.4909049181122166,0.6703686001637437,0.1838938482421607,0.5877403963344671,0.9809451757842471
251818,0.714833932244174,0.8626254534654377,0.3098991554846558,0.08257589593403264,0.9419077850654259,0.4930052986675462,0.20667001100366433,0.5612680061202177,0.3941519745903001,0.7692808259551389
157942,0.20933092622963798,0.3258239874093166,0.5905912365036682,0.013592530598629549,0.6667995216791737,0.383127264391258,0.8658920548538536,0.6354644761861334,0.9564377442288232,0.9398608085068028
181452,0.14686969544701356,0.5207060076213473,0.35320192619533963,0.8119551636963084,0.5033687999322219,0.4195373177613818,0.8593977993125909,0.6878468812520215,0.330062311136684,0.7732798360190164
149881,0.858492124883434,0.5783075018567053,0.34958220003401996,0.932601023480145,0.021357674755700648,0.3501388234155578,0.03422167272943687,0.8301645337303494,0.7345348621271527,0.6941040437808665
160406,0.8763404593450211,0.8456677577510782,0.22950328948115484,0.39396839990894206,0.6104188674803878,0.26644919637155806,0.06837142820044688,0.7749939671384777,0.07311031677118797,0.8000836922327533
25320,0.37590550775780757,0.579784075762276,0.3392260408024882,0.9677328687303356,0.21137612315471152,0.6233389290517627,0.7537546180331806,0.22706198714554662,0.5488026921091813,0.4368955353977724
33072,0.5485268572924272,0.3073970405906224,0.6230877984162344,0.34697189119536065,0.47554423470282364,0.6635842149838862,0.8836400836502895,0.044580458899638534,0.8535001344265394,0.8136798682637767
268578,0.8580331303102224,0.626357234585044,0.3607390749123186,0.7897884250571637,0.1078531926446727,0.32563351250468464,0.7818864066090544,0.052343483610382616,0.8814854725627934,0.16061495633640901
163104,0.5082168556867835,0.6222006047974106,0.2914243793629115,0.6829575780789132,0.7041057235945031,0.5849040759460787,0.2930078921581,0.51288643155278,0.6418648242918868,0.7678387573541612
331958,0.4914682818627409,0.23006158108837899,0.38295415200139676,0.9523274174773617,0.22990384656006982,0.1353766852767685,0.8646425788708603,0.912177644846671,0.6182370487558629,0.47986859134316556
93000,0.9714814344021361,0.3396953768750389,0.5795419018407595,0.1713459545346506,0.5313990051476,0.49190212465591443,0.8494012236884272,0.003110294310912843,0.2781885046527847,0.20872608278307267
259852,0.4183856582578389,0.49012978062943635,0.36633126301081004,0.924458627748271,0.20710926759240805,0.09963714738918153,0.6848914571268622,0.8802994074575405,0.6424735778846388,0.9264208621826034
177980,0.5856053938890022,0.9593069467189328,0.21040716893060088,0.7714663660769772,0.20364334156020386,0.40807104944824957,0.5141584802480742,0.5492020961069125,0.017314473142247457,0.31489983221753365
15471,0.46537951134240574,0.6007380584778629,0.3679783139550967,0.3707854093180611,0.7996208317787433,0.5917211572547577,0.09989864340280884,0.8621700942659561,0.8854976078830867,0.5240634910800763
179007,0.8594871047101756,0.679919449762755,0.47410713377107255,0.5284132295979052,0.15518073958420353,0.49988701616737236,0.5378159186838511,0.21391807525427112,0.47145256903704436,0.07562484704236472
230166,0.5958443223155369,0.07565670911021305,0.27836817623981847,0.8292330699416905,0.7081497774332596,0.4497435280853851,0.6722787761345854,0.7022255496352096,0.9036213852522959,0.9088658596636343
43134,0.8695093870151965,0.4628001166116643,0.034270976563867774,0.965430703564175,0.6354475887420725,0.15558777886266095,0.9407647588420253,0.06744030171612829,0.42839871022871917,0.9443729016677814
316951,0.34089409408898264,0.6760114314619532,0.5887342916757135,0.18343802377366247,0.3351599699021817,0.16894177242117808,0.9958301333225525,0.5809733136550924,0.40286718684847783,0.7449763992000957
24405,0.26105911851613084,0.7328539720171343,0.5030777444664517,0.36422430030582337,0.4285841693755811,0.7764679877689663,0.5304487302621733,0.3048856728258583,0.9212302926192979,0.3304559868618898
92521,0.801752514913771,0.10732561661811713,0.5760811494932931,0.3165258179899298,0.43832193985420104,0.15424295429033033,0.9057314831407576,0.5578425765403391,0.698995590909082,0.7075080571297575
