,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1
422845,0.7634351610446835,0.6224167689672613,0.8243721307665315,0.6438782246906479
203781,0.811686913867758,0.5668972362379902,0.6614458988038521,0.9320284295218197
51361,0.7423554416801427,0.6596160740060015,0.7810243088731377,0.6661892050845428
256105,0.7775052303446661,0.5914939533504507,0.912945768972961,0.5732852724052653
124345,0.6312841796330321,0.7109384393808778,0.9783542415347993,0.40179343315451344
221791,0.5687902546298098,0.743720978007576,0.9465533573829569,0.4232893880254231
285320,0.7312321733469133,0.6742431148478683,0.5957267845446601,0.8812502219530052
408003,0.5531345442093633,0.7436642927596744,0.9959923161507757,0.3630717123561933
119032,0.6693362609090617,0.7224857578881141,0.5249940075484738,0.9535524375511328
459961,0.8204718500025608,0.5031809896550287,0.9549305628789581,0.6315685389823618
138041,0.6782532118744161,0.6776281198397097,0.8666581502252525,0.524606733853974
283446,0.7316253262412016,0.6895658123750296,0.6906476979630184,0.7669091254936505
256986,0.6841948810062034,0.7245207889147213,0.6045396512653184,0.8606575204265847
344565,0.6838483280218558,0.7194333152233947,0.6124511127949069,0.8467292941203838
433,0.787201946267574,0.5574118466900244,0.890281969832608,0.6176800336613241
405723,0.5972250101153497,0.7271376650311597,0.8449469624576404,0.524815903085354
205700,0.5989993696529959,0.7453634260061827,0.7020486198848367,0.7136797267429177
143595,0.6315196966728492,0.7174813436147398,0.789077726658863,0.5997610474571329
229874,0.8275026555214158,0.5464786283157596,0.7325712961203633,0.885127135327945
26353,0.7691851725063147,0.6286662965337058,0.8752371882162493,0.5985270555792116
219190,0.7897470799431382,0.6261054121112922,0.7791149981064855,0.7270992884861367
137331,0.8125674738655456,0.5148335561860736,0.9183103005887991,0.6464383717077188
405573,0.7836405246630593,0.6234742946774486,0.6694639472733483,0.8525427636567766
464474,0.789465528129541,0.5691515638391851,0.7964404822554636,0.7186859134829097
351947,0.6706707927985748,0.7339730083636513,0.5797587003198406,0.8945803359490834
376957,0.7982160009644341,0.5197837667123355,0.9802761660684417,0.5546304631309932
42277,0.7709865365190853,0.6179933029085053,0.6826721553476325,0.8134569456831859
484521,0.8052746140762994,0.5672994261398598,0.8829924433044347,0.6554877794293968
235469,0.7093255374704615,0.7051891922600119,0.6005684812564362,0.864281760888742
403546,0.8184798800700325,0.5535889778268352,0.659506547077483,0.9556437371637393
81752,0.5013957109677671,0.7657686419425129,0.6821749442908464,0.7447441084285734
408024,0.7446377162819918,0.6449359086321437,0.9500097079274612,0.5019476804112974
406874,0.5560685407526003,0.7675491688193905,0.7577173433991078,0.6603412861043987
24226,0.6802324054177176,0.7161848538235049,0.5641763773562873,0.897677859345356
8258,0.4374222060205739,0.7825068383874525,0.7570830137929425,0.6850269008458202
374507,0.6607119676913714,0.7132865751702009,0.6684641520061063,0.7546079537396498
442268,0.4417396540257038,0.7927126582512751,0.6708658951468867,0.8270516494232851
120101,0.5899407093300821,0.7411840058646203,0.8102141904958065,0.5717762226373279
455580,0.7013140249996297,0.6922016248273718,0.8839495069652705,0.5355062182769202
340780,0.45310672589946677,0.7733193211825001,0.951512257636083,0.42488239530122607
321753,0.735409871347831,0.6603352687321928,0.7927669944085166,0.6532756686048418
452514,0.7620512937189483,0.597389264649399,0.8636837975370274,0.6036360531356597
339043,0.8223509178297512,0.43278483076614965,0.9521771338574471,0.691125364272483
286225,0.79979081514749,0.5450952416398138,0.9445965351709413,0.5921755093044307
469705,0.7948998169476353,0.3113407316523279,0.9649262340870312,0.772304174672927
203528,0.8191112792540485,0.3909033778138173,0.9157024550094042,0.7875554201612116
