,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.3180943930933248,0.27787704670901353,0.5699943455889588,0.07843842568161279,170,294.8939927244444,46.378180655222216,5.000036704308657,26.906318284333334,-595.8926892125,1149.9933231577777
1,0.3180943930933248,0.27787704670901353,0.5699943455889588,0.07843842568161279,130,393.04750470444446,6.333928683000001,8.154497303141461,3.9046903215777777,-2604.322437288889,727.5080171777778
2,0.3180943930933248,0.27787704670901353,0.5699943455889588,0.07843842568161279,140,373.00413296333335,11.049847666122222,7.578644420759697,6.989541661244444,-2135.7118771666665,807.2389653155557
3,0.3180943930933248,0.27787704670901353,0.5699943455889588,0.07843842568161279,150,351.50104285777775,18.38539436588889,6.916656466022165,11.648537782788889,-1649.3578709155554,905.1109010566668
4,0.3180943930933248,0.27787704670901353,0.5699943455889588,0.07843842568161279,160,327.7136811155556,30.277197314000002,6.08753744095225,18.65382279975556,-1140.5601341844445,1038.3567164888889
5,0.32116270060592667,0.28273540100512623,0.6181165419951199,0.07856345287942747,170,314.10198358111114,31.22031018011111,6.256605272750094,20.034143646144443,-1283.5242059755558,788.9001811377777
6,0.32116270060592667,0.28273540100512623,0.6181165419951199,0.07856345287942747,150,357.98720353222217,12.3491663766,7.8439527364558375,8.225900481788887,-2363.3447958888887,621.5793522399999
7,0.32116270060592667,0.28273540100512623,0.6181165419951199,0.07856345287942747,140,375.76101783444443,7.239675233188889,8.407915890013719,4.745918772766666,-2867.1372744222226,537.4729434333333
8,0.32116270060592667,0.28273540100512623,0.6181165419951199,0.07856345287942747,160,337.15003448888893,19.453457762555555,7.136108352955217,12.96276075832222,-1845.912410022222,688.2811912644446
9,0.32116270060592667,0.28273540100512623,0.6181165419951199,0.07856345287942747,130,392.4440799466667,3.8977470607333333,8.911458703485925,2.4720190725,-3370.8327854888885,455.5377648655556
10,0.3242987565728236,0.2826155977093167,0.6183252205105378,0.07215409191901159,130,389.1999071955555,4.6261786431,8.610820025960773,2.896964608455556,-3085.617966877778,537.29886923
11,0.3242987565728236,0.2826155977093167,0.6183252205105378,0.07215409191901159,150,352.6535592255556,13.790843591777778,7.510439515211234,9.0975935939,-2111.459471611111,690.2115322611111
12,0.3242987565728236,0.2826155977093167,0.6183252205105378,0.07215409191901159,140,371.13595813888884,8.25799536861111,8.098306621860065,5.3624845247333335,-2605.469796433333,609.9580025722222
13,0.3242987565728236,0.2826155977093167,0.6183252205105378,0.07215409191901159,160,331.95360502777777,22.352582701777777,6.7890522969181974,14.59331140792222,-1601.0398299477777,789.348307328889
14,0.3242987565728236,0.2826155977093167,0.6183252205105378,0.07215409191901159,170,305.28005769333333,34.06791750488889,5.893100830631713,21.485658417344446,-1057.798817933111,863.7305997988889
15,0.3326826895122155,0.2783626695778423,0.5292171814167256,0.08251392551896558,160,343.3292525811111,17.357475944888886,7.394193967258807,11.818391196355556,-2014.3921981922222,626.1265482166666
16,0.3326826895122155,0.2783626695778423,0.5292171814167256,0.08251392551896558,170,321.3893912522222,26.862548259,6.613474625228428,17.952110984788888,-1477.9140325011113,693.2415359477778
17,0.3326826895122155,0.2783626695778423,0.5292171814167256,0.08251392551896558,140,380.0893017733334,6.143470629666667,8.608017329341042,4.086478643966667,-3056.893841655555,460.43789956666666
18,0.3326826895122155,0.2783626695778423,0.5292171814167256,0.08251392551896558,150,362.43128509777773,10.704853127255554,8.047047479645522,7.274564298311111,-2530.9028292999997,543.4631387133334
