,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1
344894,0.39019118710191153,0.8195914373631145,0.9327375572332635,0.5791369743977802
116025,0.5899407093300821,0.7411840058646203,0.8102141904958065,0.5717762226373279
391899,0.5972250101153497,0.7271376650311597,0.8449469624576404,0.524815903085354
49173,0.5821984198618196,0.7437025880912724,0.7238036819255264,0.6673546788832208
187233,0.6654145301247301,0.6849001604591128,0.7672401495152888,0.6136383146123962
9244,0.5839544524520249,0.7332523903315207,0.5160368413389458,0.9402810614214809
102991,0.3542963594934617,0.8254256005446067,0.9625600109607492,0.5773261444335431
62958,0.7685235317912313,0.5419824902667076,0.5896815217647619,0.9421678443182742
124362,0.6322002375011424,0.7092882969485848,0.8448473767941289,0.5240210285997691
81502,0.704319207024999,0.6874117049516435,0.5020778231144138,0.9965925624657352
395213,0.6799923277774714,0.6845816368884117,0.7508234387071272,0.6378970329070528
428803,0.6907226305128319,0.6671822667587046,0.6604731355928267,0.7520349667703
54991,0.5400941054923983,0.7633376249549785,0.9292893591976792,0.4611561769352997
69042,0.6796414267045006,0.6998851436762645,0.5984133384810325,0.8288185469644449
144285,0.4265645001692992,0.8064543077268786,0.9956531402539315,0.46799934122821313
41941,0.682789628024923,0.6756561662352714,0.8097878719058202,0.5712760175249467
208875,0.7549147661296461,0.6096118174392987,0.5947951340205531,0.8967795419603324
387579,0.5226255611641456,0.7645161932120388,0.5390738354679719,0.9562878989089351
46219,0.7485379889369707,0.5724740427882405,0.5552047684001806,0.9543217417653866
399126,0.7182252862470252,0.6281433708061668,0.6356215475363949,0.7847686068574796
250112,0.2968351954926702,0.8320952959557203,0.9820813775612308,0.6256702311667666
376506,0.712734467082898,0.6304909721253064,0.8110437358558438,0.583109847457847
84832,0.5937916129497974,0.728847868110763,0.5192422204405799,0.9268021022881099
262355,0.6196508717093389,0.7088721759972025,0.5693617596996671,0.8426449023025608
214291,0.5687902546298098,0.743720978007576,0.9465533573829569,0.4232893880254231
27855,0.7004308595236434,0.6796938469579867,0.5264471087510535,0.9373713857908449
415768,0.6470174893254352,0.670080627151489,0.8951798511393662,0.4550910283276833
170690,0.559931537358634,0.7502616687425845,0.8694099353400452,0.5041761278559014
324649,0.7006903044255791,0.6387959432307131,0.5008035560335026,0.9794912043834297
351634,0.5107974061712696,0.7581435998958456,0.8564123028465505,0.5284535860673476
358756,0.7892738656669965,0.4946140837032745,0.7791998174767076,0.7480965582302139
115003,0.6693362609090617,0.7224857578881141,0.5249940075484738,0.9535524375511328
78957,0.5013957109677671,0.7657686419425129,0.6821749442908464,0.7447441084285734
139917,0.3628960170933517,0.8324739990968872,0.9952859441852375,0.5605226461195858
318070,0.6501401135756112,0.660789545074045,0.8848220787005031,0.46521055246083654
203999,0.6621743526755901,0.6581639323980779,0.9293203963325796,0.4334505238324823
365184,0.45271064335578864,0.7816656436742512,0.9785473320309553,0.4353737757395574
386533,0.47929317526353515,0.7797282789559792,0.5863132175330147,0.8989217882096845
243801,0.8096256158951317,0.41491200161272873,0.7413720831972577,0.9623995957930868
384137,0.4413538482502916,0.8226426746908561,0.9689800923007247,0.5215494661169024
77388,0.8005898922747258,0.4530310961009741,0.8655693602275164,0.714599258479349
31666,0.6380686621379864,0.6676128910794472,0.8864137754750234,0.4590293779005008
338504,0.6807737051770796,0.667658834745114,0.8123147392654604,0.5691487176157181
152577,0.5607771103236096,0.7255225861051199,0.887534585351021,0.46373862903750224
405230,0.6473125407215549,0.6977327515581114,0.8592108225225916,0.5132925923799532
5148,0.6843877375020642,0.6772317820379783,0.8142028280115828,0.5719588737688934
82712,0.6441350245491936,0.6596552587337301,0.9916753020393153,0.36524451861300783
342823,0.6185875143393434,0.7390308822336092,0.8071289607641158,0.5818660715730445
359408,0.5579608622935139,0.7511409752968843,0.5171770653249976,0.974076207978661
225100,0.7761018868148414,0.4998455120350951,0.6694880956628011,0.8704570592384152
119468,0.7585370053764028,0.5700603982040943,0.5970893037819028,0.910907062430996
177567,0.36434774218887944,0.8189521277954276,0.9364566091306804,0.5808709569748931
391087,0.7286668820054789,0.6143443975004494,0.566967770548849,0.9069348250846395
433169,0.5823311510868837,0.720866373637423,0.6775509894047602,0.7059917520088624
289589,0.8099699853561342,0.4145080587852931,0.7605860225189426,0.9373683284154126
414088,0.6182061805727742,0.7106253118387983,0.5834673986484956,0.8195692091792871
282017,0.649165774433454,0.680024331790034,0.7452170106420996,0.6300919724994382
404813,0.6013765816120279,0.7249268526556778,0.9045768154424666,0.4542480665162686
182241,0.7488746975614224,0.597457292114746,0.8610227939566741,0.5641053855843596
299491,0.6564967925946723,0.6866862651050586,0.573900388679451,0.8525866352511864
295318,0.8073617406870691,0.39396193052379064,0.9206450328995874,0.7488895322517688
32131,0.8100397039764257,0.40851638281873354,0.9258787747397157,0.7322803877988391
125443,0.6266100777181554,0.675246769622901,0.9670732728952405,0.3869552202161376
147180,0.8018963176459933,0.3945122521366145,0.8608717679311089,0.8018990797171482
126138,0.3246020590963978,0.8214832316117356,0.8854821616651454,0.6820695149319937
388741,0.7946249733731338,0.4971107200513696,0.7896950299506559,0.7544446542096844
102110,0.7974813564888543,0.38152791077123055,0.7995668094726656,0.8961775855077552
412611,0.8043974860405527,0.37999701492988885,0.8611389161037899,0.8342171199463536
185684,0.40797195317197615,0.8023098014229945,0.914719408040758,0.5627765208158871
419673,0.7081660339107467,0.6402293468392783,0.9153499155108608,0.4720503888247474
178457,0.6248047223148273,0.7247008099242926,0.5479642121074838,0.9083503353258054
393089,0.6836239752092816,0.6438250687751794,0.6981800445431623,0.6916064970385157
63446,0.7017624932080385,0.6501092256575131,0.6814231086285207,0.7128734815951889
45917,0.6678409562417288,0.6523012317955265,0.6839774428201867,0.6895659834743664
378228,0.44027058420123466,0.8272235574974038,0.9920153204727907,0.5030170246102904
69782,0.5984853075754765,0.722665531171479,0.4927025913788078,0.9630753440289133
