,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1
310,0.6240970295049408,0.815766776973379,0.865936646406053,0.6502579920133107
244,0.553728951782783,0.8775398792085637,0.8024445727927819,0.8452804626561264
134,0.3980677557848729,0.8624929231503081,0.8245445501182759,0.8336992714669715
251,0.559180790532353,0.814449928551306,0.8005662393450541,0.732402683044733
104,0.3375066996391261,0.8874259266845229,0.9022796416423045,0.9316451171344644
188,0.4774106577492572,0.8975031649194568,0.9015849399047914,0.7844097712061752
99,0.3268268951221557,0.8557511305189489,0.7936400064617719,0.9905180887487232
116,0.3684020971647859,0.8272962307871246,0.7338653896895304,0.86605599742064
611,0.8612665271049487,0.5760662596332868,0.7488169731540261,0.9368565463650684
635,0.8743753979280328,0.6790656754087596,0.6881855031254498,0.9936362262125744
230,0.5336328218682039,0.8133289575668265,0.631770634949634,0.9374590214992534
101,0.3334839971509666,0.8519662757642883,0.8333610103565936,0.889358146788759
168,0.4506898443010858,0.9294074068935376,0.9884158002900324,0.8436518604534156
366,0.6835869997229028,0.7519581664829497,0.9311445593788178,0.4950459314705611
352,0.6680412355116313,0.7984612977835155,0.6888343432146653,0.7911518498875266
63,0.2429875657282363,0.8841039847287782,0.9884988123550126,0.8347678817825571
54,0.2116270060592668,0.8849026733675083,0.9880424803927852,0.9311265043872744
355,0.670910809260237,0.8087130896630548,0.6422413122656664,0.8901556958230193
283,0.5995235421916668,0.8146616564841677,0.9791778440656012,0.4550936626955758
205,0.5047650216933605,0.8799994552246718,0.7585767220566967,0.9816139398184868
43,0.1809439309332484,0.8525136447267572,0.8828102945650567,0.9292468398397548
126,0.3806503750095109,0.8433136700094847,0.7169501421996328,0.976940636742432
220,0.5208568339518862,0.8494310788883531,0.7052330165513048,0.8653099240682621
687,0.907881021325411,0.4055759438658449,0.9864011719480374,0.8600679658867233
665,0.8937674002905847,0.3773073392480492,0.970099127326354,0.9904300737666952
