,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.339140481428682,0.28468911259623214,0.5180986423960495,0.0695427578942631,140,348.95980135444444,10.263443881977778,7.517909471108431,6.514217038866666,-2144.763945044445,750.452025471111
1,0.339140481428682,0.28468911259623214,0.5180986423960495,0.0695427578942631,130,366.55531120666666,5.7205268169888885,8.04852335042904,3.533180802255555,-2607.215902277778,658.4697581188888
2,0.339140481428682,0.28468911259623214,0.5180986423960495,0.0695427578942631,150,328.48143972444444,16.576511086,6.879441979917512,10.606882164266668,-1672.7068490744443,819.8481051122222
3,0.339140481428682,0.28468911259623214,0.5180986423960495,0.0695427578942631,160,305.9686189222222,26.910733722444444,6.079149991871278,16.753564282488885,-1172.2641095977776,926.8361634777779
4,0.339140481428682,0.28468911259623214,0.5180986423960495,0.0695427578942631,170,279.1168980655555,43.39562594333333,5.037490595747418,25.258468520500003,-627.0893280967689,1086.3369970711112
5,0.3396299001379255,0.28665165104885487,0.46596009433961566,0.0788575319493343,170,274.43681138,43.54471150111111,5.033594571347879,25.100178671955554,-643.9314548841655,1073.7839423344444
6,0.3396299001379255,0.28665165104885487,0.46596009433961566,0.0788575319493343,140,341.2910249711111,10.001706048933332,7.523716575151127,6.336785799655556,-2167.0424667444445,729.7439378277777
7,0.3396299001379255,0.28665165104885487,0.46596009433961566,0.0788575319493343,150,322.2541544666667,16.476350389888893,6.8880374526898525,10.507589753855557,-1690.95795401,808.1442742344444
8,0.3396299001379255,0.28665165104885487,0.46596009433961566,0.0788575319493343,130,359.2142231822222,5.662995289133334,8.080934451747344,3.497660483677778,-2634.985966577778,651.2652744966666
9,0.3396299001379255,0.28665165104885487,0.46596009433961566,0.0788575319493343,160,300.48172415111117,27.189040452444445,6.078728833495322,16.762935366522225,-1185.55048288,927.3815018411111
10,0.3397080866637599,0.27630755379184424,0.5963301939189756,0.0559217497215591,140,373.47345017444445,10.011922621033332,7.652886878721547,6.398522661644445,-2225.6384322000004,736.5836264422222
11,0.3397080866637599,0.27630755379184424,0.5963301939189756,0.0559217497215591,170,302.7922095255555,40.979143087555556,5.3428156334135455,24.715227586722225,-742.2333515114889,1040.6180597633333
12,0.3397080866637599,0.27630755379184424,0.5963301939189756,0.0559217497215591,150,353.15637117777777,16.554708424555553,7.030012649115195,10.670166372144445,-1746.0792027177777,823.3243357
13,0.3397080866637599,0.27630755379184424,0.5963301939189756,0.0559217497215591,130,392.64470242,5.745886818311111,8.168516607355203,3.5621298484333335,-2674.1162582,663.4101559977778
14,0.3397080866637599,0.27630755379184424,0.5963301939189756,0.0559217497215591,160,330.9536694122222,26.962794967999997,6.285069474330955,16.99407376086667,-1263.70908403,937.4275405388888
15,0.34036611055870714,0.28289452129118153,0.5545646508876081,0.06196018489650663,130,372.72706137333336,6.272694848533333,8.011552896646052,3.855519643744445,-2526.4123805777776,719.7322665422222
16,0.34036611055870714,0.28289452129118153,0.5545646508876081,0.06196018489650663,170,282.7376979133333,42.97294053122222,5.052119850999579,25.286631615477777,-621.7723930590554,1067.3193461133333
17,0.34036611055870714,0.28289452129118153,0.5545646508876081,0.06196018489650663,140,353.73062225222225,10.194034648966667,7.488654402580862,6.490137055799999,-2124.952352622222,745.4899075722221
18,0.34036611055870714,0.28289452129118153,0.5545646508876081,0.06196018489650663,150,334.36296026444444,17.245397396888887,6.849613232726623,10.97214087988889,-1638.9834707166667,852.5214812366667
19,0.34036611055870714,0.28289452129118153,0.5545646508876081,0.06196018489650663,160,311.85040601777774,27.891971448222225,6.056737873498686,17.26609235045556,-1147.2543618455556,961.1319745444445
20,0.3435205961786066,0.2689881013243882,0.5210041702925682,0.06562249051965816,140,385.2379357544444,9.305908874766667,7.855200082635175,6.012256432555556,-2383.7695045888886,686.6352399122221
21,0.3435205961786066,0.2689881013243882,0.5210041702925682,0.06562249051965816,130,403.84539649333334,5.279909478966666,8.358518865856029,3.296053123,-2840.1217591333334,611.8740139155556
22,0.3435205961786066,0.2689881013243882,0.5210041702925682,0.06562249051965816,160,342.15240831777777,24.247420388222224,6.549390288652166,15.707421068222223,-1420.2185915477776,855.0702272055555
23,0.3435205961786066,0.2689881013243882,0.5210041702925682,0.06562249051965816,170,316.49615942333327,37.955661543000005,5.658966993454917,23.601634701566667,-900.5259718071112,966.3447042033333
24,0.3435205961786066,0.2689881013243882,0.5210041702925682,0.06562249051965816,150,365.3304260011111,15.424595477222223,7.2531387043935105,10.079626826688887,-1898.2139967466667,772.79199388
25,0.34466838095410823,0.2739022224172527,0.619093739985441,0.047789440963263846,170,305.63460693444443,44.034830682333336,5.213292527896153,25.965006275144443,-676.6426902325221,1115.6399894533333
26,0.34466838095410823,0.2739022224172527,0.619093739985441,0.047789440963263846,130,393.70981820444445,5.729530429955556,8.053160004107255,3.563427275888889,-2596.5581962222223,663.5408014
27,0.34466838095410823,0.2739022224172527,0.619093739985441,0.047789440963263846,140,375.01924310999993,10.265778731355557,7.5536255427592875,6.568348653288889,-2145.4965954,756.0240519955555
28,0.34466838095410823,0.2739022224172527,0.619093739985441,0.047789440963263846,160,331.5451099522222,26.89442011988889,6.203140032304278,17.102607069655555,-1203.8017761,940.8329729066667
29,0.34466838095410823,0.2739022224172527,0.619093739985441,0.047789440963263846,150,354.9793038744445,17.057722623999997,6.940307946702893,10.99938628191111,-1672.8977250100002,851.2549176244444
30,0.3474068911942625,0.26815045660517994,0.4617580874642138,0.07241344043232192,130,397.67117170333336,5.775220458333333,8.217331081850167,3.5797681786777775,-2697.752276811111,667.3376142855556
31,0.3474068911942625,0.26815045660517994,0.4617580874642138,0.07241344043232192,140,379.46339221444447,10.313173160666667,7.690286271529801,6.5630860896,-2234.675005288889,758.0252682755555
32,0.3474068911942625,0.26815045660517994,0.4617580874642138,0.07241344043232192,170,307.6251149344444,39.554217366555555,5.440603334390506,24.203380697455557,-786.883560227541,998.65441491
33,0.3474068911942625,0.26815045660517994,0.4617580874642138,0.07241344043232192,150,358.75778163222225,16.51562080422222,7.0970061645669835,10.696126901555555,-1783.4903533211113,820.3834526799999
34,0.3474068911942625,0.26815045660517994,0.4617580874642138,0.07241344043232192,160,336.06130510666674,25.811027419111113,6.365200881738706,16.521570098044446,-1306.8295981866665,904.7668842211111
35,0.35225775851887725,0.26287621663501315,0.5136393919400464,0.05692106368007002,130,401.4538438522222,6.721924518411111,7.922364786423028,4.134208579011111,-2413.0579363222228,774.1838999411111
36,0.35225775851887725,0.26287621663501315,0.5136393919400464,0.05692106368007002,140,382.0821623477778,11.413622553533331,7.406534588091009,7.218435342144444,-2003.4987111444445,836.2776865000001
37,0.35225775851887725,0.26287621663501315,0.5136393919400464,0.05692106368007002,160,337.8960830766666,29.99121145,6.034142108171906,18.61748004141111,-1090.0099833744446,1037.8349045366665
38,0.35225775851887725,0.26287621663501315,0.5136393919400464,0.05692106368007002,150,360.3552545988889,18.562853259888893,6.792274796815249,11.838534979688887,-1555.017077657778,918.39248684
39,0.35225775851887725,0.26287621663501315,0.5136393919400464,0.05692106368007002,170,306.8778931411111,44.972154380999996,5.075669287367501,26.68396089208889,-589.5988879688,1144.706876782222
40,0.352778128568191,0.2785489700729833,0.5783071638937758,0.048659631533697525,140,356.68608263333334,10.316203029977776,7.410915556431405,6.555319843588888,-2067.6318137333337,755.7628492544444
41,0.352778128568191,0.2785489700729833,0.5783071638937758,0.048659631533697525,160,313.77908875444444,27.23455323066667,6.031966414715645,17.01410269688889,-1121.6837986377777,947.1949205155555
42,0.352778128568191,0.2785489700729833,0.5783071638937758,0.048659631533697525,150,336.5761977055556,17.347965700222222,6.800281511042541,11.053094130544444,-1599.1489413622223,858.0457916922222
43,0.352778128568191,0.2785489700729833,0.5783071638937758,0.048659631533697525,130,375.1014487344445,6.296660574966666,7.91610857568401,3.874742900633333,-2460.4814205666667,724.3347510533334
44,0.352778128568191,0.2785489700729833,0.5783071638937758,0.048659631533697525,170,286.35631096777774,43.112231542888885,5.0419640445625316,25.420066537244445,-608.1383906733,1062.9806581566665
45,0.35299623014940956,0.26951798882458533,0.4126326336488613,0.07908104810695872,140,369.15053245666667,10.053637135811112,7.650622442402347,6.417231184633334,-2229.365109777778,735.6459431744445
46,0.35299623014940956,0.26951798882458533,0.4126326336488613,0.07908104810695872,130,387.33941298555555,5.631937859911111,8.177647234536218,3.5004204930555556,-2690.4127837,651.0518138433333
47,0.35299623014940956,0.26951798882458533,0.4126326336488613,0.07908104810695872,160,326.48217415,25.694418898666665,6.312425459946011,16.35037857453333,-1281.8934754877778,904.38367385
48,0.35299623014940956,0.26951798882458533,0.4126326336488613,0.07908104810695872,170,300.28085051333335,40.861279747333334,5.361964817549064,24.702972346822225,-765.0008327335555,1015.0954713922224
49,0.35299623014940956,0.26951798882458533,0.4126326336488613,0.07908104810695872,150,350.14953015000003,16.72001748411111,7.055635232529913,10.746509381455557,-1761.4626105277778,830.4904311422222
50,0.35385730519646297,0.2796676258310312,0.48475326204300345,0.061224167244462384,150,325.4340631077778,18.848005696666668,6.562734750918641,11.813897370033333,-1443.6240603933334,925.3505206411112
51,0.35385730519646297,0.2796676258310312,0.48475326204300345,0.061224167244462384,130,364.3036805444445,6.800306001188889,7.754783497051683,4.158754016355555,-2315.598605555555,779.9911345377777
