,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,sim_liq_density_280K,sim_liq_density_260K,sim_liq_density_300K,sim_liq_density_240K,sim_liq_density_320K,sim_vap_density_280K,sim_vap_density_260K,sim_vap_density_300K,sim_vap_density_240K,sim_vap_density_320K,sim_Pvap_280K,sim_Pvap_260K,sim_Pvap_300K,sim_Pvap_240K,sim_Pvap_320K,sim_Hvap_280K,sim_Hvap_260K,sim_Hvap_300K,sim_Hvap_240K,sim_Hvap_320K,sim_Tc,sim_rhoc,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,mse_Tc,mse_rhoc,mape_liq_density,mape_vap_density,mape_Pvap,mape_Hvap,mape_Tc,mape_rhoc
14,0.7492780293022112,0.18750720223910505,0.6498505825522631,0.020721032464701326,0.4651214787564237,0.8116219374180632,0.2708216408602138,0.7836290549058244,1021.1366188222222,1087.0336194555557,842.4701625933335,1150.7306574888887,943.7726227055556,33.00947499888889,17.22404266922222,101.82125005933334,8.450781524611113,59.94073223522223,7.628461383866667,3.9560833996555553,21.589016638022223,1.8779116954555557,13.45070980902222,188.3666098681214,207.45986682841396,134.5327627412128,224.70947549932856,164.30072848456734,348.2763697222729,436.0374410811659,450.6342204954899,11.159873407943493,0.012623540879565723,65.9484149955726,5.742587845826199,25.375812646218105,2.1629090147166545,3.0458297222127055,0.9014137080335018,4.841090674597871,0.6928326940768127,1.1687798332171515
15,0.8202408094440252,0.303371240731577,0.6027410634719897,0.09624687666082876,0.07562743677191408,0.7202980606446665,0.820812258598017,0.031763297553978775,1088.785664588889,857.5610381522222,945.77951943,1146.2436317555555,1023.6610753944444,16.050351687888888,99.8501791677778,55.81493630077778,7.167497794455556,31.35208039533333,3.7192400515,21.263019187255555,12.702120749077778,1.6133553574777777,7.312380480966667,211.37654514245546,139.36475451449758,168.40611032323895,227.56408802327965,192.0188422724288,351.29542009457236,438.95549098617903,634.0641300178879,24.57054484688432,0.12016874098131566,144.37277121367137,29.326774800698203,63.28983683117578,2.5771392170883054,10.051481174970636,6.284152140571278,7.197888598905519,1.5656933313786192,1.8458215745194966
16,0.8881024515156252,0.9644180521882231,0.1999608454976776,0.9540524343102902,0.44890958508748036,0.22864710251913986,0.09325522399196962,0.9155110968372402,1083.752355411111,1143.8090857777777,933.5119353188888,829.3975462488888,1013.327275472222,20.310499762222214,9.544845163766666,67.95369233955557,116.29103267722223,37.957421708333335,4.58828673041111,2.107917539733333,14.924266928111107,23.70826253223333,8.626171221644444,198.79986037109185,215.30369622236577,155.05838530299263,124.27930191989718,179.153450725019,344.7358810508972,441.7642665642908,179.8266026974931,25.30281707590931,1.8341040661485628,1.8311962363723584,1.3090081696960723,115.86943466710841,1.2820138892476616,11.187662026313786,12.346410405716306,0.7338775583874091,0.33078493960413724,2.4975096436869557
17,0.9098703649759834,0.2098722819869953,0.5925032364708442,0.4383858150569827,0.6722598974938266,0.5231206509165838,0.2098082202013937,0.3165705443239677,1082.0482226333334,846.8298049733334,940.1181967033334,1140.4469972333334,1011.5230318677776,18.16392165322222,113.02158994377777,62.136735761111126,8.687810738044444,33.23893414411112,4.1573323950333325,22.944835920966668,13.808998407499999,1.9211840216222225,7.680156100922222,206.62276539739477,131.6583382708474,163.21651300990098,222.97934999507768,187.2144330775052,348.31208609164815,444.2406468054928,288.60198594295116,3.3779997233756887,0.49775899761845627,42.774333251789955,5.915042757188418,175.3147278278071,1.7215783138363396,2.063624366924021,3.3525775824727546,3.8713674690066355,0.7031589255372266,3.0720758249403284
18,0.9111013055319114,0.43073950865132726,0.4604747468609301,0.8079398099368328,0.7534618377248097,0.3076827041944818,0.0790097784207587,0.9551098973583348,839.4131293288889,1123.7162234555558,1064.5427363555557,925.99669019,998.3484704855554,103.7090160638889,8.382042344466665,17.245620170555558,56.77940522011111,30.861316151444445,21.67939338735556,1.8629327233555557,3.967573394288889,12.917499715388889,7.221379291855556,136.10202557692645,225.55582173562502,208.97641671185937,166.79706920933,190.5799996706156,350.28484398550836,433.0910259645768,65.61761908250155,10.973064340691426,0.06156217424430521,96.7587616923742,19.40265053666921,4.372389584534221,0.6447922821041973,5.1487690860414,2.300635168676245,5.885401229754368,1.2735179789257443,0.48515683632871753
19,0.9180889316317505,0.40244100141682515,0.6048638537351585,0.2263530382627534,0.5406500036457043,0.6370189170333114,0.04640921611435331,0.9084740493938542,1142.2299559444443,939.574021288889,843.2722047222222,1017.1452106355556,1084.4907191111113,8.332098298911111,60.92182949466667,112.89810529288889,33.647537915,17.70648597833333,1.8475094268666663,13.629294244433332,22.82220047037889,7.761643442255556,4.06200540561111,221.48568608721482,162.38771463691214,129.392044134117,185.9403993675553,205.48843427583154,347.8374008655884,442.8387746257861,309.6875764263954,2.784038164988616,0.39417351559092867,26.520420535750198,3.8314181486062067,140.15658464015615,1.8130645167818717,1.4803197575376241,2.8306957713981062,3.0102873996622077,0.5659190660311082,2.7468154584190425
20,0.9323267623788852,0.3013048676914993,0.33821396769889867,0.970626792236772,0.11713811451967605,0.6535811732251665,0.8039714727167746,0.9085746143009348,832.9795764866667,998.4422149588888,927.3238064844444,1124.9932481888889,1065.8942886777777,102.05869247922224,30.034724625888888,57.090771922777776,7.9012578469444446,16.00372439466667,21.339445070728885,7.0705645722,12.97712493428889,1.7659746609555556,3.7149086675222223,137.03072999961944,192.25451676965855,168.4900011783059,228.20336713376201,211.80257400314056,349.5141832845998,430.5619536068835,29.68855977883509,16.402494725658805,0.10170637650629968,138.26614225089725,13.207288146064796,0.1918846425223824,0.4672294905074262,8.353202959100903,4.838128223570895,6.962430805410136,1.050706396611492,0.10163489399454945
21,0.9450395104926992,0.13984705493989116,0.496980038382205,0.7866921381313462,0.5939425634900498,0.2480454245177514,0.7900919915297103,0.14415929305032524,1066.6994042222225,930.60282368,1001.6492152022224,836.7819388199999,1122.1995527,15.81666075522222,56.89678724433333,30.67082479388889,97.6738958698889,7.322032960311111,3.656857713155556,12.91452665451111,7.161185273711111,20.779647083588888,1.6457394264888887,211.78419560492952,169.03450664406446,192.53408567231844,139.27856335582308,228.39000590763493,351.2180188667195,430.25312291698907,60.579522071612324,32.54222323791314,0.20193491884456582,154.91769095545658,28.494445421453275,0.5578253771269145,0.6511366467593862,10.401247985441344,6.776912877941586,7.43827465231091,1.5433152731350452,0.17328934640624807
22,0.9488885836187635,0.5385798005237431,0.3495945554768025,0.9844126791139961,0.8693125088091521,0.3994780054671491,0.2446615824044038,0.05707654305460062,1003.585655437778,812.9685259777779,1127.1106536666666,1068.6261198222223,917.0323843066668,39.99959333755555,121.75062353288891,9.427189661288889,21.452359816222224,68.6059104697778,8.999531133366668,24.275589006744443,2.0864679891777773,4.837050925555556,15.039863642066665,178.13968962706466,120.8049988522973,214.41142401795383,197.50145743652274,153.6552280411394,343.46226466836004,438.44651815829525,25.483295835552127,54.388369853116956,2.72793546362307,8.877482875260808,5.845444133860189,55.450632681820856,0.434237518132778,14.622346258882466,15.037350329968172,1.7937178866012167,0.6990098680582747,1.7277304311589903
23,0.9883650691978565,0.10078833015542524,0.5981916456387756,0.33136635579410734,0.9170751383850634,0.05299991249360306,0.10619074736236862,0.7101676685571185,1012.55738076,1146.8154610444444,825.9886309622223,1087.3081379,933.2101983455556,37.14991877188889,9.390359297755555,119.02118539333333,19.765843300222222,69.74767587866668,8.475010474144446,2.0804369630555555,24.087282298644443,4.493711261099998,15.227736663555556,181.1899208595879,218.43084306041933,123.60715069673272,201.57435940156,155.76454558331733,343.50141996071113,442.51044686511585,215.38407178293784,38.54854928747227,2.346232660494091,1.8569188853014005,5.65764300330341,132.49038703465536,1.297157868853759,10.82743634984543,12.000837680808312,0.7227124600248737,0.6876893833956468,2.670637323692773
24,0.9912057133258181,0.5094131756089683,0.6077123132644107,0.2547050105285187,0.8762411865212241,0.46195326034312795,0.036591051808128904,0.1515836219688688,1021.7997930433336,1081.7522554,949.4198431033332,1138.6993509777778,869.3637993155555,29.49430527566667,15.44413396777778,51.14462001988889,7.415717985622223,89.46042303433333,6.939971918344443,3.590355536177778,11.862615948544445,1.6682280161555554,19.56646875533333,192.7212410852685,210.88156156652119,171.65212485324048,226.53667835319584,144.69754769781687,356.64262917962037,435.11179745846175,751.0111238158836,101.47319549902895,1.2529785834974903,194.78882200670236,115.83418685801597,16.90687833941252,2.6402373571416966,14.69552205703913,10.168575336094474,8.399258770246979,3.1116656585001663,0.9540133314296407
