,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,density
0,0.3010779329998907,0.3886875833040542,0.26004410387002047,0.32018201530934154,0.22476780298973148,0.45259668228812067,0.40478944861169175,0.20862650281272668,0.1864644078157098,0.05633813572139252,229,1492.898560441586
1,0.3010779329998907,0.3886875833040542,0.26004410387002047,0.32018201530934154,0.22476780298973148,0.45259668228812067,0.40478944861169175,0.20862650281272668,0.1864644078157098,0.05633813572139252,249,1426.831269931308
2,0.3010779329998907,0.3886875833040542,0.26004410387002047,0.32018201530934154,0.22476780298973148,0.45259668228812067,0.40478944861169175,0.20862650281272668,0.1864644078157098,0.05633813572139252,269,1336.7028469145193
3,0.3010779329998907,0.3886875833040542,0.26004410387002047,0.32018201530934154,0.22476780298973148,0.45259668228812067,0.40478944861169175,0.20862650281272668,0.1864644078157098,0.05633813572139252,289,1245.9318638963186
4,0.3010779329998907,0.3886875833040542,0.26004410387002047,0.32018201530934154,0.22476780298973148,0.45259668228812067,0.40478944861169175,0.20862650281272668,0.1864644078157098,0.05633813572139252,309,1132.9504175608545
5,0.3014566405378426,0.39618768813687794,0.269905157478839,0.3150943826453888,0.21233008824187546,0.48970386889193596,0.3278175732929601,0.15408662129191844,0.2258336437287806,0.03146004124067812,229,1493.0466098045438
6,0.3014566405378426,0.39618768813687794,0.269905157478839,0.3150943826453888,0.21233008824187546,0.48970386889193596,0.3278175732929601,0.15408662129191844,0.2258336437287806,0.03146004124067812,249,1409.4257005036627
7,0.3014566405378426,0.39618768813687794,0.269905157478839,0.3150943826453888,0.21233008824187546,0.48970386889193596,0.3278175732929601,0.15408662129191844,0.2258336437287806,0.03146004124067812,269,1321.1547433101791
8,0.3014566405378426,0.39618768813687794,0.269905157478839,0.3150943826453888,0.21233008824187546,0.48970386889193596,0.3278175732929601,0.15408662129191844,0.2258336437287806,0.03146004124067812,289,1233.2819493326149
9,0.3014566405378426,0.39618768813687794,0.269905157478839,0.3150943826453888,0.21233008824187546,0.48970386889193596,0.3278175732929601,0.15408662129191844,0.2258336437287806,0.03146004124067812,309,1120.8579866008638
10,0.30181352193374267,0.3618146372722579,0.28089099136104356,0.3108995757032488,0.19189426637908857,0.4528911130034083,0.27326333283699983,0.2765805199783249,0.27211074139845115,0.06431539195223014,229,1496.5717686039145
11,0.30181352193374267,0.3618146372722579,0.28089099136104356,0.3108995757032488,0.19189426637908857,0.4528911130034083,0.27326333283699983,0.2765805199783249,0.27211074139845115,0.06431539195223014,249,1418.2354684071236
12,0.30181352193374267,0.3618146372722579,0.28089099136104356,0.3108995757032488,0.19189426637908857,0.4528911130034083,0.27326333283699983,0.2765805199783249,0.27211074139845115,0.06431539195223014,269,1334.1421013814772
13,0.30181352193374267,0.3618146372722579,0.28089099136104356,0.3108995757032488,0.19189426637908857,0.4528911130034083,0.27326333283699983,0.2765805199783249,0.27211074139845115,0.06431539195223014,289,1241.022286818967
14,0.30181352193374267,0.3618146372722579,0.28089099136104356,0.3108995757032488,0.19189426637908857,0.4528911130034083,0.27326333283699983,0.2765805199783249,0.27211074139845115,0.06431539195223014,309,1126.0781764596127
15,0.30185765151072147,0.35712824290456674,0.2576095529112954,0.3269731986319619,0.2056535296683294,0.43958864798697905,0.20994645272965382,0.3017045384396524,0.3170615590511824,0.03807779457936343,229,1461.8568331746046
16,0.30185765151072147,0.35712824290456674,0.2576095529112954,0.3269731986319619,0.2056535296683294,0.43958864798697905,0.20994645272965382,0.3017045384396524,0.3170615590511824,0.03807779457936343,249,1385.2181660854753
