,sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.31716958210787355,0.019775442894981288,241,1191.8138002888888,7.367886940377777,18.68828643998574,2.6132518649333334,-9391.329134611111,1479.890253677778
1,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.31716958210787355,0.019775442894981288,261,1124.7933549555557,14.990607276777778,17.33230884889365,5.455257479155555,-8186.382667144446,1541.2870827
2,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.31716958210787355,0.019775442894981288,281,1053.887101982222,30.113483276,15.657453306761939,10.852045221855555,-6689.552683233334,1720.6495916111112
3,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.31716958210787355,0.019775442894981288,301,968.3281764877778,55.38637618777778,13.616050295347321,19.199003404855553,-5204.918376755555,1833.8235017333334
4,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.31716958210787355,0.019775442894981288,321,865.2868003944444,99.81779400444447,11.001164316205427,31.52565797098889,-3489.6313813333336,2000.1118455222224
5,0.3487088829207267,0.28789133222912666,0.2209636501401201,0.44948959997653787,0.29847340936344585,0.07987020647651463,241,1179.2220871111113,6.8488680458,19.070399890183285,2.4460520002888892,-9847.915211833333,1385.6196968333331
6,0.3487088829207267,0.28789133222912666,0.2209636501401201,0.44948959997653787,0.29847340936344585,0.07987020647651463,261,1114.8033318888888,14.271361536777778,17.693478915577934,5.237022795933333,-8541.531037566667,1480.9814070444447
7,0.3487088829207267,0.28789133222912666,0.2209636501401201,0.44948959997653787,0.29847340936344585,0.07987020647651463,281,1046.595763141111,29.08472384722222,16.039549035283816,10.631591406155556,-7001.569226744444,1680.7749866
8,0.3487088829207267,0.28789133222912666,0.2209636501401201,0.44948959997653787,0.29847340936344585,0.07987020647651463,301,966.5539860388889,53.17496153611112,14.024164035364874,18.673443272011117,-5499.488065022223,1799.4882402888888
9,0.3487088829207267,0.28789133222912666,0.2209636501401201,0.44948959997653787,0.29847340936344585,0.07987020647651463,321,862.7265810222221,92.50072554399999,11.491503199036972,30.172349456155555,-3811.5707388,1919.519814211111
10,0.3517575781466659,0.295078568457757,0.1881905728359738,0.45886670341804087,0.3299572343799065,0.046369581655902374,241,1176.098055466667,6.367671424477778,19.19629504695376,2.2908891842666663,-10102.121842077779,1295.7579776277778
11,0.3517575781466659,0.295078568457757,0.1881905728359738,0.45886670341804087,0.3299572343799065,0.046369581655902374,261,1112.6822100444444,13.219090183666667,17.840545125153778,4.8910514463777774,-8790.332064844446,1382.656257633333
12,0.3517575781466659,0.295078568457757,0.1881905728359738,0.45886670341804087,0.3299572343799065,0.046369581655902374,281,1046.2855667966667,26.337702543555555,16.28686164700316,9.731531124877778,-7325.799301055556,1546.4136386222222
13,0.3517575781466659,0.295078568457757,0.1881905728359738,0.45886670341804087,0.3299572343799065,0.046369581655902374,301,969.8637146411112,49.36199773188889,14.305566837668025,17.581250894100002,-5774.561381800001,1701.0432914333335
14,0.3517575781466659,0.295078568457757,0.1881905728359738,0.45886670341804087,0.3299572343799065,0.046369581655902374,321,880.1850940933332,88.65686577744445,11.870301980103687,29.10054813631111,-4138.753909811112,1827.7731079777777
