,sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H,temperature,density
0,0.35134042341898997,0.278268753219167,0.2236650491485027,0.49495343283709525,0.3182759892215561,0.019519496293110405,241,1188.849624036334
1,0.35134042341898997,0.278268753219167,0.2236650491485027,0.49495343283709525,0.3182759892215561,0.019519496293110405,261,1112.620641340663
2,0.35134042341898997,0.278268753219167,0.2236650491485027,0.49495343283709525,0.3182759892215561,0.019519496293110405,281,1066.14254152155
3,0.35134042341898997,0.278268753219167,0.2236650491485027,0.49495343283709525,0.3182759892215561,0.019519496293110405,301,958.6067748418646
4,0.35134042341898997,0.278268753219167,0.2236650491485027,0.49495343283709525,0.3182759892215561,0.019519496293110405,321,798.645892395217
5,0.35137169537981494,0.27811514880004845,0.23139536127648677,0.4985095484316089,0.32149270716260914,0.021981339163419922,241,1177.7132190460122
6,0.35137169537981494,0.27811514880004845,0.23139536127648677,0.4985095484316089,0.32149270716260914,0.021981339163419922,261,1116.3126866211362
7,0.35137169537981494,0.27811514880004845,0.23139536127648677,0.4985095484316089,0.32149270716260914,0.021981339163419922,281,1033.10021490034
8,0.35137169537981494,0.27811514880004845,0.23139536127648677,0.4985095484316089,0.32149270716260914,0.021981339163419922,301,951.0777559084996
9,0.35137169537981494,0.27811514880004845,0.23139536127648677,0.4985095484316089,0.32149270716260914,0.021981339163419922,321,818.2969398079142
10,0.3523162639702396,0.2819510216275611,0.19258140430378887,0.48871917638489504,0.29073895525152005,0.01748951491374652,241,1175.0417112509751
11,0.3523162639702396,0.2819510216275611,0.19258140430378887,0.48871917638489504,0.29073895525152005,0.01748951491374652,261,1113.5697945807551
12,0.3523162639702396,0.2819510216275611,0.19258140430378887,0.48871917638489504,0.29073895525152005,0.01748951491374652,281,1022.4980143814992
13,0.3523162639702396,0.2819510216275611,0.19258140430378887,0.48871917638489504,0.29073895525152005,0.01748951491374652,301,925.4006363560878
14,0.3523162639702396,0.2819510216275611,0.19258140430378887,0.48871917638489504,0.29073895525152005,0.01748951491374652,321,89.67198747779187
15,0.35231988633640454,0.2844241911994553,0.18649810478449938,0.48877178328414306,0.29572639180364224,0.02085981111742458,241,1196.6900274513719
16,0.35231988633640454,0.2844241911994553,0.18649810478449938,0.48877178328414306,0.29572639180364224,0.02085981111742458,261,1115.265534689806
17,0.35231988633640454,0.2844241911994553,0.18649810478449938,0.48877178328414306,0.29572639180364224,0.02085981111742458,281,1037.5735172998463
18,0.35231988633640454,0.2844241911994553,0.18649810478449938,0.48877178328414306,0.29572639180364224,0.02085981111742458,301,928.3430369605187
19,0.35231988633640454,0.2844241911994553,0.18649810478449938,0.48877178328414306,0.29572639180364224,0.02085981111742458,321,85.28192993748836
20,0.35471201241276556,0.2645274953473994,0.24626094670807058,0.49396278107618774,0.28608113843622573,0.02582880836424549,241,1181.1481664149017
21,0.35471201241276556,0.2645274953473994,0.24626094670807058,0.49396278107618774,0.28608113843622573,0.02582880836424549,261,1106.8040508394517
22,0.35471201241276556,0.2645274953473994,0.24626094670807058,0.49396278107618774,0.28608113843622573,0.02582880836424549,281,1017.2971338715996
23,0.35471201241276556,0.2645274953473994,0.24626094670807058,0.49396278107618774,0.28608113843622573,0.02582880836424549,301,905.4054641381565
24,0.35471201241276556,0.2645274953473994,0.24626094670807058,0.49396278107618774,0.28608113843622573,0.02582880836424549,321,79.99802893829518
25,0.35559820322984814,0.26504266490299566,0.24991707324215182,0.480712881443916,0.31023331941324295,0.024626438177075008,241,1178.4537960165967
26,0.35559820322984814,0.26504266490299566,0.24991707324215182,0.480712881443916,0.31023331941324295,0.024626438177075008,261,1105.4870359724437
27,0.35559820322984814,0.26504266490299566,0.24991707324215182,0.480712881443916,0.31023331941324295,0.024626438177075008,281,1027.8090450424422
28,0.35559820322984814,0.26504266490299566,0.24991707324215182,0.480712881443916,0.31023331941324295,0.024626438177075008,301,912.0783878853202
29,0.35559820322984814,0.26504266490299566,0.24991707324215182,0.480712881443916,0.31023331941324295,0.024626438177075008,321,783.658079955754
30,0.3564510844727266,0.2542802837620638,0.26591014760463727,0.49264160278538305,0.2997154525948738,0.03128731474316525,241,1174.9628795755525
31,0.3564510844727266,0.2542802837620638,0.26591014760463727,0.49264160278538305,0.2997154525948738,0.03128731474316525,261,1098.424459972092
32,0.3564510844727266,0.2542802837620638,0.26591014760463727,0.49264160278538305,0.2997154525948738,0.03128731474316525,281,1010.0235789647577
33,0.3564510844727266,0.2542802837620638,0.26591014760463727,0.49264160278538305,0.2997154525948738,0.03128731474316525,301,874.1582997240815
34,0.3564510844727266,0.2542802837620638,0.26591014760463727,0.49264160278538305,0.2997154525948738,0.03128731474316525,321,73.40395053933103
35,0.3570745150808049,0.2732725505547864,0.24400044029170018,0.49673991721606553,0.29854898888009673,0.040647593145656934,241,1161.170595261752
36,0.3570745150808049,0.2732725505547864,0.24400044029170018,0.49673991721606553,0.29854898888009673,0.040647593145656934,261,1091.7093546074343
37,0.3570745150808049,0.2732725505547864,0.24400044029170018,0.49673991721606553,0.29854898888009673,0.040647593145656934,281,1016.8114977495693
38,0.3570745150808049,0.2732725505547864,0.24400044029170018,0.49673991721606553,0.29854898888009673,0.040647593145656934,301,937.1539923187271
39,0.3570745150808049,0.2732725505547864,0.24400044029170018,0.49673991721606553,0.29854898888009673,0.040647593145656934,321,837.2439740371221
40,0.3574654739527325,0.27654194219658446,0.2571965555742876,0.4925715704394169,0.29272219011207734,0.07691747283677036,241,1134.0751945409158
41,0.3574654739527325,0.27654194219658446,0.2571965555742876,0.4925715704394169,0.29272219011207734,0.07691747283677036,261,1083.869678031628
42,0.3574654739527325,0.27654194219658446,0.2571965555742876,0.4925715704394169,0.29272219011207734,0.07691747283677036,281,1030.4018246829685
