,sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H,temperature,density
0,0.33938576181305985,0.2905829340895173,0.178276398275246,0.4807944945451596,0.2495579927399855,0.06238804747882923,241,1167.1848113238
1,0.33938576181305985,0.2905829340895173,0.178276398275246,0.4807944945451596,0.2495579927399855,0.06238804747882923,261,1107.029321894383
2,0.33938576181305985,0.2905829340895173,0.178276398275246,0.4807944945451596,0.2495579927399855,0.06238804747882923,281,1022.9907246205745
3,0.33938576181305985,0.2905829340895173,0.178276398275246,0.4807944945451596,0.2495579927399855,0.06238804747882923,301,901.4672357277495
4,0.33938576181305985,0.2905829340895173,0.178276398275246,0.4807944945451596,0.2495579927399855,0.06238804747882923,321,91.3973666648411
5,0.3408921798217003,0.2875898495808716,0.1736311706719237,0.48680036001684523,0.23450980084504422,0.060392604327903554,241,1201.0881864366584
6,0.3408921798217003,0.2875898495808716,0.1736311706719237,0.48680036001684523,0.23450980084504422,0.060392604327903554,261,1130.2327032807675
7,0.3408921798217003,0.2875898495808716,0.1736311706719237,0.48680036001684523,0.23450980084504422,0.060392604327903554,281,1028.6928350777632
8,0.3408921798217003,0.2875898495808716,0.1736311706719237,0.48680036001684523,0.23450980084504422,0.060392604327903554,301,930.1172340350656
9,0.3408921798217003,0.2875898495808716,0.1736311706719237,0.48680036001684523,0.23450980084504422,0.060392604327903554,321,86.47320120655657
10,0.3432208541448928,0.2873369676289363,0.17808399629371416,0.4716787868746429,0.2480911994135858,0.062234463109872025,241,1193.5013133056361
11,0.3432208541448928,0.2873369676289363,0.17808399629371416,0.4716787868746429,0.2480911994135858,0.062234463109872025,261,1117.7550628095782
12,0.3432208541448928,0.2873369676289363,0.17808399629371416,0.4716787868746429,0.2480911994135858,0.062234463109872025,281,1019.0759951239222
13,0.3432208541448928,0.2873369676289363,0.17808399629371416,0.4716787868746429,0.2480911994135858,0.062234463109872025,301,930.239001965595
14,0.3432208541448928,0.2873369676289363,0.17808399629371416,0.4716787868746429,0.2480911994135858,0.062234463109872025,321,794.8715187074366
15,0.34501530521705787,0.2863845888474876,0.1733034229874723,0.4627069579061391,0.25740877561175046,0.05030655690065463,241,1199.840110213727
16,0.34501530521705787,0.2863845888474876,0.1733034229874723,0.4627069579061391,0.25740877561175046,0.05030655690065463,261,1109.6522196537007
17,0.34501530521705787,0.2863845888474876,0.1733034229874723,0.4627069579061391,0.25740877561175046,0.05030655690065463,281,1025.4475888776935
18,0.34501530521705787,0.2863845888474876,0.1733034229874723,0.4627069579061391,0.25740877561175046,0.05030655690065463,301,930.191030138754
19,0.34501530521705787,0.2863845888474876,0.1733034229874723,0.4627069579061391,0.25740877561175046,0.05030655690065463,321,80.75887582608524
20,0.3468481273350166,0.2846052802949023,0.1909024079901551,0.49781685789855956,0.22468711241512082,0.07152999261290906,241,1201.8709547315993
21,0.3468481273350166,0.2846052802949023,0.1909024079901551,0.49781685789855956,0.22468711241512082,0.07152999261290906,261,1129.099821639694
