,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,density
0,0.30470000951635196,0.38902802552046806,0.27473546582921426,0.3072579123760857,0.19273215892325377,0.29734163744712205,0.20212091641175606,0.32135288076319374,0.2876861932868303,0.044537079252851136,229,1507.1946465162243
1,0.30470000951635196,0.38902802552046806,0.27473546582921426,0.3072579123760857,0.19273215892325377,0.29734163744712205,0.20212091641175606,0.32135288076319374,0.2876861932868303,0.044537079252851136,249,1425.3406104180726
2,0.30470000951635196,0.38902802552046806,0.27473546582921426,0.3072579123760857,0.19273215892325377,0.29734163744712205,0.20212091641175606,0.32135288076319374,0.2876861932868303,0.044537079252851136,269,1339.849563518581
3,0.30470000951635196,0.38902802552046806,0.27473546582921426,0.3072579123760857,0.19273215892325377,0.29734163744712205,0.20212091641175606,0.32135288076319374,0.2876861932868303,0.044537079252851136,289,1242.979645419615
4,0.30470000951635196,0.38902802552046806,0.27473546582921426,0.3072579123760857,0.19273215892325377,0.29734163744712205,0.20212091641175606,0.32135288076319374,0.2876861932868303,0.044537079252851136,309,1122.2095101462603
5,0.30548885324709907,0.35527899202927404,0.2848370690069501,0.3067307419000176,0.2161794771961729,0.26507872391453025,0.4728606194423621,0.3171084158957154,0.23996252638591775,0.04762196205033991,229,1496.3050556454268
6,0.30548885324709907,0.35527899202927404,0.2848370690069501,0.3067307419000176,0.2161794771961729,0.26507872391453025,0.4728606194423621,0.3171084158957154,0.23996252638591775,0.04762196205033991,249,1423.6092722180024
7,0.30548885324709907,0.35527899202927404,0.2848370690069501,0.3067307419000176,0.2161794771961729,0.26507872391453025,0.4728606194423621,0.3171084158957154,0.23996252638591775,0.04762196205033991,269,1338.2302893907324
8,0.30548885324709907,0.35527899202927404,0.2848370690069501,0.3067307419000176,0.2161794771961729,0.26507872391453025,0.4728606194423621,0.3171084158957154,0.23996252638591775,0.04762196205033991,289,1233.1631385772703
9,0.30548885324709907,0.35527899202927404,0.2848370690069501,0.3067307419000176,0.2161794771961729,0.26507872391453025,0.4728606194423621,0.3171084158957154,0.23996252638591775,0.04762196205033991,309,1132.7987000591784
