,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
14760,0.202578809875372,0.153288222184154,0.165378333448617,0.770194766776229,0.0910786232786531,0.943162542136859,0.63017826136161,0.545068019389798,0.901468174640017,0.339544944617042
107557,0.342083421737776,0.580473668414613,0.441638979772278,0.377230365471486,0.83432957121477,0.171597850487826,0.723398806048609,0.560216885367808,0.802322962703597,0.161569630657089
29638,0.342691392499015,0.167411955048387,0.899338983271508,0.0603210391585894,0.607469160909878,0.330404035358478,0.702144444989456,0.963376088253445,0.949848334508233,0.09987003331186
191685,0.0529675644999347,0.636480374077065,0.703510201188379,0.229991823061787,0.200442555401601,0.740786049785256,0.321228510567818,0.906972810753436,0.583009820963095,0.707629539977135
53866,0.418934593469584,0.304166254858866,0.232766068086915,0.587350854306066,0.701405936337799,0.659881192816695,0.928402687287074,0.807686385469674,0.373897320086374,0.918224174753515
54667,0.167105140985437,0.938404585673707,0.180264608661371,0.558138141897908,0.782499875345321,0.835956370999214,0.205092438010657,0.118483637891477,0.777524109169322,0.879553823926706
59423,0.578647042320148,0.915351468343299,0.523453228160299,0.232482890886159,0.943720662738395,0.0770243617257523,0.829809211137484,0.438095799247776,0.38952377695394,0.257225504129551
92247,0.466697208568032,0.477366857047123,0.798075684051144,0.249682126903536,0.370833500476026,0.871749419524704,0.722240722800497,0.804717570415049,0.0598773339872962,0.895122133869117
57565,0.371952973460765,0.0498004165032537,0.408548035645218,0.484460578210769,0.654101186216313,0.340622507764868,0.930043208274199,0.901751214419728,0.931715418786206,0.219527733244716
103740,0.343235286629762,0.044046696003174,0.563738949603613,0.273102825522024,0.917759511037885,0.745686877291423,0.357668329482131,0.785434025390364,0.988733077637663,0.604805417307397
187102,0.230639289081191,0.777279622823032,0.864432847632864,0.00500475051277401,0.307249782083882,0.945462219207042,0.201187635163499,0.678338582387842,0.527499984367156,0.101470586743149
