,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
79623,0.826139139307183,0.468742015680646,0.717249964923583,0.151380000379971,0.0855560864128153,0.766989855952947,0.0850485806003465,0.156281394562787,0.850547195223568,0.586990395667163
69409,0.407405522126618,0.159756537547323,0.16617597194839,0.642460245560125,0.292583543985198,0.73455292425154,0.871181242095799,0.682372895153127,0.551935306035785,0.353305581658295
30008,0.276827979798946,0.874648718515003,0.436061937320819,0.453688834371479,0.399797220270152,0.330361572260246,0.957937835200804,0.191306995484174,0.371029804464129,0.0296509734207953
97077,0.621174858429364,0.467326767939338,0.416903272190212,0.488488630790128,0.125839539722391,0.844524084928838,0.420377152240857,0.178653442355793,0.647061594291781,0.0744602130515599
254395,0.105771332019563,0.787659027805988,0.344961303015386,0.603910451910989,0.0083114544037676,0.795749814632806,0.541762630108628,0.0234689297401462,0.689759385934906,0.600077129916416
15634,0.714366435994128,0.0603141657565232,0.0433597787910333,0.63476850957224,0.150892280253277,0.64270753423749,0.546447809159791,0.873001068511665,0.540638915517552,0.921097294966691
234146,0.525261350623911,0.17056376231628,0.153937502632219,0.563088490076856,0.696234449327591,0.948308887339645,0.139743349692995,0.67351192194069,0.799384051231314,0.285362422195986
211028,0.496582878526149,0.139037598535131,0.416166163863973,0.430699156191408,0.349421894018475,0.941112864648058,0.0652330723529843,0.485295077305733,0.94405369029592,0.799956301283264
175159,0.386380694376527,0.50477736604256,0.332894200280759,0.472491381570863,0.318328187157125,0.255621023995846,0.156161038261141,0.772552065228313,0.973195690998756,0.970700658743897
54534,0.814401542502636,0.313447176817457,0.84956996504444,0.119007063371427,0.141261314385383,0.983575497767272,0.568857209866024,0.124602370065877,0.561430362115147,0.0231309089572687
150704,0.203388764962519,0.591467071698434,0.066013311635621,0.700193579415169,0.494214556696451,0.343044899373822,0.860246684999124,0.0540660705656821,0.773630555655296,0.88698960757035
93663,0.678005001406217,0.0884781043268996,0.00130848035850332,0.647088011804654,0.325175705815877,0.608081970712453,0.797447186210791,0.512628451221804,0.601528882059682,0.604650850077294
104099,0.894981247481484,0.199938608652512,0.463615734617372,0.378605178248242,0.339087299877177,0.768729127524432,0.490118692739327,0.153223720624225,0.615771365329038,0.972354220373331
192607,0.368463058892112,0.472682250952864,0.08469216332353,0.605286515898072,0.912603519602324,0.74702897665888,0.87051789764541,0.406227372092582,0.393340280214776,0.637649511950412
172571,0.20576023085503,0.522792897626214,0.122945493178146,0.634319866190305,0.776993725433952,0.915002640856906,0.737169631630289,0.148252453552579,0.651324199410569,0.284211758027968
253407,0.964725275006069,0.944793611722611,0.536705411538333,0.214630636348753,0.186849826356396,0.790021675424069,0.185507462814716,0.263682976203516,0.177891257856374,0.200686784736883
178105,0.561025618697747,0.625897494167323,0.85948060605133,0.0827104306175256,0.413962233067176,0.748897028239737,0.681055243035089,0.366366872015458,0.167074468847862,0.945653441841937
85737,0.835429843092945,0.0606875968894248,0.772633644790815,0.188032548594246,0.00784907000161196,0.813730206888394,0.567475168965398,0.60800910746675,0.492448764141174,0.115078949775273
275120,0.775775201072547,0.133598403412732,0.82427380246179,0.182227672862365,0.153880559385219,0.871834350704109,0.784781782470647,0.234388598397984,0.577053061739144,0.813890917194388
94548,0.742896364927428,0.135126051906376,0.298678391811475,0.458228656680776,0.970229976003931,0.736457342643956,0.932223856497511,0.776335149234798,0.224759480792268,0.625902251212223
269861,0.65289667291258,0.547604888351111,0.774266034481352,0.15684824938363,0.522841110055865,0.591940060002418,0.730798036214332,0.133920866617148,0.467942399045104,0.890017111773486
175737,0.0548885324709907,0.552789920292741,0.348370690069501,0.567307419000176,0.461794771961729,0.297041105220044,0.921801588485449,0.925575126046509,0.554434392425665,0.465950731632244
190198,0.581519411691527,0.183335778342159,0.76532163566054,0.200461640173551,0.100782687571082,0.564443111155571,0.414005818017796,0.731657548719564,0.723240452727927,0.517799191897038
933,0.415062452655222,0.740384110913406,0.513658047887888,0.410616128419259,0.422447361946365,0.987731387894087,0.263291864655986,0.0314795249548497,0.702837363578312,0.681676257574481
218499,0.732190587092191,0.156247163724621,0.773485423757103,0.131529103932766,0.764438076401868,0.86206360029818,0.6852617803197,0.350161328866055,0.448688300816994,0.724619173252587
154675,0.285712913264716,0.503317373674417,0.115573543750305,0.596528442358894,0.486400950355793,0.494014852869902,0.110418559104937,0.718185821747468,0.935329314426344,0.702798705399497
221855,0.257912106020587,0.301553808167193,0.498018784927464,0.382433045846517,0.929186056679674,0.43956408203623,0.851815409980856,0.952720214099939,0.731846134824018,0.351966137180944
194479,0.564858807705525,0.342411080940868,0.310681601936578,0.548044288391143,0.138240648281435,0.383512916268151,0.809988446641816,0.562899465569702,0.549110049361297,0.874864014242465
175182,0.315360834549178,0.606356874517675,0.378744043173109,0.453161607271907,0.918972769747257,0.660228332064691,0.812775596233902,0.197433499186257,0.551175199447253,0.795600079437305
44526,0.443632040347947,0.299248934719304,0.596724485686365,0.401375121916146,0.0265912928261122,0.647448546520024,0.827009010908391,0.428561781554841,0.616959075081219,0.585361321422341
186927,0.965456974765546,0.0686249820381571,0.599704658957425,0.206492450461393,0.609804426588758,0.848040666907517,0.0836757646594537,0.831055725399603,0.324588815434282,0.949230333769286
93847,0.605979909904789,0.441222009744083,0.799810922656423,0.0594029391233611,0.823030546796178,0.854027409559608,0.270493032715955,0.847501356324528,0.239047707819471,0.178956373611144
229165,0.32661094409535,0.785387757448322,0.693034369159056,0.291151996848106,0.192910153191168,0.515616449546736,0.747861299369037,0.123825971244826,0.633354875398635,0.116750837361354
102778,0.0896551778906063,0.551197728328345,0.53594254501025,0.335741940061496,0.419016467191617,0.903420843060727,0.016306531512126,0.813006348054057,0.902432702647918,0.83145184166779
4274,0.0470000951635201,0.890280255204681,0.247354658292143,0.572579123760857,0.227321589232538,0.394049525510791,0.107739000044596,0.945994798627299,0.784027917851696,0.419572464110903
