,T_K,P_bar,rholiq_kgm3,rholiq_unc_kgm3,rhovap_kgm3,rhovap_unc_kgm3,pvap_bar,pvap_unc_bar,hvap_kJmol,hvap_unc_kJmol
0,241.0,2.5159,1176.730124545051,1.0909411877580375,6.589908454416334,0.1183617428425384,2.3442604260763424,0.037160842743700614,19.278818154898048,0.020136174510901054
1,261.0,5.4327,1111.9582724,1.2282250541326085,15.174439436000002,0.19101656610908577,5.479838650511112,0.0635735679355241,17.74880108059611,0.01988584221330323
2,281.0,10.426,1034.2970226444445,1.185605134437719,29.72558162477778,0.4418395795381791,10.627809841255555,0.12179491479075107,15.927527083491757,0.03155853478542429
3,301.0,18.295,945.9106280199999,2.872147773480373,56.61922547444444,0.7806272220184258,19.303941024755556,0.15575047296297473,13.665783131116084,0.025622853423888405
4,321.0,29.989,824.9751005455555,3.796977270046062,104.5784097138889,3.098326916463342,31.903566293977775,0.5212197582257931,10.667505362677312,0.058399000353902525
