,sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H
9663,0.784143955595121,0.218467316759178,0.229552249693487,0.661903547153783,0.988667259373415,0.812725528009621
34640,0.728098102083758,0.20932326149222,0.538943230488005,0.909585558812657,0.720285249818861,0.626177861237805
30886,0.679816381372933,0.181821430336914,0.784266688701304,0.854465294595086,0.935909806345088,0.539146409862469
37178,0.768381759452969,0.0451982075596356,0.83108118253314,0.876924085297716,0.826964799470703,0.578486185043488
21870,0.647697550205901,0.337370567203294,0.312441692168651,0.793868012750374,0.959260958743528,0.534094813737577
13792,0.690830097322145,0.196349293178767,0.718922780016126,0.863907018015367,0.94604393050253,0.473210185407574
37109,0.840324736059163,0.0301461732244865,0.835829523023857,0.754048316749788,0.915940935969511,0.908311573378664
13769,0.737630869752987,0.0977245566293743,0.83171935411818,0.90632522421974,0.776410342466117,0.64451128906803
41417,0.78001467722955,0.0462522347196563,0.862366446476898,0.770880006740316,0.826052787265873,0.960863096845589
15774,0.565780721031369,0.280817742856097,0.757782491390111,0.848381054348996,0.864420360253378,0.936302869093727
32454,0.561109409411398,0.35805349353796,0.571364216282135,0.782866993831262,0.913427757403557,0.969363701130489
3414,0.732051843252291,0.275412675391619,0.21530691260818,0.762385762574967,0.905202614639126,0.65979054682709
31712,0.915025148987797,0.0557747075307125,0.26760586814358,0.717174252423549,0.953307396045583,0.925084923152241
39168,0.728052975931224,0.210439636370351,0.554416128617235,0.87477411936538,0.735776037922292,0.681306713561802
33782,0.683201593665954,0.336125146249595,0.12220326297615,0.843457657236952,0.911369009367347,0.563179237749283
17253,0.550826831194545,0.426435402353496,0.139901561199728,0.767220457313792,0.918689655002232,0.798299271901315
19242,0.684653255972272,0.32751688867406,0.295060452873312,0.82203415989072,0.955277066135524,0.520618296183396
42562,0.736390868066199,0.25800566222932,0.44315387695528,0.923537438532571,0.668525052367605,0.794632664831432
14331,0.840426888067571,0.0892774149907323,0.676584303428992,0.70525533265716,0.925665385999706,0.901722903357216
3629,0.895286501820146,0.0285519986265007,0.380852739341457,0.86307083726705,0.749335454687622,0.752154811136377
43042,0.536481105326123,0.423141990948012,0.0649197881625514,0.946459096421239,0.851446678223826,0.41678045181532
31328,0.819984442553652,0.110571757162178,0.648559085149461,0.92527747040174,0.598338014777997,0.902926216100407
28857,0.930506097262443,0.0647605837494857,0.0208763506994607,0.923720924325102,0.894047345025976,0.766390353779428
31731,0.615008506667735,0.187813243987121,0.830473998833498,0.935820520513099,0.938656102792671,0.414685204965832
21819,0.906528113156002,0.0181357712236049,0.559251166188647,0.835921200846299,0.861033055652733,0.710044099933817
35007,0.747741271668173,0.147578580452937,0.725234881031483,0.785673253061577,0.979788841653541,0.605826493539051
44123,0.606912385153083,0.335393892038734,0.524086844533716,0.896815400815154,0.70262684196531,0.931769619875666
8987,0.889257813899193,0.0368334208490783,0.561899193451076,0.850381744673232,0.701869108801249,0.917098288628069
38339,0.788566276997165,0.123217502117649,0.597642502323585,0.850217724461582,0.68431187390708,0.803107021810357
20560,0.562144033901614,0.372248560550241,0.393706699866096,0.932619882590882,0.835903243444439,0.52761742938037
5268,0.694134041482222,0.118808620338494,0.879783699081024,0.706406826753717,0.984564873858657,0.942540433468693
2967,0.777668085880478,0.00203977875252093,0.945808107527957,0.90548689780612,0.775055009940779,0.692200753517194
32318,0.90362940487458,0.0912270984471991,0.113034073211737,0.82628809016427,0.908214864293707,0.80986170693913
26861,0.536016915913156,0.311099888312659,0.695727693841035,0.951792631367998,0.803314283833217,0.717780562159047
20931,0.57721642062249,0.236333123376154,0.762747293601812,0.936406665405206,0.745400705388482,0.711089721178727
13882,0.789257770143674,0.0692014846054035,0.836767060596308,0.949361564549342,0.541464355015305,0.973737426931557
12314,0.792701829646206,0.188633306267689,0.218126570871922,0.903486403525455,0.661037067892403,0.826062905064291
33054,0.778788828598929,0.242327299963687,0.124893751414576,0.641710821708205,0.987278679139396,0.889992757277721
24827,0.648542447690851,0.303168531130422,0.466288843268113,0.677188584712582,0.929528797683063,0.907369319489589
4241,0.864966851940409,0.074934967266397,0.522098342536952,0.890223640602812,0.760990857250296,0.698139848403076
29416,0.818974310210053,0.144375362626702,0.246096284306097,0.843686189574834,0.737795376051565,0.764098431700028
31964,0.886642358620148,0.042693634297948,0.071650509892645,0.99156969615054,0.609338153410751,0.829193392160245
7993,0.741036694449767,0.285490115363122,0.389355062946692,0.875413358517404,0.715324136556509,0.927922117022412
36147,0.581756792454967,0.403384870905936,0.147912216380584,0.687879281955356,0.963666409092685,0.882350790413375
40324,0.706412990976215,0.273160779963112,0.375717757860534,0.747394609347949,0.894952582892764,0.728866058442177
8108,0.69783272928734,0.264556314943759,0.507655847029309,0.783592123399203,0.898931638219236,0.639409248911371
38418,0.81692734671003,0.176460163383369,0.40014845941921,0.912491339371226,0.716297390863536,0.73236461909629
20127,0.571069041101066,0.186192370793389,0.889978485359767,0.933660835804617,0.778685349720408,0.814223523598237
28956,0.889392336181882,0.0792692122117247,0.401088795109814,0.731209476734094,0.862387800619192,0.995387794811839
10176,0.517575781466659,0.45078568457757,0.181905728359738,0.879724555181268,0.987389435903914,0.447122388131159
4330,0.726285753799229,0.178204585445463,0.634622246206203,0.749560547623616,0.942136516415469,0.62170983180552
9044,0.587354891927459,0.361375737231531,0.391820664297831,0.667173118896793,0.970117154150509,0.931425298922218
39421,0.592980390876185,0.226930456060883,0.743495529658305,0.890935300050053,0.761739943257303,0.743610898307785
7974,0.9043777910765,0.0428511253637126,0.042161055429108,0.738331748915312,0.930661600443687,0.914106110905704
34091,0.681503333503868,0.319487855155133,0.273944993877149,0.742395963021355,0.890766120905994,0.729047029131862
13675,0.66298549157932,0.306557091690368,0.36001435772015,0.961238770798787,0.61825082455596,0.796660607943612
9476,0.743036262990744,0.162316885860165,0.586737390245449,0.94302333457515,0.691835869772982,0.570765982899577
34084,0.693116426867484,0.360842230382446,0.0408658285535046,0.86418835274411,0.775096469329497,0.946652354077811
34596,0.868417076921438,0.0559888644362794,0.57678548512683,0.838439583901951,0.829430545613801,0.709648777173157
38243,0.53402357977341,0.416995139062228,0.3774704825517,0.87383100027106,0.957382987323161,0.547914166620451
27903,0.71406972288706,0.176175058058153,0.758870775123217,0.986701039266513,0.555740926617753,0.858245683409534
9490,0.523691417785473,0.4133945186279,0.232706420438841,0.748312106468121,0.95080189908193,0.717198040708364
36811,0.53094538926701,0.412723280237166,0.419038379160143,0.87279205908733,0.881196321637224,0.730572902664089
42107,0.8397319796408,0.147985388782898,0.407170502517863,0.747411820560914,0.991910707945367,0.642154649439945
12004,0.52232363247197,0.335765964017918,0.607714101915765,0.989733285991003,0.763524565624758,0.608111208262613
31025,0.849787406172836,0.114193064032773,0.355037720421167,0.889376606698541,0.767320259361667,0.701807636546553
23443,0.594349484349665,0.420425677300069,0.105896466304259,0.747525654901484,0.888637368648824,0.977940197458308
16981,0.717184041476762,0.260682741806126,0.325684942038222,0.907303939573712,0.666812976423484,0.773892978735008
37861,0.655671168994883,0.325750911264269,0.112887923750754,0.716254690927752,0.926102892636526,0.661218341053737
13525,0.508393485067719,0.453872840650429,0.0173744141414908,0.819117737177197,0.91526290919384,0.709762301610108
34966,0.760635701957376,0.132642120683055,0.645857340019237,0.982471887950221,0.649101026353739,0.583385680978476
41081,0.84487481916114,0.159967483143623,0.263466822565927,0.938167275534218,0.697115090416824,0.801912050992125
13909,0.883673828388918,0.118732824318063,0.156049519146161,0.970982414936879,0.837835035891668,0.627611408691986
18547,0.906906220225023,0.0600476756464589,0.239308001928733,0.69952304120993,0.919489013337943,0.967154795750652
18904,0.56085796950514,0.352372051935248,0.446694332503323,0.805556188074153,0.935306109892602,0.565642834378925
3197,0.933067484032613,0.00212368799492614,0.463738318319306,0.735734801848552,0.911308671391622,0.881598037402461
778230,0.619631443535408,0.29258302199307,0.0019048004275838,0.648857092359162,0.853223147848246,0.655582093301873
248616,0.660184203450239,0.289644690966146,0.0108028619850528,0.581869072367094,0.885729594917122,0.822184202918105
98863,0.780232881214298,0.0912586050137076,0.0345816348120125,0.55681654078995,0.913773255868295,0.746070048100344
91731,0.790551411845382,0.129496282674523,0.0121186972540596,0.498840042790045,0.970290699848529,0.90484967251317
700940,0.533760571159075,0.332967344519871,0.00869196540808478,0.962608698072938,0.489124682703744,0.735718144064781
119871,0.701038631424385,0.23449068514241,0.0221144356432174,0.950099238264673,0.416380435922573,0.985306909757686
23275,0.673024368338281,0.183039078734092,0.0380190817491498,0.521795337379861,0.99872097331074,0.538291879079417
254737,0.692837812804298,0.176567026195869,0.152291917748943,0.489147809708866,0.972219726706316,0.709997241082291
847750,0.708292538287651,0.179631270252431,0.0722680497196528,0.962222335127244,0.528420815638279,0.497370690714956
793212,0.712092483830649,0.138867144714628,0.171469873131737,0.506998101578104,0.941033594844831,0.738115729934428
848843,0.600502120641721,0.260713405287512,0.0611695167162683,0.536621304339635,0.959445570998326,0.630624860721426
96037,0.753646812206989,0.0960672019342398,0.106158546503153,0.623787268455472,0.885070850155852,0.576766458532254
370131,0.743403216388669,0.116303035145666,0.0410014356405304,0.442633556922847,0.92559570872174,0.98179828059358
311739,0.777375495068541,0.135931508444185,0.0350087611547605,0.502597158362544,0.926569368210172,0.89653117822773
318777,0.584610398552908,0.264642621705489,0.0461565087591206,0.993823573295526,0.536541857644592,0.394067916988123
588205,0.561812348456527,0.0959991568708153,0.847901426813207,0.991027502247574,0.611775416750369,0.421805940871712
705503,0.526749023585744,0.361281372695385,0.0540123274238155,0.877062353128769,0.570890575299926,0.832258880004824
720541,0.545935168461861,0.0902487061229164,0.831726579157479,0.983779980587324,0.505059217953369,0.621792545337936
439589,0.57617244085725,0.184720090870105,0.566378010784944,0.999961149309551,0.518188687857521,0.46530899579623
427273,0.760408179720639,0.081784696077925,0.0187672323629951,0.534907144512343,0.991075413625727,0.538778776753935
911978,0.555269069837191,0.243669605340687,0.45281225929322,0.982961408571167,0.476041579790427,0.618128742547971
172102,0.693741420755849,0.162556637677732,0.0135274134852088,0.527158145766294,0.937286818981781,0.734261451812513
712558,0.787506678872015,0.0377487233452683,0.00508516012334059,0.594970344467659,0.816573235733973,0.856957032760744
200332,0.765738760185248,0.0677850873192185,0.214254573588134,0.546442508692057,0.914025505663552,0.685656542458046
498484,0.654284197679935,0.272589471307439,0.00597183818892876,0.652258462183336,0.744467879934274,0.86593155918851
67114,0.694626602690898,0.165910118885514,0.0619926242327095,0.95531742325514,0.533943287341659,0.442869120130392
430634,0.586410986719446,0.250756890240316,0.244338225835184,0.982428524412176,0.520066265344939,0.466441031315228
109802,0.599277653386622,0.31770434734671,0.0381448792574687,0.741422051906045,0.837758295108138,0.429064716272748
489703,0.498317807739603,0.0719458669945293,0.922062179604852,0.994022944633764,0.524717823040842,0.764918584570392
194919,0.659222320810336,0.217823987992899,0.296869387941615,0.961377902225344,0.426416080526622,0.70288681930539
856269,0.570734067003631,0.287230225518506,0.00156837922819921,0.572447886263203,0.904237548977746,0.610877703243577
100462,0.469177407917412,0.367983658465488,0.0770473895988946,0.926329468702948,0.584079851183175,0.593811576352941
631623,0.618663474098858,0.31708399029938,0.280562217693761,0.987850834170244,0.401608870960617,0.94386409889788
89982,0.503182180896374,0.302128653311227,0.28442873804357,0.986097954586078,0.565092154887029,0.458411860446203
913656,0.809920953056109,0.131090407365638,0.0496233468224406,0.517706518468702,0.95134185624706,0.922115361037513
94681,0.907062779131892,0.0102248027421017,0.0207625853963698,0.638008603000416,0.913106677598679,0.933053701223845
166995,0.514920450420849,0.312959357364067,0.206718219377933,0.970830591776197,0.600666601911791,0.38667085749144
427035,0.731324787646341,0.142677409799559,0.0753604138318279,0.639289828034448,0.927397882897155,0.445483134723079
215545,0.553077892132486,0.277706969384037,0.369031909294398,0.975933310402428,0.586940910414922,0.402777805766326
818787,0.432208541448928,0.373369676289363,0.0808399629371418,0.918248043628851,0.593540580584524,0.685635733554047
127770,0.468481273350166,0.346052802949023,0.209024079901551,0.996840232053373,0.480945987748399,0.825385144583637
253896,0.552756784858017,0.149223844866194,0.671614193899686,0.968597542073037,0.557223562726324,0.487125246489768
126852,0.791063179086614,0.0535528127640808,0.0550721178090342,0.593383911987039,0.817824235031901,0.958456937866025
86105,0.701289767635557,0.156694297566643,0.104558354700721,0.528952891317056,0.934214664222159,0.607325927287134
152981,0.728983995680236,0.125687328348977,0.178186511407631,0.524525423961413,0.858221901650132,0.84668808125349
329142,0.633701133685898,0.220407016841217,0.0475955038354108,0.570051132345957,0.955673401949643,0.560345159722137
164239,0.689545164534548,0.0713006640965601,0.613142331365141,0.951058957219015,0.476662861312976,0.521465139142695
642934,0.684222164977202,0.207268533439505,0.156866291085431,0.985069013337983,0.424529218392823,0.61666433527459
671418,0.636789054718011,0.271513975444124,0.13660053133521,0.688993839845701,0.721364150812564,0.785321441633
25191,0.687213746616218,0.160924367861964,0.0632408952267019,0.586772775613927,0.984824878355368,0.405805014736184
310286,0.553205728777957,0.27196794756071,0.239956901859282,0.979526814768224,0.567224493411083,0.437458044486678
162588,0.786335821769489,0.0329446875611516,0.0610277403443693,0.519030626677866,0.860599534618255,0.955206711449979
216331,0.450153052170579,0.363845888474876,0.0330342298747233,0.89127146711867,0.638366456437777,0.506311052048846
212624,0.643661603378053,0.226436076076631,0.00991566873182988,0.681694141845095,0.95911949968588,0.28594801393164
466222,0.566953151345112,0.282248820219763,0.175229075130997,0.966765575426897,0.478427600410867,0.547991573259695
174370,0.670098613214325,0.064717343577441,0.621526228584637,0.998137358881278,0.448800872997632,0.46438967215294
439388,0.784225668285659,0.0339599262009642,0.0992640529634444,0.631733225397185,0.761076807103462,0.821269605601478
942001,0.625162653073874,0.303651866200515,0.0616005694257623,0.961470195868176,0.425885858008575,0.85000828732996
101614,0.589478444144109,0.255428893427337,0.114151355407802,0.908062335405035,0.561142485931533,0.530675462124551
128321,0.577619257544552,0.211380713703634,0.450370794310186,0.983698955259859,0.522825844471562,0.434284554323484
753964,0.514849307789005,0.260671097683926,0.514831971345705,0.988251312577895,0.502414248812383,0.58593536361555
874973,0.782934761247563,0.0842348220779359,0.229090211555256,0.446639015502568,0.967337624332076,0.892274084720051
929493,0.393857618130599,0.405829340895173,0.0827639827524603,0.945657235921908,0.600597168494642,0.6879447279043
167130,0.560752971103134,0.292520414954278,0.0453401283179735,0.454731776645603,0.984631600791245,0.766833332232591
24413,0.751695164311445,0.0906964541971628,0.0495405035744374,0.974610900329619,0.357771279610433,0.789012498855211
429240,0.408921798217003,0.375898495808716,0.0363117067192374,0.963715726556934,0.528201905246735,0.657945145309916
659007,0.755775348927687,0.0435186069810968,0.0878630663093079,0.469944180000973,0.957900754620098,0.797581584438266
528719,0.679149227886156,0.295322395231197,0.0411822528795612,0.627315402958738,0.773658085711298,0.968254855165171
616784,0.795194580952379,0.109593883423353,0.0857399646217963,0.559258349875908,0.817089331169394,0.9655439080801
541000,0.660954381539748,0.242416208670535,0.0876961798330464,0.593950216991592,0.943288752365228,0.490675047637678
191723,0.708366115637009,0.181453073937472,0.118470048078207,0.592631024293173,0.903239842445738,0.559232706360362
368753,0.554053868518554,0.185039875979275,0.563851356461779,0.993035459430677,0.475654257580097,0.571820737344095
516759,0.655337847635276,0.19601439643553,0.0318090738793736,0.941653814573833,0.407016861267908,0.729260615774834
591658,0.774637161475402,0.106533744259335,0.0333219630225015,0.644530508734664,0.8140805692141,0.660938753939767
591189,0.648727744510466,0.238281267863182,0.0368982798244518,0.954508183683498,0.41609585913485,0.944178978244948
680078,0.766957300887591,0.100476213917245,0.0467917909193541,0.888908816832377,0.484586222197981,0.782568954195911
378859,0.573903799178959,0.233575294160875,0.392064471606617,0.954452907261263,0.450696086656201,0.672728819437337
491339,0.532852739523843,0.269737707973978,0.510330504055564,0.946628022714559,0.458985457747882,0.885403778383126
197193,0.809188053263112,0.0195474999415116,0.0458547457096308,0.668674080370936,0.687199627117653,0.91206886044503
933812,0.524103580425194,0.104054084061316,0.85302601680638,0.992747673515289,0.444817184323917,0.875333561542888
858697,0.783701796213459,0.0588904764575538,0.123982802783816,0.536245994933761,0.954998660398184,0.60784652614003
800424,0.784523271630077,0.00643372340033235,0.185384338130371,0.567312602330173,0.885188676133197,0.66624227022622
411578,0.521949273207715,0.352760027496195,0.0319801749361847,0.783614000606806,0.638421677556982,0.839774160806989
515978,0.596267903033462,0.230209523075727,0.353916201952601,0.967159459719552,0.436036791916059,0.758868758404429
473659,0.656425324794429,0.194503892241106,0.13313766333476,0.872233419442724,0.645008521077679,0.42888566481391
276506,0.727090066802947,0.156245359369795,0.0290049454698458,0.701125920225948,0.638936776799486,0.960554914933975
84393,0.758331677244884,0.0619178836951221,0.321338511224631,0.962338463781529,0.370107207239776,0.736626673302913
169370,0.723177976374692,0.178975747329153,0.00843268075049895,0.734591303866815,0.625429287898272,0.871130762318688
115797,0.820325030529258,0.0132472104877937,0.162756010130163,0.639428030577535,0.785417337848567,0.744708791031196
574324,0.670305064661249,0.211663366182344,0.32047668641655,0.953992557735238,0.350523894552812,0.963042625896683
301866,0.580056624191081,0.267259750218945,0.00809680301243524,0.635972688435576,0.887538983881405,0.432917856575801
736838,0.78986593892128,0.0684227907147938,0.0592920653936594,0.565369841122,0.936724090630174,0.595774248035853
170532,0.66224018180121,0.189992032495591,0.0908619875136904,0.523767373718871,0.881470066649873,0.799543990280129
694970,0.618135143633393,0.235146166189206,0.108684489151692,0.579280651379506,0.859540255710247,0.680654269406753
711026,0.683971040944343,0.203621476417887,0.032365373781207,0.607603657292212,0.740061449227331,0.897832098243287
28184,0.773017743300716,0.100885686957671,0.0621162432622444,0.897798032149767,0.591083951494685,0.523209198938375
315603,0.564364973375383,0.0650138362247448,0.773071191224226,0.991977639015927,0.476233346714425,0.514807744132592
803051,0.71706980990291,0.153113381068956,0.242136904583655,0.525967662656561,0.967677687894455,0.597471317171481
224401,0.47927374167564,0.240668991047311,0.627257871973494,0.955179894932689,0.506291076138803,0.856882738524897
226281,0.525741627889087,0.332072572310035,0.0437540794016951,0.756474034371771,0.67071807068122,0.772957777856127
