,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.3054407607992991,0.3995672175831363,0.2794129941999181,0.301666193304402,0.18564432834353797,0.22314964147960786,0.3506980254106728,0.3208342909883875,0.18426952250368553,0.07323657429177607,229,1520.1897702666665,8.285031307722221,19.755625799485497,1.254621619201111,40653.08557211111,14332.042143555555
1,0.3054407607992991,0.3995672175831363,0.2794129941999181,0.301666193304402,0.18564432834353797,0.22314964147960786,0.3506980254106728,0.3208342909883875,0.18426952250368553,0.07323657429177607,249,1444.8865657777776,19.177166313222223,18.333091546857187,3.0267059587555556,41176.25179466667,15523.221567333334
2,0.3054407607992991,0.3995672175831363,0.2794129941999181,0.301666193304402,0.18564432834353797,0.22314964147960786,0.3506980254106728,0.3208342909883875,0.18426952250368553,0.07323657429177607,269,1355.4501412444442,38.65071061966667,16.60996508823987,6.229257986055556,41757.130464444446,16773.920785333332
3,0.3054407607992991,0.3995672175831363,0.2794129941999181,0.301666193304402,0.18564432834353797,0.22314964147960786,0.3506980254106728,0.3208342909883875,0.18426952250368553,0.07323657429177607,289,1255.4741391999999,70.13590358399999,14.623019334174378,11.179693971266666,42108.258148999994,18176.27083088889
4,0.3054407607992991,0.3995672175831363,0.2794129941999181,0.301666193304402,0.18564432834353797,0.22314964147960786,0.3506980254106728,0.3208342909883875,0.18426952250368553,0.07323657429177607,309,1140.0643352444442,127.08232922422224,12.041768648764334,18.9385290558,40839.254329222225,21473.334762111106
5,0.30856572817850314,0.39344841993249896,0.312885158296206,0.2794306797079631,0.22116892584363967,0.3655426758760585,0.47278777691725854,0.17243209783114863,0.1862846713799649,0.07922734807509375,229,1506.6300498444446,8.420972070833333,19.393873541006872,1.2768570193222224,40864.038370888884,14615.346967444444
6,0.30856572817850314,0.39344841993249896,0.312885158296206,0.2794306797079631,0.22116892584363967,0.3655426758760585,0.47278777691725854,0.17243209783114863,0.1862846713799649,0.07922734807509375,249,1427.4646470666669,18.75846641344445,17.972493842334412,2.975780083077778,41898.216400666664,15228.925601
7,0.30856572817850314,0.39344841993249896,0.312885158296206,0.2794306797079631,0.22116892584363967,0.3655426758760585,0.47278777691725854,0.17243209783114863,0.1862846713799649,0.07922734807509375,269,1343.1453759222222,38.18405791466667,16.3410377808981,6.1717656359,42242.85880377777,16601.602761777776
8,0.30856572817850314,0.39344841993249896,0.312885158296206,0.2794306797079631,0.22116892584363967,0.3655426758760585,0.47278777691725854,0.17243209783114863,0.1862846713799649,0.07922734807509375,289,1245.709809111111,72.19036883355554,14.369700731125734,11.493794372944446,41827.70230499999,18915.913482
9,0.30856572817850314,0.39344841993249896,0.312885158296206,0.2794306797079631,0.22116892584363967,0.3655426758760585,0.47278777691725854,0.17243209783114863,0.1862846713799649,0.07922734807509375,309,1127.097111008889,131.35473919922225,11.785162259562222,19.237709756588888,40624.47247377778,22061.09009611111
10,0.3120243277642329,0.3912620319789399,0.298220850088118,0.27948077615219297,0.2499817751013847,0.24934817679336682,0.28987052515781436,0.308107843181062,0.2518280671514338,0.04555023670801937,229,1507.9127726555555,8.832107605455557,19.494319868825745,1.339507214271111,40100.76562511111,15282.027881222222
11,0.3120243277642329,0.3912620319789399,0.298220850088118,0.27948077615219297,0.2499817751013847,0.24934817679336682,0.28987052515781436,0.308107843181062,0.2518280671514338,0.04555023670801937,249,1429.2637201555558,20.344898968444443,18.02212130525156,3.2123694655444446,40629.37079322222,16460.762122222222
12,0.3120243277642329,0.3912620319789399,0.298220850088118,0.27948077615219297,0.2499817751013847,0.24934817679336682,0.28987052515781436,0.308107843181062,0.2518280671514338,0.04555023670801937,269,1342.5767840444444,39.51500608855555,16.35240486732423,6.377102272955556,41574.183269666675,17178.464433555553
13,0.3120243277642329,0.3912620319789399,0.298220850088118,0.27948077615219297,0.2499817751013847,0.24934817679336682,0.28987052515781436,0.308107843181062,0.2518280671514338,0.04555023670801937,289,1244.3569045333331,77.07190315444444,14.26573910009539,12.149542335622224,40710.49848288889,20046.587962222224
14,0.3120243277642329,0.3912620319789399,0.298220850088118,0.27948077615219297,0.2499817751013847,0.24934817679336682,0.28987052515781436,0.308107843181062,0.2518280671514338,0.04555023670801937,309,1114.8398991677777,132.98429170000003,11.66521517778721,19.784444115188887,39772.36760344444,22940.83742033333
15,0.3141587874944143,0.37200203330231335,0.3282851142287679,0.25494641260893186,0.2633176046695947,0.23204680193402333,0.47430829198504953,0.286434225616239,0.22819021422869126,0.037868520060937334,229,1502.7996602444443,8.052761977188888,19.679483043192985,1.2239868922466668,41137.780628555556,13959.418634666667
16,0.3141587874944143,0.37200203330231335,0.3282851142287679,0.25494641260893186,0.2633176046695947,0.23204680193402333,0.47430829198504953,0.286434225616239,0.22819021422869126,0.037868520060937334,249,1427.0813714555557,19.17876118588889,18.229332388818257,3.035345060277778,41369.40118966666,15562.399372777776
17,0.3141587874944143,0.37200203330231335,0.3282851142287679,0.25494641260893186,0.2633176046695947,0.23204680193402333,0.47430829198504953,0.286434225616239,0.22819021422869126,0.037868520060937334,269,1339.7433322111112,37.026899657777776,16.597282504653656,6.001895943388889,42487.27860533334,16087.405021444447
18,0.3141587874944143,0.37200203330231335,0.3282851142287679,0.25494641260893186,0.2633176046695947,0.23204680193402333,0.47430829198504953,0.286434225616239,0.22819021422869126,0.037868520060937334,289,1246.0518252333334,67.54300585000001,14.670541712237124,10.83651699097778,42851.973146777775,17434.596320777782
19,0.3141587874944143,0.37200203330231335,0.3282851142287679,0.25494641260893186,0.2633176046695947,0.23204680193402333,0.47430829198504953,0.286434225616239,0.22819021422869126,0.037868520060937334,309,1137.4736684666668,129.6886069662222,12.054865155984592,19.13799609378889,40127.96842733333,22380.77164077778
20,0.32321627535595554,0.3871531309853275,0.3075718542211542,0.28283037656260396,0.18041446152547888,0.43206387233875093,0.18475604436564552,0.3085812542203666,0.21655997791822215,0.05978433361765086,229,1504.018155477778,8.947763372366666,19.423185818293497,1.3502051694222224,40228.17042111112,15562.659891222222
21,0.32321627535595554,0.3871531309853275,0.3075718542211542,0.28283037656260396,0.18041446152547888,0.43206387233875093,0.18475604436564552,0.3085812542203666,0.21655997791822215,0.05978433361765086,249,1420.5083117,19.876240234999997,17.934121207468475,3.1332852910999995,41237.35902244444,16185.148171777779
22,0.32321627535595554,0.3871531309853275,0.3075718542211542,0.28283037656260396,0.18041446152547888,0.43206387233875093,0.18475604436564552,0.3085812542203666,0.21655997791822215,0.05978433361765086,269,1331.0740855444442,39.05060442888888,16.265162391642306,6.2933137006777775,42082.271053222226,17042.20012555556
23,0.32321627535595554,0.3871531309853275,0.3075718542211542,0.28283037656260396,0.18041446152547888,0.43206387233875093,0.18475604436564552,0.3085812542203666,0.21655997791822215,0.05978433361765086,289,1232.2598836555553,75.63400036433335,14.162574323789588,11.879157847688889,41182.195188666665,19902.023790888892
24,0.32321627535595554,0.3871531309853275,0.3075718542211542,0.28283037656260396,0.18041446152547888,0.43206387233875093,0.18475604436564552,0.3085812542203666,0.21655997791822215,0.05978433361765086,309,1104.1710231555558,135.50031279222222,11.47740791447203,19.752690984877777,39550.98458911112,23564.929356
25,0.3261655007012475,0.33707978529938415,0.32015535411129437,0.2794298240460106,0.20891749868288378,0.28579283865013344,0.39472336756309134,0.2676072275285133,0.29736251533543867,0.07708483457692934,229,1498.5003854333331,7.981039874055555,20.216522446856505,1.2121469110244445,41389.398891777775,13964.921451555556
26,0.3261655007012475,0.33707978529938415,0.32015535411129437,0.2794298240460106,0.20891749868288378,0.28579283865013344,0.39472336756309134,0.2676072275285133,0.29736251533543867,0.07708483457692934,249,1422.7139775444446,19.03747481855556,18.711498444447816,2.9979388919,41628.80969588889,15573.473723555555
27,0.3261655007012475,0.33707978529938415,0.32015535411129437,0.2794298240460106,0.20891749868288378,0.28579283865013344,0.39472336756309134,0.2676072275285133,0.29736251533543867,0.07708483457692934,269,1334.9892020555556,34.68540785455556,17.025756184221677,5.6446310319999995,43586.37284933333,15168.769380666667
28,0.3261655007012475,0.33707978529938415,0.32015535411129437,0.2794298240460106,0.20891749868288378,0.28579283865013344,0.39472336756309134,0.2676072275285133,0.29736251533543867,0.07708483457692934,289,1241.7917997555558,66.49746957777776,14.96754078845109,10.649150885233333,43331.72183755555,17377.43669611111
29,0.3261655007012475,0.33707978529938415,0.32015535411129437,0.2794298240460106,0.20891749868288378,0.28579283865013344,0.39472336756309134,0.2676072275285133,0.29736251533543867,0.07708483457692934,309,1127.6618427777776,125.696555338,12.319109325962316,18.502079216844443,41393.457610666665,21405.588608444446
30,0.3296430372223348,0.3281150184959454,0.3356686551057532,0.26708903589177907,0.18418837501713428,0.42315376058871174,0.2952335686824555,0.2533325502495515,0.3186759897888872,0.03225972291785101,229,1492.3185759777778,8.015566705422222,19.959652217237096,1.2163744891833332,41658.68112522222,14061.10251011111
31,0.3296430372223348,0.3281150184959454,0.3356686551057532,0.26708903589177907,0.18418837501713428,0.42315376058871174,0.2952335686824555,0.2533325502495515,0.3186759897888872,0.03225972291785101,249,1415.1460467444442,18.511038166888888,18.466274833787843,2.928364106544444,42312.480812444446,15189.473655000002
32,0.3296430372223348,0.3281150184959454,0.3356686551057532,0.26708903589177907,0.18418837501713428,0.42315376058871174,0.2952335686824555,0.2533325502495515,0.3186759897888872,0.03225972291785101,269,1328.5593321888887,36.40683453422222,16.78721871361946,5.889090821222222,43230.436990999995,16009.224381222222
33,0.3296430372223348,0.3281150184959454,0.3356686551057532,0.26708903589177907,0.18418837501713428,0.42315376058871174,0.2952335686824555,0.2533325502495515,0.3186759897888872,0.03225972291785101,289,1227.8199115444445,66.98304496477778,14.740891751829988,10.705890684322224,43476.976148999995,17646.554988222222
34,0.3296430372223348,0.3281150184959454,0.3356686551057532,0.26708903589177907,0.18418837501713428,0.42315376058871174,0.2952335686824555,0.2533325502495515,0.3186759897888872,0.03225972291785101,309,1112.8066017788888,130.68032816755553,11.968256303789252,19.097743067323336,40968.53091722222,22331.273235333334
35,0.3302896789157137,0.39452208716274856,0.30452057715967645,0.27903807062769337,0.2662951269619069,0.45821352218897526,0.39822849670080535,0.21851082260854457,0.14420130019029292,0.05023014617759801,229,1511.4925958333333,8.227313678922222,19.549290868884274,1.2508729283677777,40982.51683955555,14255.986347555556
36,0.3302896789157137,0.39452208716274856,0.30452057715967645,0.27903807062769337,0.2662951269619069,0.45821352218897526,0.39822849670080535,0.21851082260854457,0.14420130019029292,0.05023014617759801,249,1435.7689482777778,17.601832109777778,18.164365952135228,2.8060889900999997,42464.480445222216,14253.435343333333
37,0.3302896789157137,0.39452208716274856,0.30452057715967645,0.27903807062769337,0.2662951269619069,0.45821352218897526,0.39822849670080535,0.21851082260854457,0.14420130019029292,0.05023014617759801,269,1351.5879082222223,34.38720479577778,16.60696710876628,5.639261681655555,43457.59590766667,14898.677827555553
38,0.3302896789157137,0.39452208716274856,0.30452057715967645,0.27903807062769337,0.2662951269619069,0.45821352218897526,0.39822849670080535,0.21851082260854457,0.14420130019029292,0.05023014617759801,289,1258.1907963666667,64.46147606844444,14.793116945201389,10.542340413822222,43561.054775444456,16639.585256333332
39,0.3302896789157137,0.39452208716274856,0.30452057715967645,0.27903807062769337,0.2662951269619069,0.45821352218897526,0.39822849670080535,0.21851082260854457,0.14420130019029292,0.05023014617759801,309,1149.0938046222223,119.04019724444444,12.341932027730914,18.23846555532222,42284.96715155555,19914.461286444446
40,0.33282599559461534,0.38557120944230455,0.3108972205996301,0.28972313072817824,0.19115459868106488,0.18145307165811853,0.4539091361157877,0.12795838005275642,0.30140189229640685,0.041745070553475906,229,1479.8256604111111,8.522619052888887,19.402754453775685,1.2892314246177776,40946.78798088888,14856.54871888889
41,0.33282599559461534,0.38557120944230455,0.3108972205996301,0.28972313072817824,0.19115459868106488,0.18145307165811853,0.4539091361157877,0.12795838005275642,0.30140189229640685,0.041745070553475906,249,1407.1800045444445,19.565660254444442,18.05659744514768,3.0882527561555557,41501.77276288888,15945.05802488889
42,0.33282599559461534,0.38557120944230455,0.3108972205996301,0.28972313072817824,0.19115459868106488,0.18145307165811853,0.4539091361157877,0.12795838005275642,0.30140189229640685,0.041745070553475906,269,1318.4905388,38.28765779677777,16.34089389283476,6.176116241944445,42458.98938366667,16746.460529
43,0.33282599559461534,0.38557120944230455,0.3108972205996301,0.28972313072817824,0.19115459868106488,0.18145307165811853,0.4539091361157877,0.12795838005275642,0.30140189229640685,0.041745070553475906,289,1224.963149188889,71.41157870411111,14.365689486475825,11.291666882144444,42358.42068644444,18657.552096666666
44,0.33282599559461534,0.38557120944230455,0.3108972205996301,0.28972313072817824,0.19115459868106488,0.18145307165811853,0.4539091361157877,0.12795838005275642,0.30140189229640685,0.041745070553475906,309,1101.5453268044444,126.85213094344442,11.766253404813385,18.826518933766664,41286.52319877777,21704.398260444446
45,0.3425832513037278,0.38476927231256297,0.32730241790069603,0.2608185913342291,0.2667702519879936,0.30276423947552633,0.33599836246265613,0.20417253642446684,0.25138355788590017,0.07220180019610825,229,1474.7722809444444,8.776978672455554,19.476208379132704,1.3268091820833334,40351.955749,15242.721185444445
46,0.3425832513037278,0.38476927231256297,0.32730241790069603,0.2608185913342291,0.2667702519879936,0.30276423947552633,0.33599836246265613,0.20417253642446684,0.25138355788590017,0.07220180019610825,249,1400.7123003555555,18.767568941666667,18.054597341248964,2.9714860344000003,41824.65730522222,15242.953374000002
47,0.3425832513037278,0.38476927231256297,0.32730241790069603,0.2608185913342291,0.2667702519879936,0.30276423947552633,0.33599836246265613,0.20417253642446684,0.25138355788590017,0.07220180019610825,269,1315.9981662222222,35.15891371977777,16.497078526497877,5.726117766622222,43334.17405566666,15302.80078811111
48,0.3425832513037278,0.38476927231256297,0.32730241790069603,0.2608185913342291,0.2667702519879936,0.30276423947552633,0.33599836246265613,0.20417253642446684,0.25138355788590017,0.07220180019610825,289,1222.8496982444442,65.40499733666667,14.570204169627107,10.54544784847778,43574.0615891111,16866.24188011111
49,0.3425832513037278,0.38476927231256297,0.32730241790069603,0.2608185913342291,0.2667702519879936,0.30276423947552633,0.33599836246265613,0.20417253642446684,0.25138355788590017,0.07220180019610825,309,1107.063384181111,115.64407662,12.148941449212412,17.921935657477775,42950.17007066667,19413.84157522222
50,0.3445753533354218,0.3807040859285595,0.25006703854078793,0.3175603567821048,0.2239631467311355,0.3901011656814082,0.232128470254454,0.15448684926593156,0.2614222848859198,0.05940350276006644,229,1499.5117427888888,8.590408889444447,19.70689463404518,1.2981997119133335,40103.09150366666,14807.565503555556
51,0.3445753533354218,0.3807040859285595,0.25006703854078793,0.3175603567821048,0.2239631467311355,0.3901011656814082,0.232128470254454,0.15448684926593156,0.2614222848859198,0.05940350276006644,249,1425.3974935,18.77928384944444,18.28562550263912,2.974629403422222,41326.29464211111,15148.126768333332
52,0.3445753533354218,0.3807040859285595,0.25006703854078793,0.3175603567821048,0.2239631467311355,0.3901011656814082,0.232128470254454,0.15448684926593156,0.2614222848859198,0.05940350276006644,269,1342.6675071111113,39.17660111677779,16.60293287847701,6.288781106299999,41432.47847677778,16934.26362844444
53,0.3445753533354218,0.3807040859285595,0.25006703854078793,0.3175603567821048,0.2239631467311355,0.3901011656814082,0.232128470254454,0.15448684926593156,0.2614222848859198,0.05940350276006644,289,1245.0614345111112,69.06418573500001,14.674981848147247,11.023949641255555,42143.086012555555,17918.388668888885
54,0.3445753533354218,0.3807040859285595,0.25006703854078793,0.3175603567821048,0.2239631467311355,0.3901011656814082,0.232128470254454,0.15448684926593156,0.2614222848859198,0.05940350276006644,309,1121.0814885566667,121.75533688733331,12.103942219397227,18.33322069241111,41265.64984766667,20741.75772166667
55,0.35189497949638077,0.3262089895962247,0.3259617434995778,0.27893444553996605,0.17605761216527574,0.4685926051625589,0.453606757582177,0.16003131227337053,0.25094521816583765,0.07340466720846653,229,1503.2385864,8.065661397922222,19.63146434160119,1.2238632952666666,41578.71848455556,14098.804226555552
56,0.35189497949638077,0.3262089895962247,0.3259617434995778,0.27893444553996605,0.17605761216527574,0.4685926051625589,0.453606757582177,0.16003131227337053,0.25094521816583765,0.07340466720846653,249,1427.0143727444445,19.583307779111113,18.19578295994222,3.0915039297777778,41540.677502555554,16007.189839333332
