,T_K,P_bar,rholiq_kgm3,rholiq_unc_kgm3,rhovap_kgm3,rhovap_unc_kgm3,pvap_bar,pvap_unc_bar,hvap_kJmol,hvap_unc_kJmol
0,229.0,1.2365000000000002,1434.593477938236,0.6631467609157834,4.6526622583203725,0.593327161091534,0.714374221153077,0.08779471285516405,22.10128426303578,0.022388517179017815
1,249.0,2.9076,1373.9806827127659,1.5606522211280565,9.182551096320923,0.5918700237025233,1.5066792304332888,0.09016816376322474,20.86560013888217,0.03463546213216278
2,269.0,5.9227,1304.9297770120054,1.5202562744086916,17.47901226934193,0.3745766397899263,3.0004539948199196,0.05943005136982583,19.43663095770349,0.03211351673922947
3,289.0,10.8284,1234.3213146119733,1.3901854658019854,33.386105169068735,0.6810570117669346,5.8462431716740575,0.10154932985452854,17.849704046930615,0.023170815488253706
4,309.0,18.2493,1155.1310556220892,2.2349014066310935,58.47439231947217,1.6139722802700638,10.128916356342872,0.22598954391162832,15.92881461228535,0.02789815993127504
5,329.0,29.015700000000002,1062.5074127000441,2.2999486013116015,102.24975080835543,1.9291009887708455,17.104793415174626,0.2722037814657825,13.618595167674593,0.030483756617389033
