,sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H,temperature,density
0,0.3469263041177334,0.28914852881782327,0.1753412755164961,0.47504150103571496,0.3100055389846251,0.022722617824235965,241,1181.3842537808184
1,0.3469263041177334,0.28914852881782327,0.1753412755164961,0.47504150103571496,0.3100055389846251,0.022722617824235965,261,1116.3185257010325
2,0.3469263041177334,0.28914852881782327,0.1753412755164961,0.47504150103571496,0.3100055389846251,0.022722617824235965,281,1018.7697322455097
3,0.3469263041177334,0.28914852881782327,0.1753412755164961,0.47504150103571496,0.3100055389846251,0.022722617824235965,301,955.6790449049845
4,0.3469263041177334,0.28914852881782327,0.1753412755164961,0.47504150103571496,0.3100055389846251,0.022722617824235965,321,803.650427490629
5,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.3171695821078735,0.019775442894981288,241,1171.3441876700174
6,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.3171695821078735,0.019775442894981288,261,1098.6173976481252
7,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.3171695821078735,0.019775442894981288,281,1019.3798098178734
8,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.3171695821078735,0.019775442894981288,301,936.9566160512269
9,0.34782937941568176,0.2936308948291871,0.1705388867273557,0.4959346762197873,0.3171695821078735,0.019775442894981288,321,846.1246685446608
10,0.34870888292072666,0.28789133222912666,0.2209636501401201,0.4494895999765378,0.29847340936344585,0.07987020647651463,241,1154.7243021128068
11,0.34870888292072666,0.28789133222912666,0.2209636501401201,0.4494895999765378,0.29847340936344585,0.07987020647651463,261,1105.0867215974238
12,0.34870888292072666,0.28789133222912666,0.2209636501401201,0.4494895999765378,0.29847340936344585,0.07987020647651463,281,1016.9673714216929
13,0.34870888292072666,0.28789133222912666,0.2209636501401201,0.4494895999765378,0.29847340936344585,0.07987020647651463,301,947.5380606783131
14,0.34870888292072666,0.28789133222912666,0.2209636501401201,0.4494895999765378,0.29847340936344585,0.07987020647651463,321,849.1927806795327
15,0.3496282048278047,0.28588180713293,0.1805440041452319,0.46057371867994523,0.330198228414424,0.019782086552227737,241,1195.9627013195068
16,0.3496282048278047,0.28588180713293,0.1805440041452319,0.46057371867994523,0.330198228414424,0.019782086552227737,261,1121.9238409942823
17,0.3496282048278047,0.28588180713293,0.1805440041452319,0.46057371867994523,0.330198228414424,0.019782086552227737,281,1052.3383359904751
18,0.3496282048278047,0.28588180713293,0.1805440041452319,0.46057371867994523,0.330198228414424,0.019782086552227737,301,946.3067529235872
19,0.3496282048278047,0.28588180713293,0.1805440041452319,0.46057371867994523,0.330198228414424,0.019782086552227737,321,802.1288648730263
20,0.35005968470661997,0.2764832789219493,0.2566694283326002,0.4951523217598809,0.30295291618243997,0.07935835744517154,241,1163.5212236275418
21,0.35005968470661997,0.2764832789219493,0.2566694283326002,0.4951523217598809,0.30295291618243997,0.07935835744517154,261,1104.8194856788548
22,0.35005968470661997,0.2764832789219493,0.2566694283326002,0.4951523217598809,0.30295291618243997,0.07935835744517154,281,1044.8743382340863
23,0.35005968470661997,0.2764832789219493,0.2566694283326002,0.4951523217598809,0.30295291618243997,0.07935835744517154,301,955.9991017087881
24,0.35005968470661997,0.2764832789219493,0.2566694283326002,0.4951523217598809,0.30295291618243997,0.07935835744517154,321,876.547174002452
25,0.3500704440945134,0.2905193727979651,0.21066068630546908,0.42741074490565856,0.30970124773352325,0.08302050771718533,241,1164.4738309649256
26,0.3500704440945134,0.2905193727979651,0.21066068630546908,0.42741074490565856,0.30970124773352325,0.08302050771718533,261,1097.9953316625147
27,0.3500704440945134,0.2905193727979651,0.21066068630546908,0.42741074490565856,0.30970124773352325,0.08302050771718533,281,1028.7102541699167
28,0.3500704440945134,0.2905193727979651,0.21066068630546908,0.42741074490565856,0.30970124773352325,0.08302050771718533,301,951.6577601149229
29,0.3500704440945134,0.2905193727979651,0.21066068630546908,0.42741074490565856,0.30970124773352325,0.08302050771718533,321,814.0720869232572
30,0.3524944499103101,0.29670103957606087,0.17825024756962934,0.46760688671986134,0.3287277328680082,0.04975860816707028,241,1168.1631739041788
31,0.3524944499103101,0.29670103957606087,0.17825024756962934,0.46760688671986134,0.3287277328680082,0.04975860816707028,261,1088.8316135175687
32,0.3524944499103101,0.29670103957606087,0.17825024756962934,0.46760688671986134,0.3287277328680082,0.04975860816707028,281,1034.9817166184137
33,0.3524944499103101,0.29670103957606087,0.17825024756962934,0.46760688671986134,0.3287277328680082,0.04975860816707028,301,958.1478849712936
34,0.3524944499103101,0.29670103957606087,0.17825024756962934,0.46760688671986134,0.3287277328680082,0.04975860816707028,321,855.8643957548355
35,0.35298286232017306,0.29483970014847916,0.17801771882610537,0.42551809642730853,0.31560722788582407,0.07423944578960326,241,1162.1599723123286
36,0.35298286232017306,0.29483970014847916,0.17801771882610537,0.42551809642730853,0.31560722788582407,0.07423944578960326,261,1102.3063210929793
37,0.35298286232017306,0.29483970014847916,0.17801771882610537,0.42551809642730853,0.31560722788582407,0.07423944578960326,281,1009.0209411014768
38,0.35298286232017306,0.29483970014847916,0.17801771882610537,0.42551809642730853,0.31560722788582407,0.07423944578960326,301,947.7815591170693
