,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.3003404064775653,0.39140526363720657,0.31977866941445937,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.27210317460539707,0.05351880597223665,229,1505.4811540333333,7.548494673966666,19.945083316504874,1.1464394972255554,41768.254401000006,13107.25833711111
1,0.3003404064775653,0.39140526363720657,0.31977866941445937,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.27210317460539707,0.05351880597223665,249,1433.6425613111112,18.245507677666666,18.52534494481566,2.8952001077222222,41892.15784744445,14824.622566666667
2,0.3003404064775653,0.39140526363720657,0.31977866941445937,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.27210317460539707,0.05351880597223665,269,1349.6419661333334,35.91545548788889,16.878973997384065,5.832107803266667,42815.33147822222,15626.17909
3,0.3003404064775653,0.39140526363720657,0.31977866941445937,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.27210317460539707,0.05351880597223665,289,1251.2485258111112,64.55225348644444,14.951335786417184,10.415464190944444,43532.909585444446,16674.345338888892
4,0.3003404064775653,0.39140526363720657,0.31977866941445937,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.27210317460539707,0.05351880597223665,309,1141.4738936222222,115.77768545344443,12.547516736325356,17.7608244793,42708.89618900001,19434.22092711111
5,0.30730473245038026,0.3581495093917017,0.2650642054828767,0.32231375939734547,0.19506715025148438,0.432260375780236,0.46370653701374787,0.30308768632739463,0.17728770123434717,0.06836587409552046,229,1510.800284488889,7.440264252833333,20.365165487167324,1.1297751519622221,41563.24136011111,12903.562753333334
6,0.30730473245038026,0.3581495093917017,0.2650642054828767,0.32231375939734547,0.19506715025148438,0.432260375780236,0.46370653701374787,0.30308768632739463,0.17728770123434717,0.06836587409552046,249,1433.4860587333333,17.088631834222223,18.84354102184743,2.7194143816666667,42396.404923,13843.092152222223
7,0.30730473245038026,0.3581495093917017,0.2650642054828767,0.32231375939734547,0.19506715025148438,0.432260375780236,0.46370653701374787,0.30308768632739463,0.17728770123434717,0.06836587409552046,269,1345.7231027,33.64365021644445,17.153553572198565,5.5028542168222225,43417.016090777775,14587.745576222222
8,0.30730473245038026,0.3581495093917017,0.2650642054828767,0.32231375939734547,0.19506715025148438,0.432260375780236,0.46370653701374787,0.30308768632739463,0.17728770123434717,0.06836587409552046,289,1250.229626711111,65.27317186977778,15.090283689925936,10.487385073277778,43174.671575333334,16821.693394555554
9,0.30730473245038026,0.3581495093917017,0.2650642054828767,0.32231375939734547,0.19506715025148438,0.432260375780236,0.46370653701374787,0.30308768632739463,0.17728770123434717,0.06836587409552046,309,1140.995949288889,123.708652003,12.390715073904927,18.21430780627778,41293.64279322223,20777.31081711111
10,0.31645061316654655,0.38140853372796507,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.41292214165345165,0.4870761430098943,0.14059800358650762,0.23416035861877582,0.031539750190098415,229,1514.1638399888889,8.428644741522222,19.494123333887963,1.2774064908377778,40860.77333511111,14643.19374977778
11,0.31645061316654655,0.38140853372796507,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.41292214165345165,0.4870761430098943,0.14059800358650762,0.23416035861877582,0.031539750190098415,249,1440.016159577778,19.320489252888887,18.12641316649697,3.060576283677778,41456.18048744444,15693.419063222223
12,0.31645061316654655,0.38140853372796507,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.41292214165345165,0.4870761430098943,0.14059800358650762,0.23416035861877582,0.031539750190098415,269,1351.2778783555557,39.30662114988889,16.431627753258397,6.300801450333333,41791.80545222222,17138.306702777776
13,0.31645061316654655,0.38140853372796507,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.41292214165345165,0.4870761430098943,0.14059800358650762,0.23416035861877582,0.031539750190098415,289,1248.7803980333333,68.77605240477779,14.491077346424373,11.039732057822222,42884.13076611111,17730.817491
14,0.31645061316654655,0.38140853372796507,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.41292214165345165,0.4870761430098943,0.14059800358650762,0.23416035861877582,0.031539750190098415,309,1138.9799626444444,131.06582018466668,11.948589990276878,19.546290959455554,40366.28636477778,22337.458650555556
15,0.31937971679662136,0.36839641815770735,0.2637147977302073,0.3127787232243275,0.19883362348143588,0.36376841414727146,0.18444348196347307,0.2324294757148174,0.3302885391314898,0.02392503538314753,229,1510.1789152111112,7.473957372800001,20.073091236675598,1.137571540421111,41478.09584111112,12905.751312333334
16,0.31937971679662136,0.36839641815770735,0.2637147977302073,0.3127787232243275,0.19883362348143588,0.36376841414727146,0.18444348196347307,0.2324294757148174,0.3302885391314898,0.02392503538314753,249,1430.6352077222225,18.240637645222222,18.519527570021573,2.901105398177778,41638.340852444446,14726.593711555557
17,0.31937971679662136,0.36839641815770735,0.2637147977302073,0.3127787232243275,0.19883362348143588,0.36376841414727146,0.18444348196347307,0.2324294757148174,0.3302885391314898,0.02392503538314753,269,1346.5421124444442,38.38222461833333,16.76750266122842,6.163047238877777,41700.60123844445,16626.28801055556
18,0.31937971679662136,0.36839641815770735,0.2637147977302073,0.3127787232243275,0.19883362348143588,0.36376841414727146,0.18444348196347307,0.2324294757148174,0.3302885391314898,0.02392503538314753,289,1250.3376212666667,72.21581121466666,14.753540187728685,11.427978324400001,41515.66440344444,18666.36279344445
19,0.31937971679662136,0.36839641815770735,0.2637147977302073,0.3127787232243275,0.19883362348143588,0.36376841414727146,0.18444348196347307,0.2324294757148174,0.3302885391314898,0.02392503538314753,309,1129.8421040555556,131.96747861,12.000147488192635,19.1975854455,39818.07890555555,22442.227112111108
20,0.3230639289081191,0.37772796228230315,0.3364432847632864,0.25050047505127737,0.20072497820838817,0.48072963618141884,0.23319992198203293,0.26571744381405493,0.23436389848048206,0.023378311110226587,229,1518.3952404555557,8.927103714544444,19.480260281647265,1.3436580985888888,40148.56918988889,15501.845255444445
21,0.3230639289081191,0.37772796228230315,0.3364432847632864,0.25050047505127737,0.20072497820838817,0.48072963618141884,0.23319992198203293,0.26571744381405493,0.23436389848048206,0.023378311110226587,249,1439.1348110111112,20.57772445511111,18.006908846383098,3.2313428580777774,40655.21619233333,16691.49782911111
22,0.3230639289081191,0.37772796228230315,0.3364432847632864,0.25050047505127737,0.20072497820838817,0.48072963618141884,0.23319992198203293,0.26571744381405493,0.23436389848048206,0.023378311110226587,269,1351.9662865888888,40.445132583555555,16.319824228879103,6.468548298688888,41413.90251577777,17600.599347999996
23,0.3230639289081191,0.37772796228230315,0.3364432847632864,0.25050047505127737,0.20072497820838817,0.48072963618141884,0.23319992198203293,0.26571744381405493,0.23436389848048206,0.023378311110226587,289,1249.870159277778,75.72526934588889,14.245916793175992,11.85764174581111,41164.61536733333,19756.506822777777
24,0.3230639289081191,0.37772796228230315,0.3364432847632864,0.25050047505127737,0.20072497820838817,0.48072963618141884,0.23319992198203293,0.26571744381405493,0.23436389848048206,0.023378311110226587,309,1127.0320341688887,132.40035478266665,11.692510345754021,19.58702319653333,40489.095603222224,22303.623162777778
25,0.3235624223941789,0.31062656648037607,0.30825490357443186,0.2888778869965011,0.20687221097038486,0.49225622494373505,0.4035426410711496,0.3142038150284856,0.23930586213141472,0.0725597886212007,229,1513.3663815777777,8.1406705213,20.197888377771882,1.2336230201944447,41049.972235,14210.334188777779
26,0.3235624223941789,0.31062656648037607,0.30825490357443186,0.2888778869965011,0.20687221097038486,0.49225622494373505,0.4035426410711496,0.3142038150284856,0.23930586213141472,0.0725597886212007,249,1433.744812622222,18.15054571711111,18.654101979693387,2.8772024782222223,42172.04511644444,14808.010452222223
27,0.3235624223941789,0.31062656648037607,0.30825490357443186,0.2888778869965011,0.20687221097038486,0.49225622494373505,0.4035426410711496,0.3142038150284856,0.23930586213141472,0.0725597886212007,269,1346.8153345888888,36.293017186777774,16.989057874836902,5.897790838255555,42888.926054999996,15832.038749666668
28,0.3235624223941789,0.31062656648037607,0.30825490357443186,0.2888778869965011,0.20687221097038486,0.49225622494373505,0.4035426410711496,0.3142038150284856,0.23930586213141472,0.0725597886212007,289,1245.3325202111112,67.28706380622222,14.903177974217936,10.794830122688888,43142.93939577778,17541.25773833333
29,0.3235624223941789,0.31062656648037607,0.30825490357443186,0.2888778869965011,0.20687221097038486,0.49225622494373505,0.4035426410711496,0.3142038150284856,0.23930586213141472,0.0725597886212007,309,1128.7102862477777,123.948152968,12.26188323530061,18.554873333533333,41859.49656111111,20836.889745999997
30,0.33588012625836344,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.18015898924101198,0.36518862176508426,0.3900387655908672,0.31587592782096413,0.1703388264016664,0.07558399058508161,229,1508.558893111111,8.57338851998889,19.74070048657524,1.294212291167778,40710.482922222225,14943.843802444444
31,0.33588012625836344,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.18015898924101198,0.36518862176508426,0.3900387655908672,0.31587592782096413,0.1703388264016664,0.07558399058508161,249,1426.0890169777779,18.03346059788889,18.224702617369857,2.8656129242777775,42439.82794288889,14702.47890788889
32,0.33588012625836344,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.18015898924101198,0.36518862176508426,0.3900387655908672,0.31587592782096413,0.1703388264016664,0.07558399058508161,269,1342.8335834666666,36.95440331477777,16.609076357502172,5.97474002388889,42831.05712477778,16128.010307222225
33,0.33588012625836344,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.18015898924101198,0.36518862176508426,0.3900387655908672,0.31587592782096413,0.1703388264016664,0.07558399058508161,289,1242.7861040555556,70.19376426122224,14.532095556051196,11.083953137722222,42557.574658000005,18320.545250333336
34,0.33588012625836344,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.18015898924101198,0.36518862176508426,0.3900387655908672,0.31587592782096413,0.1703388264016664,0.07558399058508161,309,1121.8001111077779,126.18834430388888,11.92167140992742,18.8510005165,41708.845521,21103.43108788889
35,0.3417894517412823,0.3590008647620343,0.27296418088053886,0.30895133654695256,0.21347140001542828,0.4590285934769153,0.287956076335449,0.14439372471605302,0.2699358527704538,0.04296156364939634,229,1512.9235056,8.142586800344443,19.78740420794784,1.2383835359066666,40821.15420866667,14081.823782777778
36,0.3417894517412823,0.3590008647620343,0.27296418088053886,0.30895133654695256,0.21347140001542828,0.4590285934769153,0.287956076335449,0.14439372471605302,0.2699358527704538,0.04296156364939634,249,1436.6981547888888,18.109123774222223,18.37646906727157,2.877083828511111,41876.98171533333,14640.656849111112
37,0.3417894517412823,0.3590008647620343,0.27296418088053886,0.30895133654695256,0.21347140001542828,0.4590285934769153,0.287956076335449,0.14439372471605302,0.2699358527704538,0.04296156364939634,269,1352.308352811111,37.436735506888894,16.703560388331795,6.0634621253,42118.935064000005,16244.335176333334
38,0.3417894517412823,0.3590008647620343,0.27296418088053886,0.30895133654695256,0.21347140001542828,0.4590285934769153,0.287956076335449,0.14439372471605302,0.2699358527704538,0.04296156364939634,289,1249.0973268444445,66.41818336122222,14.730159793992078,10.75675460628889,43030.77144033333,17130.103728666665
39,0.3417894517412823,0.3590008647620343,0.27296418088053886,0.30895133654695256,0.21347140001542828,0.4590285934769153,0.287956076335449,0.14439372471605302,0.2699358527704538,0.04296156364939634,309,1142.8775483444444,128.89161091022223,12.140740398236598,19.126963571877777,40175.91661355555,22121.031224333336
40,0.34542417088560334,0.3444572111483994,0.29990738244171605,0.29081958973757316,0.21357224258697827,0.22197716311339982,0.4354316830367477,0.24661887071067065,0.2906230725561005,0.020183996221366022,229,1517.4125891111112,7.523120507033333,20.078976037599997,1.1472012682066668,41823.08843633334,13096.137146
41,0.34542417088560334,0.3444572111483994,0.29990738244171605,0.29081958973757316,0.21357224258697827,0.22197716311339982,0.4354316830367477,0.24661887071067065,0.2906230725561005,0.020183996221366022,249,1440.8012099333332,18.031101060666668,18.626708622107646,2.867242753222222,42090.481903555556,14655.409605555556
42,0.34542417088560334,0.3444572111483994,0.29990738244171605,0.29081958973757316,0.21357224258697827,0.22197716311339982,0.4354316830367477,0.24661887071067065,0.2906230725561005,0.020183996221366022,269,1355.4133230666664,35.0730683258889,16.977431888249015,5.715913773477777,43168.635001,15273.863615444445
43,0.34542417088560334,0.3444572111483994,0.29990738244171605,0.29081958973757316,0.21357224258697827,0.22197716311339982,0.4354316830367477,0.24661887071067065,0.2906230725561005,0.020183996221366022,289,1259.0211615444443,67.77898948922221,14.957137109026368,10.876906503644443,42754.26738433333,17708.279964888887
44,0.34542417088560334,0.3444572111483994,0.29990738244171605,0.29081958973757316,0.21357224258697827,0.22197716311339982,0.4354316830367477,0.24661887071067065,0.2906230725561005,0.020183996221366022,309,1146.3173987999999,124.28302126866667,12.37783651233097,18.69870599117778,41200.73751611111,21298.346994666666
45,0.35225488846725367,0.35326699535928197,0.34035528097284046,0.2581848613713036,0.20388441000732327,0.408037567245074,0.47069974350092925,0.20145088839761743,0.17710752457778964,0.02682619032430208,229,1511.6578832777775,8.804745234511111,19.53239599573766,1.330956196822222,40466.379521,15347.205690777779
46,0.35225488846725367,0.35326699535928197,0.34035528097284046,0.2581848613713036,0.20388441000732327,0.408037567245074,0.47069974350092925,0.20145088839761743,0.17710752457778964,0.02682619032430208,249,1433.0240353666666,18.37633246633333,18.111207232885203,2.9165408034555558,42232.11000666666,14981.464922777779
47,0.35225488846725367,0.35326699535928197,0.34035528097284046,0.2581848613713036,0.20388441000732327,0.408037567245074,0.47069974350092925,0.20145088839761743,0.17710752457778964,0.02682619032430208,269,1349.0896035444446,37.47726375455555,16.487560869317793,6.0648713391,42601.28874722222,16345.329015000003
48,0.35225488846725367,0.35326699535928197,0.34035528097284046,0.2581848613713036,0.20388441000732327,0.408037567245074,0.47069974350092925,0.20145088839761743,0.17710752457778964,0.02682619032430208,289,1249.7091502111111,69.810325721,14.496543560917983,11.120851468177777,42664.128134,18148.978874111108
49,0.35225488846725367,0.35326699535928197,0.34035528097284046,0.2581848613713036,0.20388441000732327,0.408037567245074,0.47069974350092925,0.20145088839761743,0.17710752457778964,0.02682619032430208,309,1129.5986625555554,123.77712282611111,12.020583099833496,18.582364479722223,41815.574756888884,20895.084547666665
50,0.35230511447758667,0.3598365409730108,0.29956439095563075,0.2869535687890358,0.1909327058964234,0.1808831260310709,0.2531931983448409,0.31193776694011865,0.3018570086532259,0.06280224625800429,229,1510.281602511111,7.656452349144445,19.986481779375918,1.1621483067177778,41560.92240122222,13293.460836333334
51,0.35230511447758667,0.3598365409730108,0.29956439095563075,0.2869535687890358,0.1909327058964234,0.1808831260310709,0.2531931983448409,0.31193776694011865,0.3018570086532259,0.06280224625800429,249,1432.5015366666664,18.51311838111111,18.497969673281517,2.9444669385555553,41732.747851555556,15030.684289777779
