,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,sim_liq_density_210K,sim_liq_density_230K,sim_liq_density_250K,sim_liq_density_270K,sim_liq_density_290K,sim_vap_density_210K,sim_vap_density_230K,sim_vap_density_250K,sim_vap_density_270K,sim_vap_density_290K,sim_Pvap_210K,sim_Pvap_230K,sim_Pvap_250K,sim_Pvap_270K,sim_Pvap_290K,sim_Hvap_210K,sim_Hvap_230K,sim_Hvap_250K,sim_Hvap_270K,sim_Hvap_290K,sim_Tc,sim_rhoc,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,mse_Tc,mse_rhoc,mape_liq_density,mape_vap_density,mape_Pvap,mape_Hvap,mape_Tc,mape_rhoc,is_pareto
7,0.4462168524528255,0.7697226236443927,0.8907103894945747,0.48895996566335265,510.1675336133334,479.71996746777774,444.9239647588889,406.1610999588889,345.6986086466666,5.878634047333333,12.419060027233334,23.488440234444447,43.99254138777778,78.58949019233333,3.193188725533333,6.9752229874888885,13.292683640966668,23.53976288854444,37.60511552130112,481.8354037491241,441.48207385819006,393.6379932486209,330.4457856678726,238.1435111926999,302.8489352677633,205.31014544934686,9.246953599788425,1.1443686718291215,1.6318239474041625,471.3609086366887,6.116049169833018,0.756646939291984,0.61177400802863,2.9083599362758683,4.075685146542645,5.7720983964969825,0.8099857633045465,0.42189084811967437,True
8,0.48218247106618217,0.7218877202492268,0.6045020965691974,0.9267621473271,513.1753041122223,483.1204368655555,448.67819276,408.5036646755556,353.0391865333333,5.426489165466667,12.00585914322222,22.504384971444445,41.72464021433333,77.01756130700001,2.9559029811,6.747401033966666,12.824622205511112,22.61687400305556,36.68977354068333,490.10950316983974,450.1583532043048,402.48280212115384,337.9842442386546,247.43077079471232,304.05335189096127,206.52157219581423,2.955324831474357,0.49226821159166273,0.570954149834715,898.4198437137542,1.6094680245675608,0.11667156495334978,0.347768944698936,4.807187752369127,4.6365217192280515,8.331850551739493,0.4155115284973687,0.1656669879785735,True
9,0.491740948044866,0.781073819444844,0.9689172082999069,0.3233227065182692,508.5947116266667,479.7937042155556,445.4149588022222,406.8260096166666,357.6539515111112,5.761296985977777,11.920207746166668,22.241624704333333,40.66498620744444,75.97222763022222,3.122120345077778,6.726271454744444,12.65980799581111,22.170568899222225,36.30371347928112,481.7460812357592,445.0730255519742,397.49947518231573,337.8063773533303,250.97329257376543,305.54367194911543,206.92345421487218,10.733875543516135,1.2380099377695777,0.3118213191252769,699.6502228088063,0.049138453024634765,0.5527241696111995,0.6575063585127622,4.866109253660265,3.330866774550033,7.752618878470233,0.07260267819398282,0.36058503000881426,True
10,0.5441060523025921,0.7084768917671926,0.9859853316305004,0.1477804169579747,523.4200682666667,492.8006705066666,459.12022888,416.9013852433334,356.31341050888886,6.6212057259,13.392199603011113,25.65772764511111,45.09095381522223,79.5699432388889,3.566315019188889,7.487047086688888,14.334306882244444,24.263041260111105,38.11599972764445,462.92628560145613,426.4670756531292,380.57942488489135,320.85248331317496,233.27997969568216,303.36278783252084,210.86947483808396,106.52002510351686,3.898516300184819,3.0938554622497296,75.2595854922068,3.83851231719841,21.991174257022518,2.2158790300939244,6.144072197478318,8.432832121949149,2.472225540518655,0.6416871917120828,2.274456706801801,True
12,0.5904727730916594,0.6988565543210307,0.6873903264962559,0.5739781744559391,512.412302138889,482.8145003388888,449.5465972922223,412.61052465222224,360.5468090333333,5.677147107044445,11.720991176533332,21.21125593544445,39.48441500555556,71.61787268900001,3.0848612678777774,6.606721108311112,12.204115299700002,21.74222209522222,35.076679537333334,481.82160976549227,444.2860583042867,400.85765345281953,342.629319208725,257.1376542547673,307.0014696049085,206.2271168485641,23.530081382981745,8.998281242642847,0.20023576949116295,848.0995653083221,2.8206181538114814,0.0022199974186111427,0.972786415968717,8.01256619951082,4.251809175555509,8.751598997438899,0.5500650476901404,0.022852288565373642,True
13,0.5984029611250131,0.7244972766892479,0.8657227824760633,0.27405057728414456,509.0084707277777,479.5985868311111,445.1952435844444,408.8148269666667,352.6216577511112,5.606139324144444,12.116901792355554,21.992628564222223,41.08079389144444,69.22963291033332,3.0490232155111108,6.809917358922222,12.571580213144443,22.37852560952222,34.603516940977784,472.80670726809853,436.2700112104907,391.4413169280657,333.39517729519787,252.1194471511327,305.89507940993917,202.75761064191536,3.201522297142181,13.606898413485393,0.13938534085999427,446.1252879288497,0.3284200100962258,11.71274891833102,0.3825748660516799,6.813126978355396,3.5185768049275796,6.4298347702177505,0.18769672998970555,1.659903656069766,True
14,0.5994836178145153,0.682316145839526,0.7146811248857351,0.4913884351609197,514.6842324266667,486.0843338222222,452.0846011555556,412.2379905922222,363.8516366744445,5.963629640044445,12.142766538144445,23.07811311755556,40.89364749855556,77.57247939955555,3.234009530788889,6.8539697554,13.09213804923333,22.396675621177778,36.93016664376668,475.4890155446593,439.4345509470602,393.2730396979874,335.31874735007193,247.8190050220963,305.8891620942779,210.4197301777304,46.979451398305756,0.43611895935665845,0.6529589428853981,485.37255597705996,0.3216728411856662,17.975311979957795,1.480841253458245,2.819747442554364,2.450700544992889,6.540660271054219,0.18575867257448722,2.056324656964979,True
19,0.7547877013759521,0.5593354734063207,0.6629525401348975,0.4181804931033136,511.4041843244445,482.5110505133333,449.18428472777777,411.4471468922223,359.64165223888887,6.1658421065,12.4677770963,22.676996478,39.608687345,70.84362470566667,3.330419931311112,7.006588414,12.856845498944445,21.8260978798,34.99303576068889,461.9462011578799,427.11285723946935,384.8910187149598,330.65375737447346,249.74957889176122,307.012620730845,205.5100632670109,17.399217382156174,9.523548710088129,0.02509891394389775,241.2977846368044,2.8581984555629227,0.4488152262081092,0.7959066593534782,4.166584507882367,0.6337799125204583,4.773940212282343,0.5537172987354374,0.32492808855810473,True
