,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
3360,0.7598108534489151,0.6086867151662951,0.5651511669240252,0.5719498345389754,145.9991303744112,8.071381693636381,0.4136067317308722,21.980523171382046,True
3361,0.7863821332512785,0.46276985022789907,0.845434331212934,0.14022153574501825,146.06537964219947,56.74924427211696,1.9794429020783522,358.5185738515027,False
3362,0.6702725225014079,0.649418315018076,0.8267796319847811,0.2574211030433956,146.1184276863426,42.11833386526705,2.3789490886857676,1243.6180776220967,False
3363,0.6381078100722372,0.7856128477150314,0.9496320748539939,0.19630202369158173,146.11986689384116,97.04551702677878,7.444564797269071,1814.933010927482,False
3364,0.8498487841870452,0.4560574742077537,0.524550815315314,0.6555047833428422,146.1255662030214,13.035559109437475,3.0550745775948416,239.46027480885354,False
3365,0.7532941512030394,0.6067461551517938,0.658328946509711,0.3869989720341269,146.12952679730452,9.058105374905104,0.7147463639421445,11.947491226787312,True
3366,0.5256300893851528,0.7831187119998612,0.6769228228968154,0.77851119315551,146.19777226326903,57.7948948394425,4.749112653611933,2020.2443824651168,False
3367,0.5491468752595051,0.5899148909861427,0.5025081673805075,0.8297329101617489,146.2564202219046,285.1675356488351,59.21836902858486,2199.8340914974606,False
3368,0.5125937885314641,0.6332820745627498,0.595162195180067,0.7471911634103093,146.28329937221457,131.16083606850037,28.317806064974228,459.68741748757384,False
3369,0.6041747820541675,0.8064772584745821,0.9901670141949496,0.2499706292318844,146.2890763309972,199.53390197224732,22.21345142944317,4868.779004928762,False
3370,0.6032728265609417,0.5489645211633788,0.5703204027232708,0.5930156227091248,146.29330796232034,241.33022448782648,56.03123693775664,2578.5514088851364,False
3371,0.7597294512697848,0.4885060413655722,0.44593105769903424,0.9504721108748528,146.3107170202901,2.452976973824359,1.592885252522319,76.4951959390687,False
3372,0.8277106175244907,0.5556998581700263,0.7538599919522753,0.31183566874931073,146.38247031910186,175.98625380922215,20.50250251762924,2928.470078100038,False
3373,0.9587033214511979,0.21679610957412515,0.5917114847884399,0.97549490415067,146.39317800317184,121.31953890403227,7.808395407453792,895.7626471018577,False
3374,0.4826153471786657,0.8078331999608968,0.8546460217367354,0.6548427375843011,146.45264711799817,236.66850537179135,29.138837998946837,7107.270868386806,False
3375,0.933008591814097,0.3835865763923156,0.5567018645462183,0.7639640885833554,146.49333285393308,112.75673544745541,8.06425998200736,1006.9688697685175,False
3376,0.3277753820351966,0.7354982081320451,0.9732674302374317,0.48663692570878986,146.51067462101727,162.74161900996899,33.09240088480358,577.0277092546615,False
3377,0.35890292383663497,0.7220421613923015,0.8443821780827893,0.6601909031912455,146.52087357607292,67.40969539655848,14.988290420798824,296.6497525618112,False
3378,0.5013957109677671,0.7657686419425129,0.6821749442908464,0.7447441084285734,146.65972537860188,3.1777919082314776,0.07930617606537618,527.3616752109654,True
3379,0.7991817351423254,0.6195668731824249,0.9775643284561438,0.013179635331440568,146.66902743721928,204.79098010014127,18.63812563959835,2091.728492010569,False
3380,0.3013437873258093,0.8033666739692485,0.9937830387341472,0.6423127000732604,146.70330704430694,10.31056500478166,5.291352496744436,278.7361236191502,False
3381,0.9374970174418648,0.3683648482800708,0.5403147961392284,0.8644629151311953,146.76654897210253,145.1047214452283,13.00057270243108,1744.2743672516694,False
3382,0.6650732604229813,0.6868579406718759,0.7878690071542686,0.25203423797859487,146.7853205774718,7.846046202294173,2.0291282538770865,20.903356654712535,False
3383,0.798336703610563,0.4111603819038012,0.9339055478710162,0.022113129199582564,146.83453593156287,75.80115529131314,2.4285554799201092,267.2484584154437,False
3384,0.9066171972611714,0.3169726002446651,0.6942250991067238,0.48708482566208955,146.8346309187776,99.75633086784266,4.245155316325201,433.82411207002826,False
3385,0.3818746249066944,0.7690276267936155,0.7927387552252323,0.734500639527763,146.84741889982416,28.607429378945973,8.77054476545779,203.2152081619369,False
3386,0.8769559848951487,0.43169547329500363,0.5323028217239771,0.797747249487411,147.0084734688657,96.09346962928457,7.580354792157794,1527.6065740010981,False
3387,0.5626464795369539,0.7410472569975802,0.8773319933894059,0.2487158295275192,147.03801211439153,17.966678018583416,7.426698324710874,131.02852961332619,False
3388,0.8127235134579294,0.6215641184819222,0.749916474188146,0.3212658681349306,147.07250127710077,191.64060805399478,24.001441665676644,3341.501442759008,False
3389,0.6450750710423395,0.6456570440621392,0.6951324378412886,0.36064996715462116,147.07605983250642,49.727167755376016,15.9144662477048,757.0385552381067,False
3390,0.8260051233459484,0.2806432459070795,0.7692558880164606,0.32845438243039826,147.14475408814934,40.500638383221826,0.8527344904589155,154.52901991392326,False
3391,0.8416944866985689,0.5857524155839261,0.5821650461947241,0.6273457507692519,147.16102714717934,186.59872694752713,23.693586842219883,3717.075194270486,False
3392,0.7698432479747384,0.4858896237770764,0.7436072649432608,0.17919567890372867,147.3710073146448,41.92214207468386,14.039220946306395,1752.1298827236456,False
3393,0.7582730936406724,0.3941937859909317,0.8718921176979324,0.07677310434632108,147.40629869536545,17.76013272196837,2.26580117692764,387.15249694543127,False
3394,0.819681528810854,0.5120318663677585,0.8195535704522029,0.1250721560839034,147.44162660605724,47.90384186039006,1.1585044758344671,119.83943665486633,False
3395,0.3621352783505671,0.7532074594671128,0.7124900688268643,0.8990909484010587,147.4931214711459,66.74151646231671,15.036681421964323,309.4730104814831,False
3396,0.5725076851496178,0.6575085199320178,0.6615143537484878,0.4889683108665432,147.50952616014098,126.28877041463461,31.777644423062632,1372.0331446757816,False
3397,0.4855492202552057,0.6752991314567787,0.6178310494238212,0.7197039900003027,147.55329449345544,193.59781030452115,40.45105873265305,1316.9998302663755,False
3398,0.6120754128678703,0.5531066951272027,0.49903159994922613,0.7218964157320084,147.59128687873985,304.8260596979002,68.96327062381283,3697.424808113843,False
3399,0.8554124725555943,0.3271634029374112,0.49575325375196305,0.9741190429391622,147.60331077456345,15.473098435648732,0.35023907111856206,78.05703375095878,False
3400,0.5355260083133654,0.636541721622329,0.8567737432143144,0.2046744239273347,147.6928143858551,161.93756465543157,39.370401571987294,1542.3771771170789,False
3401,0.2559746582205669,0.7330947343623685,0.9081341913775671,0.7665101661784722,147.780133525114,168.7276314706292,32.03062969794094,540.8022652035817,False
