,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1
3795,0.8136873966513184,0.5700250111955424,0.5801630184103798,0.6797125789649565
7945,0.7818479648897056,0.3390573043867679,0.7821433137335984,0.4075484628130023
6093,0.9471684205318004,0.1491635960732783,0.7382269427968974,0.8897255524378621
6557,0.7571023294017016,0.0944660698534558,0.8453925426476372,0.5611467001649768
2253,0.7618032480593802,0.4826591886170531,0.9634456710107115,0.0590120844473061
3149,0.7911550393918032,0.6699540514717348,0.4587258453926478,0.8890928859822034
9653,0.9975399191055347,0.2707599041674788,0.8116582544607785,0.755648673323722
10444,0.7688736734749605,0.8106409543379393,0.7095620280610484,0.6301917771243881
2347,0.7613730485499027,0.0070906370838129,0.8241788605306397,0.7591383790245753
7783,0.391417426826544,0.8398071714695999,0.9562715973106932,0.7837473255035432
10998,0.8963763264775858,0.7598043421645513,0.5181212342499526,0.96103507543125
8827,0.350905138663953,0.7574470614355725,0.8609218769598062,0.8088193177104798
2755,0.3697255737577563,0.8169447651824279,0.9794904752863932,0.5987266929295357
8789,0.6287415468689411,0.7793565391518673,0.7279951637222037,0.4925285512539884
5895,0.8340870693461491,0.6927986808502288,0.7673213034076737,0.3290699072721346
9796,0.9606730573717284,0.158221440236348,0.9765454818581464,0.506626099545183
5216,0.710274979190034,0.685161160987518,0.7980764083426094,0.2437595892551494
9118,0.4790518139472224,0.6782578781029966,0.6963807511049388,0.7155118253681656
7438,0.9929204029167874,0.0283340578506783,0.9831282242684708,0.8222924554550164
3343,0.7813615337102652,0.2801141298399169,0.6448320208442676,0.6671501724051581
5213,0.8958267125158523,0.3748719360634759,0.6360809666028536,0.5740223696088318
9183,0.8797637994791649,0.68876021111432,0.9653363744107316,0.0992307906857997
6879,0.8725662332052793,0.5405539450889074,0.7376856296976796,0.3129640471890297
953,0.7917407704127112,0.5700040387199221,0.4406363974373239,0.9836749199009632
9097,0.8574933357295554,0.5126047214656863,0.5922511343110523,0.510044051526627
5992,0.8427987090046409,0.5482036175275448,0.9027780148228584,0.0910576948039031
11756,0.9767797168088526,0.3230495101802638,0.8334239745630545,0.6030577647102534
7706,0.676305448924075,0.5375821703440329,0.52183847241985,0.7977924753080129
6716,0.4448118319585535,0.8375668348312538,0.8104094417944498,0.7748822659574718
6043,0.5396370935011434,0.8417321702141362,0.8416932359983407,0.6193200259359325
5325,0.5805918780610173,0.8152546534828364,0.8853480754295457,0.4754034818523649
7306,0.9938742727508952,0.537671322701476,0.4810936072793519,0.985955300614587
4466,0.8400479447100352,0.2529615103286394,0.9977739267902652,0.2032309651865711
11572,0.663551253088535,0.863185000832237,0.9282085058569696,0.3119759314205126
4390,0.7129115332943033,0.4816142353312505,0.7141101882917131,0.3989628607025491
1797,0.6362650469097568,0.732151393498606,0.7895474511115368,0.3621170930893611
4105,0.8726392851810469,0.1399314468017734,0.8721583349505915,0.5070243831927047
8906,0.7307800373952026,0.003908502600512,0.7069870995926137,0.9946521202767934
7796,0.5439076664321122,0.6522413913064588,0.5703965893257377,0.8725563302436476
10702,0.5098644805961051,0.919284578456848,0.8563706379176232,0.999756508198635
1440,0.842368541428292,0.2393338735793022,0.6899553003555428,0.6004434389626838
4128,0.8470848218798487,0.0203314827110599,0.8423952991119972,0.936017312514246
10360,0.9864916291783996,0.2291222961200519,0.7789155653439711,0.9656673963831074
9836,0.9815554567569044,0.273262568072751,0.9036821663146414,0.499789598824736
11146,0.5967548917104196,0.6142673172154992,0.8994584423429649,0.2041937652463314
6022,0.9622079975215698,0.5071374145048066,0.6483371948954937,0.6025671807885309
11242,0.5906569698607023,0.8796892238664437,0.7973025316117934,0.7377689321769342
5714,0.7484401550635682,0.273884625835429,0.5555169541744805,0.8475593687738342
10904,0.9911059229646724,0.3874600152380159,0.9002997066651736,0.3629636146995113
6435,0.3713699198136134,0.7285033137293081,0.9399004812941018,0.4888718538832281
10490,0.961573520095651,0.4507761660795314,0.9641364647200812,0.2034545599126619
5070,0.775433736392898,0.1191931384714565,0.9306796341212816,0.4037109466660695
10649,0.8560659325144732,0.7602272805020773,0.9353313517188548,0.1871648599370327
10216,0.9203984513449605,0.661549847310834,0.4227145560982062,0.9988860100520832
7228,0.4544996327209313,0.7185007557345113,0.9388343540207637,0.3575221461070229
4481,0.7694573640268759,0.2953423610725517,0.9251574660252948,0.2040959576871803
8410,0.503324069983586,0.6676358020499445,0.8654901740910595,0.1961192427709233
5862,0.7032947996675635,0.0315156529340904,0.6943717850290162,0.6760743569798076
3454,0.7835293947204778,0.5742317686023529,0.5675073928629915,0.558073136295594
7596,0.3882818421501467,0.5232112004457753,0.4572526256232145,0.988706239248476
8323,0.7681042199106937,0.3764867250939608,0.434673953190359,0.853682537773461
8586,0.003067100551394,0.6052858560393425,0.8778953525322623,0.935663230202956
5012,0.6704552743640716,0.3443414603064876,0.6658446578849241,0.4076463832144891
7689,0.3006313535939748,0.5979808589814867,0.7165172787790249,0.6294716589461208
3994,0.4127530556228602,0.7679964674169641,0.8517164722223461,0.5273819472532585
6330,0.5354047294754608,0.7337420220963615,0.6137182366062015,0.7130722432694069
1366,0.2635575789985762,0.7422820881153365,0.7987365894290605,0.8995572082312059
3782,0.6299816245307838,0.1033655159219019,0.9722074237894344,0.0700915792508932
3496,0.7556349432618039,0.0618548482483277,0.871030393623706,0.4149993006731305
4733,0.6700361123102344,0.7280297311150852,0.4599784351182919,0.9674901248255712
8504,0.7084664300266955,0.7109239960169961,0.9652864396019728,0.0031091043215096
8615,0.5953875371904295,0.0923894370452245,0.4871353835819504,0.9591400995521182
5020,0.148512445652323,0.6462619778915891,0.9624615349531096,0.5079838367070807
8662,0.6534223917645515,0.7322066676680804,0.7451799540655906,0.3626887890407461
8031,0.3885503232460355,0.5811558077493937,0.9983894613089068,0.0291224023768848
