,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1
5980,0.9467236289752188,0.4579039285868499,0.5108121109635679,0.9787591329404072
2091,0.8389569549856648,0.3898342697133509,0.7988828741604371,0.3093101131258414
56,0.3693142066287253,0.7885822684615356,0.9459667659119314,0.5805753789105041
10762,0.5725389605889553,0.7925380686152684,0.7507367271118853,0.7839424780661204
5047,0.8143166634293179,0.490119618443117,0.6344075940571235,0.5732644569198999
4088,0.4495620988393158,0.8013376444555057,0.8214777382637901,0.7886750900645865
7725,0.5929996111498205,0.7181620424615062,0.633037880558016,0.8221842252722323
4855,0.8497124830560511,0.5279988058221704,0.884775852588181,0.1161571596124836
9597,0.870135045024881,0.6432057268596392,0.759615993562714,0.2771272583825573
5509,0.8584171435914537,0.4912638241156895,0.9987693904490056,0.0112217086799667
1647,0.5004387416206653,0.6950084245573172,0.7836905764934743,0.498579170675843
8537,0.8874303736194634,0.1527456875790282,0.7205592326966059,0.7393753501780526
9920,0.9106581604061712,0.3186226703750637,0.7158942928888041,0.4769915673207828
5395,0.5717270499459282,0.8071826711571005,0.5919351989833512,0.9824995538533384
3696,0.720103351379676,0.7414141159517499,0.8110772775102446,0.3112431941523249
5753,0.8142672014284368,0.4883081784112134,0.6868999491007964,0.3354571915896737
5075,0.8253857500695175,0.6654903668043998,0.516013532789326,0.7957936661741635
10012,0.4709822402928537,0.6689405089657134,0.6429395615164452,0.8448912373583625
10366,0.8098353205898757,0.316706408924493,0.610299261013403,0.8084579588426559
73,0.4462168524528252,0.7697226236443931,0.8907103894945747,0.4889599656633541
7414,0.5545366639369788,0.8559709402622613,0.9344633098647526,0.412269389905483
1400,0.7996208476101201,0.4635339618313837,0.83229391087966,0.2032818901577162
10005,0.8580472373266951,0.6763666215411065,0.6283702942361404,0.6466467245226153
2621,0.8877548765838192,0.043618562362027,0.9191169719472736,0.6696107137522256
6492,0.6431893847138453,0.8085831065535817,0.701897446269393,0.6794105955330911
5710,0.7905909837878251,0.7065039278667715,0.9213890537336948,0.1085960416118663
7534,0.9032027787236916,0.3867456232965435,0.6407185023136437,0.5443298628459828
5470,0.3663473656688129,0.8833486869133115,0.9966672152016808,0.8746609737580245
11002,0.8987270502664501,0.2251006682387542,0.6052499540699959,0.8623735780724631
11048,0.7823673505938809,0.7789067259085903,0.8646065125326954,0.2179558066235346
1413,0.8525267435821056,0.1993475072678883,0.796523507802324,0.5474054159693378
5379,0.6768418193566756,0.6074874793682369,0.8080380459712135,0.1620217588253004
7933,0.4855120525938767,0.7713445553096617,0.6998262809329403,0.6976798976031853
7979,0.8782097672265952,0.3551675475260831,0.5596910044175841,0.7192453796082937
8197,0.3374053441197129,0.788230069384712,0.7736113127249031,0.8749280086643336
6474,0.4524448567803354,0.8722780936238169,0.9619079368933487,0.7276174431482955
879,0.663824165493793,0.6489892016823152,0.6565686404114862,0.4777770102034039
2575,0.5571009674070055,0.6606304033506136,0.5235832573485704,0.9612549708582784
1925,0.8409149262794208,0.045863349721416,0.7539000982608237,0.935786466383312
9726,0.7737275649462722,0.3773183798481631,0.7360545006711655,0.4346543196573754
846,0.6568824636800027,0.5649550844423077,0.4883497809106144,0.8221968140391447
9055,0.9867105801617888,0.291250055070859,0.7203822227870638,0.8249779994385844
8528,0.9706895666508384,0.2748697993446556,0.8037701527005994,0.615181278273398
11460,0.9454675900010108,0.1399841145649842,0.8841721078688688,0.778506789808134
6351,0.5978267213701693,0.611760575463701,0.5938846056812681,0.7196568155788784
293,0.7547877013759526,0.5593354734063208,0.6629525401348976,0.4181804931033142
3169,0.7336459422696953,0.6248111174280008,0.4355424814658138,0.9011556407164032
3605,0.8199222937905363,0.082978499243207,0.7923451321484362,0.821674758943587
8464,0.8248055512084983,0.4725359660529837,0.4137506390913357,0.9271998889189326
7539,0.4702226170907929,0.8671696291150778,0.7802678721595104,0.9629523848121796
2844,0.7917397403301254,0.0064902573422978,0.9950792348532146,0.4721928178680077
6793,0.8990800742456211,0.2411089103692807,0.918802392133914,0.378833308057911
9584,0.9338354964654026,0.103103563938919,0.8565255819861723,0.9046442621253364
7891,0.8813893399825261,0.5924313714937551,0.9712323536956556,0.0742359640974147
6830,0.8509540695624399,0.085565376941796,0.9354787775149048,0.3908804134612216
3361,0.3453513483876391,0.8244851261226769,0.8833560626776026,0.804875141220625
2121,0.726742326561402,0.5955766383608724,0.9349290581556468,0.0806143320798534
11403,0.5378744017724089,0.8903750631276713,0.8363364833063762,0.836920563032449
3714,0.8926777092327132,0.5108513421001413,0.4677529546909233,0.8783130065878105
7666,0.704151974048312,0.7842358002504253,0.5610994454699527,0.93328699799261
5716,0.6747813069467253,0.6981366847570983,0.5862061308384647,0.6217357692218547
1811,0.6507793050624802,0.6830618937095904,0.983530941843711,0.0825435871208551
1372,0.7339706720385344,0.6477094927513051,0.5611393262135106,0.691881861981799
11490,0.9945801593857884,0.3818864960403128,0.7807354304880585,0.5351978909926084
169,0.4917409480448668,0.7810738194448446,0.9689172082999068,0.32332270651827
127,0.8583741362865481,0.3608291425531028,0.495693912460676,0.9719358190846882
9945,0.7574583096290488,0.7730850108180286,0.5925609980492019,0.7142270820986693
11023,0.9937515413378722,0.1241771277042467,0.9685291621501596,0.661648104672549
2664,0.5308895461503459,0.7388963996191694,0.8436246210890325,0.3482838135210854
10351,0.8476916610659652,0.2942087029408817,0.853677625928134,0.2193438478873129
4118,0.8845243543905384,0.1813007994841187,0.9864215848212996,0.2762621705651831
4563,0.8586593931064609,0.5821953420964388,0.5740888832087055,0.5956677017217757
8906,0.9577361333834308,0.4842722140465725,0.5807896780162473,0.8162333595894176
8250,0.7701724380728183,0.754367125887075,0.7297773086216397,0.5137721084655105
11587,0.8924369779170315,0.3382747896485414,0.9491107003493672,0.2611239947039148
2714,0.857610782604909,0.1810264434351731,0.6810519127590399,0.9145152711678306
7726,0.3353575983006395,0.8687055527225406,0.8828369121448248,0.9699376122063588
7426,0.9161712667263416,0.5410749561361385,0.5088611464730849,0.7580294931386343
7455,0.8672948630702864,0.6672730969860513,0.4269216942696324,0.9820418431912766
1158,0.5893680618604507,0.748303522906587,0.9243782243329008,0.2620107712875923
1497,0.6759628283821693,0.6248342287248577,0.7045041283983715,0.3580337406800025
10167,0.9441596751549788,0.4720538208015049,0.7084570023415042,0.5530284836522827
10678,0.399711016811092,0.7123328110264764,0.7212368880319303,0.8939970272899499
7552,0.9369271668071992,0.4305908634635331,0.7339491954974225,0.4215516796860535
95,0.8214308964976923,0.4072841765303901,0.5086923769519394,0.8251875840683826
10853,0.6464547152300446,0.8564217722039316,0.9071525664394036,0.5053001778145346
6001,0.6612436578143516,0.7377331314834243,0.8973884048163097,0.1502345328182427
5629,0.6714978345292711,0.8073646510998428,0.9049246271344455,0.3294286408675572
6250,0.7160320487621044,0.5935804120933564,0.6434204290985308,0.5635691544388681
9073,0.5335063046584545,0.8157564727989326,0.906174120214348,0.5838567987368172
3302,0.5892244360713602,0.785858652129912,0.8160488841533341,0.431040906115825
9345,0.9250154818772066,0.4570017404142925,0.9751824509318257,0.111439774799747
6331,0.614577893667129,0.5639117483008893,0.8884572986178125,0.1439379464725476
11674,0.786624686803244,0.731992220381876,0.4715191441497877,0.8710826689514888
6471,0.9192827601049096,0.3156708905655284,0.8172604869683124,0.3725992725435993
10797,0.9131122517116752,0.6807022884937834,0.4945672086385409,0.8961824223377599
7899,0.4898737956825572,0.7763858289876291,0.6818497137976354,0.9872710457841698
9943,0.7013306030230667,0.4339139182512837,0.9006242071316871,0.1327733346244964
2660,0.6280264325590756,0.5688467504250955,0.4205317569589988,0.98105540158673
7287,0.9394279910880065,0.1884795133891976,0.9218175661588603,0.4950574390767762
7790,0.9978214898282578,0.317076958561891,0.6351438841143522,0.9019701299602924
9210,0.8801806689931506,0.6455777747280353,0.888792073715385,0.1898099599957518
6779,0.947858313077706,0.3604557878610572,0.6941842458212685,0.6713404805264201
7484,0.7115018841924701,0.7975715256177027,0.9780394572408916,0.2113729492277691
9931,0.8607439740527199,0.6945577989887494,0.6799981100853016,0.439469352370064
11532,0.965083409163426,0.1300501384687462,0.7276668865012937,0.9659540221612892
7640,0.6815651783699056,0.470422140604145,0.4581111058609134,0.9528849280555352
10333,0.3591292623701071,0.6966920838079765,0.7927680453165226,0.7644387492844468
3535,0.4924605247506959,0.7427271532310759,0.5781263889128919,0.9260098490089834
11236,0.9340987273929244,0.5263673399970802,0.6321892329099427,0.6832186848984987
3255,0.7689060265322839,0.5391074993161169,0.7439676410665329,0.2446439625432708
10072,0.9929204029167874,0.0283340578506783,0.9831282242684708,0.8222924554550164
3967,0.7823690957423763,0.2129397673748392,0.87704945695972,0.3366182831087804
7323,0.8018557575052769,0.1513839077400687,0.7916132581059382,0.6468794261080515
8563,0.9439020752573536,0.2322603280226444,0.7757794447698898,0.7661078819459131
576,0.1896259481974233,0.777824340446667,0.9607497726297392,0.9769787969625012
979,0.8204065761749937,0.2475735016523857,0.813739564936389,0.401784682646869
11567,0.9498018492172396,0.5801928839177721,0.7670654929391899,0.3586284355243673
2884,0.8045154052562128,0.2261287084974395,0.5812290574857003,0.975948904587185
636,0.7911903931082802,0.2918638207090314,0.9847306163603798,0.0966343082693469
912,0.8545823770331642,0.296645194568141,0.6848846419849501,0.6135794464349186
9175,0.8320403718752104,0.0161305963469213,0.9016415998929233,0.8069617251774477
7538,0.4105343943158151,0.7372460793749528,0.991693732060722,0.3956698172814479
8038,0.5692329667075594,0.8524001657719991,0.8383726906096686,0.683915240008626
4697,0.5671432504283004,0.636313371170535,0.8346851681018381,0.2932631564282582
4331,0.6585137444503134,0.7134330279476184,0.4735578945539168,0.9377311362980036
6996,0.5658164990604928,0.7102744142923381,0.6800390801513015,0.5256488656952155
4346,0.9179649894279022,0.1537862982456459,0.8644699816378982,0.5812817589174162
3395,0.8983914274834867,0.0061980706507503,0.828806753824976,0.9895268378616874
11324,0.8983397153448335,0.5071264085796388,0.6451121620452017,0.4337163483430301
10833,0.9430505655315764,0.4020334476809772,0.8753952136605851,0.2417169728456186
5140,0.4408944862532926,0.6840577480348351,0.7571309676372855,0.6360057925189684
7738,0.8069002568672213,0.4371098827411823,0.9224105624341722,0.0363246140821085
8962,0.6675724002918256,0.7453098385827742,0.7342864670918521,0.599925939183534
11413,0.6395923525869865,0.831755802295333,0.6966324313728505,0.880899992316921
6482,0.7969700097891468,0.6539127505189642,0.7503275810471609,0.3898909626169009
