,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.33473049740489313,0.2701823250761987,0.6171965742051303,0.05542714250269472,230,476.87706265,12.191879125611111,13.471788557303894,6.841449553488888,-631.5421321814467,2220.4154732555553
1,0.33473049740489313,0.2701823250761987,0.6171965742051303,0.05542714250269472,290,343.03723959111113,77.85243251144445,7.206102729302821,37.10521908142778,2853.0694178444446,4134.288393011111
2,0.33473049740489313,0.2701823250761987,0.6171965742051303,0.05542714250269472,210,508.0131126811111,5.994183747177777,14.66866382175977,3.2428424113000003,-1928.2559200755557,1938.492390322222
3,0.33473049740489313,0.2701823250761987,0.6171965742051303,0.05542714250269472,250,443.07185518555553,23.810557232666664,11.963971002142388,13.380840646077779,645.0708242979334,2687.8138889888887
4,0.33473049740489313,0.2701823250761987,0.6171965742051303,0.05542714250269472,270,401.76780498,42.43607566233333,10.077182385881377,22.993802110033332,1837.490468721111,3188.238211711111
5,0.33952153119575734,0.2647296613928322,0.5066289528734642,0.07423915749668021,270,407.2195283666667,41.06700503933333,10.333470494520403,22.257408635111112,1619.155953217778,3033.803781988889
6,0.33952153119575734,0.2647296613928322,0.5066289528734642,0.07423915749668021,210,510.01127228333337,5.163432121411112,14.917020255340736,2.8162473616999995,-2220.393033483333,1654.823278622222
7,0.33952153119575734,0.2647296613928322,0.5066289528734642,0.07423915749668021,250,446.85322828444447,22.598170029444447,12.239285789379847,12.7765601666,430.5359812747767,2502.317938577778
8,0.33952153119575734,0.2647296613928322,0.5066289528734642,0.07423915749668021,230,480.3949232177778,11.675991647677778,13.73252965017081,6.599099510833334,-880.3189761887567,2094.728035211111
9,0.33952153119575734,0.2647296613928322,0.5066289528734642,0.07423915749668021,290,351.7278150211111,74.70943388722223,7.592002783562006,35.9245392955,2664.463889366667,4039.1988400666673
10,0.3451641612165044,0.26511065216429336,0.5619423924640475,0.05180395150509183,250,446.31993638222224,22.498081212,12.021766551011995,12.7997568453,540.0319837061465,2492.1053175444445
11,0.3451641612165044,0.26511065216429336,0.5619423924640475,0.05180395150509183,270,405.10856167222215,39.915703091333334,10.186164543276613,21.91881706061111,1752.5971733903334,2890.826378155556
12,0.3451641612165044,0.26511065216429336,0.5619423924640475,0.05180395150509183,290,349.2141367755556,73.63064124033332,7.459689178892068,35.87639320918222,2813.919032366667,3876.512432811111
13,0.3451641612165044,0.26511065216429336,0.5619423924640475,0.05180395150509183,210,509.9850475422223,5.328529641344445,14.591737730610054,2.9023005071777774,-2046.8849531133333,1697.5566413000001
14,0.3451641612165044,0.26511065216429336,0.5619423924640475,0.05180395150509183,230,480.5770196877778,11.943572264822222,13.429936554800985,6.726989158166666,-735.9352421851133,2134.4102733666664
15,0.34964931064686605,0.2623523533733852,0.4771927869682564,0.06694648277805687,270,403.1609266766667,42.00735020588889,10.089310196337403,22.591676475655554,1658.0980413555558,3054.0075586999997
16,0.34964931064686605,0.2623523533733852,0.4771927869682564,0.06694648277805687,250,442.8490909577778,23.326086349666667,11.982525571068827,13.067089563388889,491.22855839269795,2575.6870137666665
17,0.34964931064686605,0.2623523533733852,0.4771927869682564,0.06694648277805687,290,348.830324,78.46213755299999,7.296198481913098,36.543711036295555,2617.9634931877777,4122.462389188889
18,0.34964931064686605,0.2623523533733852,0.4771927869682564,0.06694648277805687,210,504.94667508555557,5.785808706788889,14.590197853521289,3.1310193239111106,-2049.609752978889,1834.0750322666668
19,0.34964931064686605,0.2623523533733852,0.4771927869682564,0.06694648277805687,230,475.46402050666666,12.301385030022224,13.422133846096921,6.896011725866667,-768.397962687631,2186.2340574111113
20,0.3499923687510137,0.2696720902522332,0.5973352175433259,0.039111625810540576,230,468.6114979866667,12.323557588444444,13.08319226553997,6.937923484066667,-477.72439495308623,2223.0756949666666
21,0.3499923687510137,0.2696720902522332,0.5973352175433259,0.039111625810540576,290,336.5282111277778,76.48522780566667,7.047379444259077,36.43405771327889,2938.6142914222223,4027.5929450888884
22,0.3499923687510137,0.2696720902522332,0.5973352175433259,0.039111625810540576,250,434.87854935222225,23.409902703222222,11.655025683356776,13.169463250944446,764.1148237732647,2597.674320477778
23,0.3499923687510137,0.2696720902522332,0.5973352175433259,0.039111625810540576,270,394.98315315111114,43.241884332000005,9.775444982125011,23.23910456638889,1879.6398249244446,3159.3145465
24,0.3499923687510137,0.2696720902522332,0.5973352175433259,0.039111625810540576,210,498.5968612022222,6.0763284801,14.226705372204558,3.287534579588889,-1722.312872587111,1944.287859566667
25,0.3557125875428433,0.2547739558047528,0.429893254083159,0.07309971121138986,230,483.1823307555555,11.65076806331111,13.484057343149457,6.565575633366667,-931.1794705714133,2035.5355192000002
26,0.3557125875428433,0.2547739558047528,0.429893254083159,0.07309971121138986,290,358.1730570677778,73.53982453233334,7.677323961129181,35.99724402878,2599.531268957778,3754.409663844444
27,0.3557125875428433,0.2547739558047528,0.429893254083159,0.07309971121138986,210,513.1334163366666,5.474174457722222,14.642921697854998,2.9815792369444445,-2235.717999163334,1704.2007861444445
28,0.3557125875428433,0.2547739558047528,0.429893254083159,0.07309971121138986,270,410.1061316888889,40.02214092788888,10.273230579490551,22.009178303744445,1532.8561508545556,2887.4728721555557
29,0.3557125875428433,0.2547739558047528,0.429893254083159,0.07309971121138986,250,449.1129031811111,22.11738908688889,12.074990424161076,12.568347349455555,359.0071400431974,2410.3669737333335
30,0.3565012032468683,0.2613659919994729,0.5884667531405892,0.03233978705283824,250,446.7888712611111,23.760845073888888,11.659639116365689,13.37595036527778,633.8149755161567,2624.982272466667
31,0.3565012032468683,0.2613659919994729,0.5884667531405892,0.03233978705283824,210,509.11316878444444,6.061622485,14.121982985458828,3.2784523535555556,-1799.1636491010001,1902.8589729888886
32,0.3565012032468683,0.2613659919994729,0.5884667531405892,0.03233978705283824,270,405.74419860888895,41.643003746333335,9.873295511800032,22.655130300577778,1792.1634193555553,3010.4339455888894
33,0.3565012032468683,0.2613659919994729,0.5884667531405892,0.03233978705283824,230,480.52798212222217,12.781899807,13.014422780340258,7.153737074522223,-572.782470265219,2255.6692828777777
34,0.3565012032468683,0.2613659919994729,0.5884667531405892,0.03233978705283824,290,348.0140682244445,72.60260989677778,7.301912072839903,35.751512298858884,2878.9811267666664,3854.690231611111
35,0.3574700101309667,0.26002233828431054,0.5314985162618983,0.04248703792927811,290,343.65769576888886,77.50350889944444,7.063251724580452,36.99129719004444,2745.9404712855553,4159.086093677777
36,0.3574700101309667,0.26002233828431054,0.5314985162618983,0.04248703792927811,250,440.77317999222225,24.08459391122222,11.564270481212153,13.511182376277779,671.1143071005434,2634.245685255555
37,0.3574700101309667,0.26002233828431054,0.5314985162618983,0.04248703792927811,230,474.95537767888885,12.666639897533333,12.999605654110615,7.105997967355555,-571.7738254449496,2229.2568453111107
38,0.3574700101309667,0.26002233828431054,0.5314985162618983,0.04248703792927811,270,398.1463332388889,41.49331049433333,9.785965888229496,22.59226034906667,1849.2117168222223,2974.960464733333
39,0.3574700101309667,0.26002233828431054,0.5314985162618983,0.04248703792927811,210,504.4098546833334,6.468035381644445,14.079919796703933,3.4779791518777774,-1763.6666693690001,2027.3607433111108
40,0.35802974899819645,0.2547670975204508,0.49442377145222666,0.050669345972526356,290,352.7717847266666,75.050604701,7.342603677660875,36.46590716478779,2705.180227377777,3934.2187588222228
41,0.35802974899819645,0.2547670975204508,0.49442377145222666,0.050669345972526356,230,482.8273654566666,12.288877392355557,13.148672621029357,6.926494719788889,-705.3860585570668,2152.3379680444446
42,0.35802974899819645,0.2547670975204508,0.49442377145222666,0.050669345972526356,250,449.9228576933333,23.90274970633333,11.762996359465392,13.445836634477777,507.1266934306711,2589.3225107666667
43,0.35802974899819645,0.2547670975204508,0.49442377145222666,0.050669345972526356,270,408.9519574955556,42.40427200788889,9.949811177435244,22.931046240844445,1643.6983208890001,3102.3692679333335
44,0.35802974899819645,0.2547670975204508,0.49442377145222666,0.050669345972526356,210,512.4007021477777,5.951516525222222,14.276369430593082,3.2254579251111113,-1964.7701814233333,1852.6743673888889
45,0.35883881781142335,0.2551350643250034,0.6158071908519789,0.023200740623004056,290,351.8011699255555,76.74442169222223,7.050791527746779,37.47252111095556,2825.505438377778,4126.045007088889
46,0.35883881781142335,0.2551350643250034,0.6158071908519789,0.023200740623004056,230,488.5508848555556,13.520851563333332,12.707882565759624,7.542891797477777,-427.28123915425857,2374.2247141666667
47,0.35883881781142335,0.2551350643250034,0.6158071908519789,0.023200740623004056,270,412.82800511666665,44.87938782766667,9.564469888999664,23.972755075966667,1808.0267365066666,3267.2484586999994
