,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1
61790,0.5443097741047297,0.7038987001767413,0.6593272162726883,0.673080341666129
12486,0.6979737114497381,0.5944258282338821,0.6377539341784666,0.4886313024156441
62376,0.289551528525049,0.7953893614384674,0.9911718994579569,0.7065625627022686
435,0.7787184759173601,0.4804190840255566,0.5357643134475615,0.6932235396663878
3680,0.6022221714039628,0.6680239411083847,0.5327862223263324,0.8423893047207738
12531,0.7548451365493266,0.4933935172746369,0.6771579722396065,0.3962734217331257
3445,0.6465211417351446,0.6406872189960753,0.5855159995761281,0.6499351374662308
16606,0.5802974899819653,0.6984473168030053,0.7175548138396053,0.5117652393660376
9841,0.527022161617985,0.7069833175783757,0.5923572588794305,0.8428939060214329
70952,0.5625708957561606,0.6998535600519925,0.6529821426611999,0.6603911913709392
43093,0.33955569578762995,0.7741480075408761,0.8361682399490041,0.8218640240412415
66098,0.6974060161716356,0.5878397028372386,0.5294385610029505,0.7129510169253288
6725,0.7818886192108416,0.46686646211149124,0.5891381085995534,0.5762713765951623
52774,0.8090145386321264,0.40266272533707576,0.5876973502443903,0.63641617872254
72963,0.4358365517455518,0.7430376999526244,0.6827197779569982,0.8621757106847568
18838,0.5482080557817895,0.6923074680808832,0.6401870221070477,0.6894444736758831
8281,0.4627049984547553,0.7434438598254897,0.772388372191397,0.6369518583092232
49047,0.7417902950245653,0.4966938421059855,0.7788234299822256,0.2303386572721538
33873,0.6216195161249136,0.6456082388860463,0.4971237863442676,0.8861751108053886
26269,0.5158860631099127,0.7453538212856514,0.93844652405634,0.27478811966723066
21113,0.6263731507618983,0.6712570489225411,0.8146629408284825,0.2778089653140398
20464,0.6941556302374883,0.5933043073667236,0.5179498665334359,0.742567743186291
43102,0.4464647409309049,0.7467156236196428,0.8173162367404874,0.5765328906600605
24610,0.7901930377619729,0.4316850563068489,0.6256118572841876,0.5178317190004963
86643,0.6765900055417181,0.6239395190789098,0.4968214661431698,0.8303358410881445
9074,0.8170616576973209,0.38669329690699134,0.5309394458391791,0.8008895412937289
7180,0.4247418626385014,0.7457454678290818,0.6859294984800017,0.8846987384912257
67665,0.45164161216504456,0.7674043477619558,0.8652025232911684,0.5288229502662218
84055,0.698658436711682,0.591259948122313,0.7673171408312033,0.2633881612380122
74905,0.4963168098357824,0.7254963910595714,0.7479416917411165,0.5971393683704335
17089,0.7439981029850479,0.4904436571250819,0.6849285054267445,0.37798310544847846
27009,0.2586732232555873,0.7885182768251892,0.9471097813359531,0.8524199534786389
14168,0.7628913312462553,0.470735089665971,0.5953206759894143,0.554893636963759
62345,0.6130952543879884,0.6680286933966534,0.7354309017115084,0.41551257744271036
19674,0.7668227998626257,0.4176806602534817,0.710399467978841,0.35920634935888873
62516,0.835045286448187,0.2996296478415236,0.5707191088970311,0.8410298733554937
34660,0.7797406751252367,0.4215999137541643,0.6826523332718716,0.4086508021999702
72870,0.670450735162153,0.6019151135053429,0.5796225694796735,0.6215584175585508
36484,0.6122764705004398,0.6803348633427403,0.6555050423791201,0.5754799709458106
24834,0.6189107152293304,0.6439122856186503,0.49706509201375604,0.8859222883776687
5834,0.6830017251021844,0.6072557993525397,0.44094713518233425,0.9666435947528885
62373,0.3880065909388914,0.7692582325408815,0.7982361614015362,0.774248318809852
85970,0.8472691371466152,0.2745203272573536,0.5713487008150142,0.8948502502482841
61012,0.7679715802431815,0.4281187254440832,0.7914279443404434,0.2367336684706305
38915,0.5432755712866832,0.7470442637444242,0.9677582568977068,0.20712981146114828
31962,0.7742533638915485,0.5007436303266042,0.5848083681647626,0.5788787623953162
10251,0.8162151779091474,0.4314241989257487,0.5148647597655668,0.7974419684641211
52986,0.8016700054129214,0.44991082248958886,0.5124785958214003,0.7844714119892346
76531,0.7447995592458423,0.4534765702348292,0.8864321243696609,0.09834098468400874
81201,0.20102451276493538,0.8097296391816688,0.9922122443700377,0.9932679267722024
6813,0.4806119883346836,0.7159359031302253,0.6414861893262337,0.821318158100113
17579,0.7541569236487105,0.5477581119380531,0.48578548178436803,0.8000826907221407
57682,0.5519317129932712,0.6920063813508779,0.5193530599474904,0.974638776572996
49751,0.5851530973695945,0.7143014854838883,0.8417091954019091,0.3095625425106396
62340,0.7196204026997833,0.5775420138846387,0.6062324084739477,0.5330426889115184
76011,0.658012195133592,0.6466440423933832,0.8682802891299942,0.16778675127509937
19375,0.3693142066287253,0.7885822684615356,0.9459667659119314,0.5805753789105041
54593,0.3985910319061942,0.7791796190975815,0.8713750126487705,0.6440047131117393
12844,0.4286615888848677,0.7857951511266332,0.9566625999548091,0.45392505488584967
30153,0.25512986296518964,0.7797413033057381,0.8764134438198885,0.9663704677974945
7415,0.6942697035572111,0.6169197485410225,0.6888205344124433,0.4093515124916471
56824,0.7675690882805531,0.4396423718667447,0.7471379540613303,0.30089540386180064
15528,0.7371562915487433,0.5188255872532918,0.737551539136256,0.29770891670970057
43832,0.4079852350622646,0.7577255466375334,0.8709552023387214,0.568461992966014
11123,0.7296637204265358,0.5396388512410137,0.4826170639584391,0.8097579959156356
34226,0.4975600314434699,0.7574721686781035,0.9257074026257326,0.3315527797233574
18648,0.6732233061746636,0.6173684998818698,0.9254451460418069,0.07102942012587052
1822,0.8305944093637901,0.1367882292848609,0.6876695066920521,0.8838804343687722
81547,0.7892633354185318,0.3347085167193337,0.8072670438260824,0.27620645345555567
84354,0.40097009325771965,0.7489491359768937,0.6662836790171331,0.9668320167090454
50833,0.8401427738653042,0.29273060708663884,0.5861614363390768,0.8050406284946611
32611,0.7147706819642278,0.5450132967199789,0.5938401440487294,0.5554738004225218
60407,0.785459121854559,0.47828908010534865,0.4752350511816023,0.8597192593263417
42259,0.4462168524528252,0.7697226236443931,0.8907103894945747,0.4889599656633541
23361,0.8203673456535873,0.3472173594376973,0.6278737894232265,0.6174810057402194
19505,0.727720375387264,0.5578450456158431,0.4222035924386079,0.9816982775674862
21909,0.844904696484283,0.18319882085987121,0.6288484739429557,0.957397515589202
24934,0.42983120018776383,0.748135330654229,0.7420114194194698,0.7684230218267011
69706,0.6110231414279562,0.6760657002230537,0.666204454160338,0.5610318098662496
75436,0.5935132353579391,0.6614852065911246,0.5489665601749334,0.8103985970200445
64888,0.7141657524053683,0.5505855041975938,0.5951842942478798,0.5589050165184156
27624,0.7471077863770487,0.4785822481549946,0.8656585302014034,0.12177088523032471
51334,0.7180495452297783,0.5725539435708257,0.7123783051434367,0.3500759838032541
49578,0.7191642248471852,0.5190290238373034,0.770362283949414,0.24091754258733933
85589,0.5448660954463053,0.7089949287995673,0.8089474205880439,0.39875435363181394
58127,0.7857271828176722,0.4709929325653461,0.6323364795906088,0.49435770733014
