,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1
116526,0.8279083263455892,0.28315764388758047,0.6425508109796392,0.6730731944464271
177430,0.8083783374536783,0.37649474158159946,0.5861261584306482,0.6585901922305326
82522,0.8160696112811555,0.30087749708258277,0.6453238932848426,0.620553184246877
154712,0.8033233091426206,0.21376144372693112,0.7761409268805883,0.4642325788339336
186101,0.7668703157427772,0.30582412922047264,0.873990009927132,0.18673848948652633
40576,0.7813159804242314,0.2981136981382593,0.7723074777496413,0.35004031599345126
217058,0.7934716834167529,0.32958880624219783,0.700518203462983,0.46138804059668936
116843,0.7649028679244925,0.061345411155212776,0.9906994317294217,0.29729158587285004
329762,0.7992961789433993,0.1258995401741993,0.8009653632037356,0.5728871004042827
279151,0.7743097040839075,0.2677770839591585,0.8193631195200707,0.3005763839548779
353168,0.8047503055061612,0.2614380433508886,0.7115998243989496,0.5334363428742427
408732,0.7884020275107609,0.19833381241554165,0.7884787640635124,0.44970734346749014
214760,0.7994517924621051,0.32587644370857016,0.660101703065069,0.5508734233373184
115227,0.8295694113784482,0.2798272765952272,0.6320474910795818,0.6969262098845094
376024,0.7881212327793711,0.1115065721747832,0.8682464480759765,0.43990871327836034
137793,0.8004288628047465,0.2953197258391831,0.6989006220741616,0.5101288275574233
135767,0.7785827080138488,0.09555073143259026,0.9770855412054441,0.2894493072948158
166732,0.8248495972124752,0.27018060372210045,0.6377991464085128,0.6927723693657346
305190,0.7746332801341664,0.2247758989290881,0.9340255877056045,0.18341208726044478
10680,0.7971220632380722,0.19167413100058264,0.7726607629258638,0.49525561530244305
384398,0.8358310886274827,0.19225072494391895,0.682968789696016,0.7547479131180942
373404,0.7734494185264494,0.4234297435889093,0.6091411022885868,0.5519502700500357
11077,0.7821205153302787,0.007110381101991857,0.9260405492372065,0.5404638290731945
327481,0.7929671687641366,0.0736715001177693,0.9422698868531565,0.39329027718466614
244304,0.8133779715322873,0.2797958861232825,0.7116716780557686,0.5201398310154738
84796,0.7955697711033302,0.26797774268528857,0.7323429880420439,0.47587255393682526
113919,0.745533788604264,0.37797701115073745,0.8903575442800037,0.11903626300533597
301504,0.8102578008989189,0.293747704906942,0.7472549143170882,0.41886779298982735
233143,0.791772647260667,0.06777444488305452,0.8213813383267101,0.6473309534187542
235308,0.8245672401415571,0.22207585213922537,0.650184701427303,0.7517523262166942
280534,0.7943350609257935,0.3667668890123882,0.651051541841183,0.5089183958428861
232629,0.7714640015011957,0.26982849463191755,0.8895744867061782,0.19321818027165497
11099,0.7467451312072404,0.2738603659443476,0.9371461465425027,0.11842535105183137
