,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,temperature,density
0,0.30030671005513937,0.24079287840590136,0.5677467651175787,0.07886521635990418,270,34.2794904451106
1,0.30030671005513937,0.24079287840590136,0.5677467651175787,0.07886521635990418,290,53.773543761022275
2,0.30030671005513937,0.24079287840590136,0.5677467651175787,0.07886521635990418,230,491.7863076672799
3,0.30030671005513937,0.24079287840590136,0.5677467651175787,0.07886521635990418,210,551.0880886818827
4,0.30030671005513937,0.24079287840590136,0.5677467651175787,0.07886521635990418,250,21.074182174686527
5,0.3148512445652323,0.24693929668373832,0.6064184928572012,0.0504178233384041,290,55.02258783067546
6,0.3148512445652323,0.24693929668373832,0.6064184928572012,0.0504178233384041,230,486.88346791016244
7,0.3148512445652323,0.24693929668373832,0.6064184928572012,0.0504178233384041,270,34.222824055779896
8,0.3148512445652323,0.24693929668373832,0.6064184928572012,0.0504178233384041,250,22.71225691816655
9,0.3148512445652323,0.24693929668373832,0.6064184928572012,0.0504178233384041,210,541.568652360263
10,0.3263557578998576,0.26134231321730045,0.5315478254551727,0.0764635991365969,250,435.19772423855045
11,0.3263557578998576,0.26134231321730045,0.5315478254551727,0.0764635991365969,290,65.55634253498505
12,0.3263557578998576,0.26134231321730045,0.5315478254551727,0.0764635991365969,210,515.2028365552378
13,0.3263557578998576,0.26134231321730045,0.5315478254551727,0.0764635991365969,270,384.0382641973964
14,0.3263557578998576,0.26134231321730045,0.5315478254551727,0.0764635991365969,230,484.63002567076694
15,0.32807817788935917,0.27034048136662503,0.6068668482164702,0.0793367743016447,210,520.7673016160642
16,0.32807817788935917,0.27034048136662503,0.6068668482164702,0.0793367743016447,250,462.86188323591676
17,0.32807817788935917,0.27034048136662503,0.6068668482164702,0.0793367743016447,290,381.93306500841084
18,0.32807817788935917,0.27034048136662503,0.6068668482164702,0.0793367743016447,230,490.11565822638545
19,0.32807817788935917,0.27034048136662503,0.6068668482164702,0.0793367743016447,270,427.5913661491703
20,0.33006313535939746,0.23969712884722297,0.49394931142299886,0.058498670531696426,250,442.17290274693073
21,0.33006313535939746,0.23969712884722297,0.49394931142299886,0.058498670531696426,270,36.48647317333397
22,0.33006313535939746,0.23969712884722297,0.49394931142299886,0.058498670531696426,290,56.971638132401765
23,0.33006313535939746,0.23969712884722297,0.49394931142299886,0.058498670531696426,210,552.1637015197635
24,0.33006313535939746,0.23969712884722297,0.49394931142299886,0.058498670531696426,230,504.311204248593
25,0.33041515735854365,0.26626470931482626,0.6030183562865263,0.06317175948188376,290,351.8990798218024
26,0.33041515735854365,0.26626470931482626,0.6030183562865263,0.06317175948188376,250,454.58802832240417
27,0.33041515735854365,0.26626470931482626,0.6030183562865263,0.06317175948188376,270,413.4622213148827
28,0.33041515735854365,0.26626470931482626,0.6030183562865263,0.06317175948188376,230,487.3000338183171
29,0.33041515735854365,0.26626470931482626,0.6030183562865263,0.06317175948188376,210,517.377757934447
30,0.33192455273977073,0.2741827700901362,0.5538531844882472,0.07714361951415497,210,488.29568847738915
31,0.33192455273977073,0.2741827700901362,0.5538531844882472,0.07714361951415497,230,459.0686229659826
32,0.33192455273977073,0.2741827700901362,0.5538531844882472,0.07714361951415497,270,389.99239928058205
33,0.33192455273977073,0.2741827700901362,0.5538531844882472,0.07714361951415497,250,429.91092136357247
34,0.33192455273977073,0.2741827700901362,0.5538531844882472,0.07714361951415497,290,336.48590203059416
35,0.3325433626313413,0.2596422882931509,0.5211285837871729,0.07945892421603104,290,371.2105154587295
36,0.3325433626313413,0.2596422882931509,0.5211285837871729,0.07945892421603104,250,469.4105654144221
37,0.3325433626313413,0.2596422882931509,0.5211285837871729,0.07945892421603104,210,528.8825506182563
38,0.3325433626313413,0.2596422882931509,0.5211285837871729,0.07945892421603104,230,501.63974278636414
39,0.3325433626313413,0.2596422882931509,0.5211285837871729,0.07945892421603104,270,423.4767020990622
40,0.33509051386639527,0.26361705921533585,0.5599848725105957,0.07042810508932565,210,526.137780788088
41,0.33509051386639527,0.26361705921533585,0.5599848725105957,0.07042810508932565,290,378.54859700262125
42,0.33509051386639527,0.26361705921533585,0.5599848725105957,0.07042810508932565,230,496.4197101475387
43,0.33509051386639527,0.26361705921533585,0.5599848725105957,0.07042810508932565,270,427.5532980381337
44,0.33509051386639527,0.26361705921533585,0.5599848725105957,0.07042810508932565,250,467.2845761177823
45,0.3369725573757756,0.2725417147773641,0.6142057492451716,0.05645364768278778,230,472.9481005725736
46,0.3369725573757756,0.2725417147773641,0.6142057492451716,0.05645364768278778,290,351.7125599046724
47,0.3369725573757756,0.2725417147773641,0.6142057492451716,0.05645364768278778,250,439.6353908526076
48,0.3369725573757756,0.2725417147773641,0.6142057492451716,0.05645364768278778,210,503.87650932636336
49,0.3369725573757756,0.2725417147773641,0.6142057492451716,0.05645364768278778,270,401.5349698632106
50,0.3371369919813613,0.2592754970593962,0.5961014263934669,0.04914657647666926,290,196.09179692633532
51,0.3371369919813613,0.2592754970593962,0.5961014263934669,0.04914657647666926,250,457.20481076000544
52,0.3371369919813613,0.2592754970593962,0.5961014263934669,0.04914657647666926,210,531.3464459869693
53,0.3371369919813613,0.2592754970593962,0.5961014263934669,0.04914657647666926,270,416.24902382835234
54,0.3371369919813613,0.2592754970593962,0.5961014263934669,0.04914657647666926,230,495.3506461053204
55,0.33882818421501465,0.22848168006686628,0.3753887734829838,0.08239340908629851,270,34.00837475911836
56,0.33882818421501465,0.22848168006686628,0.3753887734829838,0.08239340908629851,230,500.3082820906654
57,0.33882818421501465,0.22848168006686628,0.3753887734829838,0.08239340908629851,290,54.29455696515818
58,0.33882818421501465,0.22848168006686628,0.3753887734829838,0.08239340908629851,250,430.4789745457316
59,0.33882818421501465,0.22848168006686628,0.3753887734829838,0.08239340908629851,210,553.4080655190451
60,0.3388550323246035,0.23717337116240905,0.6228481689582956,0.0185660211884796,250,432.6538472449165
61,0.3388550323246035,0.23717337116240905,0.6228481689582956,0.0185660211884796,270,35.84767110181779
62,0.3388550323246035,0.23717337116240905,0.6228481689582956,0.0185660211884796,210,549.0684663029509
63,0.3388550323246035,0.23717337116240905,0.6228481689582956,0.0185660211884796,290,54.87882920191016
64,0.3388550323246035,0.23717337116240905,0.6228481689582956,0.0185660211884796,230,495.8792517024263
65,0.33914174268265435,0.27597107572043994,0.6035878627355585,0.06876042404836478,290,388.5078820430364
66,0.33914174268265435,0.27597107572043994,0.6035878627355585,0.06876042404836478,270,420.9039661489558
67,0.33914174268265435,0.27597107572043994,0.6035878627355585,0.06876042404836478,230,478.3923999972188
68,0.33914174268265435,0.27597107572043994,0.6035878627355585,0.06876042404836478,210,502.64053151952845
69,0.33914174268265435,0.27597107572043994,0.6035878627355585,0.06876042404836478,250,452.0222985164438
70,0.3393158487859577,0.2633316664461134,0.5649120337591277,0.05924397366688882,290,358.825179153765
71,0.3393158487859577,0.2633316664461134,0.5649120337591277,0.05924397366688882,210,519.5319132084038
72,0.3393158487859577,0.2633316664461134,0.5649120337591277,0.05924397366688882,230,489.94480661919357
73,0.3393158487859577,0.2633316664461134,0.5649120337591277,0.05924397366688882,270,418.7690160571648
74,0.3393158487859577,0.2633316664461134,0.5649120337591277,0.05924397366688882,250,455.92520048547993
75,0.34127530556228597,0.26519947011254463,0.555775283103231,0.051708102185067654,290,73.22334200222699
76,0.34127530556228597,0.26519947011254463,0.555775283103231,0.051708102185067654,250,427.9694509711306
77,0.34127530556228597,0.26519947011254463,0.555775283103231,0.051708102185067654,210,502.09740708173274
