,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
63677,0.2573285448513786,0.2065639744006166,0.4257542140082339,0.7855032406314436,0.44906312400574977,0.9997823051141265,0.5988260499382583,0.9894160569045545
6191,0.5444976981485394,0.4844248527997667,0.4882379794492155,0.6293932042052693,0.025520141159397637,0.9486305570265396,0.7640058034985061,0.5592573646293925
52837,0.2652811288950723,0.7014309342431809,0.44552715507036234,0.7380782112433115,0.2072985208250725,0.8951946461842676,0.6460186784408886,0.7567952679285578
220577,0.6271763540637078,0.08933689979619265,0.6729374155597131,0.0411508556623218,0.6029998987142678,0.4730638039590158,0.6160791523673851,0.1732008194955474
146254,0.7073785651653788,0.14884449417415888,0.5001363543653509,0.6597680868291569,0.26404140885917626,0.6420502783501585,0.9528123124930787,0.3441293996628037
163996,0.6121566023195865,0.4330498941350177,0.4981550561999558,0.7832981411350135,0.5879922102804976,0.38782523265434177,0.6836063540900934,0.6310015461489673
26262,0.7953874671790514,0.7308680515343765,0.39416898671198775,0.9335853614815023,0.18664021529236235,0.3628128206346,0.9636009369973049,0.6101226048727801
122185,0.8003600153690693,0.4676942194585562,0.5422221736128241,0.41324038643917627,0.33812372889664116,0.3973036652910454,0.5112381822125766,0.9677654574721312
40598,0.8231715256096411,0.566380723677161,0.4553701112758381,0.9166971675112057,0.9278717792780514,0.3305657084085834,0.08974329821596976,0.7128342898945509
50663,0.982132379564234,0.6805886338153662,0.3668290068022342,0.9808144845583782,0.11499700807989284,0.307062836770508,0.7986024017234817,0.9345198483564943
97077,0.4827478808652449,0.6647920469577322,0.5751312726580189,0.15709324553339146,0.307704022894332,0.8907910220056248,0.579978992859915,0.5401795835292516
22472,0.23260554035526562,0.5137719410125134,0.43763645596760115,0.7916418307017161,0.4104237852016451,0.809808863362126,0.9221959643158456,0.32772675931385503
151648,0.561550608711986,0.38488454489799273,0.5934480286948645,0.34613655680962,0.2254190431495194,0.41584036046686423,0.9739614011325282,0.5005037175459913
17041,0.5452943896660616,0.9863166933916816,0.42502875776008836,0.7718559703597493,0.8818343394602407,0.5872153302809057,0.1267128327501151,0.3054408516169037
181732,0.22964526361505397,0.8131606919205895,0.47813384415515414,0.6172731890880155,0.4846417208296416,0.44212789508828737,0.8813718590785034,0.4373142715475714
161990,0.8806495148876319,0.7534089914113844,0.46976045847059567,0.6656762580525808,0.28374638195255747,0.12652066281159058,0.7755069152239545,0.8988684652565055
81636,0.6909005159136393,0.12832169715900701,0.6380973884919695,0.17155882288871313,0.008670283891458066,0.9974411320873373,0.7210078314274763,0.503987930420191
199382,0.6797329786867717,0.5558516189684343,0.6090379462908956,0.40330662869022615,0.9739699118355121,0.7574634500290849,0.006688300595601399,0.35288735627503076
93215,0.3350296941864606,0.5531454198323768,0.34292654693184504,0.9951792315861071,0.28516529130324786,0.97994989867813,0.43401095839503395,0.9923224190478847
17337,0.6463724200278609,0.4529477223124244,0.605829617521577,0.23503336435104996,0.5964890565255945,0.27857666261838715,0.5437450578034534,0.443254153103222
170424,0.52707582311343,0.35430233086979485,0.4889576557103434,0.7408199888284894,0.42291771966262615,0.6789102465531828,0.889388439999667,0.20326165547250075
68927,0.46256160764821225,0.7636564284163564,0.509149297051245,0.4713680221162605,0.448983550778365,0.3221867841418514,0.7169859845176818,0.765470769926635
188607,0.5134394245453553,0.540749973020413,0.6218960417574675,0.2701701908838152,0.8966789920503403,0.46179392197451824,0.38435139972989946,0.5350751334631749
9879,0.9820031939250542,0.9973059351721358,0.39454924778519496,0.38739623923888794,0.16115491108627467,0.9950966847054384,0.13316260950081268,0.1191729266952942
175828,0.8567177186317765,0.9725399314326232,0.46539393672815665,0.618510937897969,0.4259010529611912,0.3243771921401354,0.3449042075021549,0.8193547959816275
36765,0.7560333999862986,0.42113073305543663,0.4174990719765805,0.8937599811312605,0.51815919145236,0.4380628682551906,0.7662378249094218,0.46299336182926226
47008,0.9056377708963315,0.36152015016247224,0.5445108516740966,0.44225419330102067,0.47195851900058383,0.4392665959022921,0.29701786233963845,0.8397873985597948
17867,0.8873404547979186,0.5556619127427594,0.5699344166560159,0.047250434545022674,0.40992146066021967,0.09057042887390691,0.7625540231261667,0.2673069611031772
