,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.30088517654976826,0.3828282077579372,0.28334588457754273,0.2849616310475802,0.5759914833919402,0.3853561542983585,0.23599334291125212,0.07212847822608008,240,1118.3922931333334,7.440894084155555,19.376537480499238,1.668795122211111,-110413.08666999999,-22457.66096833333
1,0.30088517654976826,0.3828282077579372,0.28334588457754273,0.2849616310475802,0.5759914833919402,0.3853561542983585,0.23599334291125212,0.07212847822608008,260,1059.8086095722222,15.033406827000002,18.04001373157073,3.500097287277778,-108381.91932555556,-23005.191736444445
2,0.30088517654976826,0.3828282077579372,0.28334588457754273,0.2849616310475802,0.5759914833919402,0.3853561542983585,0.23599334291125212,0.07212847822608008,320,829.295516207778,93.31966629166666,11.827894085589651,20.15299713392222,-91443.78270311111,-34443.34910611111
3,0.30088517654976826,0.3828282077579372,0.28334588457754273,0.2849616310475802,0.5759914833919402,0.3853561542983585,0.23599334291125212,0.07212847822608008,300,925.1436186133334,55.53100234822222,14.346623053743528,12.678969552844444,-97542.084704,-30215.775528
4,0.30088517654976826,0.3828282077579372,0.28334588457754273,0.2849616310475802,0.5759914833919402,0.3853561542983585,0.23599334291125212,0.07212847822608008,280,995.5913028444445,30.173786645444448,16.35604643414262,7.064028562733333,-103285.06286655556,-26248.96757211111
5,0.313531017317677,0.37494752203125015,0.28556731487783227,0.27474398944344186,0.4154833348640877,0.4089975569848593,0.3317974642233338,0.030388023573279438,240,1136.8208511333332,8.112527645255556,19.22033203735254,1.8053826090555556,-108610.14673777777,-24653.63027588889
6,0.313531017317677,0.37494752203125015,0.28556731487783227,0.27474398944344186,0.4154833348640877,0.4089975569848593,0.3317974642233338,0.030388023573279438,260,1078.2971639555556,16.26512909811111,17.85988345859801,3.7575091050999996,-106747.78527833334,-25050.569851999997
7,0.313531017317677,0.37494752203125015,0.28556731487783227,0.27474398944344186,0.4154833348640877,0.4089975569848593,0.3317974642233338,0.030388023573279438,280,1013.5388253011112,31.05272826111111,16.231180862385433,7.266595937511111,-102944.67030877777,-27159.712142666667
8,0.313531017317677,0.37494752203125015,0.28556731487783227,0.27474398944344186,0.4154833348640877,0.4089975569848593,0.3317974642233338,0.030388023573279438,300,937.1073730966666,57.55561498811111,14.21166153817272,13.148444133688889,-96760.22161166665,-31528.861881111105
9,0.313531017317677,0.37494752203125015,0.28556731487783227,0.27474398944344186,0.4154833348640877,0.4089975569848593,0.3317974642233338,0.030388023573279438,320,842.3068032755556,100.66006009144445,11.581172089930604,21.33633717891111,-89052.53163944444,-37377.30470166667
10,0.31903958020497436,0.3377065790844446,0.2979583537672763,0.2507127981710419,0.3826073903475929,0.32907192727373313,0.3131867853946336,0.08127386014960998,320,813.0302645344444,123.51576947266665,10.427666766970056,24.502959441155557,-78710.80217844444,-46906.82223399999
11,0.31903958020497436,0.3377065790844446,0.2979583537672763,0.2507127981710419,0.3826073903475929,0.32907192727373313,0.3131867853946336,0.08127386014960998,300,921.47278711,70.4595053328889,13.304743462527304,15.130895570433333,-88700.8747038889,-38851.93875655555
12,0.31903958020497436,0.3377065790844446,0.2979583537672763,0.2507127981710419,0.3826073903475929,0.32907192727373313,0.3131867853946336,0.08127386014960998,280,1006.070871078889,38.25022085711111,15.610759392419668,8.6078497283,-95462.58657077778,-33849.76430166666
13,0.31903958020497436,0.3377065790844446,0.2979583537672763,0.2507127981710419,0.3826073903475929,0.32907192727373313,0.3131867853946336,0.08127386014960998,240,1140.8683578555556,8.984489760677778,19.004904440472487,1.9897003078333335,-105511.20261333333,-27348.401575666667
14,0.31903958020497436,0.3377065790844446,0.2979583537672763,0.2507127981710419,0.3826073903475929,0.32907192727373313,0.3131867853946336,0.08127386014960998,260,1077.6100276444442,19.39430185822222,17.487349853465364,4.397975950588888,-101131.4533518889,-30014.993092444445
15,0.3236971911312469,0.33756250581746367,0.31941729830912463,0.1976515619693401,0.5054816728184124,0.22285633977315483,0.32744646568980157,0.048188471495390774,320,838.9793283411111,110.67611251622222,11.21810799660186,22.73626114753278,-85388.80441033332,-41836.87766166667
16,0.3236971911312469,0.33756250581746367,0.31941729830912463,0.1976515619693401,0.5054816728184124,0.22285633977315483,0.32744646568980157,0.048188471495390774,240,1139.4723186,8.3752745593,19.15351888274299,1.8664386445777779,-108573.52070666668,-25704.465006333336
17,0.3236971911312469,0.33756250581746367,0.31941729830912463,0.1976515619693401,0.5054816728184124,0.22285633977315483,0.32744646568980157,0.048188471495390774,280,1009.4785572933336,32.743315650444444,16.02202434818753,7.567995434644445,-102045.69152577777,-28950.60889188889
18,0.3236971911312469,0.33756250581746367,0.31941729830912463,0.1976515619693401,0.5054816728184124,0.22285633977315483,0.32744646568980157,0.048188471495390774,300,932.3061048733333,62.48934169333332,13.892955781363103,13.897217406833335,-94468.28572677777,-34653.218531888895
19,0.3236971911312469,0.33756250581746367,0.31941729830912463,0.1976515619693401,0.5054816728184124,0.22285633977315483,0.32744646568980157,0.048188471495390774,260,1078.5146477333335,17.14366814833333,17.72657224705403,3.9456482935222223,-106009.43381555556,-26716.447917
20,0.3283193168078875,0.3330432888454986,0.31745246840511415,0.22617027609027882,0.3970536111625295,0.44452397550946887,0.3176247235588284,0.026408428194004192,280,1008.5994936066667,30.29780829122222,16.45305380649578,7.092265661666667,-104306.26706422224,-26680.307192444445
21,0.3283193168078875,0.3330432888454986,0.31745246840511415,0.22617027609027882,0.3970536111625295,0.44452397550946887,0.3176247235588284,0.026408428194004192,240,1128.8132372666664,6.444368231566666,19.56393314625864,1.452851097948889,-115024.71371222222,-19633.48680833333
22,0.3283193168078875,0.3330432888454986,0.31745246840511415,0.22617027609027882,0.3970536111625295,0.44452397550946887,0.3176247235588284,0.026408428194004192,320,845.2849735933333,94.89349355422222,12.00281278106527,20.434627489044445,-91805.09880855554,-35512.28461155556
