,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,260,1054.421066752222,18.382317434000004,17.2543881439143,4.199934026477778,-102354.68116266666,-28290.780099222222
1,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,320,815.1511884633334,110.31232360588889,10.88395980008585,22.643449125222222,-83730.26597744446,-41702.53103044444
2,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,300,911.3759440811111,65.238907824,13.467246507963997,14.365673761311111,-90977.46923311113,-36176.84246111111
3,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,240,1112.9733679111112,8.330201953466666,18.684835165228012,1.8565695331,-107152.34089666666,-25226.889398777777
4,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,280,988.1165693477777,36.81455853166666,15.493919334676837,8.333152199611112,-96549.70550277778,-32272.40976166667
5,0.3122341377028215,0.3840312853927973,0.3065976295836244,0.20840411904353115,0.451111873626258,0.3854461759030855,0.25966218648961886,0.06140179849175528,320,822.4107096644445,112.15115664277776,10.901601579762666,22.658610912733334,-84095.72391044445,-42993.828649222225
6,0.3122341377028215,0.3840312853927973,0.3065976295836244,0.20840411904353115,0.451111873626258,0.3854461759030855,0.25966218648961886,0.06140179849175528,280,985.8400649211113,34.88467794577778,15.599468456931774,8.018043153611112,-99672.68758433333,-30974.08948422222
7,0.3122341377028215,0.3840312853927973,0.3065976295836244,0.20840411904353115,0.451111873626258,0.3854461759030855,0.25966218648961886,0.06140179849175528,260,1054.7959377333334,19.13474945088889,17.310629235462887,4.342345198088889,-102276.48752933335,-29909.09136011111
8,0.3122341377028215,0.3840312853927973,0.3065976295836244,0.20840411904353115,0.451111873626258,0.3854461759030855,0.25966218648961886,0.06140179849175528,300,910.915630078889,61.06533496555555,13.603215576069948,13.685471634400002,-95094.80405922222,-33902.87429844444
9,0.3122341377028215,0.3840312853927973,0.3065976295836244,0.20840411904353115,0.451111873626258,0.3854461759030855,0.25966218648961886,0.06140179849175528,240,1110.7943567666666,9.263981744588888,18.64531047291665,2.051067672911111,-105233.7207451111,-28447.19718511111
10,0.31604789649603143,0.3789097649618,0.2896781563244335,0.2713681816093809,0.32374433336602443,0.5792204452567524,0.27088341141530164,0.026487595455901725,320,826.3442925811111,98.68379806455556,11.486759527979611,21.159324256544444,-90384.7398488889,-36106.20831255556
11,0.31604789649603143,0.3789097649618,0.2896781563244335,0.2713681816093809,0.32374433336602443,0.5792204452567524,0.27088341141530164,0.026487595455901725,240,1118.1438180444443,7.726938205111112,18.933404372112385,1.7306172374555555,-109851.71136888888,-23497.897602555557
12,0.31604789649603143,0.3789097649618,0.2896781563244335,0.2713681816093809,0.32374433336602443,0.5792204452567524,0.27088341141530164,0.026487595455901725,300,917.5285497277779,59.03999109122222,13.847799718263321,13.394057844166667,-95741.5749971111,-32419.838714444446
13,0.31604789649603143,0.3789097649618,0.2896781563244335,0.2713681816093809,0.32374433336602443,0.5792204452567524,0.27088341141530164,0.026487595455901725,280,994.3098149933332,32.37234980844445,15.889807671731917,7.539081633355556,-101655.15583533335,-28310.275606444444
14,0.31604789649603143,0.3789097649618,0.2896781563244335,0.2713681816093809,0.32374433336602443,0.5792204452567524,0.27088341141530164,0.026487595455901725,260,1061.3403512222224,17.32212695088889,17.53956226026957,3.9835665793333335,-104799.50827199999,-26763.841035555557
15,0.31736116943582454,0.35858446083802975,0.2903941479604564,0.28980522318644125,0.5400605854321657,0.47771737989987867,0.3143562056081387,0.017377985135363736,260,1068.184507022222,16.62626808755556,17.719403379592794,3.842411511555555,-105595.61574233332,-25568.45125077778
16,0.31736116943582454,0.35858446083802975,0.2903941479604564,0.28980522318644125,0.5400605854321657,0.47771737989987867,0.3143562056081387,0.017377985135363736,280,1004.4630283877777,32.45492496233333,16.088817003415194,7.5188738927333345,-101123.71469211113,-28351.527903222224
17,0.31736116943582454,0.35858446083802975,0.2903941479604564,0.28980522318644125,0.5400605854321657,0.47771737989987867,0.3143562056081387,0.017377985135363736,240,1130.2454574888889,8.210716630977778,19.177811649136096,1.826237620188889,-107858.99814555555,-24863.48712844444
18,0.31736116943582454,0.35858446083802975,0.2903941479604564,0.28980522318644125,0.5400605854321657,0.47771737989987867,0.3143562056081387,0.017377985135363736,320,830.7565736144444,103.69073370844445,11.368565406969626,21.888629467065556,-87164.60322544444,-38630.01301377778
19,0.31736116943582454,0.35858446083802975,0.2903941479604564,0.28980522318644125,0.5400605854321657,0.47771737989987867,0.3143562056081387,0.017377985135363736,300,923.3395885877778,57.05911297444445,14.036156899982467,12.960464839855556,-96611.256311,-31125.17732411111
