,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
166052,0.45721073323117034,0.5267885686907403,0.6159337658167874,0.19745936899550823,0.9498869897266506,0.7946850171334583,0.21505800564207944,0.43654781340473836
11040,0.9180889316317502,0.4024410014168257,0.6048638537351587,0.22635303826275377,0.5406500036457045,0.6370189170333114,0.04640921611435359,0.9084740493938556
257760,0.6524960542880857,0.04731841812779047,0.5513503819460547,0.6871114580497375,0.7755429152364358,0.46355011448703304,0.6062695437733936,0.44786856681074255
135844,0.3546066069565782,0.48436539232184417,0.5098002306485059,0.8354205972043763,0.9433195497453601,0.97408687483351,0.2426971598916393,0.5543451030387611
203696,0.3904267682489638,0.46441867390693775,0.38945484351246484,0.9555606663431342,0.5759898531253754,0.46445671087618307,0.765838060974495,0.8597579828247964
73417,0.8195113087712339,0.4292012427761504,0.4666600306061638,0.8090794369599577,0.3254686235603761,0.6016465584246817,0.7809910541198786,0.10350971049966055
164141,0.788018170525065,0.7880095776427275,0.36991075890706365,0.915265514770796,0.5636704197867409,0.5660256533024942,0.3366121014209362,0.11646994270230925
136609,0.8106561987979274,0.815627435948077,0.3170703038901481,0.974873361633584,0.31861061967157445,0.6560484915665077,0.42844273748557715,0.26259400146037315
50793,0.7028002334939248,0.1853385769655902,0.6681023833162051,0.030693456611234286,0.8498620529041833,0.24208979148588092,0.35222752342593944,0.5842346288941268
96146,0.08322146089868514,0.20789976968857696,0.6240517868753357,0.2999608511979693,0.7718405545891632,0.5311399412856228,0.9873407558876462,0.3082663165650566
116422,0.69336568590313,0.2884478837546906,0.4213378457290938,0.8899382823607609,0.5850932043012131,0.3840241507677075,0.5695823825409866,0.8607696912508497
61798,0.7713517002499743,0.44215129936796943,0.6117238142825007,0.2639810218612021,0.7048927706775471,0.7531217357929899,0.009124421361707298,0.7584047129712714
176864,0.0007275262133291295,0.628108238701022,0.5476035115480744,0.4119108886447815,0.5619631477494226,0.529450723575486,0.9908512372026883,0.572467740882032
156034,0.93420168309913,0.6286669763304252,0.5438884080423533,0.31120567886147027,0.5293650985330357,0.7453521882524343,0.06998252266595725,0.24409873603876056
140777,0.6614676873781321,0.48606837400363156,0.5267165835731424,0.5763249702550143,0.23726495474342088,0.2948280344358023,0.9986343155306228,0.38201038377645286
185591,0.8624339878895436,0.8001175914475471,0.5178105281791351,0.3081020137619212,0.7122062139292805,0.07082343258216842,0.5143731189827626,0.16501757508934461
63550,0.5944483410409039,0.5852630439665464,0.5021966525089508,0.785778155784226,0.8265455062311999,0.7585700101609157,0.26556240517944774,0.16086158860762478
99460,0.17480936602357017,0.49221137014848676,0.605948338296419,0.24505899032578526,0.6401113792590953,0.23469968370705066,0.9612513298103782,0.9891509648740374
11681,0.909870364975984,0.20987228198699528,0.5925032364708442,0.43838581505698315,0.6722598974938268,0.523120650916584,0.20980822020139403,0.3165705443239689
181713,0.045402559796722974,0.36908995920194626,0.6214839005387728,0.17475754542778899,0.7062135738080897,0.8063735553321786,0.6925270613976144,0.9422295883937771
35522,0.604727485009793,0.6736495465951096,0.39029221909860207,0.9346300840688319,0.7406403965729039,0.5916419839997056,0.09227619562510558,0.6636545479369326
57597,0.06462446143405312,0.9701524535879991,0.45507631880029953,0.17486573587620843,0.42808366462380154,0.7264467092767604,0.7398112929498937,0.9141161024565365
233597,0.672132482031561,0.560708565692811,0.6072312664032425,0.07232328164711681,0.7306746924429467,0.817461045310252,0.06245736419455621,0.784011913102274
135882,0.8724386098792316,0.42669211031455356,0.5933138312720464,0.3110222931361392,0.7829503913299685,0.7548330919376529,0.030424624289453004,0.03719232602349754
111688,0.912381095335463,0.7533793548839488,0.28277785136295297,0.987422549861276,0.25000644965960517,0.2574513126382128,0.7534935002318054,0.6547877722766936
100189,0.14551053898079092,0.8560916702696434,0.4970972837519044,0.41306406414843966,0.6941448082143464,0.70689510941449,0.7805587240679158,0.07582099141647436
139197,0.8500473987580406,0.34137026143087285,0.5318191056783899,0.6615402124403196,0.5542609276952839,0.45633877402702866,0.570172776479337,0.03830873880054625
62354,0.540511416582541,0.2577151213186508,0.617449749090479,0.3739483622653733,0.6518357011475078,0.4058127724244799,0.7509497439640358,0.02439608395189815
224658,0.6499686504010534,0.7213687398756709,0.4456801175673631,0.7990002602917441,0.6462076177265357,0.2787926835079837,0.599968864434598,0.32322425220995393
