,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,0.3001684161857492,0.3844449866625588,0.2920567237901053,0.26509267357862254,0.5245393116178929,0.36982241746903916,0.24036842048971394,0.07213496489855242,320,792.6744869199999,112.81384075055556,10.59994966722198,22.9659936364,-82700.95883133334,-42851.22924266666
1,0.3001684161857492,0.3844449866625588,0.2920567237901053,0.26509267357862254,0.5245393116178929,0.36982241746903916,0.24036842048971394,0.07213496489855242,300,897.1470924377778,64.14469660744444,13.39847995021246,14.162704458266667,-92160.9795801111,-35293.44251544445
2,0.3001684161857492,0.3844449866625588,0.2920567237901053,0.26509267357862254,0.5245393116178929,0.36982241746903916,0.24036842048971394,0.07213496489855242,260,1044.5446104100001,19.152535298777778,17.223667584183662,4.3749543421777775,-101248.30413166666,-29578.556367444446
3,0.3001684161857492,0.3844449866625588,0.2920567237901053,0.26509267357862254,0.5245393116178929,0.36982241746903916,0.24036842048971394,0.07213496489855242,280,976.8384176433333,35.57570136777778,15.528266793372456,8.143467067655555,-98046.01901777775,-31188.579152000002
4,0.3001684161857492,0.3844449866625588,0.2920567237901053,0.26509267357862254,0.5245393116178929,0.36982241746903916,0.24036842048971394,0.07213496489855242,240,1105.400683788889,8.885998104400002,18.698476379559303,1.9658099188555553,-105491.51246777778,-27000.901794222224
5,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,260,1055.3420960333335,18.592534616555557,17.257799729729488,4.251791148411112,-101984.99142877778,-28646.04629066667
6,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,280,988.6057914933333,35.75409290755556,15.550477241338514,8.192743656688888,-97700.54063833333,-31221.881590333334
7,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,240,1114.9055579777778,8.720500748877779,18.706769715226155,1.9345978191555555,-105857.23331022223,-26436.547069888886
8,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,320,819.421060888889,118.89627470766668,10.671086461553656,23.511338222967776,-80233.937051,-45029.01259277778
9,0.30540638636205175,0.3835613356972269,0.28262345047072107,0.29095458335496516,0.5507210651444586,0.5773085903346897,0.16649825799569912,0.04744874604952188,300,913.262784208889,62.51870193711111,13.566158430842282,13.911708466955556,-92785.50102722223,-34564.61689744444
10,0.317694006763326,0.3351511631025774,0.3217209452830663,0.1860590558440506,0.5636231082462881,0.31754797104898164,0.261266562428123,0.08047794025037552,280,1021.2326893322223,33.20834612955555,16.049817272452596,7.632991579555555,-101705.49623811111,-29452.863920444448
11,0.317694006763326,0.3351511631025774,0.3217209452830663,0.1860590558440506,0.5636231082462881,0.31754797104898164,0.261266562428123,0.08047794025037552,240,1151.1589230999998,7.9652457554666665,19.235534769057217,1.7729171076666668,-110164.66962111111,-24471.251324666664
12,0.317694006763326,0.3351511631025774,0.3217209452830663,0.1860590558440506,0.5636231082462881,0.31754797104898164,0.261266562428123,0.08047794025037552,320,846.0051619211113,113.48928487833335,11.107677731883516,22.936384177708888,-83894.15269466667,-43405.06853144444
13,0.317694006763326,0.3351511631025774,0.3217209452830663,0.1860590558440506,0.5636231082462881,0.31754797104898164,0.261266562428123,0.08047794025037552,260,1087.5341440666666,17.31339117,17.72470171049828,3.972066252688889,-105902.82568055556,-26999.567223555554
14,0.317694006763326,0.3351511631025774,0.3217209452830663,0.1860590558440506,0.5636231082462881,0.31754797104898164,0.261266562428123,0.08047794025037552,300,941.0749886044443,58.21879102733333,14.032424302058198,13.214228742244444,-97371.51877677777,-32192.653630777782
15,0.3218304668738876,0.38142253694860623,0.2589758201026946,0.2958540719076438,0.2424639418567766,0.44573675748702385,0.30333108563334865,0.05233267684540429,260,1084.2924109222222,19.768661483888888,17.108368341872612,4.4991058316000005,-100216.77857433332,-30604.810715666667
16,0.3218304668738876,0.38142253694860623,0.2589758201026946,0.2958540719076438,0.2424639418567766,0.44573675748702385,0.30333108563334865,0.05233267684540429,280,1009.9605604522222,38.91331332333333,15.291724508420963,8.798937124399998,-94651.08108788889,-34359.88084044444
17,0.3218304668738876,0.38142253694860623,0.2589758201026946,0.2958540719076438,0.2424639418567766,0.44573675748702385,0.30333108563334865,0.05233267684540429,300,929.0136875566666,69.43075812955557,13.1904294060345,15.16598761741111,-88914.33887555555,-38461.30279833333
18,0.3218304668738876,0.38142253694860623,0.2589758201026946,0.2958540719076438,0.2424639418567766,0.44573675748702385,0.30333108563334865,0.05233267684540429,240,1145.7668707888888,9.025311530966668,18.603542706749504,1.9999218125555553,-105101.48866233333,-27450.47317988889
19,0.3218304668738876,0.38142253694860623,0.2589758201026946,0.2958540719076438,0.2424639418567766,0.44573675748702385,0.30333108563334865,0.05233267684540429,320,818.3764521444446,129.99484770033334,10.154207624354804,25.121535559252223,-75157.34648722222,-50068.734598111114
20,0.3246528276757772,0.32267550082226304,0.28599385760226104,0.29219392364635066,0.4890986541610934,0.5360346906772461,0.33096049445330983,0.028694956827242896,280,993.0231278166667,39.990680796111114,15.253884976907342,8.98384438797778,-92969.17678355557,-35152.17730955555
21,0.3246528276757772,0.32267550082226304,0.28599385760226104,0.29219392364635066,0.4890986541610934,0.5360346906772461,0.33096049445330983,0.028694956827242896,300,904.0184836744445,69.24597169344445,13.087068927413501,15.185912647744447,-88348.85997033333,-38110.06858177778
22,0.3246528276757772,0.32267550082226304,0.28599385760226104,0.29219392364635066,0.4890986541610934,0.5360346906772461,0.33096049445330983,0.028694956827242896,260,1068.6018569888888,20.967335998000003,17.129072920743642,4.722566485655555,-97567.16113111112,-32256.718461222226
23,0.3246528276757772,0.32267550082226304,0.28599385760226104,0.29219392364635066,0.4890986541610934,0.5360346906772461,0.33096049445330983,0.028694956827242896,240,1131.9527794333333,10.297723578966666,18.61751532587931,2.2613674533,-100171.026834,-31169.255090222225
24,0.3246528276757772,0.32267550082226304,0.28599385760226104,0.29219392364635066,0.4890986541610934,0.5360346906772461,0.33096049445330983,0.028694956827242896,320,796.8309380066667,139.7755062938889,9.708813519280799,26.03170284785111,-69699.105223,-54480.921140555554
25,0.3326416312068123,0.3588659355429979,0.299347968921597,0.2860105156312169,0.3700843125960837,0.5338792408701137,0.22147216031665667,0.07550459041323845,320,823.5370928255555,82.38224397455555,12.57522017685851,18.34495590026667,-96067.37365344443,-29330.679910666666
26,0.3326416312068123,0.3588659355429979,0.299347968921597,0.2860105156312169,0.3700843125960837,0.5338792408701137,0.22147216031665667,0.07550459041323845,280,968.5105153088888,26.630811999666665,16.75230697259909,6.296299557011112,-106146.55178777779,-22765.65726911111
27,0.3326416312068123,0.3588659355429979,0.299347968921597,0.2860105156312169,0.3700843125960837,0.5338792408701137,0.22147216031665667,0.07550459041323845,300,904.4091480344443,50.034707234222225,14.784179341228091,11.535502902022222,-100453.62068966667,-26626.38215188889
28,0.3326416312068123,0.3588659355429979,0.299347968921597,0.2860105156312169,0.3700843125960837,0.5338792408701137,0.22147216031665667,0.07550459041323845,260,1027.2594682833333,13.104215732888887,18.376778242964445,3.077101842988889,-110911.39039444443,-19863.189296999997
29,0.3326416312068123,0.3588659355429979,0.299347968921597,0.2860105156312169,0.3700843125960837,0.5338792408701137,0.22147216031665667,0.07550459041323845,240,1083.1985676777779,6.576803974111111,19.703037168928745,1.482139402708889,-112656.65194777778,-19653.371805666666
30,0.33317828414487694,0.39001600683294835,0.2994104550594756,0.19975234286856064,0.5730678860123836,0.4564634814219801,0.1290057370154304,0.06511230356245021,260,1084.6093383,19.46814452655556,16.686758417254573,4.462401350566667,-101440.59372222221,-30463.273670444443
31,0.33317828414487694,0.39001600683294835,0.2994104550594756,0.19975234286856064,0.5730678860123836,0.4564634814219801,0.1290057370154304,0.06511230356245021,240,1149.4611392666668,10.415842569055556,18.037579274020874,2.2938943092555557,-100978.81544433333,-32124.125202888885
32,0.33317828414487694,0.39001600683294835,0.2994104550594756,0.19975234286856064,0.5730678860123836,0.4564634814219801,0.1290057370154304,0.06511230356245021,280,1017.9437960977777,41.29837194611111,14.893191955752208,9.236270576666666,-92957.80255655556,-36988.17495111112
33,0.33317828414487694,0.39001600683294835,0.2994104550594756,0.19975234286856064,0.5730678860123836,0.4564634814219801,0.1290057370154304,0.06511230356245021,300,934.0841755855555,73.05880408122222,12.832292760345943,15.800691700444444,-87253.615075,-41096.52647066666
34,0.33317828414487694,0.39001600683294835,0.2994104550594756,0.19975234286856064,0.5730678860123836,0.4564634814219801,0.1290057370154304,0.06511230356245021,320,825.2917558588889,132.17462172022223,9.866777965868472,25.595718225246667,-74065.07687177777,-52295.424205999996
35,0.3375207670832266,0.32713662197555665,0.28458840718968065,0.2757638900087691,0.294521735660384,0.5435328183026058,0.2586516735088361,0.0827723687257654,280,1008.8869103955556,38.269436013111104,15.542482685189514,8.647931184066667,-95098.29853155554,-33633.33772966667
36,0.3375207670832266,0.32713662197555665,0.28458840718968065,0.2757638900087691,0.294521735660384,0.5435328183026058,0.2586516735088361,0.0827723687257654,300,925.3334810444445,69.78504963544444,13.330236295547316,15.14086592132222,-88474.6512657778,-38479.75316477777
