,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
12,0.5492713472375284,0.3735697803698794,0.5754439940593347,0.5136624698432817,0.6603208831328927,0.28634379027823603,0.5464120710843067,0.8018361537066838,1.7746392152797434,1.4267030797730167,0.1459496730828694,87.39735514402516,True
13,0.02446401245177616,0.13063901167828293,0.6414530356054228,0.2575665562367246,0.8666386228552236,0.8868938512897617,0.7069529912125395,0.7284722833950348,1.787625309282594,11.67478095028339,0.25163037847364855,102.57182476503756,False
14,0.5522955268780668,0.8073999386809102,0.458397183434726,0.7226810721037533,0.5171044991260957,0.7508627855958361,0.10778076797918161,0.6126374456274153,2.011203622338132,9.016209753868589,0.6903061682452019,14.969571003760938,True
15,0.2017821070236113,0.7207947918075678,0.5235029590895264,0.34787463288753623,0.09506528090354832,0.5911975214534462,0.956990596427646,0.7528155676815151,2.02849377831732,23.57552629594839,1.499885416631806,13.618292949191737,False
16,0.37331936748982036,0.24420713141710695,0.41841808347048265,0.9482096067096744,0.8887213973866788,0.6809329921688873,0.5301171194115056,0.8854225804712544,2.2038813054585176,23.342747087140342,0.7410785923953498,92.16141262785574,False
17,0.80618752386675,0.04176362519099518,0.6686089181386633,0.12772846480900488,0.8290645276594452,0.18885635597452632,0.3763556241866325,0.12250900874748903,2.296028169531545,42.486637887248634,1.8127472412733698,2.5143366322339014,True
18,0.3129323879610142,0.09524936982014481,0.6046341667316372,0.44424701926796767,0.3087546953850033,0.8398198099739509,0.9578896672261621,0.4610383687570742,2.3569734449149378,21.40692535865582,0.14987859602569148,184.56153789593063,False
19,0.4987010478650842,0.33076454564323754,0.6350935804784739,0.043028335873198195,0.17517593938226578,0.6614242049478133,0.7182854390707625,0.9719103319668466,2.372711594682616,11.068349598387881,0.39234205255309174,34.33360499868718,True
20,0.8766936729034223,0.5904072941106745,0.4873063449080253,0.5672113492296657,0.17197759094079978,0.16219172370396664,0.9602306409000516,0.23844891060220283,2.390584251332935,76.71626618984115,4.254251226681527,7.25788913348195,False
21,0.5158849890541812,0.48696267990778813,0.6399248025757964,0.07350564083424367,0.985834656582954,0.008412976718659957,0.5409736854498236,0.9558220634084956,2.4116416960413405,12.885975046463699,0.04539919877677737,47.66466037891246,True
22,0.5861272043272779,0.1837910705758176,0.6211606965415829,0.2881053696741667,0.13380223465155847,0.7618741795698112,0.8233882270164523,0.4175903101002184,2.470062403283569,15.765620484955727,0.011155860711254906,101.7720448681285,True
23,0.19132195037281136,0.5139844418844843,0.5464666611141119,0.607321578740672,0.8348102177640938,0.7904827105864782,0.37872539826727625,0.8104843232781845,2.657401078291702,5.425837952016762,0.4268354255896842,66.26516819142088,False
24,0.9410294943502192,0.4967562314594442,0.6186389220107624,0.07680323456467278,0.6869432470661644,0.5729321514315406,0.019883294392271662,0.4761255397014085,2.9956457804197303,4.887491468784523,0.5606615655913229,4.115764470262831,True
25,0.6438322145723367,0.6790281730837133,0.3579680975800698,0.9930084704982912,0.4213734896890723,0.828413527832155,0.3801391552382383,0.2737993603545797,3.037061905758605,11.52729055880892,1.031119919190716,12.428965461067714,False
26,0.3070689454651071,0.7303504810032491,0.5523960233488545,0.3998546088654185,0.966166173480347,0.3268619158846392,0.47507001965783624,0.6869620102026055,3.2826734765471977,5.105034607338017,0.5338216339993963,27.294269850620925,False
27,0.5096381156154997,0.3279606460152825,0.5095483353404255,0.6586913805073417,0.09751053186793503,0.6850054087356948,0.9456402055357173,0.6393464265051633,3.3508479262606627,2.923132936563648,0.2945351552656731,89.5816539765975,False
28,0.486185213668901,0.10172444580206214,0.5232599765937961,0.7270583558457724,0.4693444246202401,0.8010322034411763,0.7523435964216403,0.6309190185358621,3.414835069245727,4.4605374491930085,0.17084591015453335,135.3028842192403,False
29,0.7532133088515621,0.24621342227850815,0.5772257553188112,0.5195172113737995,0.4169261736383837,0.6257281508939171,0.3546176416082189,0.8529325400536412,3.607997607351743,7.014789989433483,0.5878163842683304,36.169775327526274,False
30,0.69336568590313,0.2884478837546906,0.4213378457290938,0.8899382823607609,0.5850932043012131,0.3840241507677075,0.5695823825409866,0.8607696912508497,3.613826376821841,0.6222049066885363,0.2579937647979663,93.62027955379965,True
31,0.7470360157664452,0.8851742618276858,0.4063284244151523,0.6774217055835977,0.14537523067310135,0.3343065812633048,0.4835885298310221,0.960076665538306,3.756909793024087,35.29155162141393,2.1661692464178133,3.028688439731831,False
32,0.6552658283152946,0.10588125976833065,0.5141657439000953,0.734010456290154,0.6503562114428131,0.2650917597252628,0.8734748178809199,0.33974153805523893,3.811251615126841,1.14969006176853,0.5572184654326288,67.93429576670809,True
33,0.07431899880685426,0.2825826867026977,0.5421681456373213,0.7356381908994502,0.9314364410659721,0.9579359579006397,0.8818164694250318,0.1867843122830994,3.824323208342574,11.05280010869409,0.25929936165623524,148.6737963272188,False
34,0.7170966279512324,0.48250418800590494,0.6266578379672012,0.21142109594794767,0.7957237616667875,0.3450050505944831,0.17633960466022347,0.9339687178667925,3.919804022454464,1.2099967763470132,0.44194157561849445,11.40886196490612,True
35,0.15395482069797956,0.4203768013109375,0.5961480974324954,0.3296947527409474,0.39527277518503284,0.5740836232855845,0.9388276793581741,0.6763135484222014,4.58916889834513,7.281390953025371,0.008943585453137847,125.71793753446616,True
36,0.7630088586499556,0.7258213475138904,0.5488777057551928,0.432633052125613,0.8745249937314901,0.17818834789636376,0.08793579309511589,0.9645474513688432,4.623324589696958,1.8012485426027562,0.3280906029802997,9.324064490144131,True
37,0.6419857293290885,0.20144612797619926,0.36069241785829514,0.9695899406062993,0.5475941542752861,0.4118631316240844,0.8823135777194328,0.7807512450208068,4.692140212819094,1.591444289308452,0.22754369895137053,94.08071813000572,False
38,0.3904267682489638,0.46441867390693775,0.38945484351246484,0.9555606663431342,0.5759898531253754,0.46445671087618307,0.765838060974495,0.8597579828247964,4.756185935479642,3.622596237610235,0.05586452854280479,143.8339047637795,True
39,0.6782149536631554,0.8201743843011637,0.46641519413599936,0.6872561783306166,0.8782693353935764,0.0800710511950038,0.5031847326108616,0.2639013196581998,4.835776985257041,4.667300258449325,0.6046267458327086,16.345012260908664,False
40,0.2816927224629221,0.7915914556802713,0.4105291564284313,0.8197967202363725,0.1811860547925759,0.611142123081955,0.919914246156384,0.5016987592915791,4.939393485391027,7.7819873816656795,0.14040857385497113,81.0960602689829,True
41,0.773022014997393,0.5490468480667973,0.5939641684074768,0.33303489929237606,0.9517465459846284,0.23449933624598127,0.25305875820100515,0.1278724534824147,5.3191371465839525,7.395400512725258,0.7455645861171967,5.096622975534862,False
42,0.7070781263229391,0.7072706167667037,0.5722852220079305,0.014169600542447367,0.716856808029384,0.7888030256711712,0.0756348546606248,0.2635260351133442,5.466793267287896,16.55220442184093,1.3060771889682958,0.529420675957449,True
43,0.26579808552797096,0.16289045967406698,0.6461697445969536,0.30201521002744464,0.8659451354978197,0.5674946809754766,0.6351098991675677,0.6069990161603467,5.548463773246266,1.8851975797324918,0.14607152227803616,114.65629762710762,False
44,0.651803982292735,0.8946107582587314,0.4751928293577237,0.4941164904955621,0.39510938733094814,0.11153861239836631,0.7923342710487927,0.5483117502233231,5.55176183840097,6.247319454209486,0.952344546580445,14.685378846562093,False
45,0.17803694472417028,0.916897883453076,0.3952929999822856,0.7076742495299393,0.02548802832528735,0.882747616793043,0.7261261949271418,0.46154282236818117,5.555306626674512,10.97431289254904,1.0506237798316218,5.006257485035896,False
46,0.7183695744236904,0.034323103100832045,0.6629318417800489,0.007399401004891687,0.005995075660806423,0.9950826278725385,0.8021086564633002,0.383641807021018,5.68700643193885,60.845052613190866,0.43976724176545223,138.473742795616,False
47,0.4793967349908231,0.9980610896845649,0.3194985637897451,0.9751032652557898,0.7910604045417169,0.30321434846057765,0.3809615406434349,0.47061846171679417,5.851164729617143,0.7795764908934201,0.2109873879240296,23.868377314654296,True
48,0.4802635993665119,0.4398858092374293,0.4256639615340194,0.9540679043192114,0.2897051674767257,0.960288739275975,0.8866848468010918,0.3174365617405064,5.885682164990381,38.80906768482788,0.28062841670592065,184.42841383951537,False
49,0.124429164812006,0.8121029373644509,0.46054544238459877,0.6291160321587607,0.180106312899139,0.6149016146253228,0.9375572049390979,0.5862963851496268,5.916862925625145,9.450182838012354,0.797417993361698,28.63537641304398,False
50,0.8913469653707276,0.2418859370845942,0.4807856649642328,0.7572913147042044,0.22016361115749086,0.8999048224231748,0.48634332945779507,0.5158431937717601,5.969027983814199,14.355530150573742,0.9413990673353598,31.300105859276993,False
51,0.9398580126744877,0.5466391047840188,0.5595084990436318,0.3933241004902783,0.4028281008561298,0.44024162211191475,0.18590411254304498,0.8583685888249931,6.013837023328443,19.322269183378747,0.8112789855605398,7.989735661264561,False
52,0.529723223173316,0.3634077587441641,0.44130891523247967,0.8417525150576779,0.4507997049027829,0.583051760573341,0.6001411619214704,0.8309785428470569,6.0297714783483976,13.692914476015176,0.9239962450458326,56.091164814330604,False
53,0.6364483224233741,0.5528264961063886,0.43163061266838104,0.8544763356597448,0.08130649910675257,0.9412885793048008,0.8489097642948453,0.1505391132248802,6.122204363418893,10.128528021305968,0.43089851644850086,39.94353483397802,False
54,0.38447916055814346,0.8940431136729214,0.50022277666957,0.3462005460839279,0.6088970271801074,0.7549239648772983,0.1907382065944546,0.6692397922839632,6.144869055498939,29.468796183095492,1.7702357969873366,0.5230044737330217,True
55,0.3093557898428872,0.8052910257322677,0.3744109499348581,0.9777737477531678,0.5282921846104178,0.6719445491601408,0.7961720221546731,0.11826039943119786,6.2707367945183,4.111378158966354,0.2566649409353041,34.96585080130659,False
56,0.6862702755073407,0.7585647531003256,0.47673747359003016,0.5207433586904683,0.2056890472451255,0.5185378630518361,0.5543089665995984,0.442038266449643,6.271970676564341,78.31540309144779,3.154533334368613,3.797254998994012,False
57,0.7255080694769508,0.9804832999231486,0.35789146288437257,0.7819886461640225,0.12431581855914595,0.7593813644513971,0.24318566152382026,0.5185112233721471,6.460434182287058,3.6105970503995706,0.6665575040588927,4.715344037683488,True
58,0.5900733900073837,0.9021570103431097,0.3499365594445614,0.9152383927194927,0.2908051624422633,0.4794538690837935,0.8144459058531738,0.13406740369575448,6.571540938986528,15.726443793351176,1.7660011660556223,2.08498137352059,True
59,0.3224020263820005,0.5893417206863424,0.4713867373348106,0.7226134941017996,0.019401067723666975,0.7917456387555961,0.8890907943095048,0.7281792873414227,6.608393346780966,14.498537203571454,0.09260842837972548,97.05142829482352,False
60,0.5423507699548412,0.663197388328504,0.5977682744715916,0.1385434685710609,0.8167685247752496,0.757394726170766,0.09401806124138294,0.6721966850713119,6.6387419151096,4.794876494700566,0.7040347066558177,4.381746396001671,True
61,0.4865166271007677,0.9731255515991971,0.323502369243083,0.9063299185057628,0.07189655381998016,0.4008001018714443,0.7244770412192469,0.9399724516979746,6.648120369641612,9.117984319596593,0.08734128468409441,59.3924776101163,True
62,0.10511565216911295,0.34149416934059756,0.6260423285318077,0.08371183287469201,0.2174432251923858,0.787749259360022,0.9861515819371538,0.6954269313196502,6.704885282338443,26.849928342581666,0.14039216952248898,65.56385778537381,False
63,0.8225777561065859,0.21543318895654948,0.6430987164600493,0.06868890859157556,0.2224519332859328,0.7913761968766557,0.4529340507049687,0.5830838781531845,6.82115030743864,1.210244959086754,0.15850098147195524,41.50066756276419,True
64,0.6992627938097352,0.06366477433244892,0.5841722667858518,0.5444215956389373,0.5781019011952412,0.28786675951683605,0.834387822843741,0.08581947524277407,6.90930029475592,5.350791838268391,0.7448517188370261,44.86797542556576,False
65,0.6555593663402008,0.7503632459006762,0.5412514862165924,0.3601700735992218,0.44113757043703217,0.7875007854357539,0.11393623401677254,0.7355528374208893,6.967012063199343,9.6921309245448,0.8685693342489127,2.0908911574634494,True
66,0.11173706962797264,0.14626234328242368,0.6604764566225597,0.09441117290056261,0.9613458100526784,0.28295282098557445,0.8355306477750238,0.7523547245068866,7.241290574900534,60.65153800953529,2.165279294109622,23.573642684349718,False
67,0.4325738356602963,0.24297247885040077,0.662391881601573,0.01501536642597693,0.4388317858485137,0.8392929198173208,0.6815498584991901,0.1360236854506426,7.260875931321891,86.7055338021216,0.7858690153485818,129.46766824819701,False
68,0.6170104641138547,0.24260319611072206,0.6553459477273972,0.10361319260383496,0.5730853068199389,0.6727439211762762,0.33176722753432,0.7331013837783128,7.2649274021324235,3.6761153313839356,0.6727166839038546,13.988784031951022,False
69,0.5404985057000984,0.5978198865972931,0.5749467863987662,0.3921930843774587,0.6970557532371103,0.501319530844077,0.394562194953176,0.38671640739887875,7.285639410701792,2.983022246666866,0.3246978374407816,38.01836777398575,False
70,0.07446948093300056,0.9596622972686678,0.3942093079051042,0.800560567541939,0.4890139225120356,0.8870174181215921,0.3230256136942907,0.6070421746470223,7.312993077206002,3.19601706305466,0.16789208350932308,42.19707651098656,False
71,0.8288309328814938,0.009357677493150692,0.6298376504084799,0.2855803331532571,0.10208657965218006,0.9899150191854008,0.7568011220326519,0.046269967247978064,7.524505347313524,1.0778253593401081,0.1058890625453234,43.32987218634363,True
72,0.465856012470677,0.9443007981813983,0.4001283131811548,0.8130366748029525,0.4316092331304095,0.9016598166856755,0.0005094562652272843,0.6148567065472276,7.53589858813277,3.1812559452336293,0.4063795292361319,14.00218694612388,False
73,0.16710402666638965,0.757035091439937,0.41023731329686447,0.8208732547030774,0.26769308379000994,0.7509057838990686,0.8091119163746552,0.44839997469681436,7.6154133083173035,8.894105191555123,0.890766124317451,25.647347285223553,False
74,0.9567440444488673,0.8941269733669203,0.3854004422579948,0.781936714351426,0.47278227826702224,0.1843077039552493,0.38826042448069265,0.3984081370345528,7.744992830893596,4.415224651746004,0.814720688600411,9.85445375439932,False
75,0.6654898147546803,0.3305556237700588,0.4738246097055988,0.8374398719686901,0.9633111997838424,0.5123488282151031,0.2403855802434677,0.4825747790105493,7.752833922048042,42.34757829962423,1.864300258359463,18.28824931529129,False
76,0.2550427533965339,0.8849832814409555,0.5239070429396895,0.2267706429856362,0.7907970274121773,0.35553372282989404,0.6319162023972563,0.6255623920498663,7.890203892739841,13.415278667942527,1.104015271992509,2.37889984768671,False
77,0.7223674327919357,0.10109403504815401,0.4914523339701843,0.7325591628474782,0.7265042770542411,0.08216341251764749,0.7506654257389734,0.673990180827616,7.896887586597087,0.4571717810798841,0.3600829609791734,76.67277583450175,True
78,0.6943562011775989,0.30842153702398595,0.6631145033781863,0.04316846962962553,0.6876125461841924,0.14225484937432714,0.47303010895228415,0.9893245694725933,7.938607108297068,9.36762954304444,0.027297236887018312,67.15586651786984,True
79,0.7183821260061148,0.5482290352857737,0.5884181945238905,0.05432709354382828,0.12932427928958087,0.35927986468196804,0.8369452456048451,0.586335573262771,7.941570658468516,4.920548641348317,0.6859433053921256,32.62232701627288,False
80,0.8439269099160408,0.41904315041891577,0.5103676550437288,0.717064913736065,0.6536197481331194,0.6602874134065576,0.28579611561612045,0.00516747415161178,8.014425010412179,47.76044419738141,2.594597931021932,2.4960257923713014,False
81,0.7554222082168874,0.5886114092556065,0.43072989576428966,0.8207121282433079,0.6290128770151858,0.37273266241580566,0.16140120954432569,0.8971084355343665,8.024172532679952,24.99155960247876,1.0161264573350175,23.865828136478925,False
82,0.532703124754287,0.8748829703558991,0.3256208844052956,0.9553740135845632,0.33313514258355864,0.6510330873228358,0.1789962541727525,0.8293128898950409,8.105405075302043,9.360472538359188,0.9073529592279431,17.977395344078364,False
83,0.3905935765926574,0.3315883161938961,0.5740613532960205,0.6207442073200798,0.8185601257199623,0.8039981087598672,0.33651856893212667,0.7659848005511575,8.449378213394851,1.990147116286002,0.0743958846349785,113.2713996630343,True
84,0.9488885836187643,0.5385798005237431,0.3495945554768025,0.984412679113996,0.8693125088091523,0.39947800546714923,0.2446615824044041,0.05707654305460159,8.634637330009335,39.57119108374694,2.0643723450077007,5.366156560809306,False
85,0.28994613211176673,0.1976996345647177,0.5901415493023431,0.5537030245738934,0.98097232486241,0.40469766291796433,0.7370393533552566,0.5121071384848196,8.63783838137326,0.9191768884886052,0.26189484238114413,140.7667317617212,False
86,0.6162995483373807,0.6678650176766054,0.5015618679893115,0.6390180465874247,0.5621030138769004,0.7168133486056374,0.17107749431988778,0.5076219305788211,8.73727193929732,23.57602695041328,1.0814757007258862,12.358159494049056,False
87,0.42724886311053667,0.30701643133941614,0.5742480169517166,0.5416397902318182,0.7621659991382309,0.31868338442196326,0.7303990085447088,0.3797924204887664,8.816756114978306,4.895451062495074,0.8539454156720355,48.246389723903185,False
88,0.7851097421816052,0.8211294974546914,0.3399893406238994,0.9475301989541677,0.5988955853146752,0.5860360587804213,0.257950687410733,0.03279518559747903,8.842817552043888,51.24578260621335,3.0505129856804327,12.414546312072536,False
89,0.6141128847094977,0.6888283902289078,0.4852804393809557,0.7377820995479789,0.938067752104752,0.1956481933516608,0.24734938928683745,0.8200145482979893,8.88629944645605,3.284643237125742,0.01801886774844252,94.46254797528407,True
90,0.8033151738189769,0.5787101110630056,0.5967806961217904,0.07835233272239746,0.453903099185142,0.42364310100420816,0.42448994907474213,0.3869686786750015,9.104576847994117,4.149518720899198,0.4497914570371567,21.776497363258958,False
91,0.09265314675917731,0.05695865327075978,0.6750116844067044,0.09296793268504656,0.7475149313833501,0.5528973669042291,0.9153788341488208,0.5005040698852955,9.108667091366478,1.1439234835591772,0.06542113763942985,109.69089659571432,True
92,0.9904425465166188,0.30122617182208805,0.5711872764004505,0.3363815593203057,0.1394929288370064,0.36245086788021724,0.6484147456735972,0.5182430742503333,9.266721955420719,51.406589119703995,1.7806727779330411,12.452544754099371,False
93,0.808626189109547,0.11534151596525051,0.4537840107795583,0.9701996809907458,0.9825185327617916,0.8466900520391031,0.4212602743066574,0.009854460118377428,9.498992352418671,60.55849093976415,1.405717411529182,8.764551192569668,False
94,0.7177162809157318,0.6031241574086051,0.42100790791198767,0.9286905242290275,0.59428782045402,0.9401874384342231,0.0813313300917895,0.3609217344487155,9.686485169129202,6.2079408126043205,0.500144142533187,24.570580183711233,False
95,0.5719328591621832,0.7585525216755072,0.3931950386012554,0.8703670866919917,0.7125067234103616,0.3196125631336013,0.3760286498801207,0.5577860576199669,9.706330724699942,45.563962942345896,1.5389281092220306,11.86876814802265,False
96,0.3648067755821843,0.9357291514779873,0.3248148735104762,0.953076986734333,0.2521026609107436,0.46137782187321696,0.8202931576115794,0.552765068529154,9.76497217246224,3.6302075583473985,0.32595270292212236,35.18955655324826,False
97,0.7863231132686165,0.4039357698241789,0.5034659801126535,0.645034408016233,0.07154703174198893,0.9213878832387248,0.5489793533121236,0.4833069912129316,9.844758753164715,19.296882894377728,1.5315306361117969,9.669883001860885,False
98,0.8660365639726506,0.8974923184167174,0.5148470417166073,0.3152795839975652,0.5218441352570903,0.22399884816588359,0.2478068695163126,0.9164979577285766,9.876238958208742,0.6340095988533595,0.290517661686864,13.569025351560317,True
99,0.889763416063106,0.12389513931788958,0.6653739628086249,0.02863379368566986,0.46738077425014296,0.3579708312173654,0.3639431536993784,0.8369214090404683,9.967827232717163,19.703635196558178,0.9717655167984042,15.945126236152788,False
100,0.45670821664387173,0.9178781310016904,0.3654057690546151,0.921049019827248,0.7968095904483288,0.1371526040432294,0.623262118219522,0.6246300906578873,10.355027283600574,5.905426777201555,0.00846965339103051,74.41308272494805,True
101,0.3678217225909421,0.4149003401205036,0.5915627125080738,0.45920331041910667,0.8906651849400101,0.8072942178323841,0.42095754481859243,0.040459605849175545,10.368839884213724,31.550436635882317,2.2377223248482765,4.276174221733758,False
102,0.5869024676649679,0.31683570646469994,0.5225846091648637,0.6672893824406747,0.7594399272668682,0.07944478104167013,0.6693285451925441,0.8949575967068545,10.380139665812896,13.185980622303651,0.057762119709237655,144.21368870288197,False
103,0.8363931891661655,0.9611583596317995,0.23635141694691283,0.9794811151861941,0.22430296789217338,0.6177356282330391,0.2682973780058439,0.36722649361431386,10.836021808006581,43.745974871957586,2.8819746433488844,15.396009988643234,False
104,0.8359972744550471,0.27169275623291056,0.544223731418826,0.6188283405959429,0.20968013835357147,0.6458052967503263,0.8097860176274468,0.08727716768004362,10.837283683162301,1.1172485906287561,0.42455215469313823,44.917242793952596,False
105,0.29598005926040416,0.03554324293040061,0.6683414544216426,0.14083215041973965,0.5887552815122427,0.5791169905583622,0.8690791945497089,0.07633558524298549,10.895974086701202,4.145126842277338,0.5392887740576353,30.369767097813583,False
106,0.368762024661401,0.1098993440278498,0.6929621614782547,0.006415542374367041,0.9967650957846895,0.7727244635975277,0.3229456104397635,0.7660366149758091,10.904718666629662,35.556557540689795,1.3876420302294554,12.658933398757036,False
107,0.29307144826045683,0.8194008516264153,0.4565542073702303,0.6875083840216789,0.5935467844331729,0.5832600733172828,0.7258562319632704,0.05984960409245867,11.069388044409802,20.44915561115314,1.3636345760292068,6.200243473633739,False
108,0.964229180853078,0.016634474224592893,0.6013537935996167,0.48286375866440445,0.6878050678426648,0.37830131287119934,0.2286077629137556,0.6965857123966465,11.21254019358768,7.533484942667686,0.3264569709211885,62.13981850213893,False
109,0.7930917361147751,0.32180905494695944,0.5139882887887289,0.6589327097813064,0.45345668375983433,0.5004510125889469,0.44607022190899104,0.5056167345860205,11.351137894843859,37.25332371806531,1.7800289392062054,18.948616650087533,False
110,0.32837394269361264,0.6016347388166504,0.563892255260729,0.46777524161929007,0.6973238368827027,0.8181792873999946,0.3723723708405262,0.47286400032845644,11.368687186553377,0.7012995450733769,0.06818032020500264,66.78253466199726,True
111,0.6122001907462833,0.4447490449309665,0.5648685153973094,0.594300355979007,0.7531100342975041,0.6721481696978485,0.22129226489717135,0.46110938119697076,11.471220263136377,6.674895193465661,0.6449302968559778,24.846889531857535,False
112,0.6845672936286442,0.7483190613504644,0.4917190985359303,0.6259437157139531,0.5282323067610549,0.2914975554784465,0.5148549347772869,0.4071716233754792,11.480772304991028,12.256227498029839,0.5991831094521356,31.320862762984802,False
113,0.8214750657580532,0.39748988148910713,0.6187415425496873,0.2519090770864324,0.4567838450094241,0.8054260281626989,0.18915713012890437,0.5471730210949474,11.699858106507751,2.8403841474776796,0.058617739832693486,44.83259639619058,True
114,0.36276546060555015,0.5792002209959262,0.4508497072660556,0.7877206786910158,0.32108387541451583,0.49622187067732243,0.9533542041614256,0.4814147041833384,11.788755632575567,6.842349419314192,0.8816594526874727,47.584023181333336,False
115,0.382186492375953,0.9633548898441759,0.43059587316087294,0.5749182330623008,0.6525893647107747,0.6032737561855341,0.43681274728580144,0.04215344837308599,11.836599457890811,91.31507286607501,4.100544014730782,31.34742636034688,False
116,0.21148734960690818,0.8282290937192955,0.49358983488016545,0.5632544074104869,0.47665017562895573,0.9814396829693245,0.12645724138815342,0.9983819846028615,11.856484178159759,14.793479530772633,1.4216604877527366,5.648700868214457,False
117,0.5727244198063588,0.13094022399769714,0.5945012023580045,0.5721434343726205,0.5200739457153862,0.6713441005743114,0.7492103315888674,0.1650581224861667,11.990630494045607,8.79973979516106,0.07529139139925542,106.73997893075594,False
118,0.8642205148015767,0.4186940234774912,0.6020585397340025,0.16179884688237378,0.25253205458372663,0.7858822897326418,0.3733036022089149,0.3648246000783198,12.084989967809069,1.2794183850361525,0.36107356732389995,22.060936994995792,False
119,0.6610149445486027,0.29020484348043873,0.6632937891155842,0.13503466343816764,0.7338980152746829,0.5853175493350056,0.2596158512913221,0.6682455234582704,12.123354432729133,8.90003357436187,0.039763397533619585,69.87303774126919,True
120,0.8345358108067122,0.7788371924838209,0.42191794022984896,0.6776645301377326,0.07597478952547426,0.2529836163477159,0.8859873677408074,0.5236532984151134,12.216969290541702,28.002785205690316,2.3708336293813033,5.035208029366055,False
121,0.41152022788282516,0.2588431136682884,0.6343295901007112,0.03671038177504333,0.2911791013665063,0.5600262869456297,0.8429914537676183,0.4203124334371006,12.270997270360397,5.558107960689194,0.757311869757362,19.13663249060026,False
122,0.5201117661091604,0.23433154954735644,0.4291351663759542,0.9232094614937296,0.42704498773908445,0.8119461964297099,0.9572509487206751,0.346404512699681,12.284770312310062,0.5338711126834734,0.18424860556443115,96.37921264123557,True
123,0.4499546272542385,0.8061446655768193,0.3823646066224172,0.9305360230873618,0.8077975766906009,0.7326481839678147,0.24386126160449675,0.11678395963500587,12.306258186250197,58.21668611805079,2.906755852658599,7.24230869082496,False
124,0.9657291891923823,0.39523993571155336,0.5787494772105791,0.2833769627650124,0.08721456026672511,0.6171166757869276,0.5494910252145782,0.460790341135259,12.334251435669088,20.850707801156204,1.1391170025501451,11.14454113053027,False
125,0.14953295240731576,0.6907912168213043,0.37665529387678404,0.9578078465606985,0.9831734515297353,0.5326869483710557,0.5757512125051214,0.5491859453092335,12.381702870612067,15.502649010652556,1.0999177360171868,32.270373140741285,False
126,0.21787436515972483,0.3093845729397276,0.5870757378328167,0.4054393542751991,0.08600423086956002,0.9569728078127744,0.95001040724855,0.7649068325794457,12.474377173001105,72.66518112784584,0.5581695917970778,231.89594095261955,False
