,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
35840,0.782556065611989,0.8087711508670721,0.3625131279643371,0.909279480025121,0.00032546252210135645,0.6200219159771554,0.7698470949124708,0.6153340995033656
100172,0.0561046785247697,0.9042461354282119,0.4857667178291275,0.2904700278840691,0.9141683828298264,0.2790312600639453,0.8804892432009898,0.5614526521483402
206786,0.44233806707379014,0.3198637515476977,0.5831384622658331,0.5207882285847374,0.48974622344006213,0.8029757122584514,0.5884356515765742,0.5633346022000989
20585,0.23697191131246917,0.3756250581746369,0.5970864915456234,0.31767707979560095,0.8159094935180641,0.13606916687998263,0.975310392684386,0.47446766025505044
103963,0.040868539262169906,0.7034522046037043,0.5426026442272792,0.4612952707187026,0.695978742719828,0.9474855237524595,0.749620253561808,0.17193379821291013
59426,0.38379739906212196,0.3281619248974467,0.5101108256112212,0.7279650605845059,0.5766152152695292,0.999480090615734,0.2923341759495768,0.9966124678950731
37663,0.5700229981993842,0.9521525561477607,0.4520732047565957,0.5355006133251786,0.3866909291599301,0.91592938213008,0.2799012163819455,0.27532529839790043
28441,0.1908586053957051,0.06684161403187554,0.6588524810546764,0.34680853352875357,0.7352380602175018,0.42705905608928507,0.9326282930473232,0.9653295725158539
17245,0.6960556810608631,0.32022639486112114,0.6071553090739278,0.34145186214295387,0.7240470003486769,0.7211714147310594,0.12049841254861622,0.5696584192035883
185025,0.4558104474140959,0.08252812345984539,0.6632196929337001,0.28233281121810955,0.7988363474557273,0.2695427686579197,0.6758578206985757,0.9300991019089602
220161,0.9944926223922895,0.8009185468646547,0.4704333024174455,0.16433753202575901,0.25843890293721916,0.07110401296279116,0.7889104115674838,0.4692927554961249
138766,0.9875461175008697,0.7245918576140323,0.47561093409937727,0.3384607259331971,0.28734925837349745,0.4234365739525946,0.24734762174266495,0.776794693561544
183965,0.13581104325966065,0.7079263226329022,0.511399114682353,0.6020365589415115,0.6680332549431268,0.7337491193847993,0.5748197479516076,0.5752032960063651
247864,0.6524960542880857,0.04731841812779047,0.5513503819460547,0.6871114580497375,0.7755429152364358,0.46355011448703304,0.6062695437733936,0.44786856681074255
33892,0.6317879014256508,0.06262991851150629,0.6376220682840007,0.030672402338630396,0.3511663153095574,0.1461296114870959,0.9539752822007993,0.17472216983660263
26850,0.7248478028143311,0.3120328362037295,0.5835109458231675,0.5879419448605513,0.5657579769214555,0.5643501571993528,0.5894181586889374,0.0948181035295039
159092,0.855965601479011,0.3628961625470867,0.5572925443476311,0.2729899619891521,0.019963333772761584,0.3987695717892742,0.9244698720037868,0.516092052249822
103528,0.48762077225166367,0.7690384413239002,0.5878950053899512,0.06373207815349596,0.9247595480072143,0.24787426589840633,0.5757451597812709,0.7180937810373061
35925,0.8008279079639389,0.40850724535943794,0.5909555425070901,0.393756234511047,0.5981911040965526,0.5030212709876374,0.2230404655789616,0.6133608498058809
191499,0.3128675437670422,0.7622795287959219,0.4470278711801933,0.8946899685186791,0.8528687918320021,0.9194313027666812,0.17332132021296082,0.4583128548226746
100575,0.9395758609824291,0.1632754014739131,0.6256296711950906,0.1753133419569253,0.00025433884980868247,0.8504943054063795,0.6628559778750818,0.5815443809155416
198575,0.9671483228434009,0.48646426222591455,0.48083188206278826,0.6765015047513694,0.11539487618298618,0.7042988204021492,0.5269349767753135,0.5305133607107256
197211,0.9107363001140916,0.2514300062670856,0.5662196292819733,0.5604939742516725,0.6927124626810066,0.6440856645996637,0.17257144721596154,0.17265702005950884
235080,0.7871314469707499,0.9094764290254279,0.4734652596923888,0.21366263406010075,0.595912215505726,0.3124326965275071,0.38339411398987927,0.3841322101805989
221549,0.2245681568678166,0.3451731566181283,0.4553237467518417,0.8806994745527378,0.702233680889605,0.7216883752726004,0.7686894696003547,0.8111948715618057
113165,0.9344312617342331,0.6101298371260916,0.5106228871625759,0.673734898410823,0.2427747343261432,0.875052332792105,0.43761057590870955,0.19911171274563305
100397,0.24694010455129412,0.8085689554943916,0.5055875667470744,0.20351382865943227,0.36605542575782574,0.9057081899395409,0.7988126742337802,0.11770487898107515
35035,0.5161269957206939,0.7110556957670254,0.5941265145002289,0.17739317420921635,0.9831196301312195,0.8988574607533242,0.054140866192174605,0.45118993814066866
37762,0.876268314105703,0.4051891339995073,0.6580661487956098,0.10593305913845331,0.9154000753214275,0.43670731563797677,0.029412584577888982,0.7995349803514858
98474,0.3387335974304754,0.1661521195144984,0.6148867437645847,0.43823751380174136,0.7123858366828938,0.4780421448042101,0.7767191378255212,0.5265247960333164
86693,0.6001941976768135,0.9308548546097324,0.30688648285747455,0.9616349922245591,0.17225649279832025,0.7565265557230032,0.15876594049706838,0.8869999603348289
246028,0.9323267623788859,0.3013048676914991,0.3382139676988987,0.970626792236772,0.11713811451967618,0.6535811732251667,0.803971472716775,0.9085746143009351
143414,0.0889057107753331,0.5838411038567531,0.4611843543330325,0.7141149823936515,0.9617860436204287,0.4884215599491982,0.5633784445259282,0.7133303663085999
14118,0.9143236671094258,0.385575681800313,0.48517711416699977,0.6917030470906931,0.16769076721773732,0.4029044154923485,0.7550719670518796,0.6526888716829999
38395,0.371700796370689,0.2095228984185453,0.558505253182516,0.6207472272500326,0.9304344299741663,0.5873210570364963,0.5027294150673263,0.7188295666453891
102257,0.5557989506651865,0.7313571420012678,0.3910553690624201,0.8893061274435231,0.29208575000142445,0.3246868968774311,0.8785224088840302,0.7179302588251127
92552,0.08322146089868514,0.20789976968857696,0.6240517868753357,0.2999608511979693,0.7718405545891632,0.5311399412856228,0.9873407558876462,0.3082663165650566
203792,0.9569690129780184,0.8136660220892302,0.5593823868196534,0.06155660961299385,0.8627079105500812,0.3289822447237966,0.062229137767375514,0.7562771363454177
61115,0.5944483410409039,0.5852630439665464,0.5021966525089508,0.785778155784226,0.8265455062311999,0.7585700101609157,0.26556240517944774,0.16086158860762478
210657,0.24164274385738213,0.13975207296540915,0.6629500576563107,0.20482778205873203,0.48818480264820896,0.6158714985079049,0.9626515365217585,0.4692418124104453
163430,0.8446122525536451,0.027845035297770687,0.4427397220450922,0.9187567950514798,0.8249443439091274,0.4463681620283584,0.5735622723626209,0.4752698811508777
13836,0.2427265635552124,0.6330412717186302,0.5679064003036982,0.08583962381578736,0.6632033761249064,0.38850397464186076,0.8558950513030011,0.5506443936679122
71467,0.42607760038686804,0.4388333297214315,0.6245885625502442,0.052197602018906296,0.7840045759127842,0.24492320729012046,0.7925415382632953,0.22862321273570904
199112,0.8736228074135906,0.44886493817080336,0.548610754891804,0.17142661334917794,0.13488739432163827,0.47907073188560706,0.6711589314257126,0.36826325338454935
40775,0.944216045284183,0.7707145075230454,0.3385875804064246,0.8532377578481553,0.15897929827133914,0.2823206876720897,0.7667966149367181,0.5907627710655824
172498,0.47158119274111115,0.819336663465297,0.49077724345971985,0.5863420093564631,0.6725810288587397,0.47452624590631715,0.6748299934195218,0.002513640182997663
33866,0.8498114280097488,0.5647109384063745,0.5450206947959751,0.49193350525008944,0.8130749695718444,0.6254560264025485,0.011347694882144233,0.14883411115967723
187931,0.0632446655450086,0.5087767961233018,0.36496986899583816,0.9901869631671669,0.5260257654885512,0.7099108541390852,0.9646391432409397,0.725071341059884
118347,0.6237511563360812,0.20484614164377069,0.5376470920688292,0.7910514154288697,0.8203659128976432,0.9175430182004013,0.24856685416380828,0.6453202716205193
224550,0.672132482031561,0.560708565692811,0.6072312664032425,0.07232328164711681,0.7306746924429467,0.817461045310252,0.06245736419455621,0.784011913102274
21773,0.9565908656540303,0.17337578042372404,0.6040616036190162,0.139094928745088,0.4595913382255699,0.5285894666395713,0.272964680150712,0.24978165942039915
241386,0.6270056816936247,0.6706138730886146,0.4526425630595628,0.9034048677440362,0.7250107383490701,0.0151944160785448,0.8658405951498811,0.8541468035517216
95989,0.6121278581917107,0.8979247934887483,0.33835113781393955,0.8586725024848921,0.07777454683325921,0.3771164293739658,0.6587441430785999,0.9925021363608448
55457,0.9603315733760762,0.6061207708514423,0.5658522300299738,0.19276500828771168,0.39953975852753665,0.06145634084386644,0.6292918092546117,0.6921466396057694
119398,0.848950648732377,0.6812842435873676,0.49059490380029563,0.6323362673405298,0.3302993784419657,0.42335316788338445,0.5179597434118223,0.43196235591893645
82281,0.4937019417147411,0.868658296425439,0.43605116614418993,0.7576852941120881,0.5376759500412803,0.1947572291583308,0.8038611932316784,0.5672567730286425
53069,0.9724005865120603,0.4134082334337533,0.49196004761325673,0.8164967762562034,0.46007946652106885,0.5726535068587498,0.6541423076217006,0.007848471403162078
221453,0.5158140903118693,0.04222114965252185,0.4910190222456174,0.8084956604342088,0.8586857119805701,0.7252479553728058,0.4859351452709346,0.9207217538807542
222541,0.28368276505404333,0.4492679245754376,0.5821811307108501,0.4123537905754033,0.5616600651570937,0.7338435688804213,0.6946050801925653,0.3885221226047649
182427,0.7292504227303805,0.6907027496099046,0.37265849126339257,0.9691404577928747,0.5512650550829603,0.4379799505523173,0.37255333579598454,0.6161186423801205
248243,0.8552514019614429,0.27688437116991604,0.4520112459603329,0.8910001135086344,0.8542949415533189,0.14938295090857726,0.5400808948055454,0.5245776402861135
157592,0.9681625575798202,0.9121601353038942,0.4318526585000109,0.06108086495925451,0.3016880445316493,0.22730953792967995,0.6410539635540271,0.4644056127069028
103655,0.40162912377719,0.36492281218308387,0.6162950280648913,0.36989713731356716,0.8184347502091024,0.3079805479216834,0.7155282827545533,0.4143893111303501
218458,0.665705539543138,0.5466141419631378,0.5515971216833953,0.47522931935520746,0.823062598495737,0.5031854356412467,0.11022925742618934,0.5463736448070451
105533,0.46173306667259045,0.08522420639912802,0.5580646740760793,0.6655795296682527,0.6552735001553621,0.447521743325676,0.8695067076154971,0.6418077325972853
92874,0.8214704319934057,0.3533257261382353,0.4455759362544676,0.8706093456191389,0.5815863288141545,0.3764069428275765,0.5989577392817473,0.4264433544458693
88556,0.8764057708607454,0.6432135604668883,0.47541436698522715,0.637808568491362,0.3138797389057211,0.4825526894994234,0.638809996636074,0.12389519208309903
147466,0.42980444817815966,0.6121691232498676,0.40052323995133443,0.9784142861077616,0.9605395236524574,0.08795360242726276,0.9948727437029743,0.6114245462607595
