,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,density
22,0.30269150812028817,0.34660990066194935,0.283004999510923,0.2918335086799809,0.5593376928813587,0.4662991074977781,0.3071712029339178,0.04355468049498253,280,979.7699926527264
23,0.30269150812028817,0.34660990066194935,0.283004999510923,0.2918335086799809,0.5593376928813587,0.4662991074977781,0.3071712029339178,0.04355468049498253,320,783.640173779058
24,0.30269150812028817,0.34660990066194935,0.283004999510923,0.2918335086799809,0.5593376928813587,0.4662991074977781,0.3071712029339178,0.04355468049498253,300,900.3294271555934
25,0.30271335756104994,0.3893757487271656,0.255554445918953,0.2718819116089265,0.4544583351824102,0.5032061068416941,0.1741587042184973,0.043697060307946074,280,1055.1527557697618
26,0.30271335756104994,0.3893757487271656,0.255554445918953,0.2718819116089265,0.4544583351824102,0.5032061068416941,0.1741587042184973,0.043697060307946074,320,815.817408698518
27,0.30271335756104994,0.3893757487271656,0.255554445918953,0.2718819116089265,0.4544583351824102,0.5032061068416941,0.1741587042184973,0.043697060307946074,240,1204.7861584021584
28,0.30271335756104994,0.3893757487271656,0.255554445918953,0.2718819116089265,0.4544583351824102,0.5032061068416941,0.1741587042184973,0.043697060307946074,260,1134.3714036920146
29,0.30271335756104994,0.3893757487271656,0.255554445918953,0.2718819116089265,0.4544583351824102,0.5032061068416941,0.1741587042184973,0.043697060307946074,300,952.596915154993
30,0.30367320161376565,0.3579367639025592,0.2658919757035981,0.298790464209199,0.45586959621542233,0.48869663232923144,0.3004054576163722,0.03200311813130742,320,86.4694710436637
31,0.30367320161376565,0.3579367639025592,0.2658919757035981,0.298790464209199,0.45586959621542233,0.48869663232923144,0.3004054576163722,0.03200311813130742,280,968.4051651076123
32,0.30367320161376565,0.3579367639025592,0.2658919757035981,0.298790464209199,0.45586959621542233,0.48869663232923144,0.3004054576163722,0.03200311813130742,240,1132.2212589811074
33,0.30367320161376565,0.3579367639025592,0.2658919757035981,0.298790464209199,0.45586959621542233,0.48869663232923144,0.3004054576163722,0.03200311813130742,300,854.7477111698422
34,0.30367320161376565,0.3579367639025592,0.2658919757035981,0.298790464209199,0.45586959621542233,0.48869663232923144,0.3004054576163722,0.03200311813130742,260,1059.3169933757295
35,0.30464189008124787,0.33359703737690544,0.28725069207656634,0.28733130785356,0.5689269822465771,0.5286270861449776,0.2071358619243871,0.079894171486711,300,848.6279135323664
36,0.30464189008124787,0.33359703737690544,0.28725069207656634,0.28733130785356,0.5689269822465771,0.5286270861449776,0.2071358619243871,0.079894171486711,320,88.10405548271848
37,0.30464189008124787,0.33359703737690544,0.28725069207656634,0.28733130785356,0.5689269822465771,0.5286270861449776,0.2071358619243871,0.079894171486711,240,1087.7272972284204
38,0.30464189008124787,0.33359703737690544,0.28725069207656634,0.28733130785356,0.5689269822465771,0.5286270861449776,0.2071358619243871,0.079894171486711,260,1016.8129924936462
39,0.30464189008124787,0.33359703737690544,0.28725069207656634,0.28733130785356,0.5689269822465771,0.5286270861449776,0.2071358619243871,0.079894171486711,280,932.9096638703909
40,0.30527673868739164,0.36703978064484766,0.2585497233835498,0.27999686052984923,0.2574215266518914,0.5553327041609607,0.3321595986129131,0.04060408966633625,300,1002.657190810971
41,0.30527673868739164,0.36703978064484766,0.2585497233835498,0.27999686052984923,0.2574215266518914,0.5553327041609607,0.3321595986129131,0.04060408966633625,280,1086.3637761750597
42,0.30527673868739164,0.36703978064484766,0.2585497233835498,0.27999686052984923,0.2574215266518914,0.5553327041609607,0.3321595986129131,0.04060408966633625,320,888.0775830958422
43,0.30527673868739164,0.36703978064484766,0.2585497233835498,0.27999686052984923,0.2574215266518914,0.5553327041609607,0.3321595986129131,0.04060408966633625,240,1231.3964525292945
44,0.30527673868739164,0.36703978064484766,0.2585497233835498,0.27999686052984923,0.2574215266518914,0.5553327041609607,0.3321595986129131,0.04060408966633625,260,1154.3636315421095
45,0.3068635905505241,0.3569828511996208,0.31965424947057186,0.16859517239550295,0.5553097715018669,0.21676467014796194,0.29136397867774033,0.0818133055329074,280,935.6738104658857
46,0.3068635905505241,0.3569828511996208,0.31965424947057186,0.16859517239550295,0.5553097715018669,0.21676467014796194,0.29136397867774033,0.0818133055329074,300,828.6253106744705
47,0.3068635905505241,0.3569828511996208,0.31965424947057186,0.16859517239550295,0.5553097715018669,0.21676467014796194,0.29136397867774033,0.0818133055329074,320,88.64778645568578
48,0.3068635905505241,0.3569828511996208,0.31965424947057186,0.16859517239550295,0.5553097715018669,0.21676467014796194,0.29136397867774033,0.0818133055329074,260,1022.0702455274718
49,0.3068635905505241,0.3569828511996208,0.31965424947057186,0.16859517239550295,0.5553097715018669,0.21676467014796194,0.29136397867774033,0.0818133055329074,240,1090.409914699946
50,0.30691418573375273,0.3988016066390116,0.268498503110084,0.27219904256390226,0.4060543880684845,0.32383424301929137,0.32550078721641507,0.02983798932068505,280,962.6260563392151
51,0.30691418573375273,0.3988016066390116,0.268498503110084,0.27219904256390226,0.4060543880684845,0.32383424301929137,0.32550078721641507,0.02983798932068505,260,1047.7492320971721
52,0.30691418573375273,0.3988016066390116,0.268498503110084,0.27219904256390226,0.4060543880684845,0.32383424301929137,0.32550078721641507,0.02983798932068505,300,871.2909649946023
53,0.30691418573375273,0.3988016066390116,0.268498503110084,0.27219904256390226,0.4060543880684845,0.32383424301929137,0.32550078721641507,0.02983798932068505,320,89.64650780700804
54,0.30691418573375273,0.3988016066390116,0.268498503110084,0.27219904256390226,0.4060543880684845,0.32383424301929137,0.32550078721641507,0.02983798932068505,240,1114.3270792518636
55,0.307286143127106,0.34681604765504276,0.2797576159702355,0.27529630430021373,0.5387229475210308,0.22712528048822828,0.3133827448537744,0.0828008923600946,260,1044.8588456555754
56,0.307286143127106,0.34681604765504276,0.2797576159702355,0.27529630430021373,0.5387229475210308,0.22712528048822828,0.3133827448537744,0.0828008923600946,240,1120.0523895738374
57,0.307286143127106,0.34681604765504276,0.2797576159702355,0.27529630430021373,0.5387229475210308,0.22712528048822828,0.3133827448537744,0.0828008923600946,320,89.94550475527343
58,0.307286143127106,0.34681604765504276,0.2797576159702355,0.27529630430021373,0.5387229475210308,0.22712528048822828,0.3133827448537744,0.0828008923600946,280,966.5905115854127
59,0.307286143127106,0.34681604765504276,0.2797576159702355,0.27529630430021373,0.5387229475210308,0.22712528048822828,0.3133827448537744,0.0828008923600946,300,860.023085209975
60,0.30754527160555245,0.3639126978184847,0.29970092864368475,0.233464242728518,0.5354738152300513,0.3715199859439597,0.21377785802876617,0.07736613108009481,280,966.2733014510792
61,0.30754527160555245,0.3639126978184847,0.29970092864368475,0.233464242728518,0.5354738152300513,0.3715199859439597,0.21377785802876617,0.07736613108009481,300,873.6107522176691
62,0.30754527160555245,0.3639126978184847,0.29970092864368475,0.233464242728518,0.5354738152300513,0.3715199859439597,0.21377785802876617,0.07736613108009481,320,139.79922786588864
63,0.30754527160555245,0.3639126978184847,0.29970092864368475,0.233464242728518,0.5354738152300513,0.3715199859439597,0.21377785802876617,0.07736613108009481,260,1048.7155803164362
64,0.30754527160555245,0.3639126978184847,0.29970092864368475,0.233464242728518,0.5354738152300513,0.3715199859439597,0.21377785802876617,0.07736613108009481,240,1131.7800433065536
65,0.30783221498204655,0.3115696066036166,0.34523262586580655,0.16400647866731338,0.4333296163936003,0.47656790161592144,0.32167464058150136,0.06590620241616119,260,1015.8334478015628
66,0.30783221498204655,0.3115696066036166,0.34523262586580655,0.16400647866731338,0.4333296163936003,0.47656790161592144,0.32167464058150136,0.06590620241616119,320,827.5960103846228
67,0.30783221498204655,0.3115696066036166,0.34523262586580655,0.16400647866731338,0.4333296163936003,0.47656790161592144,0.32167464058150136,0.06590620241616119,280,956.1199615543075
68,0.30783221498204655,0.3115696066036166,0.34523262586580655,0.16400647866731338,0.4333296163936003,0.47656790161592144,0.32167464058150136,0.06590620241616119,300,896.8598425849174
69,0.30783221498204655,0.3115696066036166,0.34523262586580655,0.16400647866731338,0.4333296163936003,0.47656790161592144,0.32167464058150136,0.06590620241616119,240,1068.2545062201614
70,0.3086237310433901,0.39788823915896726,0.28906597117780325,0.23712185106609282,0.2783884751098877,0.5406510086567599,0.25970735477255485,0.06311477008287106,260,1068.8049453307726
71,0.3086237310433901,0.39788823915896726,0.28906597117780325,0.23712185106609282,0.2783884751098877,0.5406510086567599,0.25970735477255485,0.06311477008287106,300,954.0562192558914
72,0.3086237310433901,0.39788823915896726,0.28906597117780325,0.23712185106609282,0.2783884751098877,0.5406510086567599,0.25970735477255485,0.06311477008287106,280,1015.8429816407746
73,0.3086237310433901,0.39788823915896726,0.28906597117780325,0.23712185106609282,0.2783884751098877,0.5406510086567599,0.25970735477255485,0.06311477008287106,240,1123.166797738044
74,0.3086237310433901,0.39788823915896726,0.28906597117780325,0.23712185106609282,0.2783884751098877,0.5406510086567599,0.25970735477255485,0.06311477008287106,320,876.5602418463757
75,0.31013441712910894,0.3764192056475084,0.2671871744801677,0.28395154445005244,0.4481851950674136,0.5702862381621663,0.20905347363428708,0.02328010915177256,240,1159.2622374915838
76,0.31013441712910894,0.3764192056475084,0.2671871744801677,0.28395154445005244,0.4481851950674136,0.5702862381621663,0.20905347363428708,0.02328010915177256,300,897.4348740852112
77,0.31013441712910894,0.3764192056475084,0.2671871744801677,0.28395154445005244,0.4481851950674136,0.5702862381621663,0.20905347363428708,0.02328010915177256,260,1090.6047549692498
78,0.31013441712910894,0.3764192056475084,0.2671871744801677,0.28395154445005244,0.4481851950674136,0.5702862381621663,0.20905347363428708,0.02328010915177256,320,610.0058475341807
79,0.31013441712910894,0.3764192056475084,0.2671871744801677,0.28395154445005244,0.4481851950674136,0.5702862381621663,0.20905347363428708,0.02328010915177256,280,999.3135539295519
80,0.3106432903773929,0.37087350035239985,0.27394376060701386,0.2708216510990771,0.3946035881049867,0.4383046904755027,0.2520209311265502,0.04727139940138385,300,905.6014863937579
81,0.3106432903773929,0.37087350035239985,0.27394376060701386,0.2708216510990771,0.3946035881049867,0.4383046904755027,0.2520209311265502,0.04727139940138385,260,1084.2245998894007
82,0.3106432903773929,0.37087350035239985,0.27394376060701386,0.2708216510990771,0.3946035881049867,0.4383046904755027,0.2520209311265502,0.04727139940138385,240,1148.27630369372
83,0.3106432903773929,0.37087350035239985,0.27394376060701386,0.2708216510990771,0.3946035881049867,0.4383046904755027,0.2520209311265502,0.04727139940138385,320,89.40935327145898
84,0.3106432903773929,0.37087350035239985,0.27394376060701386,0.2708216510990771,0.3946035881049867,0.4383046904755027,0.2520209311265502,0.04727139940138385,280,1005.7132268552213
85,0.31131933286571023,0.35159031972242744,0.27153466979503027,0.2772340312893167,0.45862306960265053,0.3684518881294299,0.23420557828949568,0.07954014719483829,280,987.2710829796508
86,0.31131933286571023,0.35159031972242744,0.27153466979503027,0.2772340312893167,0.45862306960265053,0.3684518881294299,0.23420557828949568,0.07954014719483829,260,1071.1545047309585
87,0.31131933286571023,0.35159031972242744,0.27153466979503027,0.2772340312893167,0.45862306960265053,0.3684518881294299,0.23420557828949568,0.07954014719483829,320,88.47980424010812
88,0.31131933286571023,0.35159031972242744,0.27153466979503027,0.2772340312893167,0.45862306960265053,0.3684518881294299,0.23420557828949568,0.07954014719483829,300,880.6193024667087
89,0.31131933286571023,0.35159031972242744,0.27153466979503027,0.2772340312893167,0.45862306960265053,0.3684518881294299,0.23420557828949568,0.07954014719483829,240,1153.442888484106
90,0.3115040749096665,0.32447513715940934,0.3017601062957679,0.22688590656919574,0.17363925298704225,0.5734204856312743,0.3259534313580756,0.07782866648620874,320,760.8263548527588
91,0.3115040749096665,0.32447513715940934,0.3017601062957679,0.22688590656919574,0.17363925298704225,0.5734204856312743,0.3259534313580756,0.07782866648620874,300,907.8804326621546
92,0.3115040749096665,0.32447513715940934,0.3017601062957679,0.22688590656919574,0.17363925298704225,0.5734204856312743,0.3259534313580756,0.07782866648620874,240,1147.7589886573428
93,0.3115040749096665,0.32447513715940934,0.3017601062957679,0.22688590656919574,0.17363925298704225,0.5734204856312743,0.3259534313580756,0.07782866648620874,260,1083.8437503721225
94,0.3115040749096665,0.32447513715940934,0.3017601062957679,0.22688590656919574,0.17363925298704225,0.5734204856312743,0.3259534313580756,0.07782866648620874,280,1006.1524999481687
95,0.31245327126530276,0.30596048641554535,0.256639351439345,0.28909847876238587,0.5653009434942033,0.4113781224465707,0.30330078831383867,0.06787079634093099,320,87.00705629646403
96,0.31245327126530276,0.30596048641554535,0.256639351439345,0.28909847876238587,0.5653009434942033,0.4113781224465707,0.30330078831383867,0.06787079634093099,280,1006.2970494282426
97,0.31245327126530276,0.30596048641554535,0.256639351439345,0.28909847876238587,0.5653009434942033,0.4113781224465707,0.30330078831383867,0.06787079634093099,260,1104.7080122915622
98,0.31245327126530276,0.30596048641554535,0.256639351439345,0.28909847876238587,0.5653009434942033,0.4113781224465707,0.30330078831383867,0.06787079634093099,300,328.6058146707449
99,0.31245327126530276,0.30596048641554535,0.256639351439345,0.28909847876238587,0.5653009434942033,0.4113781224465707,0.30330078831383867,0.06787079634093099,240,1181.957584152452
100,0.31278665418111107,0.3677452869544721,0.30121242279390276,0.2147501823170783,0.38184196368213824,0.5016634035083727,0.19728245240759676,0.08234171078087578,260,1063.9191450905346
101,0.31278665418111107,0.3677452869544721,0.30121242279390276,0.2147501823170783,0.38184196368213824,0.5016634035083727,0.19728245240759676,0.08234171078087578,280,988.0551366791193
102,0.31278665418111107,0.3677452869544721,0.30121242279390276,0.2147501823170783,0.38184196368213824,0.5016634035083727,0.19728245240759676,0.08234171078087578,240,1129.8021324687238
103,0.31278665418111107,0.3677452869544721,0.30121242279390276,0.2147501823170783,0.38184196368213824,0.5016634035083727,0.19728245240759676,0.08234171078087578,300,888.9932517203337
104,0.31278665418111107,0.3677452869544721,0.30121242279390276,0.2147501823170783,0.38184196368213824,0.5016634035083727,0.19728245240759676,0.08234171078087578,320,177.955368908885
105,0.31336300214195956,0.38043661866836115,0.27617306308094025,0.2416472259508238,0.3639858131262741,0.272710706043093,0.31891327373664785,0.05654767882911511,320,457.8263072924238
106,0.31336300214195956,0.38043661866836115,0.27617306308094025,0.2416472259508238,0.3639858131262741,0.272710706043093,0.31891327373664785,0.05654767882911511,260,1089.6459196339774
107,0.31336300214195956,0.38043661866836115,0.27617306308094025,0.2416472259508238,0.3639858131262741,0.272710706043093,0.31891327373664785,0.05654767882911511,300,886.3720555715837
108,0.31336300214195956,0.38043661866836115,0.27617306308094025,0.2416472259508238,0.3639858131262741,0.272710706043093,0.31891327373664785,0.05654767882911511,280,1005.913866292938
109,0.31336300214195956,0.38043661866836115,0.27617306308094025,0.2416472259508238,0.3639858131262741,0.272710706043093,0.31891327373664785,0.05654767882911511,240,1164.1068687198042
110,0.31353837389570705,0.3319341245167942,0.30925524780428715,0.21214807990680543,0.5281248199950654,0.25391229195064696,0.32961826947173134,0.05070749527462166,260,1094.260259906638
111,0.31353837389570705,0.3319341245167942,0.30925524780428715,0.21214807990680543,0.5281248199950654,0.25391229195064696,0.32961826947173134,0.05070749527462166,320,815.5667494754236
112,0.31353837389570705,0.3319341245167942,0.30925524780428715,0.21214807990680543,0.5281248199950654,0.25391229195064696,0.32961826947173134,0.05070749527462166,240,1165.0781798081648
113,0.31353837389570705,0.3319341245167942,0.30925524780428715,0.21214807990680543,0.5281248199950654,0.25391229195064696,0.32961826947173134,0.05070749527462166,280,1021.8409892118893
114,0.31353837389570705,0.3319341245167942,0.30925524780428715,0.21214807990680543,0.5281248199950654,0.25391229195064696,0.32961826947173134,0.05070749527462166,300,935.4301678176034
115,0.3136849800675066,0.38948395287805737,0.2488788595171506,0.2902156323316746,0.49379593545091677,0.3143255739054044,0.1880748793338024,0.08232185550592978,320,843.506811595416
116,0.3136849800675066,0.38948395287805737,0.2488788595171506,0.2902156323316746,0.49379593545091677,0.3143255739054044,0.1880748793338024,0.08232185550592978,300,943.6844000040032
117,0.3136849800675066,0.38948395287805737,0.2488788595171506,0.2902156323316746,0.49379593545091677,0.3143255739054044,0.1880748793338024,0.08232185550592978,260,1119.3519231541522
118,0.3136849800675066,0.38948395287805737,0.2488788595171506,0.2902156323316746,0.49379593545091677,0.3143255739054044,0.1880748793338024,0.08232185550592978,280,1040.435928126736
119,0.3136849800675066,0.38948395287805737,0.2488788595171506,0.2902156323316746,0.49379593545091677,0.3143255739054044,0.1880748793338024,0.08232185550592978,240,1180.747331899927
120,0.3139630179340476,0.33628560427354853,0.26491924920362586,0.2897496384273213,0.4156787309967953,0.5684377235013269,0.2571533850000228,0.05166061350534529,280,1016.8693380304449
121,0.3139630179340476,0.33628560427354853,0.26491924920362586,0.2897496384273213,0.4156787309967953,0.5684377235013269,0.2571533850000228,0.05166061350534529,320,86.08231733249164
122,0.3139630179340476,0.33628560427354853,0.26491924920362586,0.2897496384273213,0.4156787309967953,0.5684377235013269,0.2571533850000228,0.05166061350534529,260,1105.178731484952
123,0.3139630179340476,0.33628560427354853,0.26491924920362586,0.2897496384273213,0.4156787309967953,0.5684377235013269,0.2571533850000228,0.05166061350534529,240,1174.9156128185161
124,0.3139630179340476,0.33628560427354853,0.26491924920362586,0.2897496384273213,0.4156787309967953,0.5684377235013269,0.2571533850000228,0.05166061350534529,300,906.4756265870612
125,0.3149388125486198,0.34134045461360957,0.3058923182825748,0.23952190827972025,0.3986045109169863,0.5430425084928284,0.2838127320460077,0.024430461349493688,280,987.4095717509824
126,0.3149388125486198,0.34134045461360957,0.3058923182825748,0.23952190827972025,0.3986045109169863,0.5430425084928284,0.2838127320460077,0.024430461349493688,300,896.4095684299368
127,0.3149388125486198,0.34134045461360957,0.3058923182825748,0.23952190827972025,0.3986045109169863,0.5430425084928284,0.2838127320460077,0.024430461349493688,240,1126.530476527768
128,0.3149388125486198,0.34134045461360957,0.3058923182825748,0.23952190827972025,0.3986045109169863,0.5430425084928284,0.2838127320460077,0.024430461349493688,260,1062.7438534184453
129,0.3149388125486198,0.34134045461360957,0.3058923182825748,0.23952190827972025,0.3986045109169863,0.5430425084928284,0.2838127320460077,0.024430461349493688,320,394.8896276131944
130,0.3150932252590748,0.30585944937167137,0.2914431803054147,0.24953449962883772,0.5197933368715053,0.5246400102418117,0.21379156007120154,0.07644197818309785,280,984.8657578522445
131,0.3150932252590748,0.30585944937167137,0.2914431803054147,0.24953449962883772,0.5197933368715053,0.5246400102418117,0.21379156007120154,0.07644197818309785,260,1086.1989211280722
132,0.3150932252590748,0.30585944937167137,0.2914431803054147,0.24953449962883772,0.5197933368715053,0.5246400102418117,0.21379156007120154,0.07644197818309785,320,88.10691665147641
133,0.3150932252590748,0.30585944937167137,0.2914431803054147,0.24953449962883772,0.5197933368715053,0.5246400102418117,0.21379156007120154,0.07644197818309785,300,851.2485874348897
134,0.3150932252590748,0.30585944937167137,0.2914431803054147,0.24953449962883772,0.5197933368715053,0.5246400102418117,0.21379156007120154,0.07644197818309785,240,1161.5593590681476
135,0.3152180590847505,0.34995294328718685,0.3265717994364892,0.19244861899436894,0.3561515327558637,0.5403028993373375,0.3279872730828316,0.02533855672445619,320,838.2874732301004
136,0.3152180590847505,0.34995294328718685,0.3265717994364892,0.19244861899436894,0.3561515327558637,0.5403028993373375,0.3279872730828316,0.02533855672445619,300,918.6198513214937
137,0.3152180590847505,0.34995294328718685,0.3265717994364892,0.19244861899436894,0.3561515327558637,0.5403028993373375,0.3279872730828316,0.02533855672445619,280,992.8908300159102
138,0.3152180590847505,0.34995294328718685,0.3265717994364892,0.19244861899436894,0.3561515327558637,0.5403028993373375,0.3279872730828316,0.02533855672445619,240,1089.7457632274657
139,0.3152180590847505,0.34995294328718685,0.3265717994364892,0.19244861899436894,0.3561515327558637,0.5403028993373375,0.3279872730828316,0.02533855672445619,260,1033.9634949687913
140,0.31561902440692635,0.34439490273674095,0.299492010975734,0.23671061392923406,0.5609958980376666,0.2895177682217479,0.2561046202566106,0.06681217094893856,260,1072.8993172055987
141,0.31561902440692635,0.34439490273674095,0.299492010975734,0.23671061392923406,0.5609958980376666,0.2895177682217479,0.2561046202566106,0.06681217094893856,240,1145.2321551944315
142,0.31561902440692635,0.34439490273674095,0.299492010975734,0.23671061392923406,0.5609958980376666,0.2895177682217479,0.2561046202566106,0.06681217094893856,300,888.1937052994462
143,0.31561902440692635,0.34439490273674095,0.299492010975734,0.23671061392923406,0.5609958980376666,0.2895177682217479,0.2561046202566106,0.06681217094893856,280,988.4954071113992
144,0.31561902440692635,0.34439490273674095,0.299492010975734,0.23671061392923406,0.5609958980376666,0.2895177682217479,0.2561046202566106,0.06681217094893856,320,89.4066608901094
145,0.3158591121228769,0.37371534484682045,0.2581778514549146,0.2921125858881787,0.3057616465228918,0.4849224861514857,0.3253308008278788,0.020000641552618725,260,1086.9220241838277
146,0.3158591121228769,0.37371534484682045,0.2581778514549146,0.2921125858881787,0.3057616465228918,0.4849224861514857,0.3253308008278788,0.020000641552618725,280,994.4056898417605
147,0.3158591121228769,0.37371534484682045,0.2581778514549146,0.2921125858881787,0.3057616465228918,0.4849224861514857,0.3253308008278788,0.020000641552618725,320,89.8959760574091
148,0.3158591121228769,0.37371534484682045,0.2581778514549146,0.2921125858881787,0.3057616465228918,0.4849224861514857,0.3253308008278788,0.020000641552618725,300,889.2071574614918
149,0.3158591121228769,0.37371534484682045,0.2581778514549146,0.2921125858881787,0.3057616465228918,0.4849224861514857,0.3253308008278788,0.020000641552618725,240,1157.9156265903507
150,0.3161179538034058,0.373163361934003,0.2802458711643216,0.25657057813083495,0.35535699378460217,0.5092316412570527,0.2573187699495969,0.02087044710522113,280,983.2428223778542
151,0.3161179538034058,0.373163361934003,0.2802458711643216,0.25657057813083495,0.35535699378460217,0.5092316412570527,0.2573187699495969,0.02087044710522113,260,1070.5132442617598
152,0.3161179538034058,0.373163361934003,0.2802458711643216,0.25657057813083495,0.35535699378460217,0.5092316412570527,0.2573187699495969,0.02087044710522113,320,96.33641879181515
153,0.3161179538034058,0.373163361934003,0.2802458711643216,0.25657057813083495,0.35535699378460217,0.5092316412570527,0.2573187699495969,0.02087044710522113,300,884.0416051590212
154,0.3161179538034058,0.373163361934003,0.2802458711643216,0.25657057813083495,0.35535699378460217,0.5092316412570527,0.2573187699495969,0.02087044710522113,240,1141.4186354566123
155,0.3179967545152762,0.3985916361680028,0.20439249962509662,0.2965046978353702,0.3391643199558258,0.5641411026253688,0.13522833079062938,0.019389479015707124,260,1172.655318262981
156,0.3179967545152762,0.3985916361680028,0.20439249962509662,0.2965046978353702,0.3391643199558258,0.5641411026253688,0.13522833079062938,0.019389479015707124,280,1080.4288113659438
157,0.3179967545152762,0.3985916361680028,0.20439249962509662,0.2965046978353702,0.3391643199558258,0.5641411026253688,0.13522833079062938,0.019389479015707124,240,1272.6530444940302
158,0.3179967545152762,0.3985916361680028,0.20439249962509662,0.2965046978353702,0.3391643199558258,0.5641411026253688,0.13522833079062938,0.019389479015707124,320,86.60879165168132
159,0.3179967545152762,0.3985916361680028,0.20439249962509662,0.2965046978353702,0.3391643199558258,0.5641411026253688,0.13522833079062938,0.019389479015707124,300,952.3502504457265
160,0.31821019284772906,0.3223334844815971,0.2788865838651521,0.2938870928353141,0.5630192320016686,0.5400434603019478,0.29221959756723903,0.032795054660720455,280,975.3909517387623
161,0.31821019284772906,0.3223334844815971,0.2788865838651521,0.2938870928353141,0.5630192320016686,0.5400434603019478,0.29221959756723903,0.032795054660720455,320,88.62106887838121
162,0.31821019284772906,0.3223334844815971,0.2788865838651521,0.2938870928353141,0.5630192320016686,0.5400434603019478,0.29221959756723903,0.032795054660720455,300,863.4607212781992
163,0.31821019284772906,0.3223334844815971,0.2788865838651521,0.2938870928353141,0.5630192320016686,0.5400434603019478,0.29221959756723903,0.032795054660720455,240,1133.182016726014
164,0.31821019284772906,0.3223334844815971,0.2788865838651521,0.2938870928353141,0.5630192320016686,0.5400434603019478,0.29221959756723903,0.032795054660720455,260,1064.271104688679
