,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
30,0.3093557898428872,0.8052910257322677,0.3744109499348581,0.9777737477531678,0.5282921846104178,0.6719445491601408,0.7961720221546731,0.11826039943119786,3.2541161695228866,2.4536648054306847,0.17193337665435124,45.88447457144064,True
31,0.5869024676649679,0.31683570646469994,0.5225846091648637,0.6672893824406747,0.7594399272668682,0.07944478104167013,0.6693285451925441,0.8949575967068545,3.4167900734631274,10.201488036787342,0.30263309465749,104.94126487536941,False
32,0.6141128847094977,0.6888283902289078,0.4852804393809557,0.7377820995479789,0.938067752104752,0.1956481933516608,0.24734938928683745,0.8200145482979893,3.4982767362849403,6.165355584385354,0.17754715195668283,46.39302777092866,False
33,0.9904425465166188,0.30122617182208805,0.5711872764004505,0.3363815593203057,0.1394929288370064,0.36245086788021724,0.6484147456735972,0.5182430742503333,3.6434425985881633,85.62398246887994,1.8799989818146075,7.96556237833713,False
34,0.8642205148015767,0.4186940234774912,0.6020585397340025,0.16179884688237378,0.25253205458372663,0.7858822897326418,0.3733036022089149,0.3648246000783198,3.7045550170654464,0.7630034421866722,0.6403640662693733,13.77331124499637,True
35,0.6549817776848542,0.27753873365472986,0.6681142748802333,0.12616875319584223,0.9541125341973133,0.7496625463529476,0.06316280687458822,0.5753062142268347,3.75867997481645,8.2803226846127,0.2990123726247558,8.927941349557672,True
36,0.42724886311053667,0.30701643133941614,0.5742480169517166,0.5416397902318182,0.7621659991382309,0.31868338442196326,0.7303990085447088,0.3797924204887664,3.9538193001110473,19.83734996093213,0.950067958073286,50.30893811195117,False
37,0.9684564298534899,0.013494783850233059,0.5364666135837424,0.6809106771177342,0.749161343052289,0.48409365083249084,0.19581677684357596,0.594451639351707,4.249999141959982,5.359932378187472,0.7398831858764792,38.298443561092185,False
38,0.19132195037281136,0.5139844418844843,0.5464666611141119,0.607321578740672,0.8348102177640938,0.7904827105864782,0.37872539826727625,0.8104843232781845,4.726624960877108,6.05876864049611,0.42030792275915185,68.70568601582374,False
39,0.3648067755821843,0.9357291514779873,0.3248148735104762,0.953076986734333,0.2521026609107436,0.46137782187321696,0.8202931576115794,0.552765068529154,4.734903544332381,8.649724272501842,0.14694354393746173,79.4588560303804,False
40,0.3039172044710165,0.060838826795161505,0.6234796842906897,0.46116200969761245,0.7917688092124349,0.8638576386943118,0.5172796153140582,0.8848091182763713,4.836746819672279,10.691643823370612,0.31448403032893,141.65567859238394,False
41,0.5522955268780668,0.8073999386809102,0.458397183434726,0.7226810721037533,0.5171044991260957,0.7508627855958361,0.10778076797918161,0.6126374456274153,4.8576701461638505,10.088732647507175,1.0455623493792836,8.574348782965151,False
42,0.07161698656012633,0.7580730357732401,0.5046943975069789,0.46264757482718943,0.5851379867143156,0.4413867970385224,0.9822418823129057,0.38791646095415994,4.94819631137389,3.1815245747780914,0.3394149531337131,28.143896959771023,True
43,0.37331936748982036,0.24420713141710695,0.41841808347048265,0.9482096067096744,0.8887213973866788,0.6809329921688873,0.5301171194115056,0.8854225804712544,4.976747132881497,16.036673692474636,0.4321347096072305,114.49104374805192,False
44,0.7630088586499556,0.7258213475138904,0.5488777057551928,0.432633052125613,0.8745249937314901,0.17818834789636376,0.08793579309511589,0.9645474513688432,5.035006544709672,4.147946667196973,1.0440087756703267,0.8152465527359641,True
45,0.600039251047884,0.9630671425567353,0.3741953087975553,0.740348068546342,0.0420667599499894,0.3195907718291431,0.7073811079885696,0.9630801548306462,5.035359476140655,5.050181990665004,1.0596047324722142,28.428183566074342,False
46,0.21148734960690818,0.8282290937192955,0.49358983488016545,0.5632544074104869,0.47665017562895573,0.9814396829693245,0.12645724138815342,0.9983819846028615,5.084912075912271,8.863301697498883,1.2219675528101814,0.9462841456503351,False
47,0.8450795410801392,0.0456452152839175,0.6620260459414339,0.09390411313981852,0.842631834155881,0.007730890726050931,0.3593339261896332,0.5627318030728233,5.1512965035082035,18.980947441178678,1.3893741591723798,11.277266731399383,False
48,0.38447916055814346,0.8940431136729214,0.50022277666957,0.3462005460839279,0.6088970271801074,0.7549239648772983,0.1907382065944546,0.6692397922839632,5.338613006427465,20.246941801626026,1.6671946612350972,0.43793653103869845,True
49,0.13852205370184387,0.5590562952357803,0.6045100882748742,0.07927774459889855,0.8672901547151277,0.8286037158127771,0.4978487129501669,0.5091289313257471,5.3794602507559,16.182130235013915,0.023318730894604282,53.79626300798209,True
50,0.6862702755073407,0.7585647531003256,0.47673747359003016,0.5207433586904683,0.2056890472451255,0.5185378630518361,0.5543089665995984,0.442038266449643,5.381148719596472,86.2032730487242,3.1075498951684013,3.87041752114242,False
51,0.607187304188927,0.6857990043189834,0.4001693841354072,0.9233331785988945,0.7422766263428444,0.5058777865137196,0.18559868458407916,0.6580545616045166,5.494773813106131,5.858586018173601,0.30369660348712413,55.11235115110445,False
52,0.808626189109547,0.11534151596525051,0.4537840107795583,0.9701996809907458,0.9825185327617916,0.8466900520391031,0.4212602743066574,0.009854460118377428,5.516574360095029,61.000477075252135,0.9470722949727748,9.772111374658305,False
53,0.5404985057000984,0.5978198865972931,0.5749467863987662,0.3921930843774587,0.6970557532371103,0.501319530844077,0.394562194953176,0.38671640739887875,5.519681311306014,12.02594684935335,0.429408578876772,33.799862974368295,False
54,0.3904267682489638,0.46441867390693775,0.38945484351246484,0.9555606663431342,0.5759898531253754,0.46445671087618307,0.765838060974495,0.8597579828247964,5.593451448144594,5.745027850122808,0.11921117833011863,153.58742646628292,False
55,0.7851097421816052,0.8211294974546914,0.3399893406238994,0.9475301989541677,0.5988955853146752,0.5860360587804213,0.257950687410733,0.03279518559747903,5.643429831124225,33.34634096988739,2.6797413763511684,11.50321073593719,False
56,0.6364483224233741,0.5528264961063886,0.43163061266838104,0.8544763356597448,0.08130649910675257,0.9412885793048008,0.8489097642948453,0.1505391132248802,5.669174020031019,6.011536860863324,0.5172295922113359,33.48293081061871,False
57,0.3070689454651071,0.7303504810032491,0.5523960233488545,0.3998546088654185,0.966166173480347,0.3268619158846392,0.47507001965783624,0.6869620102026055,5.873378388536828,15.353427671656359,0.7379465585264089,20.891553286288502,False
58,0.465856012470677,0.9443007981813983,0.4001283131811548,0.8130366748029525,0.4316092331304095,0.9016598166856755,0.0005094562652272843,0.6148567065472276,5.9059766656459,4.373634014013409,0.6081900897490642,6.464294510756832,True
59,0.9955807065146282,0.4956506409279589,0.5448887955638357,0.40860867863075906,0.5021126878438923,0.08411929622679998,0.44346381345720853,0.42438617083113617,5.9202000303218245,24.90210129477873,1.430336723288273,5.576489623254908,False
60,0.59824645587709,0.9704262846160869,0.3489059133553713,0.8546113173466192,0.2421199065759755,0.49670022966377986,0.37625471004806216,0.7060440467080646,5.927875066293292,5.223913326034865,0.8964966331138318,18.47071579036472,False
61,0.69336568590313,0.2884478837546906,0.4213378457290938,0.8899382823607609,0.5850932043012131,0.3840241507677075,0.5695823825409866,0.8607696912508497,5.993757627543303,2.2995677835169603,0.37620293508957603,92.5387621207239,False
62,0.2816927224629221,0.7915914556802713,0.4105291564284313,0.8197967202363725,0.1811860547925759,0.611142123081955,0.919914246156384,0.5016987592915791,6.003933085706306,13.586658469386865,0.04717069498449127,98.27781565337561,False
63,0.17361169435824597,0.5858446083802982,0.45197073980228186,0.9320348212429421,0.8990872433426323,0.7491239518143812,0.9123345327796402,0.0112614146138299,6.027848630180795,4.576451758672411,0.019398959125480016,104.6888472857103,True
64,0.648459785809128,0.9603983318559391,0.37688526007091966,0.8905686522101842,0.9818100053877594,0.16764633447857624,0.2207172743955475,0.579285273689106,6.2112242952140395,1.1798740383662525,0.05028375366999148,43.18702283770328,True
65,0.8140358363429926,0.11835062487541621,0.6392737132444057,0.239833867720925,0.7820524504048376,0.08773169532026989,0.3559986682279958,0.7143784173759148,6.371810033731931,25.875891568441382,1.5339251601393091,13.584335727005671,False
66,0.5727244198063588,0.13094022399769714,0.5945012023580045,0.5721434343726205,0.5200739457153862,0.6713441005743114,0.7492103315888674,0.1650581224861667,6.55358538424592,5.71674231400533,0.1584723379876809,125.56189141975187,False
67,0.7170966279512324,0.48250418800590494,0.6266578379672012,0.21142109594794767,0.7957237616667875,0.3450050505944831,0.17633960466022347,0.9339687178667925,6.793242602321989,2.9282632969485833,0.7148701271039364,8.157819577893832,True
68,0.36276546060555015,0.5792002209959262,0.4508497072660556,0.7877206786910158,0.32108387541451583,0.49622187067732243,0.9533542041614256,0.4814147041833384,6.834562919204407,3.605766976676528,0.8119284856241051,49.028442052468236,False
69,0.368762024661401,0.1098993440278498,0.6929621614782547,0.006415542374367041,0.9967650957846895,0.7727244635975277,0.3229456104397635,0.7660366149758091,6.912516579105388,0.9479837234666897,0.3701101725980077,14.577531526627002,True
70,0.8370360924204081,0.7812993190056412,0.43766983408803656,0.773109053730046,0.9285449107620435,0.09438233250994155,0.38100010064529755,0.09062638089453798,6.964634157173583,4.550616978680986,0.4473670940023561,3.920077586579288,True
71,0.13209965385475025,0.8932294702089266,0.40576969018311065,0.8319152372571499,0.5751362966390952,0.9157618008937958,0.1855887460877946,0.6899240574486093,7.002903605135865,1.2355170274143896,0.4325610571927723,21.989179675417407,False
72,0.6909005159136393,0.12832169715900701,0.6380973884919695,0.17155882288871313,0.008670283891458066,0.9974411320873373,0.7210078314274763,0.503987930420191,7.041059954680731,8.12586418505219,0.3166785974861913,91.353877876605,False
73,0.7201781933057891,0.16926958699829237,0.6326289008757626,0.3195086447707673,0.21176055969178856,0.8405275294259947,0.4731635628363861,0.9263125031889572,7.096095667405981,1.7178900713092482,0.22725571791839663,92.36062797926884,False
74,0.7704067918592604,0.8007399290835449,0.4635617166957444,0.6532192826368347,0.7466155513461865,0.4076459502645386,0.005492874359815023,0.5890711952922361,7.168538515545893,50.75366985430446,1.9939422776621605,0.5831842565650365,False
75,0.532703124754287,0.8748829703558991,0.3256208844052956,0.9553740135845632,0.33313514258355864,0.6510330873228358,0.1789962541727525,0.8293128898950409,7.186141134682424,1.0993463928370864,0.757275774281178,22.86907259506658,False
76,0.6943562011775989,0.30842153702398595,0.6631145033781863,0.04316846962962553,0.6876125461841924,0.14225484937432714,0.47303010895228415,0.9893245694725933,7.189067683277306,5.861595783317899,0.21471243107236343,62.46612673547403,False
77,0.9481000640861141,0.5578861832377772,0.5740481959635888,0.1092956937802139,0.32980707393574,0.6782545222302904,0.1351020519412878,0.7746029247041001,7.238073405061142,43.54271249136645,2.629925623782393,5.790064207544727,False
78,0.7736485251040737,0.726893456644395,0.5377412209686458,0.40990617037968696,0.64337783295614,0.19406942428322707,0.23706927898641278,0.9638935840974265,7.3650900041102485,18.417757075938088,1.189353873206521,4.026073147033941,False
79,0.7183821260061148,0.5482290352857737,0.5884181945238905,0.05432709354382828,0.12932427928958087,0.35927986468196804,0.8369452456048451,0.586335573262771,7.472678543741944,3.416826835770666,0.5465858635170461,39.51839877666244,False
80,0.5918370458218634,0.699353307976404,0.3919056514853805,0.9438092735865122,0.5500438405020984,0.5119966081462559,0.5281901613032156,0.40500598451159553,7.4819335324031595,1.197199078957645,0.11180032487474505,83.74346430601584,False
81,0.6654898147546803,0.3305556237700588,0.4738246097055988,0.8374398719686901,0.9633111997838424,0.5123488282151031,0.2403855802434677,0.4825747790105493,7.559132770881929,20.457311767343406,1.2714326823491935,25.36770507639893,False
82,0.9657291891923823,0.39523993571155336,0.5787494772105791,0.2833769627650124,0.08721456026672511,0.6171166757869276,0.5494910252145782,0.460790341135259,7.580245058190242,16.7619449903195,1.0574006358697368,11.599675592841585,False
83,0.9398580126744877,0.5466391047840188,0.5595084990436318,0.3933241004902783,0.4028281008561298,0.44024162211191475,0.18590411254304498,0.8583685888249931,7.719392071731154,55.90909192365641,1.261537464841646,3.587876574245392,False
84,0.8988748907872582,0.11073986979214782,0.6199865913637591,0.3081558350860084,0.3316527586121103,0.7241530203015784,0.27968668065918123,0.8347743734909366,7.719643020271316,41.043697638953766,2.0638142936032406,11.871067373387225,False
85,0.022549424952141003,0.974575995863001,0.38983580458312056,0.7712226477118183,0.4416622948883276,0.7615932705282862,0.6015802084174159,0.459208340595541,7.782595904728533,3.61143664258723,0.21651069088792468,25.988108061289267,True
86,0.11173706962797264,0.14626234328242368,0.6604764566225597,0.09441117290056261,0.9613458100526784,0.28295282098557445,0.8355306477750238,0.7523547245068866,7.867291550091008,3.0815480817504937,1.1858731902899602,39.79757313522033,False
87,0.6913392896400686,0.29547796498788703,0.5081711041006204,0.6909453451425863,0.0744309950078159,0.7158705039091446,0.7594967560302035,0.848184049281873,7.884223963537008,1.7423738651028942,0.09947007119050037,139.37339267389123,False
88,0.17803694472417028,0.916897883453076,0.3952929999822856,0.7076742495299393,0.02548802832528735,0.882747616793043,0.7261261949271418,0.46154282236818117,8.024496865134578,11.894861798705831,0.9083372190440853,3.5620035536135632,True
89,0.4171587812896939,0.16263544366579716,0.45984349872045394,0.7931381615825931,0.5820126703614357,0.27606079283265084,0.9960519323658694,0.9096018989739401,8.208997995710178,19.960011001171104,1.5922572931081336,69.71599146731175,False
90,0.02446401245177616,0.13063901167828293,0.6414530356054228,0.2575665562367246,0.8666386228552236,0.8868938512897617,0.7069529912125395,0.7284722833950348,8.227353148349042,7.66596030745266,0.15461717124743837,106.70749495903029,False
91,0.6238318495725005,0.22528892744294066,0.557048140467162,0.674471106444909,0.5824697682571331,0.5529932052795058,0.7030121005345724,0.18471017483606747,8.374250950571492,0.6970926793117564,0.2548000414914315,84.69378600882375,True
92,0.006321609820408068,0.9044524188006612,0.35109190328399453,0.9394682833072727,0.5404316757213101,0.32959820045547594,0.9847908675558077,0.8677198309886707,8.390574374944567,40.47039387070826,0.07593875628653042,157.21808943157504,False
93,0.7728143390651945,0.13202956480282782,0.3725581318776471,0.9273894838595288,0.6743328872189132,0.25309474524399383,0.7992657017485403,0.5916201972629221,8.461132401350092,25.903156220279563,2.0600872059704542,13.2051187489679,False
94,0.8532502027184065,0.7389615598299568,0.5215932062018348,0.4191956173346623,0.86761656266952,0.3774286047768379,0.046791170781150825,0.0737178625554884,8.76946891744241,60.73599407558282,3.4021987945682044,25.964807485365878,False
95,0.22974915309890784,0.9762997357637986,0.41878047398464185,0.6725586982758589,0.6060637316893354,0.30980261505012757,0.8918300915816489,0.2910184173443637,8.934278057033172,23.235168862061702,1.7749145390732095,1.2781126451187492,False
96,0.36051422862758453,0.33813193004276654,0.5003474712917698,0.792072098751203,0.5473870343038582,0.5888021161223189,0.9083047947753772,0.49821793904432815,9.017504711084184,16.08098778576214,0.21102904305087916,236.95279326600945,False
97,0.44092172921504824,0.6331049186986899,0.4686603889094389,0.7926263443946036,0.6157528858393361,0.47832679919132115,0.4436043398064518,0.8458931711864265,9.107316847669583,9.322731581547567,0.10927446253615551,116.3231658475319,False
98,0.9791212573007357,0.3095136956141508,0.4093733611596412,0.8843852490955835,0.7557058770727861,0.4093790667701572,0.10972740943627758,0.6333592892443041,9.18712919349738,3.4844762002797767,1.0902991810139362,13.319910292525089,False
99,0.385416088105388,0.17058534388086152,0.5625233053826495,0.6653618146024565,0.7203370963715527,0.6992847139521264,0.5704291038254312,0.8244691595100602,9.212674196436051,8.58642713735514,0.2482894444242308,165.77218045741287,False
100,0.8439269099160408,0.41904315041891577,0.5103676550437288,0.717064913736065,0.6536197481331194,0.6602874134065576,0.28579611561612045,0.00516747415161178,9.262671683496725,24.86669083666133,2.0770883973085956,1.4757535368406225,False
101,0.8913469653707276,0.2418859370845942,0.4807856649642328,0.7572913147042044,0.22016361115749086,0.8999048224231748,0.48634332945779507,0.5158431937717601,9.5505692548437,37.8123645757565,1.3730165147363076,34.232086643692334,False
102,0.7863231132686165,0.4039357698241789,0.5034659801126535,0.645034408016233,0.07154703174198893,0.9213878832387248,0.5489793533121236,0.4833069912129316,9.961832694969612,28.13845992780553,2.0383291114348974,8.741495082331562,False
103,0.8738869229933455,0.31697453203141374,0.46851464404109494,0.8244079290304123,0.960822029588957,0.3826478421482996,0.21926615547465278,0.158531771904689,10.189447852107573,24.11570865250193,2.093649897769847,0.8521357086351845,False
104,0.529723223173316,0.3634077587441641,0.44130891523247967,0.8417525150576779,0.4507997049027829,0.583051760573341,0.6001411619214704,0.8309785428470569,10.389329921173651,16.507449236827973,1.0740201318766143,61.599967277136464,False
105,0.6875411974859533,0.7680526868652938,0.5048016402840485,0.48305774716672045,0.2831915161425902,0.38806904333460385,0.5511670734916877,0.6742029365110092,10.588796603486749,22.7950369351338,0.6273027893924811,29.956398012016752,False
106,0.715514365115309,0.018103145355862646,0.5423254846936452,0.6605400262662667,0.27647781405838195,0.7453506847951974,0.8583229430481806,0.3064826547160781,10.593349187527034,11.76506120415669,1.2629033188629877,76.60880992058036,False
107,0.5423507699548412,0.663197388328504,0.5977682744715916,0.1385434685710609,0.8167685247752496,0.757394726170766,0.09401806124138294,0.6721966850713119,10.70263148225081,7.669352084522565,0.535212227778922,5.982395469190252,False
108,0.651803982292735,0.8946107582587314,0.4751928293577237,0.4941164904955621,0.39510938733094814,0.11153861239836631,0.7923342710487927,0.5483117502233231,10.774138058405317,0.6248254256675656,0.7077261119896594,24.997341370755617,True
109,0.7363711839122901,0.05882306507461662,0.680996767740038,0.0958057876137725,0.7314608882106491,0.5598862590087652,0.28108681778082545,0.49666245281332133,10.778309455086227,3.0425457492085277,0.2557078051984464,35.617327982411446,True
110,0.8302687444064155,0.22890999555020444,0.6264447971772824,0.36624517180621763,0.8913372414232826,0.3041598509613679,0.15899844081312262,0.5132351750911992,10.836887602257098,1.9630682275578384,0.9479376014485542,8.170427433077503,True
111,0.22151147145384575,0.8987977359646666,0.40315903622306654,0.7435321389146736,0.3163605566581793,0.3867952529892774,0.759708741679435,0.8937947676911259,10.933768606862571,12.846185010630752,0.9077352767629259,23.15499538022568,False
112,0.16710402666638965,0.757035091439937,0.41023731329686447,0.8208732547030774,0.26769308379000994,0.7509057838990686,0.8091119163746552,0.44839997469681436,10.955743162540381,4.754448077485779,0.7583073321573465,24.050656409903773,False
113,0.7070781263229391,0.7072706167667037,0.5722852220079305,0.014169600542447367,0.716856808029384,0.7888030256711712,0.0756348546606248,0.2635260351133442,11.045929523996348,12.080065804388767,0.9015886372462558,0.7053517004759526,True
114,0.6402682581952183,0.9064273200500379,0.45705950684762414,0.5977800037739368,0.5672364805975846,0.006561512557212804,0.9163016540946862,0.2071402464019478,11.124329750227677,1.7300172129086626,1.4829913576216158,1.544253543118079,True
115,0.8465712435355234,0.06286003286671202,0.621946069582542,0.3618781967641675,0.8122225246315874,0.3106055245500917,0.1893225746111347,0.7122274779154768,11.164751803330141,38.92777668831362,2.022916004472009,7.251171967981611,False
116,0.8752590917648253,0.5313182810243122,0.538997088542688,0.5567235870876559,0.8936878920215395,0.4491122596913912,0.059538279133074086,0.01675855323801917,11.265479192367499,40.27800549574927,3.263369633483,16.21765033316158,False
117,0.43380599849378837,0.8384806785456786,0.4825782414323948,0.7084583087935734,0.9160142813262663,0.2668491713299589,0.5256293806162505,0.44443989640772086,11.267377801980219,1.5419019308010475,0.01657196429281952,90.46280657763164,True
118,0.8214750657580532,0.39748988148910713,0.6187415425496873,0.2519090770864324,0.4567838450094241,0.8054260281626989,0.18915713012890437,0.5471730210949474,11.28658308036396,1.9597416211059666,0.24838673018117702,28.423985620055838,True
119,0.26579808552797096,0.16289045967406698,0.6461697445969536,0.30201521002744464,0.8659451354978197,0.5674946809754766,0.6351098991675677,0.6069990161603467,11.343001604223726,4.99502014769323,0.15736172928127096,126.09764486978868,False
120,0.8214704319934057,0.3533257261382353,0.4455759362544676,0.8706093456191389,0.5815863288141545,0.3764069428275765,0.5989577392817473,0.4264433544458693,11.41840500443954,4.576829432908921,0.11243088996758836,117.19216646818204,False
121,0.41152022788282516,0.2588431136682884,0.6343295901007112,0.03671038177504333,0.2911791013665063,0.5600262869456297,0.8429914537676183,0.4203124334371006,11.463836473771085,4.195598203576995,0.7140056750775636,26.84991333897118,False
122,0.06663156558944963,0.7056342465993617,0.36706092695482295,0.9693923828171246,0.8672074701342332,0.5470082832919498,0.7435736615432693,0.5328663301223202,11.505643338871046,4.858446116296356,0.9757334365724919,31.00117167921639,False
123,0.9741194643775548,0.2054585832397833,0.6354017555912194,0.14219465938383283,0.4002674631523316,0.21226056623732767,0.4302449681828111,0.975891107276146,11.636030717668536,37.23178505413422,0.44743079753031223,55.2596644153082,False
124,0.18061468920383728,0.185459299046207,0.5653479689481745,0.5667768752783411,0.6440145473336931,0.6807179068839372,0.728946865123609,0.9523165624833757,12.007886706093624,13.835428206195223,0.9209212564082636,87.88204685944021,False
125,0.7839132812439062,0.1290317574067434,0.6272600873017232,0.19794368496692086,0.10432839361243676,0.40662784127617935,0.8554700902336214,0.6023637691432357,12.343553230904929,14.146668356482689,0.451016329851161,94.74369856682976,False
