,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
98860,0.7410588704032051,0.07538345397754076,0.6450083301814,0.0857411187638244,0.2976790082927631,0.9915618273978005,0.34426462768170574,0.5265904096250261
6705,0.595098361044467,0.015406204503126313,0.5925435963948728,0.33507204040072686,0.701937040380321,0.8176429782240526,0.19244134006083916,0.6410229213757144
13859,0.7983399790945225,0.05574657574214574,0.45130316579429636,0.718304988500821,0.7867161022417304,0.20679584240348536,0.35034082150836515,0.7913750711772886
209836,0.8912742488702974,0.10000311782915368,0.585564415057141,0.02236007856351065,0.35589418715691007,0.7102786671077828,0.22155656667737125,0.43825038078401907
227319,0.737344153582299,0.1483238635810225,0.585933990365027,0.2329308658101869,0.1883138308339552,0.6731372922934442,0.5255946340249291,0.6628191849578124
83353,0.3135387060180165,0.5171752527249298,0.4410740653401602,0.7583927573879384,0.5735239921511495,0.7816631223519523,0.3165626385719556,0.8306278544827294
198879,0.6944211274050369,0.6072055428632265,0.2888840088979115,0.9784663410242167,0.5548281445315765,0.3297102944266455,0.3810670351839786,0.8327471175559666
87596,0.8997547195712589,0.4055317590948252,0.5539199271849633,0.10013356536455688,0.09171069402570982,0.06762714071101636,0.8942521598591545,0.7786565702952342
187373,0.6862439278447685,0.3578501261203058,0.45293910131537646,0.6647104180784685,0.2762069355526497,0.21079929948046527,0.7845154715298353,0.9648945532913225
141231,0.5742288608619599,0.5504665688508974,0.49648742465196316,0.7451566526138071,0.8013864525639149,0.28974384834271816,0.2826515152109055,0.9525995185913096
15025,0.9546179218463214,0.4347126308661876,0.4196138859180874,0.5957791120914586,0.09636292597037119,0.21677816762269378,0.7290286961507068,0.9021543651426612
76125,0.8448665419020739,0.3369322653512453,0.4746573405291068,0.5613687358826682,0.49821987558916,0.5017998956604646,0.10577289044668282,0.8036510511950933
95438,0.5261488453356385,0.1278307278979469,0.47949352587282845,0.7058019230985134,0.6668702898481541,0.6808897916112197,0.39477405295267287,0.8775201739642864
227700,0.6427825862193712,0.01961770283145422,0.558102648829466,0.49878057322515046,0.46767766178259723,0.5167549329617112,0.5322042703605635,0.8266221161287615
235686,0.4432448955425534,0.485738345815395,0.5073721964606501,0.6717226805077722,0.8298799110090223,0.5420059973874369,0.3531449052265597,0.4541862631800417
62504,0.5810697394272497,0.6711851746915368,0.31765935443784504,0.9865465875984618,0.8008045765778308,0.2312032967580407,0.3804876164879373,0.7585887864133453
150743,0.7090912720719282,0.2265761060582416,0.4511708868965501,0.8200621769139329,0.567434838324767,0.8090297180155843,0.1854115972751875,0.8564717239936698
172404,0.8817268264292573,0.4413466851487412,0.5975876666657234,0.15323879264111154,0.5751984094801602,0.48230474145984437,0.07384391574886665,0.885319206745692
64703,0.8564600914877349,0.2912339907941999,0.2338834652520165,0.9494360109108166,0.9518386228172194,0.14930584410306652,0.11118239067195275,0.8370961494196544
155425,0.6487880510879958,0.6269493184885383,0.5616937101319252,0.07851110518310447,0.32280192545408926,0.6970054189089556,0.36609593208712204,0.9251525728525766
145158,0.49427025363001376,0.5613115783561534,0.5040860961401006,0.4863415557725546,0.3834918530858308,0.32045638417899663,0.6505914600852438,0.783997955565321
105899,0.7102703652437898,0.1517203917712956,0.6260081777574663,0.20386433127541848,0.5914334766654149,0.8843819021087108,0.13029436070551342,0.9261597921652468
201125,0.5423427559285796,0.16523248046188868,0.5868902351429045,0.1790472405976659,0.10925679905231599,0.9554398760338981,0.6064587698653647,0.6689891810141112
29255,0.9503855440845765,0.19211089056983166,0.45085662350429934,0.6245664940399918,0.4143837860984838,0.1360360243526995,0.5362635648660343,0.6917312520532717
61651,0.9398580126744877,0.5466391047840188,0.5595084990436318,0.3933241004902783,0.4028281008561298,0.44024162211191475,0.18590411254304498,0.8583685888249931
140217,0.49323971209883966,0.25146713583995006,0.575597335684936,0.35959582226913855,0.8294588764341694,0.9081740970072051,0.057040280753515846,0.7416847867201609
27679,0.7243839540813404,0.18804805940913946,0.49865245907913136,0.631448819585378,0.8028411980820669,0.5810510858198858,0.08436691038580049,0.5857949726578892
43989,0.6925873189825299,0.2926692748322139,0.5404322468841817,0.17330893391828914,0.020562407356799216,0.23971002553244766,0.9618448906723325,0.7891430930875589
108488,0.9905328621380418,0.5933086285304963,0.29679291616824527,0.8432831668166318,0.624376067441971,0.14667561953488464,0.17928688297747172,0.5942246889079886
222361,0.5492215877132995,0.7922236211213562,0.48770603711249316,0.4886664506704786,0.4630460854999111,0.7031501792975599,0.07030569540762617,0.9752110625261962
136220,0.9188842081952197,0.022860199025599375,0.5846488186355173,0.01991226427289091,0.1499623734818946,0.16567669003304603,0.7073877070596244,0.611388325911667
236623,0.877950683720915,0.3392796640601899,0.6050333237592178,0.12133831129587008,0.4723354657691787,0.18196605805649407,0.35052847197946857,0.9420411384492284
219585,0.9974162892547849,0.23729445596732066,0.5777732267018598,0.046687298937208695,0.15114231702645453,0.9328323597900875,0.18532205950990496,0.7893160054320859
191753,0.971260598715377,0.35218225613902804,0.5367750820849669,0.12131933040615368,0.3561958429219891,0.3645159854875893,0.28581915774048744,0.5712939624179388
192279,0.6813156277515894,0.4399724222273531,0.5093382315016844,0.6313224363963184,0.35099919246197414,0.3459394816115247,0.5637934926469155,0.8359317640568465
120046,0.7365509995719934,0.6569456008986829,0.44940084047417533,0.7968503505728312,0.8905224335929856,0.2767381197804006,0.11319068890489829,0.5615066772149908
84380,0.774238589264526,0.4192596705930993,0.41232636436520825,0.794904492924205,0.7194634228913039,0.37012423836949837,0.2058719957696741,0.6505584672306387
7723,0.9395763521985184,0.26213811954858335,0.5636803875455724,0.15776829491276786,0.16155235438244034,0.3728679385045476,0.5594369217915047,0.5239496406642019
25527,0.7279987826850881,0.7127474230493507,0.36741004292105484,0.8097125770879805,0.781004008850012,0.23013516074145832,0.03262154522060779,0.838211131138305
55759,0.40675606700902917,0.33902380236824264,0.5835159430882905,0.09174055001131246,0.5257399260517587,0.848087577351731,0.3328268782275817,0.8918819342997154
193431,0.8544031926306002,0.8411537848715732,0.2689313590883006,0.7834555750769768,0.2404222294387857,0.5510789591273121,0.02505625906823073,0.7359366946800991
92436,0.9734392039474616,0.8178586030835471,0.3634720550732203,0.40807729568708145,0.1953908520509694,0.4985882596190685,0.1501209872264843,0.6208227405752085
53939,0.8988748907872582,0.11073986979214782,0.6199865913637591,0.3081558350860084,0.3316527586121103,0.7241530203015784,0.27968668065918123,0.8347743734909366
95601,0.8718268816319436,0.2708971339681071,0.57952707262985,0.224434481454749,0.5562876417803042,0.38303037878499296,0.19484663347739065,0.7787521015150208
104114,0.1783721128544386,0.545854774268406,0.4424568893420969,0.7237779255219037,0.7080941684774615,0.5087519526608182,0.7661114756107246,0.4466920903609528
107979,0.6499748438503656,0.2495207078319746,0.5814343119660601,0.34440417682135804,0.6395885430904397,0.6509502035488939,0.1751022019692318,0.9991593426536934
28405,0.857393697582484,0.4437720426773185,0.3284719756850644,0.861653660407642,0.6339746544489268,0.3393235269291903,0.20072039261460603,0.601817029054834
118449,0.20555304935235352,0.8247634530495193,0.3191098266616826,0.9785111031379442,0.930846773622001,0.5425108168431731,0.00781840687480725,0.9120120140448181
95502,0.5401545387281628,0.1871685713532425,0.5371853266798978,0.5281673509846934,0.7016052074210973,0.7748530825473,0.1658462311908314,0.8106117015371312
174377,0.9092708970052379,0.7437949415809116,0.28838824073304636,0.7987330554733707,0.2358105959217202,0.4086277398344167,0.2421856722262294,0.6998751482198573
