,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
46,0.3435860007242728,0.39547682745783375,0.2902314811690391,0.25835780905785066,0.334271978648766,0.4110828149646989,0.175306614316676,0.07687721218634955,320,812.5819938466666,109.61366510133334,10.854588823838343,22.439398840144445,-84763.6994628889,-41430.95889311111
47,0.3435860007242728,0.39547682745783375,0.2902314811690391,0.25835780905785066,0.334271978648766,0.4110828149646989,0.175306614316676,0.07687721218634955,240,1104.6395215888888,8.345686632866666,18.58161041526425,1.8577057312,-107625.6261688889,-25436.00114711111
48,0.3435860007242728,0.39547682745783375,0.2902314811690391,0.25835780905785066,0.334271978648766,0.4110828149646989,0.175306614316676,0.07687721218634955,300,907.166830091111,62.86756458722223,13.504597232607267,13.924140717966667,-93447.33097788891,-34621.59390222222
49,0.3435860007242728,0.39547682745783375,0.2902314811690391,0.25835780905785066,0.334271978648766,0.4110828149646989,0.175306614316676,0.07687721218634955,280,981.2958505877777,34.973638284555555,15.506063120446507,8.006994465855556,-98869.14912588887,-30860.254707999997
50,0.34455495316834134,0.3814127541154468,0.2826607341334094,0.2764156716855073,0.45280155429813107,0.19777241970413503,0.32021206107687555,0.048384086437082995,300,916.9680852855556,66.16308645688889,13.523457671003587,14.464166574455556,-91096.52075800001,-36388.93276944444
51,0.34455495316834134,0.3814127541154468,0.2826607341334094,0.2764156716855073,0.45280155429813107,0.19777241970413503,0.32021206107687555,0.048384086437082995,320,810.0006667433333,107.3987997281111,10.953449162265679,22.5895059668,-85592.17393277778,-40170.08432322222
52,0.34455495316834134,0.3814127541154468,0.2826607341334094,0.2764156716855073,0.45280155429813107,0.19777241970413503,0.32021206107687555,0.048384086437082995,280,992.6164053055558,34.82853995944444,15.675703242489325,8.008204727933332,-98821.02006633334,-30499.422540888892
53,0.34455495316834134,0.3814127541154468,0.2826607341334094,0.2764156716855073,0.45280155429813107,0.19777241970413503,0.32021206107687555,0.048384086437082995,240,1123.2316673444443,9.330603175822223,18.8291621098738,2.059927570188889,-104023.96765977777,-28377.207446555556
54,0.34455495316834134,0.3814127541154468,0.2826607341334094,0.2764156716855073,0.45280155429813107,0.19777241970413503,0.32021206107687555,0.048384086437082995,260,1060.8305865333334,18.439350077555552,17.364519381419157,4.221954173,-102487.19785666667,-28484.977490444442
55,0.34945454853446606,0.3813078702382619,0.2996280528752154,0.22831876808948215,0.28955502135959826,0.24287249386750553,0.3131313090518729,0.08185597216004564,280,1015.0354620400001,29.128128103444443,16.593007742835493,6.845245190933333,-105763.940095,-25580.527102111108
56,0.34945454853446606,0.3813078702382619,0.2996280528752154,0.22831876808948215,0.28955502135959826,0.24287249386750553,0.3131313090518729,0.08185597216004564,240,1134.2633332555554,7.156531080022221,19.545871048093712,1.6065594403999999,-112742.24739111112,-21882.10843377778
57,0.34945454853446606,0.3813078702382619,0.2996280528752154,0.22831876808948215,0.28955502135959826,0.24287249386750553,0.3131313090518729,0.08185597216004564,260,1076.2153304222222,14.366901060555554,18.221555164466814,3.367898733322222,-110917.98064777779,-22260.13695655555
58,0.34945454853446606,0.3813078702382619,0.2996280528752154,0.22831876808948215,0.28955502135959826,0.24287249386750553,0.3131313090518729,0.08185597216004564,320,855.2262369711111,91.155635084,12.215716243388776,19.906255672766665,-94606.15525944445,-33152.065870333325
59,0.34945454853446606,0.3813078702382619,0.2996280528752154,0.22831876808948215,0.28955502135959826,0.24287249386750553,0.3131313090518729,0.08185597216004564,300,943.2442085322223,51.260394118111115,14.683537466585548,11.922167985711111,-101747.19769622221,-27892.601071666664
60,0.35394882525535537,0.3184795418180118,0.3331565412106845,0.16692289590571038,0.40091793071363674,0.5718412476899457,0.19373785355179501,0.04619481952814607,280,989.2460955955556,38.72321632111111,15.154835070728838,8.7072592072,-95793.31037733334,-34523.24986322222
61,0.35394882525535537,0.3184795418180118,0.3331565412106845,0.16692289590571038,0.40091793071363674,0.5718412476899457,0.19373785355179501,0.04619481952814607,300,905.4840106244445,65.00334824766666,13.158440663629246,14.334727501333333,-92643.04731155555,-36268.923691444434
62,0.35394882525535537,0.3184795418180118,0.3331565412106845,0.16692289590571038,0.40091793071363674,0.5718412476899457,0.19373785355179501,0.04619481952814607,260,1056.1427243811113,19.206392967,16.95231913828479,4.359555429,-102110.06858933333,-30059.223941111115
63,0.35394882525535537,0.3184795418180118,0.3331565412106845,0.16692289590571038,0.40091793071363674,0.5718412476899457,0.19373785355179501,0.04619481952814607,240,1120.1296458888887,9.697730649766665,18.37695831558866,2.1327633853555557,-103701.06592711109,-29862.208139555554
64,0.35394882525535537,0.3184795418180118,0.3331565412106845,0.16692289590571038,0.40091793071363674,0.5718412476899457,0.19373785355179501,0.04619481952814607,320,802.3026473066666,125.17802760544443,10.14685450359219,24.168586887744446,-76357.02427744445,-50287.41040811111
65,0.3600727998322146,0.34299048939606697,0.3173872517453393,0.2228355509473265,0.39897755266520474,0.3945876462611412,0.24666427913257724,0.02413380595536956,260,1060.8797783888888,17.68279703977778,17.441520990969703,4.059482856344444,-104614.37424144444,-27513.48600922222
66,0.3600727998322146,0.34299048939606697,0.3173872517453393,0.2228355509473265,0.39897755266520474,0.3945876462611412,0.24666427913257724,0.02413380595536956,280,995.9865824311111,33.37756188955556,15.810549789750082,7.696756985155555,-100920.95715088888,-29570.138142222222
