temperature,liq_density,vap_density,Pvap,Hvap,liq_enthalpy,vap_enthalpy,Pvap_unc,Hvap_unc,liq_enthalpy_unc,vap_enthalpy_unc
210.0,472.802256204,12.601798892353331,6.452308723269333,12.12541330264122,-708.8841780093834,316.0252682722,0.3670884787382182,0.04579886515140302,16.954714661268213,20.711618431711816
230.0,437.80825547266664,28.7949170726,14.316798854324,10.544458961896432,827.4841135666701,734.2146438733333,0.16724807745255402,0.03905896318780304,14.053348474682148,10.422568496867422
250.0,385.5238565033333,51.040776377,23.967805278246,8.443479640482346,2469.4399752599998,1251.1023440913334,0.4387141184412056,0.05160928496250051,33.11854781879283,43.88765876851744
270.0,316.5870876693333,117.98947996979999,40.44588090924515,4.665949718795806,3372.997601886667,2763.59513094,0.522550091140663,0.13688124369752713,71.09086002182816,102.23963733936449
