,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1
266536,0.41176482912829687,0.4101132004375572,0.29604997860346466,0.7778613499881234
173539,0.439330116653214,0.4037340152095787,0.3622774408344382,0.7020424289974498
278397,0.7156202643914131,0.40357453770027224,0.30519408451551805,0.4816182369665269
152545,0.8278615433907377,0.35123633242119745,0.5292507233311794,0.1705967385926424
250882,0.9835124103537732,0.1944616386781445,0.1849242121120786,0.3389359350108475
286025,0.7711029628492589,0.3703752708926034,0.23878802388624606,0.47026653277936425
71890,0.8850121392270479,0.3284736226646931,0.35476548135106845,0.2695024326863583
53480,0.35448295500995114,0.4092683567657145,0.5142877418719088,0.7169982892107172
293407,0.6780544252617382,0.4057412989658756,0.5051245729981204,0.3603520959994793
184327,0.11373815560667323,0.37569036577845705,0.5219790116168833,0.9213249231063274
164649,0.6253638504823283,0.42120793436828574,0.33078006011534555,0.5605968884970306
104794,0.20423631483812285,0.403845011524331,0.24917473569492798,0.9844597429125074
177756,0.6982423101506154,0.3392134102101752,0.11458081800648709,0.6257803591416414
132140,0.9909389917429244,0.18196185092369613,0.1547893817875817,0.36424006676202203
136048,0.9851727583585083,0.1779682396863423,0.08766218102958365,0.4380954658756586
243975,0.7319143274822604,0.40353977610471,0.6134216720487485,0.23476109891175112
252039,0.9931772490366445,0.17596704157336177,0.35435495219832414,0.14608821340177056
166676,0.9690426598607915,0.22544874335916149,0.42455795263647395,0.11036624177310583
164022,0.8557406758018544,0.3233780341481782,0.5001492449910758,0.1514178755793358
7306,0.6519869350191474,0.3854990458128334,0.2173900003024287,0.5905948901241506
195111,0.651993432193223,0.42281090722507936,0.6450033749012816,0.30946397574560947
209965,0.3840894818643305,0.3932989178461884,0.007445881100625586,0.9957829730275084
205810,0.2521335353444302,0.39006506253812717,0.5437585067318124,0.794420936910698
234056,0.7176037557914758,0.3996484584684358,0.5651148955590953,0.2710528460172846
297075,0.21290346886058645,0.3933786730371132,0.6171060079590539,0.8104403518873624
89803,0.07170227947663169,0.3634760819329894,0.6280684861231602,0.9184548717870082
197194,0.19063687509150326,0.3790831568773465,0.5109973780280542,0.8589243425831118
169572,0.573883503896875,0.39647295886701645,0.07041830864040251,0.8271930422853502
119989,0.5286379396127125,0.38536212375983075,0.031134202279678492,0.8737198292676706
134485,0.8869288876943582,0.2597537642692616,0.11544784691553826,0.4616395706310079
139665,0.09040463087805321,0.3837259825877302,0.48219540480587814,0.9722264341217396
229711,0.5327453973514735,0.42074157320241223,0.5220509306291471,0.511841673421712
9813,0.8785451193701614,0.28370600152906716,0.3742800190676902,0.21552634743376092
64570,0.8864176350354537,0.3390045245774069,0.44451979812952397,0.19843221098482433
228594,0.7053911989035846,0.3998529250271336,0.2885680694132239,0.5095824630233955
12127,0.740548215754962,0.3691963452870059,0.18951733518005529,0.5370996611513696
224771,0.8807318468982215,0.2566834164584044,0.01102973939970084,0.5925351842697576
139333,0.9069618653657506,0.31169677381873334,0.34150594463637457,0.26253291286875324
2321,0.4926738585575631,0.40325453372983716,0.0328755838971368,0.9258376442619776
160295,0.4662564980831004,0.4316214538020961,0.6180283794970343,0.5485260311534838
161139,0.9957380544873984,0.1720635019298033,0.47553287761661855,0.024673210969728663
53245,0.5172090006321688,0.4294003356030817,0.3762893542463824,0.6331773651027937
49554,0.8436243906677647,0.3122313944514719,0.3824069954193446,0.2497117588091507
136907,0.6196105027136285,0.42460232628563166,0.6622864599958559,0.33487811628432956
13080,0.4803973929202976,0.3867067365040559,0.23911132663884263,0.7395181317706851
276005,0.09548695462436883,0.3820120608391998,0.5867209657135176,0.9248293846857307
65687,0.7050356076749021,0.32188102434873805,0.04559375802632369,0.6843701690444329
87001,0.9373975375632789,0.24845697994312005,0.5454596106784408,0.014679465006983522
339986,0.8198642474564378,0.3708002435681445,0.7405139512528152,0.04125858985933626
89898,0.9279778038102446,0.30110052282819566,0.5085977673366652,0.09274677059995104
332287,0.9770714526977856,0.19156745306115538,0.1050685716242133,0.42248240256013575
119603,0.96452062397595,0.23363107333066402,0.4630953998192472,0.07206525412268096
209999,0.8296984617112126,0.3499250070673051,0.5364363964281672,0.15511776190961835
322599,0.14201057402255998,0.40094179575336264,0.31570726744639843,0.9992804516223804
76138,0.5990396524146561,0.40568935439691384,0.2719005416772817,0.6061784090773935
87844,0.27401015594371697,0.40802238482963205,0.5905944668862976,0.772358408560518
24743,0.8621915892417021,0.28368525418864154,0.0468790156326495,0.5904845011641461
101356,0.9868686048677542,0.19021428064816484,0.2921749067189271,0.22351961140616655
32179,0.49686620995439756,0.43283866645407715,0.4407699373387915,0.6259575670144408
277655,0.9804413335044003,0.1926449339053848,0.38794689759012935,0.11572178871902974
177828,0.44707445153967906,0.3964118579239466,0.08692774962087728,0.9140075745464694
78022,0.1273186986208699,0.38920495718167725,0.3111985838880927,0.9955821956936355
287654,0.9814687784040782,0.1546851461214858,0.13575514459124627,0.37963139141319735
43462,0.39882268798129755,0.4042529620733429,0.19369211220567273,0.8764666548935413
118269,0.26501365674330263,0.4015157170895147,0.6362340371350567,0.7556611894188074
203614,0.9522011227993264,0.20761806661136226,0.4307682695668334,0.08490736400961575
26702,0.2671878361187806,0.4047860756785395,0.3812091813378185,0.8821654252943879
92608,0.3508843744066338,0.4009780199086461,0.40794361382642635,0.7769366424529306
280600,0.5711497908582258,0.3782576245245316,0.08893930079413055,0.7745587127638437
116497,0.9236405753151642,0.24902010642470748,0.49108097667509965,0.06864016280775247
203889,0.7082524305012482,0.429539481391167,0.647493544562128,0.25883232505958054
263868,0.3818523466435526,0.41807335166496745,0.5879389914768601,0.6582110543193381
126930,0.23615908836582486,0.4042277350646543,0.5628609375943957,0.8234674159209977
221258,0.40781537432429665,0.4089580601518121,0.39242811375080644,0.7337703900643288
117812,0.3821959132474576,0.402997331480204,0.3563282433319251,0.7597209891620287
227442,0.9274618802362944,0.18892716938701518,0.09586791581009385,0.43981480238235016
187824,0.9101136692196881,0.2664175354615069,0.2156257416631804,0.36384594169232215
178613,0.3733006036315779,0.38500513682103626,0.12107161455567603,0.9089896524052701
195704,0.4149662369128659,0.3738607361978463,0.10466560521684933,0.8982352565906535
152176,0.7814113519224988,0.3613720096053102,0.24349354827894404,0.44786074134649645
214133,0.9425034820169087,0.17249759318506383,0.11573235386044585,0.40532372074788564
173385,0.5580037612285271,0.38367587672575804,0.1825287131695142,0.7203790168249278
217412,0.21577996097845464,0.38841310066285084,0.17276084362232277,0.9934064094820704
285280,0.3607832828868199,0.42550336068763933,0.5955517225647917,0.679651209908115
41278,0.9468646335761026,0.19585851796774092,0.3334138629352362,0.1810290673978979
177122,0.8532108743365904,0.32756224133429274,0.5614341309965646,0.10228305757318705
112025,0.0851748671787317,0.37116602799277637,0.6331711625777028,0.9171759346191162
304366,0.34377434775030585,0.37782747386210574,0.21609898206877,0.8671913139052889
242013,0.5670700538962231,0.43501710951149375,0.7325817727601425,0.37098220317983105
74562,0.8151658136999159,0.28738122883744416,0.13316173186960747,0.4911338196328393
96231,0.8468140084921183,0.32207351619630825,0.18601239329611077,0.441388475005177
106296,0.7529858756181891,0.39157924349342704,0.32835310243817095,0.43099478419453424
348899,0.7613940032426286,0.3020611887772386,0.026753168698906905,0.6685491472926652
44504,0.7462599733953619,0.4047807291211969,0.8334735058400947,0.0880116856427951
234561,0.3622090479835906,0.41682463032073225,0.3498403049757346,0.7986127280871463
203211,0.9855663623135769,0.18627238318884043,0.34243583074728795,0.17035339307626937
89105,0.585440681022814,0.4352439528820288,0.49320374395494965,0.484319110716418
298956,0.9664292946772701,0.1847274542045374,0.48284012690504935,0.020249620859976395
285214,0.5282588431882774,0.4339325238859823,0.6102930754154315,0.486904067349609
161636,0.833930252195223,0.280718790313279,0.13303279953843694,0.47543729551826064
132182,0.7833880212085841,0.3640576304651587,0.17434127164252175,0.5239849553477622
279733,0.45941825728638047,0.38341827062601264,0.21527750532251588,0.778212441727667
171624,0.8255316532960637,0.3312235198156538,0.42002943599034315,0.23563355544258935
154306,0.8715944398084197,0.33453844829045787,0.3857859159231874,0.25901610402953906
226940,0.5401363493736446,0.4241234323775567,0.49783810274111806,0.5332085212166167
67730,0.8095535920543755,0.2964289161269558,0.033109434052645964,0.6161394359777184
234133,0.7466675128621928,0.30799678160512656,0.0033799318768448477,0.7132552987556262
134975,0.2943960327035876,0.3843404222333596,0.41724819177424405,0.8080637935619676
94181,0.8591786890515218,0.3735240910047924,0.6021867350510623,0.11845647483169236
182754,0.7992052659013591,0.3788527956606827,0.8072650552921982,0.031537401413906645
114781,0.3386551476310838,0.40720537029816556,0.4208285078958552,0.7709131142943491
349422,0.46360675524144057,0.4080189738764656,0.22991073770133671,0.7703229630536294
34842,0.1834013369937094,0.3670243235570392,0.19795059521628347,0.9897248060249577
208759,0.6635735992625404,0.37517478283342326,0.1695284969313488,0.616485799203235
27715,0.7708395014285795,0.40803713614222126,0.7591492715024937,0.11399764293287558
274822,0.2727995998460464,0.4129875155916195,0.5823920924595639,0.7744656694524065
353244,0.1767343139114012,0.3668607011789322,0.26331339545201815,0.964788079858452
177145,0.14084424098542964,0.39507931220082654,0.4613575405311038,0.9368674009112151
40199,0.006705470850039345,0.36077253383474056,0.7223505840484851,0.9465330047979689
247271,0.8001407647237632,0.3975779687256236,0.5166243971141379,0.23590594393821634
63991,0.18888137343880756,0.3880032608412683,0.7120696132219674,0.7904421279117648
93582,0.7257114253434785,0.39094443539092505,0.4204738142133365,0.3740116125722454
79203,0.19325215068200094,0.4014753645131185,0.4994844180738554,0.8806576917492784
160798,0.8020390052277478,0.30642605135891654,0.21666053001274063,0.4237253473865766
67353,0.8074756801247112,0.34266286654325884,0.4461091767863529,0.23535296434156552
244267,0.9726553839318901,0.23380712497908762,0.38936877615651927,0.15219051998128466
135874,0.7875674740606752,0.36957527181252625,0.2595710929796131,0.4360754329725912
115278,0.43563588494758393,0.42549372645646455,0.631411175971058,0.566453089580812
189176,0.7253516872894938,0.40914544925574625,0.591085565295715,0.2515720615385269
132677,0.8078573103910243,0.3838177548339909,0.8172621742587345,0.016672747545293857
306323,0.36550485679334793,0.4215732964942705,0.7521553382536414,0.5978962436108839
229717,0.38169244893075976,0.41664948720885786,0.3282666206386643,0.8119274881133185
318813,0.9473464836758964,0.24689061356796893,0.031127904019707726,0.5555810435524395
27056,0.5792740883994688,0.42818705500578486,0.816852123290851,0.30018620079327235
238607,0.7214251048756805,0.39394341510872244,0.4832755191064829,0.31585813043296745
157561,0.7919876928663977,0.3568619411189541,0.46477117030811144,0.2415749145141122
22341,0.8207153684125307,0.3124610291893415,0.329340424994627,0.3074009477044887
256387,0.30644929381261743,0.4074708425563428,0.595183073781599,0.7200275582360546
315326,0.6875699166419412,0.4150197390732114,0.8566755939463656,0.14636522518659095
94900,0.7588226156666962,0.4113272599898386,0.811591846388464,0.09685005243216449
10101,0.5372868840726931,0.42380530075336187,0.7700135769693274,0.3718375081762269
211284,0.994492889595042,0.19737426026274818,0.45047664994883707,0.06996695883391049
269669,0.4216368765912368,0.4016718801398148,0.07037137607220696,0.9524144643661692
319815,0.25666416157793975,0.40716857283703656,0.7336411907940246,0.7277522219648693
10637,0.5407693833807351,0.4289110643535648,0.594186745013895,0.47782411201180786
126007,0.1736612656484637,0.40622283966756845,0.31043646341379383,0.9937886798257222
290766,0.8604792301546355,0.3547122308232519,0.5031972513970949,0.18202974211117215
346212,0.6165846371522538,0.44166904873828994,0.5904984306846992,0.4064664688749594
315049,0.9493375799924727,0.19052744902851537,0.02729198989099809,0.5354987426469234
310497,0.6588192767424914,0.38644522115721364,0.3008159334617479,0.5268941403134023
269447,0.1132572502992547,0.39326798423298487,0.4216562515212498,0.986643066859178
227614,0.7757187920867096,0.40020059983558254,0.6429999387778765,0.16489839241840795
39769,0.2512290054445033,0.41571669528737437,0.36364671835480883,0.9088185290343915
58885,0.32361754153297967,0.41760305506007706,0.6991162784179573,0.6658578410418171
272236,0.5763565862295701,0.4056585521333629,0.38609390297274176,0.5537374730222295
338373,0.7307658854234677,0.41117747358351736,0.31817108622273044,0.4668334514048034
208069,0.978377103678411,0.17136406927941505,0.049135697868310874,0.49755845172758556
240476,0.7334406838617396,0.3146308265067614,0.08999489533036445,0.6111004914756004
267355,0.3816744880023905,0.4250545660245661,0.7806516286230283,0.5688254236622159
191144,0.736285314220639,0.3923937440034312,0.9612666846410097,0.011818720315042499
60374,0.9630850487622173,0.2348149870162752,0.4770456300416708,0.0575454187893116
198645,0.6482893244875867,0.41619969365548065,0.711361383350323,0.27189374766814206
305090,0.4752259242273649,0.43057427869659687,0.6989969318591246,0.4994618279391646
277098,0.5471290188634071,0.4230044876538547,0.7751652481179471,0.35544507897466293
209452,0.6668290435729739,0.4079414157461389,0.8324819812956399,0.17003163391515638
291768,0.4258072173183604,0.3613435366418467,0.01970443482820928,0.9324767145710883
116544,0.008014362480346593,0.3649829023855072,0.6416893351108157,0.9604066962823867
127779,0.9815821750693974,0.13727978968250829,0.1335068684563691,0.3575933609029087
97603,0.9661508040670069,0.15755044168359536,0.2625710710263352,0.23508365443410473
174736,0.4654277570540224,0.37562414914625963,0.06441121637273478,0.8750488177272895
183655,0.8034209386976453,0.29087840536073245,0.01604514555412072,0.6354644070326537
326654,0.9778883167630152,0.14573902457433377,0.3185609703269636,0.1697669899566332
291123,0.8317798468126376,0.3646050015971428,0.4243798163714096,0.2546934664114962
313119,0.8766395764776684,0.278267144593584,0.40824210912543507,0.18151882867599783
284551,0.7024472696626959,0.4218891972414085,0.7607716721779163,0.1944537251496545
196217,0.9547279166834982,0.16049483499581757,0.059136910239621,0.4590121563834382
226594,0.24563196796233552,0.3952048551488851,0.436275048851582,0.8455361485998119
136132,0.7497240109089661,0.42017201014062594,0.8022518992471142,0.11588392015285816
173041,0.5763826358490766,0.3684173044754957,0.02632096265605169,0.85275667192566
69558,0.9141771811732973,0.304781148356231,0.3047274429840619,0.29591362609380883
322448,0.8401509626242206,0.3897165837163587,0.5906091630652459,0.1545944521694215
40029,0.2793126574547647,0.39901804807631935,0.694588855732795,0.700581220607223
326574,0.27001264908873457,0.3898906159582911,0.40932841352121146,0.8521961452715865
325344,0.744605413567275,0.32110496394101823,0.10542771652251481,0.600353805872795
342995,0.9166436126552467,0.2326958578192999,0.3926006896310696,0.14632829729280325
231667,0.228592740693385,0.39378535056555836,0.8356405186457772,0.7057648291952712
117467,0.3631351991050151,0.3774492337873176,0.25291219442578805,0.8288335253717033
95970,0.04537036852800744,0.34700445462368207,0.4240100971668368,0.9901458131907256
308169,0.6176676731124545,0.4105625367223795,0.633096857657055,0.3426655479908323
348613,0.5589825672070077,0.4264679318912783,0.49206827123791647,0.5012908068672497
75082,0.625906135953901,0.41870411681889014,0.9131099979885217,0.18983247589447336
236868,0.8616939472328757,0.28506203378431405,0.36467446225797984,0.23113680844748555
333900,0.30906545899610893,0.40008587335925055,0.4903939346467698,0.7790891367890029
220197,0.6893519022467823,0.35889008373130693,0.20784692982937386,0.56223296217569
57152,0.2817905110692518,0.3950528362617333,0.7559094013163963,0.6756134250924033
332721,0.6382435886331285,0.428022785332128,0.8826652235283305,0.19448895021294796
186085,0.9912383056264908,0.20912533134788713,0.19904165032159926,0.33256425069709106
69040,0.21855269127781127,0.40596222781385893,0.6711673482446604,0.7919722394409346
339360,0.2262505785915352,0.3970466061953965,0.5017326080602637,0.8599048374963242
349970,0.30369765748277455,0.40869926823800434,0.3040961882458659,0.8716136924921688
265068,0.004605168433785898,0.3572486347740434,0.6322890698305366,0.9758080460323667
348668,0.03383930250774043,0.36290444804416017,0.6761187132703993,0.9441775896078827
94485,0.08803545008209542,0.351693177887211,0.45717999797529574,0.9498705744660415
335895,0.39027729558236307,0.4023335790530363,0.539240245488852,0.6556600083408072
201686,0.32960118330059335,0.3923677504648744,0.5049746024111055,0.7260019776085622
28666,0.9256934332715901,0.26610266435426244,0.3121416587779298,0.26077191568048425
92026,0.9891203323891503,0.09641701657352532,0.2757461040641572,0.1876276040311367
132019,0.7829411226228886,0.36708235895244257,0.6035555526981684,0.1541658945230005
121169,0.8326286770893412,0.3755477744174028,0.4660455609037337,0.23055519671732153
263378,0.23297378481423583,0.37125985780097576,0.3966497143623469,0.8636267810161954
350617,0.3378099433128716,0.40911302586544124,0.6922617076269152,0.6396480361004253
90255,0.5215399737292942,0.4364360099119,0.876390868007256,0.3561905642052303
182914,0.8837686973441201,0.35045389274223143,0.5206609581158362,0.13844426119148506
112474,0.09073828323673366,0.3949983038658647,0.4383976325815526,0.9854515303193405
139395,0.8978629364970151,0.22888594787557576,0.2345583863559705,0.3069285312115714
74764,0.48540839728743385,0.44050929693261615,0.8295759093492758,0.4269007962289969
12582,0.3220643672242453,0.40362644423199046,0.39149296990744503,0.7986341572505632
264221,0.9932344851982934,0.0982145022977628,0.2543484732222454,0.21663281999098635
192712,0.17254316026313704,0.3587774300810284,0.21501013246585957,0.9931384148282298
165528,0.4997082903035926,0.43593332168092247,0.5776976062334801,0.5448285275420147
69044,0.19199074825830803,0.40904658634297025,0.47140637340413927,0.9071975493235855
238366,0.5500962421668422,0.4022441461782414,0.4572730340991781,0.5182342939168298
230554,0.518483943924329,0.4012431892359671,0.25630625121094647,0.6883514947695399
9266,0.28691829909050826,0.39862327004595843,0.41386266920813347,0.8177844072167274
234681,0.9712024281165065,0.2448041870357689,0.25731204541120156,0.28939937304678537
307262,0.9272636763046945,0.28561521101442083,0.2517912414123716,0.33395654783097745
88409,0.6307986898980361,0.438354103637756,0.525889826048181,0.41661448912279064
221729,0.9845495445687495,0.160919214154486,0.4292679638670609,0.05197099234247297
58132,0.08993503279986358,0.36402540077070183,0.4908242594124519,0.9585060603341277
47934,0.2009367206784931,0.3994389213409531,0.7654605094778931,0.7757841732032094
86605,0.07380636661684976,0.3932696212310691,0.4887601382757288,0.9844073381241737
170626,0.4306407338150788,0.4251527481716982,0.9128251692867752,0.44176341007301595
4204,0.9640111884986104,0.20726013217750788,0.15472920258266118,0.36869716811073383
228101,0.7022621458797424,0.42054965326113686,0.8545004284586147,0.140565684428919
159560,0.6926613880726613,0.3942557786913391,0.6370203651397242,0.24420188202523568
73989,0.11616887087393318,0.3819648551527729,0.8114620958176438,0.8332240946058492
102296,0.5983025996697845,0.4457650271808518,0.4685685827568422,0.5079361643756231
237578,0.9397296745664265,0.2970911455046357,0.45097722960493725,0.13463386547736267
31186,0.47675205346939586,0.40168121780661614,0.4546731048876707,0.6031760576360071
342704,0.9083170409149343,0.32821788604649754,0.3592487018389795,0.2569242811106222
107718,0.778548633558006,0.40352096262942094,0.8002059462363528,0.068966427626648
41659,0.2903626649473642,0.4229090914569489,0.4132421324142501,0.854412883655661
69217,0.38247904012751527,0.4231984340618664,0.32764296928711456,0.8184032220909075
217017,0.3198531087196651,0.36003530636101316,0.06915198702671335,0.96910315165167
29779,0.7823376166648117,0.4193973076410913,0.6734645474177028,0.16532575619960252
342990,0.347256175034785,0.4205762189264694,0.09097077761760833,0.9954746835849514
74424,0.41579046927659485,0.40526232781962274,0.5988641718705864,0.5918835955708108
238555,0.779902296334999,0.3609004771615124,0.3809646186008539,0.33985056051715035
250868,0.5420632388339608,0.4001136794009294,0.014307750382174253,0.9157665188112752
259779,0.40479859965692483,0.4005190840945793,0.22389859715853125,0.8197177698415047
29520,0.4147800693635998,0.4407429822277713,0.5915243133046227,0.6376858932149158
77968,0.028329941348724543,0.37657196141245847,0.4862803754694358,0.9943613751164313
273889,0.9656087869552329,0.17964648948104212,0.37650458990077806,0.13117315467211874
256375,0.1504694685464785,0.35999163845758175,0.4787110099730382,0.8980117740181514
298910,0.35393558996916286,0.43276159482208437,0.5761421602755955,0.7105591827919974
152036,0.6925550192947535,0.39098622255075677,0.9070672880159297,0.08335416674168587
124581,0.9175265641874745,0.2564949587107548,0.5356736008731463,0.04310158894308062
186004,0.9418714377636447,0.20654289243473506,0.4143824187961922,0.11001772457294082
227048,0.5447220410955151,0.44625506849953944,0.5833074988324177,0.4846636304840242
238227,0.826748663881667,0.352738130949405,0.6060352071244429,0.12098100032615704
292676,0.4955690032979085,0.38943513399896,0.2712520370385831,0.7082409604067407
303458,0.7599228639603823,0.3893518890561937,0.7944265441356614,0.07178476255457902
224094,0.8798803057284653,0.2914761768045167,0.5929085928272245,0.03633550895295689
190953,0.35739867074802145,0.4180632712964763,0.7239785128260664,0.6251508385010337
178015,0.6810941178537578,0.4120668925368325,0.9308027503761682,0.10239360366330383
254648,0.9590058595568138,0.14204845181117562,0.2386967354403422,0.2452709964980096
291045,0.4909948078214598,0.39043059719364676,0.14873105448451032,0.8215254687336104
295303,0.7606294647257191,0.3370469703214547,0.2885844957385393,0.40970231800535073
315299,0.945195095923876,0.21929396772993745,0.5206906093793959,0.007909490973949765
6838,0.1629909130259092,0.3703091181799934,0.5659015557332658,0.8512260829380083
228137,0.7883205605594014,0.37492341505604865,0.8513455835577728,0.013137170764239117
243775,0.22626709938719286,0.41101692265580075,0.6239409759697463,0.8066808172644566
278220,0.9080520595372695,0.2651387788816306,0.5345855212374935,0.0422095161376165
249289,0.9746386398562669,0.16514384684507094,0.37275313593314746,0.10957347740258977
317386,0.7191618781217964,0.38439264134399825,0.8477829925571624,0.08160123791133025
