,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1,temperature,density
0,0.20198275605361163,0.2899263381080295,0.5271766808318203,0.41521250893424966,190,1316.0780227348935
1,0.20198275605361163,0.2899263381080295,0.5271766808318203,0.41521250893424966,210,1173.2208079571872
2,0.20198275605361163,0.2899263381080295,0.5271766808318203,0.41521250893424966,150,1596.2895692082382
3,0.20198275605361163,0.2899263381080295,0.5271766808318203,0.41521250893424966,130,1685.8908756464525
4,0.20198275605361163,0.2899263381080295,0.5271766808318203,0.41521250893424966,170,1472.217692243411
5,0.2031160844221269,0.28897206696927835,0.598334629428097,0.40692151449406655,210,175.79193901575954
6,0.2031160844221269,0.28897206696927835,0.598334629428097,0.40692151449406655,130,1687.8130980602293
7,0.2031160844221269,0.28897206696927835,0.598334629428097,0.40692151449406655,150,1594.0322521429994
8,0.2031160844221269,0.28897206696927835,0.598334629428097,0.40692151449406655,190,1327.1566496929902
9,0.2031160844221269,0.28897206696927835,0.598334629428097,0.40692151449406655,170,1479.0588432244872
10,0.20315945386417342,0.29463525371091387,0.5913114896407806,0.4087831788494863,170,1433.6196372659217
11,0.20315945386417342,0.29463525371091387,0.5913114896407806,0.4087831788494863,150,1531.1923001456
12,0.20315945386417342,0.29463525371091387,0.5913114896407806,0.4087831788494863,190,1313.0855641899907
13,0.20315945386417342,0.29463525371091387,0.5913114896407806,0.4087831788494863,210,1114.0006293717042
14,0.20315945386417342,0.29463525371091387,0.5913114896407806,0.4087831788494863,130,1637.9230379037322
15,0.20337371625719355,0.2919539435592168,0.6019215347786725,0.40363084708719116,170,1467.3749998119847
16,0.20337371625719355,0.2919539435592168,0.6019215347786725,0.40363084708719116,210,1088.5989274047702
17,0.20337371625719355,0.2919539435592168,0.6019215347786725,0.40363084708719116,130,1657.1132204233277
18,0.20337371625719355,0.2919539435592168,0.6019215347786725,0.40363084708719116,190,1332.1112176837019
19,0.20337371625719355,0.2919539435592168,0.6019215347786725,0.40363084708719116,150,1563.4655171185345
20,0.206396005528588,0.29186090027651945,0.5814452511956011,0.41040068546755876,170,1457.7590277138154
21,0.206396005528588,0.29186090027651945,0.5814452511956011,0.41040068546755876,210,1168.826736967184
22,0.206396005528588,0.29186090027651945,0.5814452511956011,0.41040068546755876,150,1584.2893769130717
23,0.206396005528588,0.29186090027651945,0.5814452511956011,0.41040068546755876,190,1361.5284373194354
24,0.206396005528588,0.29186090027651945,0.5814452511956011,0.41040068546755876,130,1690.5981598545056
25,0.20684101191446078,0.2929908779510201,0.5571984866540232,0.4102654694379051,210,1181.759508646784
26,0.20684101191446078,0.2929908779510201,0.5571984866540232,0.4102654694379051,170,1456.5692997799497
27,0.20684101191446078,0.2929908779510201,0.5571984866540232,0.4102654694379051,150,1570.680158221133
28,0.20684101191446078,0.2929908779510201,0.5571984866540232,0.4102654694379051,130,1665.7455798539095
29,0.20684101191446078,0.2929908779510201,0.5571984866540232,0.4102654694379051,190,1323.3807038289258
30,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,130,1637.8442712085196
31,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,210,1170.0321231452401
32,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,190,1321.6470855746522
33,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,150,1553.5666951819865
34,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,170,1467.7513705551266
35,0.20818869549520572,0.29319616312682095,0.5771349698902303,0.40700575534408795,170,1435.276467399554
36,0.20818869549520572,0.29319616312682095,0.5771349698902303,0.40700575534408795,210,1226.5438153534103
37,0.20818869549520572,0.29319616312682095,0.5771349698902303,0.40700575534408795,150,1561.6134236485093
38,0.20818869549520572,0.29319616312682095,0.5771349698902303,0.40700575534408795,130,1673.1349155531275
39,0.20818869549520572,0.29319616312682095,0.5771349698902303,0.40700575534408795,190,1348.2266470916759
40,0.20939196043019484,0.28768473577636167,0.5447531022022445,0.3915744621666992,150,1585.1179682798074
41,0.20939196043019484,0.28768473577636167,0.5447531022022445,0.3915744621666992,170,1501.7119010022534
42,0.20939196043019484,0.28768473577636167,0.5447531022022445,0.3915744621666992,130,1720.5080484922432
43,0.20939196043019484,0.28768473577636167,0.5447531022022445,0.3915744621666992,190,86.70034743027063
44,0.20939196043019484,0.28768473577636167,0.5447531022022445,0.3915744621666992,210,187.41141620553555
45,0.21038166766182395,0.29376806836453345,0.5719962776933344,0.400136000793731,130,1648.5709662836687
46,0.21038166766182395,0.29376806836453345,0.5719962776933344,0.400136000793731,170,1448.4412377465776
47,0.21038166766182395,0.29376806836453345,0.5719962776933344,0.400136000793731,150,1567.499320369581
