,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1
0,0.5257925815638811,0.4426636077089801,0.4665619453568659,0.5948219565863077
1,0.016868581285968,0.4195394355921678,0.959915763893079,0.9584467230281886
2,0.5344106905413499,0.4315483941236737,0.3321255515708952,0.6683875103346648
3,0.0099137802680582,0.3992633810802949,0.8216120697021153,0.9982454037372692
4,0.4707715982932278,0.4401699195060842,0.4088916276468912,0.6891956995627854
5,0.3824790401275152,0.4231984340618664,0.3276429692871145,0.8184032220909075
6,0.0664984873197458,0.4317293510754947,0.821943073317869,0.9585278549573224
7,0.1004734409391148,0.4325780230669667,0.739860987440748,0.94822248248261
8,0.0741103352455489,0.4312044243208381,0.9259198650144036,0.930259305970847
9,0.4181235031580723,0.4473829133585604,0.4471611756043377,0.7229167303375019
10,0.0342050595723041,0.4299087795102009,0.8771627388417838,0.981245628750726
11,0.5239605822969082,0.4266817698128084,0.2652284366913072,0.7297209287010777
12,0.665567699912789,0.4418433603246827,0.2604504841367988,0.6091431196397121
13,0.4181530112782978,0.4183661558069839,0.2644790114060821,0.8237983574588807
14,0.6579194439253716,0.4467187209690939,0.2982144174679946,0.5853313328338247
15,0.0732306369123742,0.4295211296183859,0.9824658245400446,0.92054364811614
16,0.6259340462573804,0.4574834540390442,0.4598292051862462,0.5095728920036797
17,0.5649223945793883,0.4364516267213379,0.212519307630605,0.7258473421924796
18,0.0409434774760286,0.43196163126821,0.9140520915550054,0.9700440998047164
19,0.0866967072750801,0.4362255472702464,0.7795864014425052,0.9460784833681868
20,0.3945301804609767,0.4500066842709441,0.5301290564195802,0.7202369515370179
21,0.6015292851076484,0.4315051395221188,0.1388624431656779,0.7724107636855786
22,0.5432863407590662,0.445678523300968,0.2664221069567817,0.7119183937245015
23,0.4529666919490656,0.412901966924515,0.2875493951568143,0.7724328008064868
24,0.3101788248862073,0.4395060817582918,0.5889442071132814,0.7857094887570771
25,0.322273944236973,0.4377902046537108,0.5603860695546552,0.7827640585817146
