,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,temperature,density
0,0.3040884091068517,0.3029351159379689,0.22851907860188464,0.620661681638046,0.3082507579354216,0.07767951465006963,230,828.7351319701851
1,0.3040884091068517,0.3029351159379689,0.22851907860188464,0.620661681638046,0.3082507579354216,0.07767951465006963,290,62.73247158910223
2,0.3040884091068517,0.3029351159379689,0.22851907860188464,0.620661681638046,0.3082507579354216,0.07767951465006963,250,751.4624081575779
3,0.3040884091068517,0.3029351159379689,0.22851907860188464,0.620661681638046,0.3082507579354216,0.07767951465006963,270,37.58264310025075
4,0.3040884091068517,0.3029351159379689,0.22851907860188464,0.620661681638046,0.3082507579354216,0.07767951465006963,210,891.1423586016854
5,0.30492032497574795,0.28073753737419493,0.2420850239017394,0.5726771505686041,0.3155275314970011,0.07953741639179746,250,19.211341413751757
6,0.30492032497574795,0.28073753737419493,0.2420850239017394,0.5726771505686041,0.3155275314970011,0.07953741639179746,210,892.0685543793383
7,0.30492032497574795,0.28073753737419493,0.2420850239017394,0.5726771505686041,0.3155275314970011,0.07953741639179746,290,63.28285042067131
8,0.30492032497574795,0.28073753737419493,0.2420850239017394,0.5726771505686041,0.3155275314970011,0.07953741639179746,230,828.9114046179017
9,0.30492032497574795,0.28073753737419493,0.2420850239017394,0.5726771505686041,0.3155275314970011,0.07953741639179746,270,38.66728244140629
10,0.306891333448879,0.24617861617417097,0.266234994382175,0.6233293328828492,0.412322860714797,0.06831915349739341,250,760.2313702244086
11,0.306891333448879,0.24617861617417097,0.266234994382175,0.6233293328828492,0.412322860714797,0.06831915349739341,290,63.50016372342436
12,0.306891333448879,0.24617861617417097,0.266234994382175,0.6233293328828492,0.412322860714797,0.06831915349739341,230,825.7835122286206
13,0.306891333448879,0.24617861617417097,0.266234994382175,0.6233293328828492,0.412322860714797,0.06831915349739341,270,39.69732018763462
14,0.306891333448879,0.24617861617417097,0.266234994382175,0.6233293328828492,0.412322860714797,0.06831915349739341,210,887.2957240336194
15,0.3078689181569429,0.2195511422006965,0.276649476203047,0.6118725636083482,0.3371951286086768,0.07954076238116217,230,796.3707527379408
16,0.3078689181569429,0.2195511422006965,0.276649476203047,0.6118725636083482,0.3371951286086768,0.07954076238116217,210,862.7544866831295
17,0.3078689181569429,0.2195511422006965,0.276649476203047,0.6118725636083482,0.3371951286086768,0.07954076238116217,250,718.8431302784544
18,0.3078689181569429,0.2195511422006965,0.276649476203047,0.6118725636083482,0.3371951286086768,0.07954076238116217,290,67.92696412949394
19,0.3078689181569429,0.2195511422006965,0.276649476203047,0.6118725636083482,0.3371951286086768,0.07954076238116217,270,38.23868081494328
20,0.31224844956950015,0.26276472912635784,0.2519530164622026,0.6018638186412446,0.3008254407829781,0.07694914828458242,230,850.3411967922134
21,0.31224844956950015,0.26276472912635784,0.2519530164622026,0.6018638186412446,0.3008254407829781,0.07694914828458242,290,65.79690136573687
22,0.31224844956950015,0.26276472912635784,0.2519530164622026,0.6018638186412446,0.3008254407829781,0.07694914828458242,270,39.56925073443125
23,0.31224844956950015,0.26276472912635784,0.2519530164622026,0.6018638186412446,0.3008254407829781,0.07694914828458242,250,780.6693258840492
24,0.31224844956950015,0.26276472912635784,0.2519530164622026,0.6018638186412446,0.3008254407829781,0.07694914828458242,210,912.7442865515122
25,0.3157195422826843,0.26652103889201273,0.25160647039792283,0.5380898899511316,0.3509394942312549,0.07237434856572125,250,739.337948732537
26,0.3157195422826843,0.26652103889201273,0.25160647039792283,0.5380898899511316,0.3509394942312549,0.07237434856572125,270,36.49438800013201
27,0.3157195422826843,0.26652103889201273,0.25160647039792283,0.5380898899511316,0.3509394942312549,0.07237434856572125,210,884.3619107324447
28,0.3157195422826843,0.26652103889201273,0.25160647039792283,0.5380898899511316,0.3509394942312549,0.07237434856572125,230,822.3467369318757
29,0.3157195422826843,0.26652103889201273,0.25160647039792283,0.5380898899511316,0.3509394942312549,0.07237434856572125,290,63.847316587179314
30,0.3196420339317024,0.3106203462281216,0.22693097639676257,0.5911225432479076,0.40836664893590263,0.07661296693656236,250,796.4203116208027
31,0.3196420339317024,0.3106203462281216,0.22693097639676257,0.5911225432479076,0.40836664893590263,0.07661296693656236,230,854.7776655744821
32,0.3196420339317024,0.3106203462281216,0.22693097639676257,0.5911225432479076,0.40836664893590263,0.07661296693656236,270,737.2888318619912
33,0.3196420339317024,0.3106203462281216,0.22693097639676257,0.5911225432479076,0.40836664893590263,0.07661296693656236,290,664.9233178443058
34,0.3196420339317024,0.3106203462281216,0.22693097639676257,0.5911225432479076,0.40836664893590263,0.07661296693656236,210,896.8724620751333
35,0.3218762148512504,0.29305405449864114,0.2528692495911862,0.5913844811338453,0.36211624571309176,0.07894496026495276,250,740.9685919668714
36,0.3218762148512504,0.29305405449864114,0.2528692495911862,0.5913844811338453,0.36211624571309176,0.07894496026495276,270,669.9322140758624
37,0.3218762148512504,0.29305405449864114,0.2528692495911862,0.5913844811338453,0.36211624571309176,0.07894496026495276,230,805.0823062426934
38,0.3218762148512504,0.29305405449864114,0.2528692495911862,0.5913844811338453,0.36211624571309176,0.07894496026495276,290,65.47917301070456
39,0.3218762148512504,0.29305405449864114,0.2528692495911862,0.5913844811338453,0.36211624571309176,0.07894496026495276,210,841.2090157991929
40,0.3226487351365375,0.22785756573295476,0.27591950494549783,0.5207779729160067,0.40999627445677406,0.07500263960747466,210,839.6138625260076
41,0.3226487351365375,0.22785756573295476,0.27591950494549783,0.5207779729160067,0.40999627445677406,0.07500263960747466,250,713.7273812345501
42,0.3226487351365375,0.22785756573295476,0.27591950494549783,0.5207779729160067,0.40999627445677406,0.07500263960747466,290,69.28896924658713
43,0.3226487351365375,0.22785756573295476,0.27591950494549783,0.5207779729160067,0.40999627445677406,0.07500263960747466,230,783.3480371442346
44,0.3226487351365375,0.22785756573295476,0.27591950494549783,0.5207779729160067,0.40999627445677406,0.07500263960747466,270,39.74581641671447
45,0.3240395498665359,0.27276680441606593,0.25577717200631217,0.5924462527498435,0.41343661269537113,0.0642094483736253,230,827.7389525445452
46,0.3240395498665359,0.27276680441606593,0.25577717200631217,0.5924462527498435,0.41343661269537113,0.0642094483736253,270,713.1259562841927
47,0.3240395498665359,0.27276680441606593,0.25577717200631217,0.5924462527498435,0.41343661269537113,0.0642094483736253,210,880.2785351469109
48,0.3240395498665359,0.27276680441606593,0.25577717200631217,0.5924462527498435,0.41343661269537113,0.0642094483736253,250,770.6634338061822
49,0.3240395498665359,0.27276680441606593,0.25577717200631217,0.5924462527498435,0.41343661269537113,0.0642094483736253,290,72.06135875918962
50,0.3241674829258866,0.320479019086249,0.20373398144467003,0.6161170811453993,0.32138009281107366,0.08059155823250937,270,44.645403906596194
51,0.3241674829258866,0.320479019086249,0.20373398144467003,0.6161170811453993,0.32138009281107366,0.08059155823250937,290,70.83867357768501
52,0.3241674829258866,0.320479019086249,0.20373398144467003,0.6161170811453993,0.32138009281107366,0.08059155823250937,210,902.7113378185112
53,0.3241674829258866,0.320479019086249,0.20373398144467003,0.6161170811453993,0.32138009281107366,0.08059155823250937,250,802.5537740922011
54,0.3241674829258866,0.320479019086249,0.20373398144467003,0.6161170811453993,0.32138009281107366,0.08059155823250937,230,854.1764833913559
55,0.32537749243393677,0.23487412372084224,0.26943690907961243,0.5386112904889322,0.3385795901933901,0.07900499539248937,230,819.1548722732047
56,0.32537749243393677,0.23487412372084224,0.26943690907961243,0.5386112904889322,0.3385795901933901,0.07900499539248937,210,875.334643215096
57,0.32537749243393677,0.23487412372084224,0.26943690907961243,0.5386112904889322,0.3385795901933901,0.07900499539248937,290,65.2750703301997
58,0.32537749243393677,0.23487412372084224,0.26943690907961243,0.5386112904889322,0.3385795901933901,0.07900499539248937,250,745.8921842429027
59,0.32537749243393677,0.23487412372084224,0.26943690907961243,0.5386112904889322,0.3385795901933901,0.07900499539248937,270,671.3453481283548
60,0.3260902622892172,0.28152132102813415,0.25070253927354136,0.6113756099906191,0.33904109250601244,0.07082183637503836,270,712.851232676431
61,0.3260902622892172,0.28152132102813415,0.25070253927354136,0.6113756099906191,0.33904109250601244,0.07082183637503836,250,776.291764387414
62,0.3260902622892172,0.28152132102813415,0.25070253927354136,0.6113756099906191,0.33904109250601244,0.07082183637503836,290,66.82829954279939
63,0.3260902622892172,0.28152132102813415,0.25070253927354136,0.6113756099906191,0.33904109250601244,0.07082183637503836,210,879.0128032147236
64,0.3260902622892172,0.28152132102813415,0.25070253927354136,0.6113756099906191,0.33904109250601244,0.07082183637503836,230,835.0566114503475
65,0.32690937237485995,0.3035164601706224,0.23318527690837237,0.5003961130995612,0.3960728555264243,0.06795466412423684,290,64.49997686957622
66,0.32690937237485995,0.3035164601706224,0.23318527690837237,0.5003961130995612,0.3960728555264243,0.06795466412423684,250,733.7296984405187
67,0.32690937237485995,0.3035164601706224,0.23318527690837237,0.5003961130995612,0.3960728555264243,0.06795466412423684,270,39.7240689114681
68,0.32690937237485995,0.3035164601706224,0.23318527690837237,0.5003961130995612,0.3960728555264243,0.06795466412423684,210,857.264903498188
69,0.32690937237485995,0.3035164601706224,0.23318527690837237,0.5003961130995612,0.3960728555264243,0.06795466412423684,230,796.5818227058452
70,0.3270341457232491,0.3036533163306771,0.22916961748450382,0.548659663188552,0.3472471614645903,0.07179193024936006,230,822.6023130411601
71,0.3270341457232491,0.3036533163306771,0.22916961748450382,0.548659663188552,0.3472471614645903,0.07179193024936006,270,41.57917892260557
72,0.3270341457232491,0.3036533163306771,0.22916961748450382,0.548659663188552,0.3472471614645903,0.07179193024936006,250,761.0533800734833
73,0.3270341457232491,0.3036533163306771,0.22916961748450382,0.548659663188552,0.3472471614645903,0.07179193024936006,210,873.4291597567966
74,0.3270341457232491,0.3036533163306771,0.22916961748450382,0.548659663188552,0.3472471614645903,0.07179193024936006,290,69.9777982097222
75,0.32791055283186005,0.27159922344771725,0.25675731383408196,0.529110220854525,0.3963808589928588,0.07826184353123755,270,676.7880422747751
76,0.32791055283186005,0.27159922344771725,0.25675731383408196,0.529110220854525,0.3963808589928588,0.07826184353123755,210,874.1294215491907
77,0.32791055283186005,0.27159922344771725,0.25675731383408196,0.529110220854525,0.3963808589928588,0.07826184353123755,290,71.25997743106296
78,0.32791055283186005,0.27159922344771725,0.25675731383408196,0.529110220854525,0.3963808589928588,0.07826184353123755,250,752.7647254523376
79,0.32791055283186005,0.27159922344771725,0.25675731383408196,0.529110220854525,0.3963808589928588,0.07826184353123755,230,819.1881678749885
80,0.328097334615794,0.309001608684804,0.23855127272043422,0.5847079856477015,0.4038913987490712,0.06281097288855862,250,749.0012918655619
81,0.328097334615794,0.309001608684804,0.23855127272043422,0.5847079856477015,0.4038913987490712,0.06281097288855862,230,803.5172738254719
82,0.328097334615794,0.309001608684804,0.23855127272043422,0.5847079856477015,0.4038913987490712,0.06281097288855862,210,845.9679729742886
83,0.328097334615794,0.309001608684804,0.23855127272043422,0.5847079856477015,0.4038913987490712,0.06281097288855862,270,674.3827652191322
84,0.328097334615794,0.309001608684804,0.23855127272043422,0.5847079856477015,0.4038913987490712,0.06281097288855862,290,72.13872326001368
85,0.3287967829301232,0.2596350024617325,0.2590654091114497,0.4593181831064331,0.3748320849708768,0.08216183383506911,290,65.48883249319069
86,0.3287967829301232,0.2596350024617325,0.2590654091114497,0.4593181831064331,0.3748320849708768,0.08216183383506911,250,728.3396384575105
87,0.3287967829301232,0.2596350024617325,0.2590654091114497,0.4593181831064331,0.3748320849708768,0.08216183383506911,230,794.3612006495314
88,0.3287967829301232,0.2596350024617325,0.2590654091114497,0.4593181831064331,0.3748320849708768,0.08216183383506911,210,851.5168700639084
89,0.3287967829301232,0.2596350024617325,0.2590654091114497,0.4593181831064331,0.3748320849708768,0.08216183383506911,270,39.74723629830347
90,0.32880267923046835,0.31123643012966073,0.21326028769992308,0.5155426806090839,0.3061390855988809,0.08223266661114183,210,871.3788821519338
91,0.32880267923046835,0.31123643012966073,0.21326028769992308,0.5155426806090839,0.3061390855988809,0.08223266661114183,270,42.292997080469505
92,0.32880267923046835,0.31123643012966073,0.21326028769992308,0.5155426806090839,0.3061390855988809,0.08223266661114183,290,62.448320338083256
93,0.32880267923046835,0.31123643012966073,0.21326028769992308,0.5155426806090839,0.3061390855988809,0.08223266661114183,250,753.0893092769427
94,0.32880267923046835,0.31123643012966073,0.21326028769992308,0.5155426806090839,0.3061390855988809,0.08223266661114183,230,809.1093996328838
95,0.3302972662856981,0.23796974149673408,0.27478809332799137,0.6135178437460279,0.28936805379580766,0.07799089897293143,210,860.2641771594148
96,0.3302972662856981,0.23796974149673408,0.27478809332799137,0.6135178437460279,0.28936805379580766,0.07799089897293143,290,72.93837119107599
97,0.3302972662856981,0.23796974149673408,0.27478809332799137,0.6135178437460279,0.28936805379580766,0.07799089897293143,230,807.572945656727
98,0.3302972662856981,0.23796974149673408,0.27478809332799137,0.6135178437460279,0.28936805379580766,0.07799089897293143,250,758.8535171512991
99,0.3302972662856981,0.23796974149673408,0.27478809332799137,0.6135178437460279,0.28936805379580766,0.07799089897293143,270,684.8366169319705
100,0.3311660866994661,0.31410596459054274,0.21029440501057226,0.5697271616365208,0.37645582894050195,0.06945816651520138,290,74.29379382585248
101,0.3311660866994661,0.31410596459054274,0.21029440501057226,0.5697271616365208,0.37645582894050195,0.06945816651520138,250,790.2839039261115
102,0.3311660866994661,0.31410596459054274,0.21029440501057226,0.5697271616365208,0.37645582894050195,0.06945816651520138,230,845.9993251334064
103,0.3311660866994661,0.31410596459054274,0.21029440501057226,0.5697271616365208,0.37645582894050195,0.06945816651520138,270,43.241533241535656
104,0.3311660866994661,0.31410596459054274,0.21029440501057226,0.5697271616365208,0.37645582894050195,0.06945816651520138,210,892.9220461754857
105,0.3314795898635468,0.2933651570677506,0.24549425256951796,0.45789595780376385,0.4132308775454265,0.07374721531217043,290,64.96867840276836
106,0.3314795898635468,0.2933651570677506,0.24549425256951796,0.45789595780376385,0.4132308775454265,0.07374721531217043,210,829.3303062250786
107,0.3314795898635468,0.2933651570677506,0.24549425256951796,0.45789595780376385,0.4132308775454265,0.07374721531217043,250,719.7788221205201
108,0.3314795898635468,0.2933651570677506,0.24549425256951796,0.45789595780376385,0.4132308775454265,0.07374721531217043,270,39.474681435345886
109,0.3314795898635468,0.2933651570677506,0.24549425256951796,0.45789595780376385,0.4132308775454265,0.07374721531217043,230,777.5564490824659
110,0.3368582782135846,0.3101445827884135,0.20607312459135152,0.614298951479702,0.25814695840053015,0.0792536495954622,250,788.4324314139274
111,0.3368582782135846,0.3101445827884135,0.20607312459135152,0.614298951479702,0.25814695840053015,0.0792536495954622,230,837.8877352193826
112,0.3368582782135846,0.3101445827884135,0.20607312459135152,0.614298951479702,0.25814695840053015,0.0792536495954622,210,892.4344619881283
113,0.3368582782135846,0.3101445827884135,0.20607312459135152,0.614298951479702,0.25814695840053015,0.0792536495954622,270,42.22248449603602
114,0.3368582782135846,0.3101445827884135,0.20607312459135152,0.614298951479702,0.25814695840053015,0.0792536495954622,290,71.00105984363258
115,0.33776936710229405,0.2771773766948124,0.2626394803031557,0.6069667689662588,0.37723554086467576,0.07688410207110352,230,814.5611110861819
116,0.33776936710229405,0.2771773766948124,0.2626394803031557,0.6069667689662588,0.37723554086467576,0.07688410207110352,210,857.6348777198356
117,0.33776936710229405,0.2771773766948124,0.2626394803031557,0.6069667689662588,0.37723554086467576,0.07688410207110352,270,710.6439238366576
118,0.33776936710229405,0.2771773766948124,0.2626394803031557,0.6069667689662588,0.37723554086467576,0.07688410207110352,290,647.3276646332483
119,0.33776936710229405,0.2771773766948124,0.2626394803031557,0.6069667689662588,0.37723554086467576,0.07688410207110352,250,764.5650495401845
120,0.3380248712239239,0.2894491368050359,0.24926088303776409,0.4902228306757185,0.36493567834709795,0.08308194079822319,290,69.6850985599022
121,0.3380248712239239,0.2894491368050359,0.24926088303776409,0.4902228306757185,0.36493567834709795,0.08308194079822319,210,838.7826824639836
122,0.3380248712239239,0.2894491368050359,0.24926088303776409,0.4902228306757185,0.36493567834709795,0.08308194079822319,250,737.2719628743345
123,0.3380248712239239,0.2894491368050359,0.24926088303776409,0.4902228306757185,0.36493567834709795,0.08308194079822319,230,787.9836449651511
124,0.3380248712239239,0.2894491368050359,0.24926088303776409,0.4902228306757185,0.36493567834709795,0.08308194079822319,270,672.2672093428787
125,0.33901140260675616,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.22470015829201714,0.0803959563128598,250,741.7383386700665
126,0.33901140260675616,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.22470015829201714,0.0803959563128598,290,67.77965248013426
127,0.33901140260675616,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.22470015829201714,0.0803959563128598,210,856.1357713846853
128,0.33901140260675616,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.22470015829201714,0.0803959563128598,230,793.4435977259751
129,0.33901140260675616,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.22470015829201714,0.0803959563128598,270,39.555900067445044
130,0.3401487228251625,0.2668060661688721,0.25505569575152093,0.5697194832179671,0.3160419382829488,0.06931834710834872,270,702.7831457539561
131,0.3401487228251625,0.2668060661688721,0.25505569575152093,0.5697194832179671,0.3160419382829488,0.06931834710834872,230,821.5874236837499
132,0.3401487228251625,0.2668060661688721,0.25505569575152093,0.5697194832179671,0.3160419382829488,0.06931834710834872,290,71.49502800940634
133,0.3401487228251625,0.2668060661688721,0.25505569575152093,0.5697194832179671,0.3160419382829488,0.06931834710834872,250,767.4638406103335
134,0.3401487228251625,0.2668060661688721,0.25505569575152093,0.5697194832179671,0.3160419382829488,0.06931834710834872,210,873.1219372692732
135,0.3415542972753042,0.2639358510548929,0.24623155909966765,0.45079207715295183,0.37083645031445006,0.07262552901003508,210,871.5849486090768
136,0.3415542972753042,0.2639358510548929,0.24623155909966765,0.45079207715295183,0.37083645031445006,0.07262552901003508,250,759.6315832131195
137,0.3415542972753042,0.2639358510548929,0.24623155909966765,0.45079207715295183,0.37083645031445006,0.07262552901003508,270,38.49648969869262
138,0.3415542972753042,0.2639358510548929,0.24623155909966765,0.45079207715295183,0.37083645031445006,0.07262552901003508,230,812.8460280502889
139,0.3415542972753042,0.2639358510548929,0.24623155909966765,0.45079207715295183,0.37083645031445006,0.07262552901003508,290,60.719357600672296
140,0.3423175525160899,0.3148137646826488,0.24057723420150395,0.6041021980816677,0.3774027821331693,0.07938323505990205,290,649.1997552893397
141,0.3423175525160899,0.3148137646826488,0.24057723420150395,0.6041021980816677,0.3774027821331693,0.07938323505990205,270,708.9437496933188
142,0.3423175525160899,0.3148137646826488,0.24057723420150395,0.6041021980816677,0.3774027821331693,0.07938323505990205,230,795.1825984941316
143,0.3423175525160899,0.3148137646826488,0.24057723420150395,0.6041021980816677,0.3774027821331693,0.07938323505990205,210,832.6682621746115
144,0.3423175525160899,0.3148137646826488,0.24057723420150395,0.6041021980816677,0.3774027821331693,0.07938323505990205,250,758.9336446630272
145,0.34240602892184635,0.27983883899879763,0.23071296834351512,0.3739682942172099,0.37744099018874366,0.08246563402974681,290,66.21448439426045
146,0.34240602892184635,0.27983883899879763,0.23071296834351512,0.3739682942172099,0.37744099018874366,0.08246563402974681,270,39.1380725065597
147,0.34240602892184635,0.27983883899879763,0.23071296834351512,0.3739682942172099,0.37744099018874366,0.08246563402974681,250,22.151293431426975
148,0.34240602892184635,0.27983883899879763,0.23071296834351512,0.3739682942172099,0.37744099018874366,0.08246563402974681,230,805.0096525757813
149,0.34240602892184635,0.27983883899879763,0.23071296834351512,0.3739682942172099,0.37744099018874366,0.08246563402974681,210,862.2893188623983
150,0.34275312008241093,0.29651432958400625,0.23835526181517935,0.606218185991495,0.2923965223237471,0.07788361705120829,250,771.026680439319
151,0.34275312008241093,0.29651432958400625,0.23835526181517935,0.606218185991495,0.2923965223237471,0.07788361705120829,230,828.5143947332988
