,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,temperature,density
0,0.20093813458184362,0.32758848317650197,0.27017697743367114,0.20794513825361194,0.146935269296146,0.07179930340654557,210,4.118950496515211
1,0.20093813458184362,0.32758848317650197,0.27017697743367114,0.20794513825361194,0.146935269296146,0.07179930340654557,230,10.570826896765004
2,0.20093813458184362,0.32758848317650197,0.27017697743367114,0.20794513825361194,0.146935269296146,0.07179930340654557,290,46.72245028871474
3,0.20093813458184362,0.32758848317650197,0.27017697743367114,0.20794513825361194,0.146935269296146,0.07179930340654557,270,30.838371113173157
4,0.20093813458184362,0.32758848317650197,0.27017697743367114,0.20794513825361194,0.146935269296146,0.07179930340654557,250,18.301292502643484
5,0.2010616587131354,0.22846160362012274,0.2168913094479399,0.1759435101552647,0.15729398107031867,0.07011045398236565,210,3.6685500382799177
6,0.2010616587131354,0.22846160362012274,0.2168913094479399,0.1759435101552647,0.15729398107031867,0.07011045398236565,230,9.151706148724395
7,0.2010616587131354,0.22846160362012274,0.2168913094479399,0.1759435101552647,0.15729398107031867,0.07011045398236565,250,18.871950679648084
8,0.2010616587131354,0.22846160362012274,0.2168913094479399,0.1759435101552647,0.15729398107031867,0.07011045398236565,290,53.45347576051592
9,0.2010616587131354,0.22846160362012274,0.2168913094479399,0.1759435101552647,0.15729398107031867,0.07011045398236565,270,32.886312963348146
10,0.2022915481986508,0.3009905546587216,0.2608162370642656,0.42913230904760435,0.2616386984373273,0.03537440292641922,290,49.467376506894155
11,0.2022915481986508,0.3009905546587216,0.2608162370642656,0.42913230904760435,0.2616386984373273,0.03537440292641922,270,30.867625753649058
12,0.2022915481986508,0.3009905546587216,0.2608162370642656,0.42913230904760435,0.2616386984373273,0.03537440292641922,250,19.35014981937135
13,0.2022915481986508,0.3009905546587216,0.2608162370642656,0.42913230904760435,0.2616386984373273,0.03537440292641922,210,4.132108854584801
14,0.2022915481986508,0.3009905546587216,0.2608162370642656,0.42913230904760435,0.2616386984373273,0.03537440292641922,230,10.272534589117797
15,0.2037468830171284,0.3538604766294717,0.2516715892190164,0.3301190384941104,0.28486404572856017,0.06713233043041199,250,20.520894503274956
16,0.2037468830171284,0.3538604766294717,0.2516715892190164,0.3301190384941104,0.28486404572856017,0.06713233043041199,210,4.056456501045635
17,0.2037468830171284,0.3538604766294717,0.2516715892190164,0.3301190384941104,0.28486404572856017,0.06713233043041199,230,10.331433086752941
18,0.2037468830171284,0.3538604766294717,0.2516715892190164,0.3301190384941104,0.28486404572856017,0.06713233043041199,270,31.33586186965399
19,0.2037468830171284,0.3538604766294717,0.2516715892190164,0.3301190384941104,0.28486404572856017,0.06713233043041199,290,49.96753952515362
20,0.20437782077055883,0.23301103985231808,0.2660885184763233,0.1313513000187323,0.2125825515523788,0.07647843757332527,250,19.10086825519719
21,0.20437782077055883,0.23301103985231808,0.2660885184763233,0.1313513000187323,0.2125825515523788,0.07647843757332527,290,48.864795154430226
22,0.20437782077055883,0.23301103985231808,0.2660885184763233,0.1313513000187323,0.2125825515523788,0.07647843757332527,230,10.122922633176945
