,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1
517,0.6262620582299628,0.4751322134824143,0.4363945689221612,0.5228870368068413
405,0.0547476262756718,0.3829717669219593,0.7864482705813457,0.949813312691318
20,0.2681011221380417,0.3927391629189248,0.3064023848530253,0.9038831799762966
285,0.2109605026631691,0.4053692737986443,0.7603652693224034,0.8030734664987006
158,0.2183749180853131,0.415365850431149,0.6941978125170907,0.8231801795298658
398,0.0521583539429043,0.4404054911671808,0.9850244273057968,0.9567129985058346
359,0.111400568650543,0.4440869550261949,0.904791873519228,0.909282826322758
443,0.4078197367584398,0.3855474109831913,0.2166848811963824,0.845592212071286
107,0.6716250414582677,0.4564290117960043,0.4602800605529994,0.459540868063544
547,0.76704773436293,0.4243264359460078,0.1474951743529085,0.6582739841629417
477,0.3932036606756797,0.4375875950418845,0.2539018030710981,0.8792870935177622
171,0.0607666278102061,0.4130303951119526,0.6353857327378284,0.9997945847223176
24,0.2671878361187806,0.4047860756785395,0.3812091813378185,0.8821654252943879
349,0.487762679738855,0.4405998011889249,0.6007534551831752,0.5743350507474234
381,0.3049937999757243,0.4122511915096463,0.4760831153451297,0.7749944029251022
76,0.003109351557744,0.3772136378399633,0.8554408672044846,0.9608804463479764
552,0.1866855686658249,0.4403613973246617,0.5560889199939316,0.9370246253154372
182,0.4422854640676087,0.4348538874050962,0.3974727208603432,0.699634812017245
3,0.1225087127061738,0.3983727148231718,0.5087270305315891,0.9517007182733732
96,0.1081092520291135,0.4253258229249362,0.8383423851519991,0.8982257272206908
562,0.3799433198173785,0.4816569256172385,0.7601387102726223,0.6458243636888159
464,0.3586858112632046,0.4585961108511457,0.4397370776525315,0.8123813506032892
535,0.5200866587300816,0.4465586354986426,0.1511121187678538,0.8488400907402511
265,0.6719513712729771,0.4288152390054414,0.3314239074562002,0.5470795188719223
330,0.5444858672598424,0.474073320437947,0.6337632304184576,0.5141547608110216
559,0.1808493155018659,0.4643871943459891,0.9763319358160778,0.8064419520027574
61,0.3544829550099511,0.4092683567657145,0.5142877418719088,0.7169982892107172
299,0.2909924763308257,0.4175106749483506,0.2925112055431635,0.9324919584580712
329,0.5071647137048394,0.420346685390464,0.0032164987464782,0.9829593898963588
30,0.1037989904002086,0.4027993504142592,0.8674741065012208,0.8713730966218801
362,0.5649093480203675,0.3970005320074486,0.0452160557167393,0.8957500227586139
370,0.2855243835651389,0.4102194665408162,0.6361750716558676,0.7693026973058694
302,0.1164423687984347,0.3871838624675238,0.9194081327088028,0.8493759064287164
23,0.2361590883658248,0.4042277350646543,0.5628609375943957,0.8234674159209977
472,0.6992649151074446,0.4850484566015232,0.5110471939118877,0.426039880709091
246,0.5680121578830871,0.459549727597913,0.521414717766616,0.5126884570659818
50,0.0652995846173714,0.383543306032612,0.6906491485796946,0.9373992763416236
247,0.1218057057265786,0.3854931522240702,0.4643912364185896,0.9811734095252284
469,0.2283844382529695,0.460260745552344,0.7863959231047142,0.8208072559565192
259,0.5594954521083544,0.3979467178858099,0.1447796653830776,0.7847019034928743
256,0.477909564985871,0.4661741312950604,0.5617334148561174,0.607851711384281
508,0.6148354460236242,0.4035222847880199,0.3168664784376949,0.5919883498642955
518,0.3359796021760373,0.4341748583198731,0.4273508465399568,0.835519885465935
421,0.1390653439143095,0.390325076054078,0.6374683716968248,0.9135563993542756
264,0.3219469318228912,0.4354789683646698,0.4845163343366536,0.8141838844029259
406,0.300338452608843,0.4694612721814011,0.8567049708623673,0.7107667357787157
224,0.3945301804609767,0.4500066842709441,0.5301290564195802,0.7202369515370179
116,0.2865037568672421,0.4379688104773179,0.6864688422229374,0.7442509859473495
99,0.3036976574827745,0.4086992682380043,0.3040961882458659,0.8716136924921688
395,0.6416084177829062,0.4574687184635529,0.2612427506599795,0.63664940832612
127,0.3821959132474576,0.402997331480204,0.3563282433319251,0.7597209891620287
16,0.0208858110291298,0.3897912749122651,0.7059413046832804,0.9881964857990868
546,0.6509235470886311,0.4477881969500705,0.1444274115975899,0.7502938542354146
487,0.6287779470543822,0.4840594675605547,0.5268232604696007,0.4913276082578966
83,0.6822175779090824,0.4441511201679392,0.4114296851818223,0.4782900923906302
25,0.191990748258308,0.4090465863429702,0.4714063734041392,0.9071975493235857
6,0.447074451539679,0.3964118579239466,0.0869277496208772,0.9140075745464694
258,0.5754672574149066,0.4411577877956946,0.3808129888539787,0.5764275578896488
183,0.5956215654249456,0.4463164974827883,0.4137845159608924,0.5410882397298383
121,0.0254043678970746,0.3777898290683269,0.9341752831076796,0.9145874315404487
