,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,temperature,density
0,0.31084457296930706,0.20868988660383286,0.2814424881972839,0.6101850334970654,0.4041631064968085,0.08229408268541646,230,812.5408447035588
1,0.31084457296930706,0.20868988660383286,0.2814424881972839,0.6101850334970654,0.4041631064968085,0.08229408268541646,250,745.8317014234747
2,0.31084457296930706,0.20868988660383286,0.2814424881972839,0.6101850334970654,0.4041631064968085,0.08229408268541646,270,662.3089313583313
3,0.31084457296930706,0.20868988660383286,0.2814424881972839,0.6101850334970654,0.4041631064968085,0.08229408268541646,290,73.04497148631432
4,0.31084457296930706,0.20868988660383286,0.2814424881972839,0.6101850334970654,0.4041631064968085,0.08229408268541646,210,869.756998459319
5,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,270,697.4433853294408
6,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,210,856.9909519689901
7,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,250,761.1729406669964
8,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,290,67.4197569846231
9,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,230,808.6670993900141
10,0.31916081959399134,0.3336884074891635,0.20614839111097502,0.6197861299137188,0.3583761924740849,0.08263556155179823,210,862.3524070242711
11,0.31916081959399134,0.3336884074891635,0.20614839111097502,0.6197861299137188,0.3583761924740849,0.08263556155179823,250,761.8286199462767
12,0.31916081959399134,0.3336884074891635,0.20614839111097502,0.6197861299137188,0.3583761924740849,0.08263556155179823,270,699.6428257743398
13,0.31916081959399134,0.3336884074891635,0.20614839111097502,0.6197861299137188,0.3583761924740849,0.08263556155179823,290,72.75035509947676
14,0.31916081959399134,0.3336884074891635,0.20614839111097502,0.6197861299137188,0.3583761924740849,0.08263556155179823,230,819.3305565430187
15,0.3203141362793106,0.2605370792717634,0.2625172506115887,0.5563371345547967,0.3709020355591353,0.08097526198653991,290,67.28967372862478
16,0.3203141362793106,0.2605370792717634,0.2625172506115887,0.5563371345547967,0.3709020355591353,0.08097526198653991,250,750.7859946171658
17,0.3203141362793106,0.2605370792717634,0.2625172506115887,0.5563371345547967,0.3709020355591353,0.08097526198653991,230,815.226651331855
