,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,temperature,density
0,0.301253335057426,0.322473389236283,0.21098541800018847,0.5755478337170645,0.40053569559503277,0.07784818612028142,250,767.3939851136485
1,0.301253335057426,0.322473389236283,0.21098541800018847,0.5755478337170645,0.40053569559503277,0.07784818612028142,230,834.2588563652048
2,0.301253335057426,0.322473389236283,0.21098541800018847,0.5755478337170645,0.40053569559503277,0.07784818612028142,290,67.91136213150371
3,0.301253335057426,0.322473389236283,0.21098541800018847,0.5755478337170645,0.40053569559503277,0.07784818612028142,210,891.0241852257967
4,0.301253335057426,0.322473389236283,0.21098541800018847,0.5755478337170645,0.40053569559503277,0.07784818612028142,270,36.81321899761756
5,0.3116460089427381,0.3422261366996642,0.17258811352416806,0.6050182724915056,0.3585846939261236,0.06613071007789735,270,39.71754007430034
6,0.3116460089427381,0.3422261366996642,0.17258811352416806,0.6050182724915056,0.3585846939261236,0.06613071007789735,210,853.7745805912638
7,0.3116460089427381,0.3422261366996642,0.17258811352416806,0.6050182724915056,0.3585846939261236,0.06613071007789735,230,806.2519066804877
8,0.3116460089427381,0.3422261366996642,0.17258811352416806,0.6050182724915056,0.3585846939261236,0.06613071007789735,290,62.3115757505315
9,0.3116460089427381,0.3422261366996642,0.17258811352416806,0.6050182724915056,0.3585846939261236,0.06613071007789735,250,21.510759924634637
10,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,270,692.9686470614821
11,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,230,807.920559304781
12,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,210,858.0185756252112
13,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,290,64.79395141114409
14,0.3164360544499687,0.3060271328440969,0.24505247379839099,0.6185098700600662,0.40241859912719297,0.07692067341249828,250,749.9096251296768
15,0.3198538261450324,0.330731924185967,0.15110116133452425,0.6082721573735249,0.3905727398163566,0.037562004715882356,230,9.615729385515925
16,0.3198538261450324,0.330731924185967,0.15110116133452425,0.6082721573735249,0.3905727398163566,0.037562004715882356,210,858.5210212133069
17,0.3198538261450324,0.330731924185967,0.15110116133452425,0.6082721573735249,0.3905727398163566,0.037562004715882356,270,34.95748188707806
18,0.3198538261450324,0.330731924185967,0.15110116133452425,0.6082721573735249,0.3905727398163566,0.037562004715882356,250,20.5656307728006
19,0.3198538261450324,0.330731924185967,0.15110116133452425,0.6082721573735249,0.3905727398163566,0.037562004715882356,290,61.05804449784587
20,0.32279964320349364,0.24159927736701634,0.27396665224028627,0.6022468581652578,0.4027676466397733,0.0728142693874449,230,813.1420522611177
21,0.32279964320349364,0.24159927736701634,0.27396665224028627,0.6022468581652578,0.4027676466397733,0.0728142693874449,250,750.9055344461146
22,0.32279964320349364,0.24159927736701634,0.27396665224028627,0.6022468581652578,0.4027676466397733,0.0728142693874449,290,65.36162808704637
23,0.32279964320349364,0.24159927736701634,0.27396665224028627,0.6022468581652578,0.4027676466397733,0.0728142693874449,270,674.9505086202521
24,0.32279964320349364,0.24159927736701634,0.27396665224028627,0.6022468581652578,0.4027676466397733,0.0728142693874449,210,866.247538889755
25,0.3242043647696758,0.2847142723091707,0.258918599891071,0.5886103839493011,0.3657998592636573,0.08158311018676143,290,70.85235934706337
26,0.3242043647696758,0.2847142723091707,0.258918599891071,0.5886103839493011,0.3657998592636573,0.08158311018676143,250,744.574050762835
27,0.3242043647696758,0.2847142723091707,0.258918599891071,0.5886103839493011,0.3657998592636573,0.08158311018676143,270,669.0844374809753
28,0.3242043647696758,0.2847142723091707,0.258918599891071,0.5886103839493011,0.3657998592636573,0.08158311018676143,210,848.9324820271079
29,0.3242043647696758,0.2847142723091707,0.258918599891071,0.5886103839493011,0.3657998592636573,0.08158311018676143,230,803.8217875512529
30,0.32812399029382355,0.20716337554781242,0.283629052754982,0.5760087243236479,0.4145320244513637,0.0702496918972264,270,650.8453749308945
31,0.32812399029382355,0.20716337554781242,0.283629052754982,0.5760087243236479,0.4145320244513637,0.0702496918972264,210,854.7113331489884
