,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
34922,0.7481078032461551,0.12722827123889172,0.9271106877799484,0.862762300463879,0.6490596639346139,0.8820051852166143
469072,0.7227645950070577,0.317469911865456,0.6605827479544705,0.9859131674581427,0.24994370262326934,0.6150738246957267
420558,0.8611850916045557,0.06069913161621071,0.9681585651871795,0.9872782264421466,0.643833558019695,0.5246670294976308
236786,0.7311069650667915,0.4922927694878763,0.2076778876974208,0.8003572425054424,0.456205167451581,0.6691014363558433
215768,0.7891665815995771,0.1818874440551218,0.6400049536402291,0.969624001592433,0.0063465037371223006,0.4459787606258038
15533,0.7469906168823862,0.26013049811696565,0.6505664748792397,0.8206207479181487,0.4471722957758284,0.5791501731520269
218211,0.84010352632644,0.08018192842031457,0.8641812347803604,0.8787239143890868,0.6370720258386089,0.5561421082311817
380912,0.8569743800327912,0.12825340192279866,0.14839183281312562,0.9950680519682088,0.4911543345302372,0.28352530483115373
350310,0.8381514455812517,0.24838666477139346,0.034973191598641554,0.8592123067405896,0.7114773181427294,0.7787952094251481
315414,0.7070270049585644,0.5991601771661346,0.2214760656760693,0.8789500951770217,0.83754642397291,0.5106724852467722
150340,0.6581852120449634,0.498755742025478,0.5083447315819952,0.9420081809503651,0.5311370197160098,0.7837497178015176
302303,0.8777256994968873,0.015439380644213803,0.4738407885607993,0.6074089229100436,0.4632016934112449,0.8600424544283028
392192,0.8101693632814472,0.13389828052211783,0.39422252397941915,0.6703683887072556,0.017015946332356695,0.7426255814987568
66975,0.7136487044233047,0.3227636807906025,0.7887946722667585,0.99880117255612,0.7444747724907447,0.5581139879014707
457550,0.6533233745219906,0.5601894447613949,0.3893501336264502,0.8751835305883983,0.5855701579268351,0.7868286664530548
335903,0.6962194875471135,0.36918178293519466,0.7148292228463915,0.9654095121546876,0.5625969904443492,0.7972081733423908
267540,0.8263786051246407,0.1913694649583894,0.6670028967215149,0.6910993831560843,0.8416976103452646,0.6801502102096946
455649,0.7327929239463091,0.5479315390344612,0.30927270187347833,0.9219582297468643,0.7419477601710588,0.3770308517004053
47675,0.7867675748628878,0.31799912069217023,0.23603142167118302,0.909451627391341,0.2006960987214955,0.4236978752390964
429195,0.8693555122059589,0.08480131260874374,0.4125221392816858,0.7180045151679672,0.40523090701458464,0.6476928497539466
336033,0.7171106616437586,0.5001580142858939,0.21165971219544244,0.8498708911538814,0.28238891262331905,0.6775433016940621
424665,0.8016739776804749,0.4002623570222877,0.3836609896681623,0.70079301205784,0.697838475142526,0.7740834955597867
215204,0.8241346466252839,0.29372907226459405,0.02802173559449333,0.7867398728763402,0.9804850818529272,0.6896662312382749
252621,0.80165687895517,0.24998144889655183,0.14056745918998892,0.7606436549649789,0.1824012702302405,0.7155460739077777
202233,0.8709854931575841,0.049230725643316445,0.6049562834786824,0.7540153479272204,0.8289136709874915,0.3043618896691559
347474,0.8673673629409562,0.03817170847262476,0.3812300346684841,0.9175715494807167,0.35396414596278825,0.1310728226385044
284233,0.841176324010374,0.1618965248880772,0.7420068082231968,0.8604704875536991,0.9095722571105634,0.24665550097313096
215309,0.6608918112491218,0.6314087245938104,0.16515929261014986,0.8921361868363852,0.6200929624842136,0.7502964321641967
