,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1,temperature,density
0,0.20153125020412246,0.29112104061711336,0.6114641478378975,0.39787422189162586,130,1686.579208689379
1,0.20153125020412246,0.29112104061711336,0.6114641478378975,0.39787422189162586,210,1139.3880769494335
2,0.20153125020412246,0.29112104061711336,0.6114641478378975,0.39787422189162586,150,1554.4560200199153
3,0.20153125020412246,0.29112104061711336,0.6114641478378975,0.39787422189162586,190,1307.305187561802
4,0.20153125020412246,0.29112104061711336,0.6114641478378975,0.39787422189162586,170,1438.5580141571343
5,0.20161840784453344,0.29080440964664556,0.5254512909341831,0.41220280589934594,170,1460.0745011871968
6,0.20161840784453344,0.29080440964664556,0.5254512909341831,0.41220280589934594,210,169.71958619475853
7,0.20161840784453344,0.29080440964664556,0.5254512909341831,0.41220280589934594,190,1293.9165739238772
8,0.20161840784453344,0.29080440964664556,0.5254512909341831,0.41220280589934594,150,1567.558792908324
9,0.20161840784453344,0.29080440964664556,0.5254512909341831,0.41220280589934594,130,1667.5012622286547
10,0.2066096812236876,0.28636562798034704,0.4729084196715113,0.40369269090032145,130,1710.9737871199704
11,0.2066096812236876,0.28636562798034704,0.4729084196715113,0.40369269090032145,150,1607.322558450067
12,0.2066096812236876,0.28636562798034704,0.4729084196715113,0.40369269090032145,170,1476.2104932114187
13,0.2066096812236876,0.28636562798034704,0.4729084196715113,0.40369269090032145,210,166.91897179362516
14,0.2066096812236876,0.28636562798034704,0.4729084196715113,0.40369269090032145,190,1350.9818850288045
15,0.20767367812811088,0.2872459190794836,0.5629894951243023,0.3938652728253583,130,1695.305882831857
16,0.20767367812811088,0.2872459190794836,0.5629894951243023,0.3938652728253583,170,1467.2742411446789
17,0.20767367812811088,0.2872459190794836,0.5629894951243023,0.3938652728253583,190,1285.7547543681292
18,0.20767367812811088,0.2872459190794836,0.5629894951243023,0.3938652728253583,150,1616.1059799239101
19,0.20767367812811088,0.2872459190794836,0.5629894951243023,0.3938652728253583,210,231.33081066981606
20,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,170,1466.6480463194448
21,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,210,1210.9481573008766
22,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,190,1337.8976508522244
23,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,130,1644.3826854415606
24,0.20803091874249144,0.29493215069564954,0.575146555752065,0.41057008366450676,150,1548.463248576853
25,0.2121658895245547,0.2872716567595333,0.6077107486028236,0.37438760098622037,150,1569.5559274358343
26,0.2121658895245547,0.2872716567595333,0.6077107486028236,0.37438760098622037,210,166.8356435935528
27,0.2121658895245547,0.2872716567595333,0.6077107486028236,0.37438760098622037,170,1479.52653149248
28,0.2121658895245547,0.2872716567595333,0.6077107486028236,0.37438760098622037,130,1700.594146999858
29,0.2121658895245547,0.2872716567595333,0.6077107486028236,0.37438760098622037,190,1263.351759374983
30,0.2142584306420525,0.2913639848948182,0.37384319650630965,0.4132943687481392,190,1299.9166516645214
31,0.2142584306420525,0.2913639848948182,0.37384319650630965,0.4132943687481392,170,1438.8009355504903
32,0.2142584306420525,0.2913639848948182,0.37384319650630965,0.4132943687481392,150,1577.246663062778
33,0.2142584306420525,0.2913639848948182,0.37384319650630965,0.4132943687481392,130,1661.3178514723763
34,0.2142584306420525,0.2913639848948182,0.37384319650630965,0.4132943687481392,210,170.17993612895307
35,0.21483936642891147,0.2895065979380227,0.5178475238602018,0.39138046671391735,190,1312.835502210548
36,0.21483936642891147,0.2895065979380227,0.5178475238602018,0.39138046671391735,150,1590.5290871683121
37,0.21483936642891147,0.2895065979380227,0.5178475238602018,0.39138046671391735,210,1186.9699386898253
38,0.21483936642891147,0.2895065979380227,0.5178475238602018,0.39138046671391735,130,1685.074971991869
39,0.21483936642891147,0.2895065979380227,0.5178475238602018,0.39138046671391735,170,1452.5083682937232
40,0.21703497343574635,0.2871166027992776,0.4253356695485018,0.3916207928090271,190,87.68221151373693
41,0.21703497343574635,0.2871166027992776,0.4253356695485018,0.3916207928090271,130,1699.581384346877
42,0.21703497343574635,0.2871166027992776,0.4253356695485018,0.3916207928090271,150,1576.328629701162
43,0.21703497343574635,0.2871166027992776,0.4253356695485018,0.3916207928090271,170,1462.2584696110277
44,0.21703497343574635,0.2871166027992776,0.4253356695485018,0.3916207928090271,210,169.3642987048493
