,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
754,0.7168501288949195,0.6280350967008423,0.16494286542426337,0.9438833455787989,0.8444497543677308,0.6487855337863722,452.48006855273934,84.02307335690271,1.0637973656583264,89.46133012738343,False
755,0.6116341989496472,0.6854368507800975,0.15596735059715167,0.9321060444327355,0.9001339246187143,0.5265950272723199,453.39481864029483,394.19110997777796,44.318192545225415,2486.3246435624906,False
756,0.6477971109817966,0.7004700969630816,0.2783170867102768,0.9642562987069314,0.6921234003255854,0.8354201676007769,453.47532120923336,276.28597946483063,16.951868914645395,542.204534756166,False
757,0.868945494614456,0.38547347743399174,0.4249604538592926,0.8365674489813846,0.7806192730066919,0.6913950162337522,454.7580963158979,75.65575891455745,0.35333019370734997,890.6600354546963,False
758,0.843043446366775,0.18479883977995362,0.5754423153243368,0.9254981651953826,0.6986114124113396,0.12782227778328295,456.18444246876805,381.1178573781491,30.66669548515599,1561.487024365484,False
759,0.8808217051518705,0.20294528409556997,0.7988648000419545,0.7867963657726523,0.9170157547006706,0.9423747424344963,456.47876667770686,113.39133847772607,18.169972551222948,4437.092583933455,False
760,0.8159293933989291,0.1447289560317864,0.6871192377383675,0.6715350302709264,0.3550113162363908,0.9821065332429645,457.48898216849176,215.622230929837,16.333881757543118,662.9999991443698,False
761,0.7126424988952763,0.34107897217078564,0.64921157672042,0.9341942367764915,0.5483418326755053,0.4841423958967611,457.6014149003564,270.0971215330857,33.23327371611306,1167.2561703644494,False
762,0.8066621227655557,0.16229876187907352,0.6581551161257247,0.8733481565447704,0.23107569027533884,0.6581104380182178,458.3475502130117,161.8623997928029,10.190125960123101,251.72344293079337,False
763,0.6841472574708333,0.03836329227730755,0.8316134153202434,0.8212151125704754,0.5428959395827851,0.9312936827183883,458.5404742062413,248.70078385561365,13.675051599639042,486.47281337939296,False
764,0.5913723194339022,0.7255558965921538,0.05028267870484167,0.9775257877737445,0.9791725812911255,0.734398132993142,458.7483736652688,279.27270442439874,5.359427741130806,260.1959383218689,False
765,0.6589567882022374,0.07281515810269125,0.8487394967133005,0.9282998251190655,0.43975667688961473,0.8559235427708696,460.26780433776594,276.22906417039286,20.41949641278978,745.2014197354422,False
