,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
104,0.7278311061973314,0.1738659035541429,0.8847813046346164,0.9365564629421748,0.8962969086307024,0.7538730146265294
84,0.787200082142412,0.0807989119480491,0.8947982336005816,0.9162485607128924,0.893377039003558,0.7314067700997288
95,0.8387426882170914,0.160986635985677,0.7702651799527239,0.9063959351056496,0.6804366211839459,0.7240546725852358
9,0.6739000981363201,0.2505720459153274,0.7865583732940932,0.9254374394412508,0.5826140499613887,0.8283261988995401
162,0.8770082450616175,0.0647169008885002,0.8310301999194004,0.8693172221703428,0.7309291260523494,0.7881632354343426
123,0.738553167928805,0.1382114648838645,0.8531244127440353,0.9706160664491512,0.707604621889621,0.7916188275285636
74,0.7431973053211182,0.1331442789493391,0.9233632407823036,0.9564325008557436,0.974499563011905,0.9445997163692376
102,0.8095604564425294,0.1031243451737559,0.8930260979314896,0.9871049449601114,0.6462316302525912,0.8027810863379168
21,0.7264764314677165,0.3392097394419761,0.7872744590107517,0.9646715811539333,0.8369877229909938,0.686891656974941
233,0.8013467141518865,0.3202501757369987,0.7991919703701249,0.994064809165962,0.5024342222230552,0.7516347615574274
36,0.7344656430307218,0.0221835262123353,0.9354437221456232,0.9561200425225204,0.9928236350577752,0.8963994686486763
156,0.7898579334275628,0.5230967288963706,0.4874287160598287,0.8360544670052179,0.945822806263474,0.8773651919268101
206,0.8061181333192516,0.0553997968082254,0.8485920284516656,0.7882614479452243,0.7685146735133801,0.7782321927127122
106,0.9211262292418452,0.2209771166562381,0.6403465085482917,0.7994573588810151,0.92590082486138,0.9385847867559052
63,0.816840620961995,0.0098455026619952,0.8204016907704188,0.7956497599704953,0.9667992817496518,0.770465892504736
184,0.8812886223589741,0.3414744924944657,0.6551756455122139,0.8440846306410513,0.9764648844904932,0.8815700757024867
72,0.7402189984663757,0.2550851552217269,0.8714205595859689,0.972507658322008,0.933410395004076,0.8248162687187683
194,0.8605231917261181,0.2977651044858909,0.701274078848056,0.9767091390802388,0.6592886422915902,0.7380629520990976
97,0.8454685339507847,0.2773144516409385,0.7172494854904541,0.8444842206783544,0.8353349001499518,0.8300183881653214
66,0.9010695254119448,0.2209132750585022,0.647290669578094,0.8980968368785904,0.888149990275339,0.626613433828612
225,0.649578662673395,0.1923363943276856,0.8305230158211794,0.829582669474274,0.8752597355803425,0.9290103689544534
107,0.875490483067113,0.293129341090301,0.6987362843214294,0.8882761561354884,0.8968559997094646,0.7061226490591181
222,0.8024244340629748,0.030856761607199,0.8802691694101317,0.9692345915096928,0.9586725362120256,0.6973609456269367
219,0.8420676748541885,0.3611306894189104,0.7574349581342052,0.9430553490546644,0.6971372530057717,0.9695657399722732
164,0.9443866975577268,0.1473146016950411,0.6385420830827916,0.9162776041595426,0.7315305613600175,0.7837275016488446
44,0.6438313902463114,0.0708900313125834,0.8619106213775602,0.9898337441766212,0.5473660898399775,0.8706082559188162
42,0.7592236198086659,0.1889132476659625,0.8605810534318555,0.9669537702284756,0.5189798773901467,0.8536655483732691
55,0.6956183849864098,0.6356158506352646,0.4743968062422755,0.9635290358150738,0.7381336094404886,0.8927770203464517
78,0.7821229537536531,0.5057871254760321,0.6059093985408023,0.8606782130213335,0.973869493181561,0.7226772691416611
209,0.874199107638497,0.4529636868629707,0.5918405472271325,0.9303417363251648,0.8291333127352382,0.8702680867311176
132,0.934539838925291,0.2134300007662382,0.6256394751133633,0.8818332309678604,0.7463026294707916,0.8884598246953983
197,0.6888468355114704,0.3858868834740621,0.750929868687705,0.9692511828464412,0.8677431281174888,0.9058790683699222
140,0.9558872872904484,0.1251369945215045,0.6145388318076082,0.867505842680047,0.8822692393819918,0.8909095754490564
163,0.75837886766082,0.2523843088327034,0.7426798001856124,0.8794924078489563,0.8268529439073266,0.6694808498265586
211,0.7337074861018869,0.4588954268874224,0.7138909441633192,0.9558881794524132,0.7471706391794841,0.6821090195815337
236,0.8817872447040715,0.1810373409327144,0.8220233228024771,0.9017021533714183,0.9331480749165896,0.739883358351317
183,0.7792643781092475,0.0428448862322599,0.8676115047254969,0.725386867961826,0.9597823934352876,0.9097089282308533
143,0.7374831787667714,0.3399336020944205,0.7240295306370456,0.8851817476386846,0.6083815300939069,0.9896266722901812
127,0.6679607718996727,0.3575045558362826,0.8028715247859055,0.981581163080396,0.9022332074617616,0.6993717884673997
141,0.8004280068510916,0.1676242160818079,0.8423406663414035,0.9375186163067436,0.5861373614059701,0.9520080971774402
230,0.9265245170194116,0.1387638068181294,0.757958823260198,0.9594658039048998,0.4242314944961936,0.9029048492975166
91,0.648850065956543,0.5741160346167385,0.6015929966205464,0.9826688725437076,0.6330101404016415,0.9995516636185116
81,0.6724219163566544,0.6261905544970772,0.5178187167785402,0.992347811031794,0.6601654102336113,0.938323894226585
87,0.601570681396553,0.3026853963588172,0.7501150040772582,0.8755689411282066,0.8459789669156583,0.9673857516011792
208,0.7657986347949135,0.1776698924655128,0.844671601972408,0.9497422083343052,0.7396211008743948,0.8922707142149296
200,0.9129686590755244,0.3945233529278719,0.554267239675635,0.9160242597273276,0.7464101601491439,0.9859709297255488
135,0.7870749168520523,0.343963018638264,0.7986465990790202,0.8947057739663301,0.8922373797118026,0.8387672558453848
189,0.7726882305146582,0.4964009325141024,0.5666616337457042,0.8678629088056544,0.8601210758485903,0.8799628515338146
217,0.9344620445606846,0.1204830725911853,0.7453977746628269,0.916866732472996,0.7513279181853808,0.8077765041731303
85,0.7948305080833357,0.315433995291683,0.7617926835135335,0.9706505582063591,0.7014954172025346,0.5576545519922917
207,0.8763096665429547,0.0113707058034276,0.8090164205927372,0.9450004425723082,0.6535044228710208,0.5186304096827603
169,0.8428032635383752,0.3968644657725452,0.5832507846993437,0.9274253151355146,0.6469381762704876,0.8264288645148915
159,0.9158789466076924,0.115774457042078,0.7266413219228197,0.828691955594575,0.8131337902238543,0.781954066934418
116,0.7384521968997492,0.0829638151229121,0.8835180116916594,0.805298210948693,0.7888174832832224,0.9898931360748664
176,0.794580606133008,0.0113427530440762,0.95764372811994,0.9812706355050074,0.7487915690087992,0.9448046706745638
54,0.8453415683397085,0.1296276113359324,0.8266362253614832,0.834698996258692,0.795496989578728,0.9015758101939358
216,0.8189086613585886,0.3077066698303222,0.7814460628651061,0.9889501202948928,0.5845866379542015,0.9187447314522816
235,0.882292872208919,0.4573896757643929,0.4928504495862216,0.8310197055755799,0.9138694553419264,0.887013050203093
125,0.859683701955121,0.173215767773207,0.8253293353872788,0.8443949700446828,0.9534188602915948,0.8509589861891934
69,0.7326908299834184,0.2399074840983332,0.7761424927221532,0.9856625779210711,0.6161882046606878,0.6031317547547238
203,0.8469640492967622,0.5297217826087763,0.4430228502867224,0.929223539885332,0.8326618401966237,0.9943945011882948
149,0.9122479958378548,0.1842459267779573,0.7068590685510862,0.9773602903398836,0.3921693459723441,0.8732120733934996
151,0.7894537318866336,0.4686531625511204,0.6785613122885543,0.9783987101240598,0.5540512817577004,0.9781379875258336
57,0.6362558840131385,0.3660714544341503,0.7318439457258575,0.860855957343772,0.791877537695494,0.944925908466685
137,0.8890221540474378,0.0770831114359033,0.822822617441873,0.8847413254897337,0.7755978169059956,0.8723654144060957
215,0.65279397051181,0.078511116801866,0.8965924577774749,0.9064781826589516,0.9881830587719078,0.8216694433959401
201,0.748780844944096,0.5715818808393117,0.5835478200679236,0.89070910681006,0.8263092583901996,0.8405203170502347
111,0.8364007237501205,0.1427137832936186,0.8397979076172443,0.860211416340592,0.6549683157760731,0.8912721850698766
124,0.9019999460813548,0.2372017604097412,0.6917916139132385,0.8898092995978395,0.7694955190791848,0.7510900883832713
210,0.9292355242107544,0.2489554535454474,0.6340267546034357,0.8546531640956915,0.6322199485105875,0.9591626607395268
7,0.6566285796860047,0.1207170415541579,0.863191737655051,0.8929583171039,0.8941791034449583,0.9556853081707122
77,0.8331610075486856,0.0381441442533117,0.8177496302695774,0.9233042509134644,0.7802559467800233,0.6214014160902919
161,0.6930696108417629,0.1013297806974384,0.8834366121849122,0.9341886617220592,0.7539127306212636,0.7277033674480824
75,0.8136270929698773,0.3354179929570502,0.7288363872984729,0.9810376886794804,0.2762776415600502,0.9477820641860696
105,0.6448847260433468,0.0926671858961231,0.8273745846633216,0.9040683794288586,0.6725187054037794,0.8385544908847791
188,0.803304388445916,0.5497080126539198,0.563392570281063,0.9322402144648329,0.7793377781347925,0.8328926980631403
138,0.853472580923802,0.4966461896397791,0.4013313211131227,0.9551869927922324,0.8613899798543567,0.8336781805333284
24,0.7596462025366494,0.0528955535622244,0.9050728551070324,0.9930465661355542,0.5710316469616877,0.804068825947478
39,0.79618694769749,0.3239185275109803,0.750939420591084,0.912117289503986,0.7995733338684708,0.6570113585245364
0,0.739437306411912,0.1167681602476567,0.8543108052029683,0.8011824593392319,0.998851007991178,0.8809232604570906
213,0.8333923898687765,0.3161219075981271,0.734507891327343,0.9387525612428036,0.8186078102502549,0.7704927201631094
174,0.8015893087215828,0.2387025941740967,0.794493393884499,0.8540178043641977,0.9292781997529124,0.5873820062274271
37,0.7553354625798976,0.2298686318999586,0.8100579815668457,0.8292453658179962,0.9009906043234152,0.9475281890701766
64,0.6586554361346374,0.5602016626106556,0.609772627351224,0.9467979148128944,0.7293806436287144,0.92547115105654
46,0.7100226285743965,0.329143990939806,0.8257173773772711,0.940540658877262,0.9701971276323073,0.8059789890344882
50,0.8395429283115385,0.2138968601553343,0.7850838118368426,0.8741446350402273,0.4808758346754284,0.9792568178555396
59,0.6589567882022374,0.0728151581026912,0.8487394967133005,0.9282998251190656,0.4397566768896147,0.8559235427708696
199,0.7144901647598967,0.6647646735020848,0.4691958624796789,0.9982523260162012,0.8412022421492907,0.7778785939874346
147,0.8549304998508876,0.3394331210433746,0.7037744743207421,0.9994848564399192,0.7598697022582199,0.6141189187659233
158,0.7788233412191754,0.0738106110659174,0.8952316671786315,0.9766475239603444,0.6736403934688764,0.9060932507593148
148,0.7115877625804496,0.5740688234132442,0.6038482280100264,0.9639507412148,0.8683178281850655,0.9434511467711696
120,0.7329857053390004,0.0096217812394504,0.8845882449076093,0.9506117643911186,0.5792135771848365,0.8884538589259372
136,0.8541720909967531,0.2635162559767323,0.7827437131689832,0.8960246076723056,0.9950158789873496,0.7101310674888422
145,0.679551023626143,0.5048880327511699,0.6705416081505189,0.9446980864358407,0.7114633840008443,0.8400019200467829
76,0.872585374730891,0.097793827221381,0.793854498105421,0.903143433999094,0.663521866321019,0.7751482341623833
231,0.7994664634813896,0.0319821164189448,0.8350044795701194,0.9600397317481296,0.266556847187351,0.8785848032963678
45,0.6981908037898016,0.163677723578605,0.8570364711697684,0.8509219839405215,0.9819022187403644,0.8274800216255005
228,0.8793752229632795,0.397759362471714,0.5836641963461103,0.995352994928608,0.4763572341475666,0.9789754478550784
150,0.915297993245153,0.2792547283726123,0.5465089731806619,0.9664268000735762,0.7839397379165494,0.7369363419617205
53,0.7928996419141421,0.2216636816643256,0.834370770347135,0.968584258437609,0.9137082297950586,0.6121707721166282
49,0.6395527641593004,0.3579961172385863,0.7117154255605466,0.8251897839377507,0.9335332032655432,0.9265920958033644
227,0.8358016879164735,0.3036697812414349,0.8160293646793214,0.98230756429303,0.8004879400697779,0.8390114405647398
128,0.8081888840734051,0.2953170385405709,0.6965896867213033,0.7636676390263581,0.8308517115044738,0.964446604341484
187,0.815609033962324,0.4361892348247961,0.7150393178959198,0.8718809985556284,0.8516301866424147,0.9337440577964328
43,0.7890651142121243,0.3880171554728782,0.6954784218787899,0.9924415590008018,0.6661857738329567,0.5960419761350807
11,0.7140398721476089,0.407515125787641,0.733356639302843,0.8402196407687174,0.992556256703311,0.8566360680312487
221,0.8849309374252695,0.0906632434471194,0.8088642092919586,0.9963464734419938,0.3802058384585963,0.8927082363310856
8,0.6503164050927356,0.4827086822450925,0.6869797686863793,0.979080330000202,0.7394562932010518,0.896583981854617
27,0.7518313913322817,0.05601753867656,0.8933416197221464,0.933313289294999,0.9426278699234604,0.63310157926189
144,0.79885902873698,0.0794871545819684,0.8994287595074444,0.9962102785284164,0.9413847444302968,0.526645477483508
28,0.6093810742562523,0.4652702724932058,0.6857949972745748,0.940418589599258,0.8157878898943084,0.936862103678652
166,0.8082292562223952,0.0919539119869175,0.924936808391052,0.9573356608292136,0.8078296187560656,0.9635815839785214
1,0.630927748480743,0.6125923815104193,0.4967987553331207,0.8743758490864743,0.968416395634994,0.8850549964475722
80,0.667311560593533,0.6365318119471192,0.529071134820474,0.991413352581472,0.912643250584156,0.7279635297250525
172,0.7709185272985101,0.3887517081920382,0.6838834324707981,0.9718920622235052,0.7882804552062623,0.620550815142647
126,0.8492933582952572,0.5265359444434266,0.3945449170582777,0.916635243261162,0.9603652575972392,0.8692096554835665
15,0.6514863314284906,0.1898487074836705,0.8319206221866093,0.9813729249480116,0.5657994080587542,0.9225187030576816
191,0.8348398614544995,0.029985705552835,0.854764334854583,0.8519261926336897,0.9187096453633614,0.6284634415753761
2,0.6758765998347471,0.155790281536455,0.8545735479461379,0.9963433791227148,0.4345166770622982,0.9308815914771288
204,0.6672055687652186,0.0714880767080411,0.9100214639120466,0.9965563122117802,0.642064933312136,0.7960185050385564
38,0.8302125698725683,0.1446581516303589,0.794131280999144,0.7832360278739017,0.8964471770793748,0.8943759557988442
26,0.7261516311947275,0.2678977629088147,0.8355866946229497,0.8757107923447592,0.9159927573341384,0.9087206137284792
177,0.7244536902220118,0.3381607547752962,0.7362871216336528,0.9323403139639618,0.7647122795972632,0.7882805545855569
113,0.7764428303456693,0.3405128930457955,0.7708014092209584,0.983133141092192,0.8548160010485303,0.4729975374066376
139,0.7062100999875602,0.6215771072923204,0.5652176906383517,0.976594239149712,0.9360396179608514,0.8712322118740764
130,0.7725971696536532,0.5725931502540068,0.5078920912890421,0.8223240968299637,0.9974229253402443,0.9983383267456396
195,0.8649416836642796,0.2914975824192181,0.746294289245521,0.9986075634016588,0.2872624463402506,0.8654759488173988
29,0.7094063051407933,0.1239831735534225,0.8827463889519771,0.9861212570916746,0.613651454295771,0.942462411508478
160,0.8773835721153881,0.2266800480202864,0.7556964745626451,0.9935006451264374,0.4358718378706384,0.8394797609968151
82,0.8762182569670443,0.2013382785479669,0.735458256716695,0.7860597671018256,0.7040434684856604,0.9194724393693086
61,0.8252088867313997,0.2240410605769844,0.7692446256827993,0.909439547700765,0.5240105702104932,0.8615525986070679
48,0.7878591844888023,0.4002889809652823,0.6833490982171333,0.861567920732168,0.8514550147404547,0.8149710722380841
173,0.8256376193957199,0.528032301121801,0.5279660831743664,0.9745214327552034,0.6415360376807393,0.943458656806717
100,0.918019329345004,0.2338006231688631,0.6362879226791859,0.8458622594098931,0.9370665190757588,0.7943406655040508
198,0.780835278408202,0.2789109690633449,0.7733699745282677,0.9295799883677576,0.7364128616399275,0.833727335596953
41,0.7136487044233047,0.3227636807906025,0.7887946722667585,0.99880117255612,0.7444747724907447,0.5581139879014707
218,0.9517311137913744,0.1696457983736664,0.5202151343504471,0.9967546357370264,0.7544631207730085,0.8497788015234887
52,0.753423797027729,0.1346837110893827,0.8190127091409644,0.9560775777640784,0.6401794901403506,0.6398557186509644
25,0.6962194875471135,0.3691817829351946,0.7148292228463915,0.9654095121546876,0.5625969904443492,0.7972081733423908
193,0.8588734651180413,0.336444875096801,0.7276294393384715,0.9872262745752776,0.421199504318562,0.8452704454168797
83,0.7415759990421968,0.4583175767987628,0.6743922170184181,0.8184697376210247,0.890919218510978,0.8294778041717822
186,0.858408976258332,0.1328996338529915,0.8354504790742974,0.9088246135288092,0.4524295085088859,0.885893900330709
131,0.8657137792139541,0.3454279490852338,0.680919015720451,0.9443821169946798,0.8814019395100985,0.6044474565570653
146,0.7876906543880714,0.5179811579131764,0.5917780516577051,0.8412679779546234,0.8846567278008617,0.8076087592885203
103,0.8559520633071181,0.1312106068691073,0.7671679378918431,0.8393357363688174,0.5194566157246453,0.9802466592810284
152,0.9085699484020106,0.0644891754489007,0.7288601057749197,0.8373206440235603,0.6886659641872127,0.9319783699375858
214,0.8151047413469251,0.5810069249991352,0.3851476858481473,0.913555331531962,0.934797394776577,0.9960223300791764
31,0.7622859959152697,0.4134314299798985,0.6989644810809489,0.8621732945955373,0.6260603996941965,0.9773263345772626
94,0.90728924395066,0.1169304650227652,0.7081045372728455,0.8336853001058983,0.5635138766746253,0.9869456525144872
32,0.6139982160174683,0.2079963868350817,0.8264443482685753,0.960517724078906,0.9554804614114722,0.8446930197059442
175,0.8035028109041851,0.1456481131582966,0.8598397271352285,0.9881759026074116,0.8958075492895893,0.6935498722417864
155,0.9079761841145424,0.149190990271865,0.7441722202452915,0.9979128406888966,0.3368723971417848,0.8477843965493965
134,0.6142328902125705,0.3071817088248393,0.7592279303476879,0.9696973940724553,0.9079616081136244,0.7772330415860996
110,0.8250210249884781,0.466573955053477,0.5933527242378759,0.9122326728250012,0.7217737267764351,0.7731274309985592
