,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1
29202,0.19199074825830803,0.40904658634297025,0.47140637340413927,0.9071975493235855
114151,0.4216368765912368,0.4016718801398148,0.07037137607220696,0.9524144643661692
12167,0.18800642926183556,0.4017596340744797,0.6035927328360119,0.8649592869375688
46766,0.5065780316309304,0.4058761182405585,0.23627359319439642,0.7418372323889144
48819,0.11423145460236345,0.40628030522222186,0.5307806710311342,0.957306178544018
20904,0.10379899040020865,0.40279935041425924,0.8674741065012208,0.8713730966218801
84314,0.22353536513558667,0.4009431361327957,0.2393302601511027,0.9961740523455331
14390,0.1354817733061734,0.4106161625853778,0.6883095830616133,0.8902134410414829
126974,0.14480331661432305,0.41642050508047035,0.7916443630520309,0.8631380899443264
116624,0.44605671933873975,0.403699790162505,0.2376837495034718,0.7820324580113883
33937,0.30027624028033206,0.4200683457031743,0.5123266249721641,0.7994480022480766
17707,0.2903626649473642,0.4229090914569489,0.4132421324142501,0.854412883655661
130379,0.07847796029847426,0.40489444744467384,0.9812670961327267,0.8825968219052722
135231,0.16652907331280398,0.39906912280841045,0.6439289890275264,0.871735445705649
46960,0.5930985375659182,0.40848862367677635,0.15640491348919558,0.7425079051257013
90445,0.02224964144346198,0.4040776361820936,0.8193140603082353,0.973579934439104
93536,0.40781537432429665,0.4089580601518121,0.39242811375080644,0.7337703900643288
15663,0.4858281477634404,0.4057216451372734,0.3222579844512265,0.6922458606777143
143786,0.2262505785915352,0.3970466061953965,0.5017326080602637,0.8599048374963242
120535,0.13890115465628436,0.3996626462536816,0.7850944773093455,0.8492911241419022
112792,0.41176482912829687,0.4101132004375572,0.29604997860346466,0.7778613499881234
1676,0.18188393635578745,0.4002641947106357,0.3460647535407125,0.9791982201872853
126439,0.35393558996916286,0.43276159482208437,0.5761421602755955,0.7105591827919974
139704,0.12931188458243892,0.4127167821283757,0.6411179056892348,0.9249491899325013
147573,0.31681790891851047,0.4237335354778376,0.6675279383165265,0.7169249462261645
79194,0.06529958461737148,0.38354330603261205,0.6906491485796946,0.9373992763416235
120703,0.023164842387700234,0.4042384122196226,0.8655145414795612,0.9659842985365471
72323,0.5257925815638811,0.44266360770898017,0.46656194535686596,0.5948219565863077
140795,0.00809203922266745,0.40804409646645545,0.8184195048075116,0.987903001092721
111759,0.3065724464121141,0.4295515732999291,0.5265644778520696,0.7846531673947555
109971,0.4456068095198876,0.4426170965967862,0.5092590437873641,0.6532065658903082
91185,0.3571366897757053,0.4136819942171116,0.4279775253395084,0.7587434351940495
100205,0.12881617851352173,0.40948079264131115,0.6577518478597325,0.9196658472402375
43298,0.5983025996697845,0.4457650271808518,0.4685685827568422,0.5079361643756231
39158,0.3508843744066338,0.4009780199086461,0.40794361382642635,0.7769366424529306
209,0.5915220385890638,0.42396180790117527,0.36759559643061357,0.5794001008912726
22676,0.35448295500995114,0.4092683567657145,0.5142877418719088,0.7169982892107172
99125,0.3622090479835906,0.41682463032073225,0.3498403049757346,0.7986127280871463
47786,0.021076551915948996,0.4042056375368514,0.9041943033789409,0.9468656579529523
71165,0.7034071546619031,0.4156863930696855,0.1913154110360684,0.6278705365010071
59515,0.11091177021611384,0.3874927486249854,0.7370073530677935,0.8848792127210012
141220,0.07877826245870914,0.39560854072754553,0.8045340219875713,0.900637521393876
45253,0.5344106905413499,0.4315483941236737,0.33212555157089524,0.6683875103346648
141455,0.30906545899610893,0.40008587335925055,0.4903939346467698,0.7790891367890029
44553,0.3427476528783128,0.43250721412068716,0.43477222123960274,0.7928769689438866
108470,0.17248541043832064,0.414053868605496,0.5322838437810467,0.9041791807823419
97079,0.38169244893075976,0.41664948720885786,0.3282666206386643,0.8119274881133185
18457,0.39882268798129755,0.4042529620733429,0.19369211220567273,0.8764666548935413
21027,0.17439222308098035,0.4290870542978785,0.8450444489008269,0.8237318918460338
12602,0.4147800693635998,0.4407429822277713,0.5915243133046227,0.6376858932149158
28968,0.0788660951483337,0.3989556565899691,0.9350797177772979,0.875552880426245
27647,0.0031093515577440118,0.3772136378399633,0.8554408672044846,0.9608804463479765
7556,0.3808346669336253,0.39696635153951554,0.1781980845388598,0.8751001032248987
70937,0.11584354291955744,0.41110809481507565,0.8160125631838918,0.8914324763378024
107322,0.6171571470423382,0.4482835063770735,0.4608017538659425,0.49527208226079356
16185,0.13129842410824644,0.41361542751491426,0.5229544670222882,0.9654047857017781
30157,0.17566826506648076,0.3957411768672472,0.48192444557991215,0.9244755098023504
99434,0.023062275671857688,0.40365578753875586,0.814619449444613,0.9583363152550967
10589,0.6822175779090824,0.4441511201679392,0.4114296851818223,0.4782900923906302
95945,0.34580965106217976,0.4424903176367914,0.6070344982148261,0.7187000383873633
21429,0.11385575439998696,0.42100543083403635,0.7617134814395793,0.9128150585110184
112784,0.324740680887308,0.38841116943021137,0.17722232379243985,0.9391174029408239
62115,0.47077159829322784,0.44016991950608425,0.40889162764689124,0.6891956995627854
148098,0.46360675524144057,0.4080189738764656,0.22991073770133671,0.7703229630536294
1476,0.09638636808826409,0.4150902901894208,0.9732812955497581,0.8625927139435963
1041,0.0203190342794821,0.39249104206637603,0.967108182805324,0.945409946340138
132871,0.4192463395377804,0.445335878768459,0.5629054359717762,0.6525958812854386
45610,0.3377195711075506,0.4024840052791247,0.15650103171197777,0.9575566057685273
82984,0.26049628584265994,0.4349531477923796,0.7934129298916293,0.74964115581533
22559,0.5172090006321688,0.4294003356030817,0.3762893542463824,0.6331773651027937
107960,0.08655881193187279,0.4179808319405359,0.7345604801889766,0.9460679323161308
123446,0.10810925202911352,0.42532582292493626,0.8383423851519991,0.8982257272206908
40109,0.09158377131575132,0.38993390343267387,0.7344247259806888,0.8988706104258204
123130,0.4909948078214598,0.39043059719364676,0.14873105448451032,0.8215254687336104
148318,0.30369765748277455,0.40869926823800434,0.3040961882458659,0.8716136924921688
99823,0.6878741179468412,0.44270632465829013,0.3780046558799282,0.49811677983449154
29265,0.38247904012751527,0.4231984340618664,0.32764296928711456,0.8184032220909075
71009,0.10477782284963236,0.3903504289975089,0.925178707885047,0.8530579809375108
140976,0.7138085104286909,0.4252655586176023,0.27407695687810385,0.551003718480631
73259,0.439330116653214,0.4037340152095787,0.3622774408344382,0.7020424289974498
138285,0.27001264908873457,0.3898906159582911,0.40932841352121146,0.8521961452715865
55267,0.28468655675955906,0.42918545504270117,0.4124636475259756,0.8583501208017947
80872,0.6716250414582677,0.45642901179600437,0.4602800605529994,0.459540868063544
141745,0.24776236425999745,0.4361073491185967,0.7689249107616686,0.7746556432105139
116015,0.3705164302000648,0.42544861977062487,0.20193502979460728,0.9008044919329066
111077,0.04695980215097436,0.37684735776361733,0.8541344960341699,0.9170167261682562
146282,0.15802819317454722,0.42755289031817717,0.6126249567304622,0.9137143906786444
88849,0.05843561928438462,0.38769097955237664,0.8751725606585532,0.918226463394619
33474,0.19325215068200094,0.4014753645131185,0.4994844180738554,0.8806576917492784
94124,0.27017932852664905,0.40219490089489235,0.5488743836930707,0.8042675340221579
77210,0.5894175455531656,0.41380417873374076,0.07677843148035504,0.8354051202336236
146037,0.28650375686724217,0.4379688104773179,0.6864688422229374,0.7442509859473495
1562,0.4162394070550202,0.4093761492955184,0.15675497093890187,0.8976281486978593
566,0.39058939787993985,0.40365639476212867,0.43093786566635406,0.7297175805686996
2629,0.22923213098436052,0.4362787109233065,0.6351931930261923,0.8364908583695403
100214,0.31603316059569064,0.4396466763085204,0.5177316240744197,0.7965134407771318
15477,0.02540436789707467,0.3777898290683269,0.9341752831076797,0.9145874315404487
91388,0.326425054128206,0.40400650787051967,0.31166783336322434,0.8685225271467154
95383,0.4000809901874112,0.4526434710692741,0.611042777397356,0.6661779866026717
25091,0.16374143545090328,0.4142201117173366,0.3507229928534694,0.9834099849555684
112710,0.016868581285968076,0.41953943559216783,0.959915763893079,0.9584467230281886
141699,0.343445904866568,0.43961829996551516,0.539335502713418,0.7605803012274889
49674,0.3821959132474576,0.402997331480204,0.3563282433319251,0.7597209891620287
124868,0.1005132543266098,0.40973198422602763,0.8085817658257402,0.9129179869605689
18757,0.05753134864017432,0.41223379001698707,0.6004323821498255,0.9858833919082618
9416,0.4181235031580723,0.44738291335856045,0.4471611756043377,0.7229167303375019
142405,0.2346423931174283,0.4307460059963165,0.40436800314991056,0.9194334195972107
109875,0.40479859965692483,0.4005190840945793,0.22389859715853125,0.8197177698415047
13229,0.6259340462573804,0.4574834540390442,0.45982920518624626,0.5095728920036797
88232,0.6317539221766133,0.4371743399751218,0.23564988306782955,0.6475775485062751
13422,0.10397961205390166,0.4284584292205621,0.7834382123002783,0.9154283316747488
115643,0.49637240125378496,0.4080501416243791,0.13232792010223401,0.8525609121581814
86208,0.22695514066250957,0.438402953576063,0.6994486107590919,0.8125739034419022
80906,0.3826210831634896,0.45203243715548785,0.6010569060784318,0.6873562009660219
104598,0.19947654569503953,0.4311140318553183,0.64885210976254,0.8687569556130385
15399,0.28013784805400566,0.3852927587382995,0.3405855712772344,0.8754041184712669
89589,0.4181530112782978,0.41836615580698394,0.26447901140608215,0.8237983574588807
48419,0.3386551476310838,0.40720537029816556,0.4208285078958552,0.7709131142943491
80012,0.665567699912789,0.4418433603246827,0.26045048413679883,0.6091431196397121
124645,0.5239605822969082,0.4266817698128084,0.26522843669130725,0.7297209287010777
89207,0.5239091337243932,0.42243632191369235,0.21871520565821634,0.7357834472875998
28674,0.6579194439253716,0.4467187209690939,0.29821441746799465,0.5853313328338247
6528,0.23802451878871214,0.40282686091209463,0.5064332219006279,0.8614436174254249
22734,0.45479005671730405,0.4250320396719667,0.12851658249700573,0.892685736285977
44625,0.14893348240908919,0.4346302296520261,0.807295401459475,0.8664646653245195
56596,0.2662989492279904,0.41611519933178565,0.5994776999016385,0.8050051141513865
45577,0.26327722969948786,0.4298063069521824,0.5021913140083546,0.8349963202246263
140102,0.5332890347306607,0.417273257308108,0.379342853183322,0.6281594357106757
72593,0.19047885539887494,0.40854934047663627,0.4250422891260937,0.9177648021464292
12283,0.16746375657849033,0.3975131587369249,0.4287932065018748,0.9608967829885742
76347,0.04284344902380961,0.3938062746948835,0.9439538590423528,0.9018813175718515
40825,0.34918984195931396,0.4134062595442837,0.23435480509002343,0.9049797293926818
3473,0.25977267828537504,0.44474202747929165,0.8274779749514225,0.749126512943956
71475,0.21837491808531317,0.41536585043114904,0.6941978125170907,0.8231801795298658
82857,0.5819468680667294,0.45249332326038155,0.46789205918795906,0.5271958460081179
65667,0.10581902520137824,0.41567444771380657,0.5603573270502343,0.9560906023066412
98830,0.23467633206171537,0.4283515628533038,0.6549167079374841,0.8021380082622518
149770,0.45793102015352516,0.42335136724896016,0.11904774049125434,0.9013522637609134
120145,0.5649223945793883,0.4364516267213379,0.21251930763060503,0.7258473421924796
18335,0.6750562780170392,0.426937173983331,0.17196494246989136,0.6630048246318625
33491,0.5687675860060049,0.4191687097696891,0.0749971791818049,0.855104390987818
54344,0.08175079094685206,0.4227463713086858,0.7768570339636081,0.9272604961461575
36448,0.5323954779999346,0.40480989159213837,0.27808998760544174,0.6917084172476375
103366,0.2414201248817128,0.42480202447420784,0.38678622489265635,0.9286401978640982
54240,0.20214813541415397,0.4386258147771632,0.847561091120294,0.809726389679237
107664,0.08874844014744376,0.4109862060644765,0.6669706311103895,0.9648097159153164
79879,0.06076662781020615,0.41303039511195266,0.6353857327378284,0.9997945847223175
27292,0.3875409179293579,0.43279193764213214,0.579227400235533,0.6904169801861324
36778,0.4683766988301414,0.43159945843369424,0.3115815978879162,0.7258008681674689
124356,0.11258909444874307,0.4129179213052471,0.7691422304055932,0.9153494029244907
1346,0.14121268139687504,0.43634502448632834,0.8206564408103127,0.8802810491966869
137851,0.036255086773492776,0.3869384895424243,0.7359837702810259,0.9434686189226457
125339,0.3829264902493496,0.3968629455537127,0.12884961813199772,0.9416264997800531
36127,0.07954653812071726,0.42080042558666886,0.655138891312158,0.9808967448120066
113940,0.07129215321026275,0.4136398489481824,0.5378923725511997,0.9916539965773673
138083,0.07646072329547857,0.3938338889840985,0.975057126112876,0.8595418871864133
5344,0.3220643672242453,0.40362644423199046,0.39149296990744503,0.7986341572505632
73011,0.4422854640676087,0.43485388740509623,0.39747272086034324,0.699634812017245
11467,0.5956215654249456,0.44631649748278834,0.4137845159608924,0.5410882397298383
127661,0.4857149684499148,0.39672817847444297,0.25441687881254743,0.7466541283273558
38632,0.1412916383671871,0.38313325317733615,0.6757880707166543,0.8796360685566798
48554,0.07323063691237426,0.4295211296183859,0.9824658245400446,0.9205436481161401
129876,0.5432863407590662,0.445678523300968,0.26642210695678176,0.7119183937245015
51998,0.1932148424532786,0.4345981395860882,0.7966240569507707,0.8353220715463447
53358,0.10422080649025253,0.4208250721847123,0.9567404148648703,0.8559956449080749
21653,0.6677995802297495,0.4410107528119028,0.23204128698545237,0.6245467512370714
81107,0.2030304119381412,0.43998368747985295,0.9046419855750483,0.7957742073957906
29651,0.37895130206420563,0.43630444623960013,0.3800401529424385,0.7788319360006739
105350,0.4167805102122679,0.45949964460613046,0.5964435934093271,0.6622503835192147
80095,0.21243550316360554,0.4250197572613234,0.6525529486588603,0.8220522678076506
105210,0.2314654331410201,0.42984061370431115,0.25161188623689923,0.9957048645814462
102807,0.32676489410223336,0.4201848327316838,0.6389711921158605,0.7237376574801506
21425,0.24994741523256916,0.4272328821597393,0.35331999848127704,0.9394913937857294
145403,0.347256175034785,0.4205762189264694,0.09097077761760833,0.9954746835849514
23727,0.2406675546179036,0.4335760573161647,0.6031689596887795,0.8474623622222869
32376,0.12914843274873258,0.40969583743654797,0.9670132800221272,0.8458753258453665
42969,0.6015292851076484,0.43150513952211883,0.13886244316567795,0.7724107636855786
59140,0.3084511817413904,0.40832612161418924,0.24110106865183978,0.9363650014990269
96592,0.40453117681341416,0.39370337857695215,0.379369481037403,0.7363004782346689
25607,0.1398866085132547,0.4365811793094997,0.7286126823691618,0.9067889477553969
6497,0.07411033524554897,0.43120442432083816,0.9259198650144037,0.930259305970847
4184,0.5947661412626712,0.44283118498091173,0.5103444573846244,0.503867782371243
67797,0.16774760476273207,0.4083003930962167,0.4644731237813264,0.9580086456995676
85284,0.4529666919490656,0.41290196692451503,0.2875493951568143,0.7724328008064868
48032,0.6123915598063071,0.43923018323728735,0.3212447582176574,0.5854935589269805
26043,0.43828771655655785,0.44334120422663487,0.6042595337786526,0.6293525304317085
22774,0.2635090475067401,0.4225654250408263,0.4428953263906115,0.8489740614946616
11515,0.1429336297942698,0.43216406886019904,0.6698372300438713,0.9037546910753292
88048,0.14727672741301848,0.3899662238789958,0.5124139165244038,0.9422050836691377
143063,0.4360085426363044,0.45477623796430383,0.4554150933059422,0.7110286610523203
80846,0.36894479540064673,0.4379790451581081,0.3700771468148326,0.7967503520325517
17271,0.17017851100696485,0.38537260742565776,0.6141204109644158,0.8742149240062463
71935,0.07957088497022433,0.3873513399354119,0.7394704779199265,0.9348220039823113
82038,0.5824692412001001,0.41717123715935317,0.0531247906038159,0.8580148359124754
6727,0.36356356077380536,0.44360171396837905,0.6623607220304838,0.6916913660180749
145352,0.2098629899282958,0.38323812366748505,0.4766299254951492,0.8832248567909222
149987,0.6173917666341835,0.4061558566829891,0.03833716948553262,0.8689923778813153
26316,0.08116222746094036,0.42326052541337567,0.9959253879181054,0.8775234169499934
54697,0.6821822172568124,0.439357946644446,0.25027569099146,0.6120232265551021
136715,0.3945301804609767,0.45000668427094415,0.5301290564195802,0.7202369515370179
109917,0.533482788882475,0.458127136512183,0.47342830979449774,0.6033533712388692
46835,0.6860907350896138,0.4228079062855719,0.11951458970785143,0.7308708602215429
91296,0.7136151944563776,0.45575923267238777,0.35205386414365425,0.5043114806328727
53811,0.09158709047764241,0.41688513217237744,0.8004236640347102,0.934648338019848
116982,0.7211346259973013,0.42136752872297406,0.3023981653674876,0.5235415722361941
136432,0.08835154470141814,0.4316039514636691,0.6692789541917782,0.9636762804624985
75453,0.2512487613471095,0.4001880067059486,0.5163049388551292,0.8435740636562367
20661,0.39818503194981897,0.4583038647494683,0.6687620883345754,0.6352217725519517
25243,0.3880232854883502,0.4145428272391254,0.3837213022769158,0.7421208641835593
50596,0.4797855967229301,0.3942669919640196,0.18698795039741264,0.807930003958645
59824,0.19980564807364662,0.4388636367484355,0.8248099273294399,0.7960542298749697
70191,0.6673890570072267,0.45266539074520157,0.2947077843430865,0.5836232280464116
128932,0.0023273525351755206,0.3941024490076891,0.8008392811292988,0.9624339997428878
103460,0.17735580947800728,0.440238352471796,0.6964363927521018,0.8834431205586595
30407,0.6723516068360886,0.47123654378508106,0.4929088552769076,0.4469974967707709
46915,0.46160791381985344,0.4185155427912645,0.04280242688943308,0.9562737348626521
144795,0.20959678839248666,0.43330536657311425,0.30843550962130917,0.9930810081941881
63121,0.05063564407115437,0.40321423272498425,0.8577202936981275,0.9137713961606713
144697,0.041489634082713805,0.4293979436162146,0.817116760895478,0.9671000748148846
82818,0.4676350099708535,0.46411642952657367,0.6498055321532517,0.5862054081761702
139369,0.22861513172648107,0.4405586368322225,0.9370694826293735,0.7571650976905933
96864,0.5680121578830871,0.459549727597913,0.521414717766616,0.5126884570659818
28204,0.12180570572657867,0.3854931522240702,0.4643912364185896,0.9811734095252285
27047,0.14117764300549318,0.4256609252071226,0.718488678432814,0.9115862418419468
69733,0.06649848731974584,0.4317293510754947,0.821943073317869,0.9585278549573223
98506,0.4342885208039327,0.3849447640122097,0.25867783029540553,0.7790243165412957
91021,0.2636434805467717,0.4377072728685378,0.3232992730797077,0.9368142062170197
38754,0.2613855962950143,0.42948188025061756,0.6795770719876444,0.7956373387272869
48965,0.5483259515382695,0.43776316575410024,0.26083347517152544,0.6921913495089541
53114,0.2494334581360739,0.4444415197227054,0.7608316823742169,0.7901479959392979
7591,0.4187513452238977,0.39999381319206223,0.45174376604957767,0.6872170038321601
117617,0.477909564985871,0.4661741312950604,0.5617334148561174,0.607851711384281
63827,0.4593616101331302,0.4560122336257274,0.4610660047022533,0.669964314858956
70215,0.5754672574149066,0.4411577877956946,0.3808129888539787,0.5764275578896488
36019,0.5594954521083544,0.3979467178858099,0.14477966538307768,0.7847019034928743
109514,0.352199732841628,0.4182524099100734,0.26972171275617857,0.8873150934324137
85723,0.03836839064055456,0.3724591907948361,0.887878096786028,0.924888760697747
45195,0.5714261039868433,0.43551681708761225,0.2772182935336811,0.6872811051308921
96846,0.39452264797523795,0.4297385541790065,0.10903960571218226,0.9593918966598401
96512,0.3219469318228912,0.4354789683646698,0.4845163343366536,0.8141838844029259
28142,0.6719513712729771,0.4288152390054414,0.33142390745620026,0.5470795188719223
124153,0.44960375202851266,0.4344386575468871,0.3377874058681102,0.7264209282743969
87207,0.5169794392302252,0.4628332770051676,0.542467381230497,0.5859916474252452
95404,0.1853013399096255,0.4273148279617542,0.7636303663896643,0.8530458445130947
3245,0.19998794693926863,0.42646973651794756,0.4118651845106824,0.962149742976741
84292,0.151946670882906,0.4207511689130486,0.6060924782558496,0.933136677730013
58,0.08669670727508015,0.4362255472702464,0.7795864014425052,0.9460784833681868
51989,0.5698311815662372,0.42846210205607715,0.32414685661133996,0.6476421576575315
115787,0.5756612274966969,0.44341827203568135,0.25320507930048075,0.7057814575351938
33425,0.20880446362748087,0.4317781771265597,0.2806254152359942,0.9969336334313244
115640,0.27153784194357744,0.4501028186852085,0.6269479169015266,0.8117452883583474
85068,0.3849399905712453,0.4471711030857888,0.4440217310169582,0.7733093644289888
67113,0.6371811359057343,0.43274689307675407,0.24277688075374537,0.6558496524939954
14380,0.10047344093911487,0.43257802306696674,0.739860987440748,0.94822248248261
49812,0.27704260454492796,0.4347774253492446,0.2530473150052995,0.9701061115871639
121223,0.48042949411084607,0.4265509174398664,0.24072495092876464,0.7944642473152845
132655,0.548530311440747,0.4721331375097235,0.5356078701162746,0.5491378175500944
147319,0.5105196356446222,0.4543983642965786,0.31938198848349986,0.7123036591663467
110502,0.46621709497611336,0.43104569770355744,0.1554646169346842,0.8755674249764881
100160,0.17666084504438404,0.3951250904237747,0.5466958817453409,0.9073024364784852
81686,0.21096050266316915,0.40536927379864435,0.7603652693224034,0.8030734664987006
149111,0.4356189874596154,0.42538509914979,0.3522299510471143,0.7205681637955788
115828,0.1274653660737725,0.4342015443453407,0.9303970661202382,0.8475402847474972
71855,0.5328770028157561,0.4625562866635145,0.5853491888702036,0.5460932499014644
66815,0.13918306597338737,0.4261814029810184,0.9789978674223586,0.8503419800756248
147616,0.6021273731666187,0.40297596007857206,0.0627506320921803,0.8501444017653722
105936,0.03420505957230416,0.42990877951020096,0.8771627388417838,0.9812456287507259
133043,0.32227394423697303,0.4377902046537108,0.5603860695546552,0.7827640585817146
90001,0.5743022755008914,0.4217866082051943,0.2678801253319436,0.6830445415430632
1939,0.15008159469346996,0.44316864784953064,0.8406320328947751,0.8783586377036623
129372,0.040943477476028674,0.43196163126821,0.9140520915550054,0.9700440998047163
37056,0.1217759893285529,0.4089876171486548,0.6744999788890571,0.8911268512022447
64265,0.39479897932869845,0.43911640243382255,0.43554976098077053,0.7655130704895593
124239,0.6177860980891297,0.47702056844007573,0.5892984448976539,0.45631045070089515
26750,0.29099247633082576,0.4175106749483506,0.2925112055431635,0.9324919584580712
61431,0.31017882488620735,0.43950608175829187,0.5889442071132814,0.7857094887570771
96602,0.5322860520456336,0.428795152145436,0.08823836870411934,0.8825595062311957
28976,0.11644236879843478,0.38718386246752384,0.9194081327088027,0.8493759064287164
134489,0.23126354182282452,0.43341141542003664,0.34931877748167733,0.9651498180170754
98493,0.14978025557705255,0.4297841677980658,0.5294360936911,0.9666032950653963
119494,0.6578255136121794,0.4154173094741561,0.038834611334941864,0.8496463080838196
145307,0.022773772254609175,0.42006537449058073,0.9285903854667752,0.9449837952088661
34758,0.27299864410528824,0.42791395874913835,0.30931586404583866,0.910005497523005
11448,0.5437861212112706,0.395872379360544,0.20186365916178917,0.7424772428167884
125685,0.009913780268058295,0.3992633810802949,0.8216120697021153,0.9982454037372691
102416,0.18340788644180347,0.45221209198809387,0.8524260052760512,0.8341644717517777
120635,0.37081842136373083,0.46651874228468154,0.6845113942062168,0.679806621177485
133880,0.03304840611843814,0.363656279803471,0.7211971167057851,0.9586592402131234
7948,0.43676457506183075,0.4323352982774679,0.3591275960686878,0.7214424009121211
117902,0.11858393705950443,0.41572820545127903,0.7352644645936658,0.9265488794293407
36979,0.1671901281445751,0.4436978935713757,0.8891087310531048,0.8505834066547769
14480,0.03336141606187466,0.36251683217399105,0.727724474320199,0.9549527637393286
97503,0.3766401407789655,0.43917403764214485,0.2093589953913994,0.9135341806347415
101447,0.4293833963999004,0.4630407865989941,0.5806170064966125,0.6666384141632457
108246,0.4684608435192683,0.41913289999295733,0.4909982408311375,0.6350662333445994
122380,0.641848607429333,0.47248038523834857,0.4694236143253899,0.5015429409517331
73785,0.48668061012905456,0.4244380139577075,0.053477987103599633,0.9517574033346752
117725,0.24674903421269398,0.4190869970873557,0.6369499058809233,0.8222312624062206
9018,0.2939390320575854,0.4398306236118758,0.23707765875852327,0.9617241664357231
33547,0.6333013765627071,0.4633709879635475,0.3420561400905305,0.5868369901928209
84972,0.22711502578008486,0.41511921384812467,0.8178170911303103,0.7762466847286537
58879,0.2691716339466902,0.44769394840096516,0.47052923433313115,0.8660737811844217
148688,0.583854662581382,0.42175282946888515,0.245083259804649,0.6519247415732947
52374,0.2468400434697381,0.4294841873943397,0.6843188406071101,0.8138422570095379
70234,0.5071647137048394,0.42034668539046405,0.0032164987464782945,0.9829593898963589
109302,0.5444858672598424,0.47407332043794703,0.6337632304184576,0.5141547608110216
49612,0.36216730092619515,0.4038255551118545,0.42903249372710334,0.772285031772746
33562,0.046009845496861664,0.3974095940434009,0.999071126503436,0.9299981740895115
117929,0.02181876798413157,0.3754243721025439,0.9092780853404334,0.9096034923698356
21942,0.5650093076516024,0.48201649948365105,0.6214061731880614,0.4914507435480349
68432,0.341384193549971,0.4693964148095045,0.7970181798624094,0.6728070130444107
13833,0.5349106483995318,0.4569672173298402,0.535900824726166,0.5701370362524325
108710,0.505973081628971,0.4247744867846346,0.1007802405369582,0.8935583454734148
23265,0.019494688410037268,0.4112486821890147,0.7655692837538888,0.9670414339362433
53232,0.051908338309119825,0.43768068364533486,0.904543743132165,0.9464371967963329
134043,0.44686205243031357,0.4077866734439247,0.3038234510802583,0.7661592723831931
21453,0.05428167737743261,0.3968951718691334,0.7453219948648192,0.9727970602656277
21568,0.5975539130527773,0.4526571993087377,0.3389659059865732,0.5979460657556488
84353,0.35494349763620914,0.41877670071367173,0.1554363312980932,0.9239556270861891
45237,0.01877013104607604,0.37222538094069985,0.9338359123383702,0.9414014080888657
23302,0.08222791463512838,0.37704813953982835,0.7991373747637603,0.9080981373892846
60529,0.4838728430657517,0.441978648142144,0.21824651815228704,0.8177187148624404
6301,0.49923691461226716,0.4632754652529809,0.39126805431693445,0.6846988725475894
135193,0.2821536362835279,0.4243600611347997,0.17419066663837685,0.9792955969446341
67940,0.487762679738855,0.4405998011889249,0.6007534551831752,0.5743350507474234
125450,0.1566262420925788,0.4315032536087269,0.4894604481629881,0.9445568079184553
127262,0.19460795987386884,0.45467836506256737,0.813752610296128,0.8371658302642198
148654,0.5169336766234809,0.41168258377447037,0.1502162407730406,0.8305824895694345
51652,0.43437120386046946,0.4622747805928683,0.47845950612260013,0.6950309932667782
45823,0.42680048436682494,0.4192169953508622,0.027162852222026926,0.9918090013972476
98708,0.4731134149765779,0.4352267336883351,0.1755525203273522,0.8272541654010435
29319,0.32468681785169357,0.44531194433543375,0.6909809683893,0.7331849021025846
60541,0.13803330291676744,0.4455793814380908,0.9334546668068948,0.8484308642916288
48716,0.1515187616186226,0.4310692314913569,0.5451245045731816,0.9274296719553432
