,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
87,0.7870749168520523,0.343963018638264,0.7986465990790202,0.8947057739663301,0.8922373797118026,0.8387672558453848
88,0.7115877625804496,0.5740688234132442,0.6038482280100264,0.9639507412148,0.8683178281850655,0.9434511467711696
89,0.934539838925291,0.2134300007662382,0.6256394751133633,0.8818332309678604,0.7463026294707916,0.8884598246953983
90,0.7894537318866336,0.4686531625511204,0.6785613122885543,0.9783987101240598,0.5540512817577004,0.9781379875258336
91,0.6548796763616583,0.1991208114596978,0.7807647470685978,0.9945922741786588,0.0812425509635169,0.9526234083180032
92,0.7278311061973314,0.1738659035541429,0.8847813046346164,0.9365564629421748,0.8962969086307024,0.7538730146265294
93,0.7576063492977871,0.0042125719932592,0.9101579292845564,0.8856459735348364,0.617309718865998,0.8911399085395293
94,0.859683701955121,0.173215767773207,0.8253293353872788,0.8443949700446828,0.9534188602915948,0.8509589861891934
95,0.8579293279827042,0.1900895825583448,0.7962488951069563,0.9641497486367506,0.2846808919801544,0.8709741062522206
96,0.8541720909967531,0.2635162559767323,0.7827437131689832,0.8960246076723056,0.9950158789873496,0.7101310674888422
97,0.7863911202946817,0.3087799905194091,0.7996907250964433,0.9364893318196864,0.3755771158880467,0.998929763634477
98,0.7788233412191754,0.0738106110659174,0.8952316671786315,0.9766475239603444,0.6736403934688764,0.9060932507593148
99,0.8035028109041851,0.1456481131582966,0.8598397271352285,0.9881759026074116,0.8958075492895893,0.6935498722417864
100,0.9085699484020106,0.0644891754489007,0.7288601057749197,0.8373206440235603,0.6886659641872127,0.9319783699375858
101,0.7725971696536532,0.5725931502540068,0.5078920912890421,0.8223240968299637,0.9974229253402443,0.9983383267456396
102,0.6683899259045589,0.2434663810577383,0.7550468547951596,0.9989482171480252,0.2158786475782108,0.8966858696132741
103,0.9420532448023528,0.1436943770813307,0.6006743064509981,0.9673082603161268,0.5108186225816844,0.8891997739339074
