,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,sim_liq_density_210K,sim_liq_density_230K,sim_liq_density_250K,sim_liq_density_270K,sim_liq_density_290K,sim_vap_density_210K,sim_vap_density_230K,sim_vap_density_250K,sim_vap_density_270K,sim_vap_density_290K,sim_Pvap_210K,sim_Pvap_230K,sim_Pvap_250K,sim_Pvap_270K,sim_Pvap_290K,sim_Hvap_210K,sim_Hvap_230K,sim_Hvap_250K,sim_Hvap_270K,sim_Hvap_290K,sim_Tc,sim_rhoc,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,mse_Tc,mse_rhoc,mape_liq_density,mape_vap_density,mape_Pvap,mape_Hvap,mape_Tc,mape_rhoc,is_pareto
0,0.6309277484807426,0.6125923815104192,0.4967987553331201,0.8743758490864741,0.9684163956349937,0.8850549964475716,852.6273911566666,804.9391439277776,753.7367853455556,691.3916321644444,617.8895760633333,4.299685977666667,10.134007314888889,21.431719703777777,38.993214474888894,75.16586114722222,2.063792240855556,5.071351431266667,10.735942686,19.24558546778889,33.64475806438889,486.2343126164576,450.4144474011994,407.9614552800492,356.5884749850476,285.34173729649854,316.69082458640173,318.29739559635743,18.726881636801565,1.590828511644974,0.9721520995730432,296.00926932455616,0.34712766798865835,3.194783017877975,0.57630048361372,2.9744125600288087,3.9188309768405887,4.503946789301362,0.18569573045834625,0.5647201024793661,True
3,0.675876599834747,0.15579028153645452,0.8545735479461379,0.9963433791227149,0.43451667706229785,0.9308815914771287,856.3416561077778,806.90864017,749.6834596311112,689.2789222677778,602.8913628466667,4.095482756877778,9.5996134251,20.04248018233333,42.19239214244445,80.87344901077778,1.9553944429555556,4.758803256522222,9.9895584404,19.70725690955556,33.56263608360122,495.7556017501862,458.77768046240067,412.26798433494895,351.57173256847545,272.5250308179178,312.6839706047551,317.4919985996601,44.28943577189866,16.416444315953022,1.0505230653166744,440.27996732513856,21.12348620195518,0.964321249734457,0.7261877332958381,7.995832702372482,6.319676134799613,4.284449568695241,1.4485720484256488,0.3102583171653756,True
5,0.711219615176734,0.15428673578848306,0.8216793325280268,0.8533134019861944,0.7749001083983516,0.8505751728952163,863.7464754599999,812.3166194488889,755.5331285322222,690.3061201733334,605.4182983844444,4.168576384822223,9.8517830867,20.515174579777774,40.96322861677778,78.66791721866666,1.9830942831333336,4.858011995488889,10.165536743555556,19.371583845111115,33.26843212921111,494.6572771243613,455.9567946559961,410.2680858740802,352.7841313948864,273.7275020999732,312.3745720096446,316.6430333368848,99.95239991026583,8.551883522314704,0.694355530752356,388.5197696233214,24.06322376856172,0.01769786872270664,1.1395793431176637,5.4888508153332145,4.78995750543618,4.163927712321583,1.5460879949430628,0.04203132188076438,True
8,0.7394373064119116,0.11676816024765656,0.8543108052029685,0.8011824593392318,0.9988510079911779,0.8809232604570894,847.5404716277778,798.7056374833334,746.95828768,683.4123701344445,605.9315445855556,3.7055713771,8.817021558966667,19.184789816555558,36.334928375111105,69.26249497322222,1.776099554588889,4.400097128744445,9.557626911688889,17.686235498844447,30.600510294411112,501.6296281584136,463.83730875588566,418.91629369645665,365.18375280047167,291.18534235820084,316.0477854286705,309.35266657575147,18.164739418243308,4.4700456793041194,0.6401103251831767,811.0584281791337,1.5183527497966212,51.22742174586505,0.505913732948984,10.322630470934605,9.624177966229722,7.280995895984792,0.38836818309677584,2.261329317951572,True
9,0.7534237970277288,0.13468371108938254,0.819012709140964,0.9560775777640783,0.6401794901403504,0.6398557186509642,862.6144498677777,814.7638334355555,762.1356513811111,695.0882612966666,615.6873798022222,3.7776352225333327,9.4658162104,19.781343217222226,36.03575073266667,69.29040243766667,1.8153230017777775,4.679207476788889,9.818306607466669,17.583997054133334,30.5928007629,497.02798538674193,459.6079089055772,416.06135763910106,362.9927528380454,289.9086986467139,316.1588961413304,313.45378673309136,127.66256009806287,4.165918563728676,0.5569614279497708,638.4067033905845,1.2568738619238327,9.34043953282831,1.3170912574676858,8.313754074498117,7.7767175329572655,6.519043532785986,0.3533484173819923,0.9655976957785309,True
