,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap
12,0.3344122650277162,0.2993188189751632,0.2521838515901098,0.6032739055001966,0.3539789377942864,0.0806503594551962,290,628.1953623455556,60.03829225666667,10.857686297097189,28.666895239566667
13,0.3344122650277162,0.2993188189751632,0.2521838515901098,0.6032739055001966,0.3539789377942864,0.0806503594551962,250,751.2556235588889,16.698976518855556,14.744956988323445,8.652387619466666
14,0.3344122650277162,0.2993188189751632,0.2521838515901098,0.6032739055001966,0.3539789377942864,0.0806503594551962,270,695.9005137322223,32.31154524522222,13.04442243046872,16.46323029367778
15,0.3351753199669494,0.2311580563072909,0.2781860321919207,0.6216084765910278,0.2511639683922333,0.0785471623264644,270,689.2789222677778,42.19239214244445,11.965040774502926,19.70725690955556
16,0.3351753199669494,0.2311580563072909,0.2781860321919207,0.6216084765910278,0.2511639683922333,0.0785471623264644,290,602.8913628466667,80.87344901077778,9.274844373826197,33.56263608360123
17,0.3351753199669494,0.2311580563072909,0.2781860321919207,0.6216084765910278,0.2511639683922333,0.0785471623264644,250,749.6834596311112,20.04248018233333,14.030716310871318,9.9895584404
18,0.3351753199669494,0.2311580563072909,0.2781860321919207,0.6216084765910278,0.2511639683922333,0.0785471623264644,210,856.3416561077778,4.095482756877778,16.872050394364088,1.9553944429555556
19,0.3351753199669494,0.2311580563072909,0.2781860321919207,0.6216084765910278,0.2511639683922333,0.0785471623264644,230,806.90864017,9.5996134251,15.613580799176882,4.758803256522222
20,0.3418812610281586,0.2247966347106844,0.2824119583427965,0.6160840325571465,0.3032932947418092,0.0793174686445924,290,627.7814073711111,58.36778915022223,10.905236004893696,27.30232432032222
21,0.3418812610281586,0.2247966347106844,0.2824119583427965,0.6160840325571465,0.3032932947418092,0.0793174686445924,250,756.1500511244444,15.858937114333331,14.964798210533631,8.11517562921111
22,0.3418812610281586,0.2247966347106844,0.2824119583427965,0.6160840325571465,0.3032932947418092,0.0793174686445924,230,806.0645746822223,7.573310497055554,16.403500299051384,3.837196675711111
23,0.3418812610281586,0.2247966347106844,0.2824119583427965,0.6160840325571465,0.3032932947418092,0.0793174686445924,210,852.0765989900001,3.144501302633333,17.60547046703779,1.521754377585555
24,0.3418812610281586,0.2247966347106844,0.2824119583427965,0.6160840325571465,0.3032932947418092,0.0793174686445924,270,698.1219209877778,30.823837964777784,13.20518131526132,15.492871630266668
25,0.3422439230353468,0.2308573471576966,0.273251899879204,0.5443093501025515,0.3502176488117492,0.0732055249076609,290,605.4182983844444,78.66791721866666,9.315768078968388,33.26843212921111
26,0.3422439230353468,0.2308573471576966,0.273251899879204,0.5443093501025515,0.3502176488117492,0.0732055249076609,210,863.7464754599999,4.168576384822223,16.83467111237339,1.9830942831333336
27,0.3422439230353468,0.2308573471576966,0.273251899879204,0.5443093501025515,0.3502176488117492,0.0732055249076609,230,812.3166194488889,9.8517830867,15.517577592527516,4.858011995488889
28,0.3422439230353468,0.2308573471576966,0.273251899879204,0.5443093501025515,0.3502176488117492,0.0732055249076609,270,690.3061201733334,40.96322861677778,12.006302343762169,19.371583845111115
29,0.3422439230353468,0.2308573471576966,0.273251899879204,0.5443093501025515,0.3502176488117492,0.0732055249076609,250,755.5331285322222,20.515174579777774,13.962653766552572,10.165536743555556
30,0.3428079744295217,0.2815030251575282,0.2600034958954264,0.5372329572734204,0.4135569320163327,0.0736086695730783,250,746.2283173633334,18.25906207377778,14.472382316737145,9.332374902544444
31,0.3428079744295217,0.2815030251575282,0.2600034958954264,0.5372329572734204,0.4135569320163327,0.0736086695730783,230,795.7982424288889,9.01615360307778,15.909997027727051,4.544961269700001
32,0.3428079744295217,0.2815030251575282,0.2600034958954264,0.5372329572734204,0.4135569320163327,0.0736086695730783,270,687.5663799144445,34.64395396966666,12.723891492677604,17.223569259522225
33,0.3428079744295217,0.2815030251575282,0.2600034958954264,0.5372329572734204,0.4135569320163327,0.0736086695730783,210,839.9702656588888,3.5478670911000005,17.10825899780601,1.7186969033444444
34,0.3428079744295217,0.2815030251575282,0.2600034958954264,0.5372329572734204,0.4135569320163327,0.0736086695730783,290,618.3903632933333,63.72167452177778,10.49221670636718,29.988212141163338
35,0.3462850395098748,0.2487377396048956,0.2738958910671607,0.5231289297441146,0.4026630958491509,0.0810328354045704,290,620.2062298133334,64.67369186455556,10.494609970982694,29.463405563544445
36,0.3462850395098748,0.2487377396048956,0.2738958910671607,0.5231289297441146,0.4026630958491509,0.0810328354045704,250,746.6484059911112,17.23285869344444,14.701934398359429,8.786944939833333
37,0.3462850395098748,0.2487377396048956,0.2738958910671607,0.5231289297441146,0.4026630958491509,0.0810328354045704,210,842.3333579877778,3.5481554773111115,17.343465126664697,1.7162269889666668
38,0.3462850395098748,0.2487377396048956,0.2738958910671607,0.5231289297441146,0.4026630958491509,0.0810328354045704,270,687.4878734044444,32.97913189222223,12.90335598718646,16.450904015477775
39,0.3462850395098748,0.2487377396048956,0.2738958910671607,0.5231289297441146,0.4026630958491509,0.0810328354045704,230,795.9412177866667,7.838008306255556,16.15540692785755,3.978583545711112
40,0.3478874612823823,0.2233536320495313,0.2781466207804453,0.5161357014010295,0.4153887435118021,0.0752241491094646,290,605.9315445855556,69.26249497322222,9.909910756476648,30.600510294411112
41,0.3478874612823823,0.2233536320495313,0.2781466207804453,0.5161357014010295,0.4153887435118021,0.0752241491094646,250,746.95828768,19.184789816555558,14.25697822337151,9.557626911688889
42,0.3478874612823823,0.2233536320495313,0.2781466207804453,0.5161357014010295,0.4153887435118021,0.0752241491094646,270,683.4123701344445,36.33492837511111,12.428298659058452,17.686235498844447
43,0.3478874612823823,0.2233536320495313,0.2781466207804453,0.5161357014010295,0.4153887435118021,0.0752241491094646,210,847.5404716277778,3.7055713771,17.07196113511529,1.776099554588889
44,0.3478874612823823,0.2233536320495313,0.2781466207804453,0.5161357014010295,0.4153887435118021,0.0752241491094646,230,798.7056374833334,8.817021558966667,15.785775128889057,4.400097128744445
45,0.3506847594055457,0.2269367422178765,0.2728519063711446,0.5998472253156378,0.3110131169857779,0.0591893735023675,210,862.6144498677777,3.7776352225333327,16.91535342666699,1.8153230017777775
46,0.3506847594055457,0.2269367422178765,0.2728519063711446,0.5998472253156378,0.3110131169857779,0.0591893735023675,250,762.1356513811111,19.781343217222226,14.159816184531527,9.818306607466669
47,0.3506847594055457,0.2269367422178765,0.2728519063711446,0.5998472253156378,0.3110131169857779,0.0591893735023675,290,615.6873798022222,69.29040243766667,9.866462741043616,30.5928007629
48,0.3506847594055457,0.2269367422178765,0.2728519063711446,0.5998472253156378,0.3110131169857779,0.0591893735023675,230,814.7638334355555,9.4658162104,15.641835963783508,4.679207476788889
49,0.3506847594055457,0.2269367422178765,0.2728519063711446,0.5998472253156378,0.3110131169857779,0.0591893735023675,270,695.0882612966666,36.03575073266667,12.3537323573372,17.583997054133334
50,0.3561644040448878,0.2502916852064394,0.2688603844370392,0.5764639314629407,0.2914345648050597,0.0710747588229798,210,840.6529206422222,3.435500123755556,17.177293941107568,1.6639992725933337
51,0.3561644040448878,0.2502916852064394,0.2688603844370392,0.5764639314629407,0.2914345648050597,0.0710747588229798,230,796.1729746766666,8.189086615366667,15.98609373852965,4.134807819633334
52,0.3561644040448878,0.2502916852064394,0.2688603844370392,0.5764639314629407,0.2914345648050597,0.0710747588229798,270,689.29805705,32.404501835333335,12.880235644213826,16.357854526744447
53,0.3561644040448878,0.2502916852064394,0.2688603844370392,0.5764639314629407,0.2914345648050597,0.0710747588229798,290,622.6241334077778,61.414079371666666,10.623736808746276,28.55667258768889
54,0.3561644040448878,0.2502916852064394,0.2688603844370392,0.5764639314629407,0.2914345648050597,0.0710747588229798,250,747.1443165677778,16.919262215888892,14.61997473226284,8.69463555697778
55,0.3562485541695646,0.2044429015930034,0.2799151240593848,0.525614474239045,0.3683265985659193,0.076774750633006,210,849.5310108944444,3.1431015009333336,17.421847426005172,1.518579185751111
56,0.3562485541695646,0.2044429015930034,0.2799151240593848,0.525614474239045,0.3683265985659193,0.076774750633006,250,753.0954734911112,16.20401768111111,14.77733939529698,8.274437328922224
57,0.3562485541695646,0.2044429015930034,0.2799151240593848,0.525614474239045,0.3683265985659193,0.076774750633006,270,693.8508736555556,31.38721253088889,13.002396958971536,15.597058712544444
58,0.3562485541695646,0.2044429015930034,0.2799151240593848,0.525614474239045,0.3683265985659193,0.076774750633006,290,621.4492087644444,57.76399715733333,10.731441314338037,26.816152904166664
59,0.3562485541695646,0.2044429015930034,0.2799151240593848,0.525614474239045,0.3683265985659193,0.076774750633006,230,802.9979293099999,7.597149036755556,16.207751232388205,3.8120984556777775
60,0.3633681241923989,0.201969100532399,0.2730602536155628,0.5131456091358361,0.4060614932529977,0.0678770002730983,270,702.33512528,32.212734480222224,12.91391654239977,16.029939171655556
61,0.3633681241923989,0.201969100532399,0.2730602536155628,0.5131456091358361,0.4060614932529977,0.0678770002730983,250,758.6371069899999,16.240125589777776,14.649368103692822,8.273717732855555
62,0.3633681241923989,0.201969100532399,0.2730602536155628,0.5131456091358361,0.4060614932529977,0.0678770002730983,230,811.2834848477777,7.7534965998,16.089940561976206,3.903081072877778
63,0.3633681241923989,0.201969100532399,0.2730602536155628,0.5131456091358361,0.4060614932529977,0.0678770002730983,290,632.1084955411111,60.201640087,10.628622779719656,27.675626651122226
64,0.3633681241923989,0.201969100532399,0.2730602536155628,0.5131456091358361,0.4060614932529977,0.0678770002730983,210,857.7595580444444,3.3243919067555554,17.245986174101485,1.6052802737666667
0,0.3290617867948116,0.3186033778558585,0.2294347052253108,0.586553110400082,0.3026931362895426,0.0811248200056597,250,733.2260211188889,25.227653832666668,13.05773502609506,12.307864872322222
1,0.3290617867948116,0.3186033778558585,0.2294347052253108,0.586553110400082,0.3026931362895426,0.0811248200056597,290,580.7001791577778,98.0524189281111,8.187144533875355,39.29688858698889
2,0.3290617867948116,0.3186033778558585,0.2294347052253108,0.586553110400082,0.3026931362895426,0.0811248200056597,210,840.5257301377778,5.340698966766667,15.899880643259456,2.536161075755555
3,0.3290617867948116,0.3186033778558585,0.2294347052253108,0.586553110400082,0.3026931362895426,0.0811248200056597,270,663.5392068288891,48.53149356144445,11.084544743857084,22.70826828563333
4,0.3290617867948116,0.3186033778558585,0.2294347052253108,0.586553110400082,0.3026931362895426,0.0811248200056597,230,789.8432223277778,12.62160551997778,14.59415040692292,6.178383375966667
5,0.3319701227814912,0.3195840985240937,0.2231256975998631,0.5950223521681063,0.3312970110233926,0.0612982793235921,270,664.0281915288888,51.76176826522222,10.786097245060496,23.74408048238889
6,0.3319701227814912,0.3195840985240937,0.2231256975998631,0.5950223521681063,0.3312970110233926,0.0612982793235921,290,572.6742292644444,101.76304375111113,7.870663823505684,40.54253039854445
7,0.3319701227814912,0.3195840985240937,0.2231256975998631,0.5950223521681063,0.3312970110233926,0.0612982793235921,250,733.7266895777777,27.11889581411111,12.762008694541423,13.057296130844446
8,0.3319701227814912,0.3195840985240937,0.2231256975998631,0.5950223521681063,0.3312970110233926,0.0612982793235921,230,791.04228774,13.170883151555556,14.348519167974152,6.432703672322221
9,0.3319701227814912,0.3195840985240937,0.2231256975998631,0.5950223521681063,0.3312970110233926,0.0612982793235921,210,842.8681090666666,6.077515367266666,15.60494677157953,2.861349838288889
10,0.3360042976956773,0.3041551846794588,0.2383557063933573,0.6136174401328257,0.2547097982009413,0.0783811082096871,290,600.3047354955555,89.62296113377778,8.81672349923064,37.37806087721111
11,0.3360042976956773,0.3041551846794588,0.2383557063933573,0.6136174401328257,0.2547097982009413,0.0783811082096871,230,802.6890263277778,11.594324567644444,14.936074081691851,5.716501270955556
12,0.3360042976956773,0.3041551846794588,0.2383557063933573,0.6136174401328257,0.2547097982009413,0.0783811082096871,210,853.3248823744444,5.196032863466668,16.187932226131238,2.4719245573222217
13,0.3360042976956773,0.3041551846794588,0.2383557063933573,0.6136174401328257,0.2547097982009413,0.0783811082096871,250,748.5068246744445,24.666036674111112,13.367086290487697,12.046064917244443
14,0.3360042976956773,0.3041551846794588,0.2383557063933573,0.6136174401328257,0.2547097982009413,0.0783811082096871,270,679.6314794855557,45.77905215722223,11.441665229340584,21.55660277827777
15,0.3380248712239239,0.2894491368050359,0.249260883037764,0.4902228306757185,0.3649356783470979,0.0830819407982231,290,587.8788027266667,95.04424985033332,8.487318897776579,38.07379417408889
16,0.3380248712239239,0.2894491368050359,0.249260883037764,0.4902228306757185,0.3649356783470979,0.0830819407982231,250,736.5420034611111,23.985980271666666,13.384470598352742,11.750525489377775
17,0.3380248712239239,0.2894491368050359,0.249260883037764,0.4902228306757185,0.3649356783470979,0.0830819407982231,270,668.3705091855556,45.17283833655556,11.42839443981545,21.37574517367778
18,0.3380248712239239,0.2894491368050359,0.249260883037764,0.4902228306757185,0.3649356783470979,0.0830819407982231,210,842.5925396777777,5.032809774033333,16.229694904366035,2.3983470961888886
19,0.3380248712239239,0.2894491368050359,0.249260883037764,0.4902228306757185,0.3649356783470979,0.0830819407982231,230,793.9479732844445,11.85751747958889,14.902038271146775,5.807456038344445
20,0.338337584801387,0.301935692431831,0.2399107775728409,0.5960241642634614,0.3229617890938338,0.062797422337468,290,595.9139842322221,85.31801327411111,8.94212646004973,36.35301223606667
21,0.338337584801387,0.301935692431831,0.2399107775728409,0.5960241642634614,0.3229617890938338,0.062797422337468,250,745.1385830344445,23.975548405111116,13.37811393585049,11.743015466844444
22,0.338337584801387,0.301935692431831,0.2399107775728409,0.5960241642634614,0.3229617890938338,0.062797422337468,270,681.5377535144445,46.06146761355556,11.482078594414508,21.730182344711107
23,0.338337584801387,0.301935692431831,0.2399107775728409,0.5960241642634614,0.3229617890938338,0.062797422337468,230,801.0673907433334,11.872811248855555,14.929431037144685,5.8154164973333335
24,0.338337584801387,0.301935692431831,0.2399107775728409,0.5960241642634614,0.3229617890938338,0.062797422337468,210,848.54253902,4.961911952755555,16.171230022632404,2.3640465552666665
25,0.3390114026067561,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.2247001582920171,0.0803959563128598,250,746.9121907677777,26.40391031833333,12.98800892449674,12.748855489922224
26,0.3390114026067561,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.2247001582920171,0.0803959563128598,270,677.8929544144445,51.87973242488889,10.910574671150686,23.72247317163333
27,0.3390114026067561,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.2247001582920171,0.0803959563128598,290,578.6340551799999,97.73191642333332,8.071080305325607,39.442519160122224
28,0.3390114026067561,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.2247001582920171,0.0803959563128598,210,857.4682288377777,5.5152269147,15.889592802305383,2.6181531419
29,0.3390114026067561,0.2988580918478436,0.2362076958069414,0.5908583033602006,0.2247001582920171,0.0803959563128598,230,805.1489087088889,12.952664374822223,14.533519683252422,6.294956877611111
30,0.3392438975094227,0.2738363565870389,0.2572243834269587,0.6048905763059923,0.2884361304947761,0.0696557817267982,210,862.875257201111,4.363751962977777,16.643082092722135,2.0950410883222226
31,0.3392438975094227,0.2738363565870389,0.2572243834269587,0.6048905763059923,0.2884361304947761,0.0696557817267982,270,692.5651771888888,41.18350032688889,11.96033367202876,19.78479226203333
32,0.3392438975094227,0.2738363565870389,0.2572243834269587,0.6048905763059923,0.2884361304947761,0.0696557817267982,250,756.4609921366667,21.001897008333337,13.865672024565487,10.504210068933332
33,0.3392438975094227,0.2738363565870389,0.2572243834269587,0.6048905763059923,0.2884361304947761,0.0696557817267982,290,613.3410543622223,81.10556212488888,9.327698446464057,34.46061442232222
34,0.3392438975094227,0.2738363565870389,0.2572243834269587,0.6048905763059923,0.2884361304947761,0.0696557817267982,230,814.1650675577777,10.633215913,15.371396283140884,5.268646548166666
35,0.3425218653527773,0.2594076534404148,0.2645811899829114,0.5972000045292971,0.3870361228682695,0.0554231048559736,210,862.7286414722223,4.158777288366666,16.75698585151152,1.9974435397777777
36,0.3425218653527773,0.2594076534404148,0.2645811899829114,0.5972000045292971,0.3870361228682695,0.0554231048559736,270,696.9518525344445,39.74337658788889,12.164992481781129,19.2010865295
37,0.3425218653527773,0.2594076534404148,0.2645811899829114,0.5972000045292971,0.3870361228682695,0.0554231048559736,230,814.0530920633333,9.7111293723,15.520655282719316,4.84409944251111
38,0.3425218653527773,0.2594076534404148,0.2645811899829114,0.5972000045292971,0.3870361228682695,0.0554231048559736,250,760.1934788033333,20.51549182955556,14.02372706265272,10.271355021822222
39,0.3425218653527773,0.2594076534404148,0.2645811899829114,0.5972000045292971,0.3870361228682695,0.0554231048559736,290,617.86935023,75.3992499081111,9.654106563160378,32.92743876598889
40,0.3434562109738259,0.2905732812493027,0.2483643357603689,0.534444813230607,0.3171681628159122,0.0775947722654414,270,674.7985513611111,44.471973194,11.618445208870472,21.139909824022222
41,0.3434562109738259,0.2905732812493027,0.2483643357603689,0.534444813230607,0.3171681628159122,0.0775947722654414,230,791.9688319388889,10.958578439844446,15.066086964512568,5.413445415244446
42,0.3434562109738259,0.2905732812493027,0.2483643357603689,0.534444813230607,0.3171681628159122,0.0775947722654414,250,737.7728087555556,22.20089194233333,13.598359746765665,11.050952710866667
43,0.3434562109738259,0.2905732812493027,0.2483643357603689,0.534444813230607,0.3171681628159122,0.0775947722654414,290,594.2222883666666,84.14760988022222,9.029283159839656,35.61207277867778
44,0.3434562109738259,0.2905732812493027,0.2483643357603689,0.534444813230607,0.3171681628159122,0.0775947722654414,210,840.1740116622221,4.738312890544444,16.304856191944264,2.267599693022222
45,0.345953800959667,0.3085226858860685,0.224666354216447,0.5067811280348506,0.4059782097996001,0.0626296444642268,230,798.1629951455556,10.982562152355554,14.95666863805072,5.459399085922224
46,0.345953800959667,0.3085226858860685,0.224666354216447,0.5067811280348506,0.4059782097996001,0.0626296444642268,210,847.2099253911111,5.110611664433333,16.14758862053991,2.434510671755556
47,0.345953800959667,0.3085226858860685,0.224666354216447,0.5067811280348506,0.4059782097996001,0.0626296444642268,250,745.90465079,22.33670887911111,13.528870836720468,11.1650625664
48,0.345953800959667,0.3085226858860685,0.224666354216447,0.5067811280348506,0.4059782097996001,0.0626296444642268,270,683.0381597066666,41.45214178311111,11.745293315258666,20.196017706066662
49,0.345953800959667,0.3085226858860685,0.224666354216447,0.5067811280348506,0.4059782097996001,0.0626296444642268,290,601.0389505644445,78.05073135277777,9.251151241542273,34.32391956253333
50,0.3479547483177427,0.2867109683393656,0.2373569624066998,0.5544861506806058,0.2240252659079292,0.0743879376765469,210,855.50513053,5.747957968288889,15.683510958618784,2.713287315677777
51,0.3479547483177427,0.2867109683393656,0.2373569624066998,0.5544861506806058,0.2240252659079292,0.0743879376765469,270,671.98915646,53.085898643444445,10.707712287113102,23.923341598133334
52,0.3479547483177427,0.2867109683393656,0.2373569624066998,0.5544861506806058,0.2240252659079292,0.0743879376765469,250,742.18952168,26.75654605977778,12.797280856014314,12.9245326865
53,0.3479547483177427,0.2867109683393656,0.2373569624066998,0.5544861506806058,0.2240252659079292,0.0743879376765469,230,805.1040931466667,13.736520596777778,14.363916130046604,6.638239140688889
54,0.3479547483177427,0.2867109683393656,0.2373569624066998,0.5544861506806058,0.2240252659079292,0.0743879376765469,290,575.0659602855555,104.61582514622222,7.740597954100708,40.55177039146667
55,0.348563719123192,0.2903337207064013,0.2386753106881535,0.5586484395703843,0.3545642693862803,0.0549554756756715,210,856.4402020477778,4.966390945411111,16.22072928365452,2.3716809530000003
56,0.348563719123192,0.2903337207064013,0.2386753106881535,0.5586484395703843,0.3545642693862803,0.0549554756756715,290,608.4962114144444,83.33448315444444,9.119338304379168,35.68470060053333
57,0.348563719123192,0.2903337207064013,0.2386753106881535,0.5586484395703843,0.3545642693862803,0.0549554756756715,270,689.0925539044445,43.31597002344444,11.675822364767518,20.735872987077776
58,0.348563719123192,0.2903337207064013,0.2386753106881535,0.5586484395703843,0.3545642693862803,0.0549554756756715,250,751.223287241111,22.528282628222215,13.505833069134022,11.201027852366668
59,0.348563719123192,0.2903337207064013,0.2386753106881535,0.5586484395703843,0.3545642693862803,0.0549554756756715,230,806.7620373299999,11.0042944569,14.9928428314876,5.443177010688888
60,0.3498949240223761,0.2614273260595103,0.2550429264995644,0.5770444669996657,0.2818789014406503,0.0594488351796625,210,863.3350945866666,4.904467228866667,16.277158165717985,2.333474552233333
61,0.3498949240223761,0.2614273260595103,0.2550429264995644,0.5770444669996657,0.2818789014406503,0.0594488351796625,230,812.4719817222223,11.12441197351111,15.0232678647413,5.4757939409
62,0.3498949240223761,0.2614273260595103,0.2550429264995644,0.5770444669996657,0.2818789014406503,0.0594488351796625,250,755.8859853988889,23.035696313555555,13.498463180725295,11.35516924957778
63,0.3498949240223761,0.2614273260595103,0.2550429264995644,0.5770444669996657,0.2818789014406503,0.0594488351796625,290,601.6382497311112,86.997872569,8.838071920198354,35.88475538624444
64,0.3498949240223761,0.2614273260595103,0.2550429264995644,0.5770444669996657,0.2818789014406503,0.0594488351796625,270,689.053641891111,45.68241411188889,11.474088004375377,21.208262741866665
65,0.3537130943402745,0.280647841394285,0.2395654470861483,0.593015165489701,0.3233932740001429,0.0436619935104466,250,752.50717489,25.207912971666666,13.17544236177726,12.262577311588892
66,0.3537130943402745,0.280647841394285,0.2395654470861483,0.593015165489701,0.3233932740001429,0.0436619935104466,270,682.8643209422222,46.24370043922222,11.262840971946558,21.666852323666667
67,0.3537130943402745,0.280647841394285,0.2395654470861483,0.593015165489701,0.3233932740001429,0.0436619935104466,290,597.3846912544445,88.20764436933334,8.640878555627552,36.92277848486666
68,0.3537130943402745,0.280647841394285,0.2395654470861483,0.593015165489701,0.3233932740001429,0.0436619935104466,210,856.6319464711111,5.2181887698,15.9172047737388,2.475856449544444
69,0.3537130943402745,0.280647841394285,0.2395654470861483,0.593015165489701,0.3233932740001429,0.0436619935104466,230,805.5674065744445,11.606122071055555,14.703846608402111,5.718161143022222
70,0.3556848369255019,0.2906079293944124,0.2333099026983543,0.50579286770578,0.3083285819122277,0.0671939679457392,230,788.9436093300001,13.417244990111111,14.37617044849436,6.495952577077778
71,0.3556848369255019,0.2906079293944124,0.2333099026983543,0.50579286770578,0.3083285819122277,0.0671939679457392,270,665.0109260766667,51.23333426044445,10.852496210338897,23.4050819888
72,0.3556848369255019,0.2906079293944124,0.2333099026983543,0.50579286770578,0.3083285819122277,0.0671939679457392,290,573.9475244344445,97.118003774,8.10424872745394,39.07782944901111
73,0.3556848369255019,0.2906079293944124,0.2333099026983543,0.50579286770578,0.3083285819122277,0.0671939679457392,250,731.4891616466667,26.66671403333333,12.81887590012866,12.845151699477778
74,0.3556848369255019,0.2906079293944124,0.2333099026983543,0.50579286770578,0.3083285819122277,0.0671939679457392,210,837.6466345133333,5.513813422766667,15.694595383084495,2.616375485133333
75,0.3557302601876454,0.2707458113568485,0.2472830738933185,0.5447343708489101,0.2717811207638075,0.0604872393421241,230,795.8541225455557,12.653832392488887,14.528398435480248,6.150598031244445
76,0.3557302601876454,0.2707458113568485,0.2472830738933185,0.5447343708489101,0.2717811207638075,0.0604872393421241,250,737.6426886866667,26.288802125666667,12.923110516147398,12.632814974444443
77,0.3557302601876454,0.2707458113568485,0.2472830738933185,0.5447343708489101,0.2717811207638075,0.0604872393421241,270,665.6980330744444,48.76472921711111,10.958240309087108,22.428081684911117
78,0.3557302601876454,0.2707458113568485,0.2472830738933185,0.5447343708489101,0.2717811207638075,0.0604872393421241,210,845.3708618922223,5.524106489788889,15.792952862008846,2.6127493248888887
79,0.3557302601876454,0.2707458113568485,0.2472830738933185,0.5447343708489101,0.2717811207638075,0.0604872393421241,290,574.8431758266667,94.82799871755556,8.134358641713451,38.51347247722222
80,0.3571359840479016,0.2763739382616165,0.2468897547256026,0.4762627746715513,0.345268376653384,0.0731748032289843,270,672.455519898889,45.60365113877778,11.43393974500156,21.27737208201112
81,0.3571359840479016,0.2763739382616165,0.2468897547256026,0.4762627746715513,0.345268376653384,0.0731748032289843,290,587.6202537977779,84.12736217555555,8.871966409255005,35.62324189232222
82,0.3571359840479016,0.2763739382616165,0.2468897547256026,0.4762627746715513,0.345268376653384,0.0731748032289843,250,734.6669731722221,23.19611877533333,13.380902361900908,11.42472195592222
83,0.3571359840479016,0.2763739382616165,0.2468897547256026,0.4762627746715513,0.345268376653384,0.0731748032289843,210,838.0573823355555,4.825592339577778,16.157893968857653,2.302028356
84,0.3571359840479016,0.2763739382616165,0.2468897547256026,0.4762627746715513,0.345268376653384,0.0731748032289843,230,790.1064212411111,11.057068767233332,14.930630872515096,5.465510545011111
85,0.3588067159394617,0.2923758122771202,0.2164613411781132,0.533206222847353,0.3390527564703199,0.0479561733839016,230,794.8027235644445,13.926837909333331,14.085323802102902,6.7213724672333335
86,0.3588067159394617,0.2923758122771202,0.2164613411781132,0.533206222847353,0.3390527564703199,0.0479561733839016,210,847.1460651433333,6.143848963788889,15.362243386228888,2.8950617855555554
87,0.3588067159394617,0.2923758122771202,0.2164613411781132,0.533206222847353,0.3390527564703199,0.0479561733839016,270,666.9872950466666,52.901293371,10.569604192359858,24.19640201671111
88,0.3588067159394617,0.2923758122771202,0.2164613411781132,0.533206222847353,0.3390527564703199,0.0479561733839016,250,735.86592952,28.34912044866667,12.506213295374014,13.565235504988888
89,0.3588067159394617,0.2923758122771202,0.2164613411781132,0.533206222847353,0.3390527564703199,0.0479561733839016,290,569.7136305922221,102.34628680688888,7.692882982128086,40.5988075096
