,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
30,0.2600552480560664,0.2920068345703174,0.3600264428757189,0.3573612375076462,130,1685.4240482666667,2.4928204061,12.974143414948427,0.3017024873322222,-4050.1500837444446,1069.1951435788887
31,0.2600552480560664,0.2920068345703174,0.3600264428757189,0.3573612375076462,170,1461.9996759555554,30.05427264033333,10.7408928450768,4.326315561777778,-2101.347578742222,1295.3231297777777
32,0.2600552480560664,0.2920068345703174,0.3600264428757189,0.3573612375076462,210,1137.541979991111,152.3946610788889,7.050797393387023,20.829900568244444,88.0415409056368,1663.7655829999999
33,0.2600552480560664,0.2920068345703174,0.3600264428757189,0.3573612375076462,150,1577.3903003333332,9.341841945677778,11.951918614776533,1.2693242789855557,-3153.159259888889,1064.7837001522223
34,0.2600552480560664,0.2920068345703174,0.3600264428757189,0.3573612375076462,190,1326.5637898666666,73.99674474611112,9.179288171206315,10.633090021211112,-1028.004100862011,1499.3778875888888
35,0.2649481361774616,0.2888411169430211,0.17892266112093633,0.39800589558134053,210,1150.6255003222223,178.8748685688889,6.750254551097531,23.07392978016667,96.22801340862932,1945.7498781444442
36,0.2649481361774616,0.2888411169430211,0.17892266112093633,0.39800589558134053,130,1698.5568256555557,2.5365917405555556,12.939806941498686,0.30680753190111115,-4009.7593226555555,1088.1740553188888
37,0.2649481361774616,0.2888411169430211,0.17892266112093633,0.39800589558134053,190,1331.4337570222224,76.48768851766667,9.084120021393773,10.97598413831111,-971.6276828566556,1547.1480831666668
38,0.2649481361774616,0.2888411169430211,0.17892266112093633,0.39800589558134053,170,1470.6558478,31.689180150888888,10.649857058454753,4.550129937722222,-2020.7162656688888,1364.077932711111
39,0.2649481361774616,0.2888411169430211,0.17892266112093633,0.39800589558134053,150,1589.2494995555555,11.117650604655555,11.875626746148988,1.4953680469666668,-2984.6531877333337,1263.801456111111
40,0.27078711799383254,0.2932761594822084,0.3945149132936467,0.33149404214883993,150,1569.822981488889,10.128926253355557,11.818764687127198,1.370229502311111,-3012.7499735444444,1153.703238421111
41,0.27078711799383254,0.2932761594822084,0.3945149132936467,0.33149404214883993,210,1135.367671388889,172.31959626555553,6.7694259878608785,22.442003190633333,121.65197315896364,1813.1524909444443
